actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
15,PT10M50.00S,2024-03-27T23:41:45.1Z,1,REGULAR,turnover,lost ball,[],1630703,,,1610612757,3,0,2024-03-27T23:41:49Z,150000,False,,,0,,S. Henderson lost ball TURNOVER (1 TO),"[1630703, 203991]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1.0,Capela,203991.0,,,,,,,,
16,PT10M50.00S,2024-03-27T23:41:45.1Z,1,REGULAR,steal,,[],203991,,,1610612737,3,0,2024-03-27T23:56:41Z,160000,False,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
17,PT10M43.00S,2024-03-27T23:41:52.0Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629631,67.88764783180025,62.5,1610612737,6,0,2024-03-27T23:43:08Z,170000,False,62.0,249.0,1,right,D. Hunter 25' 3PT running pullup (3 PTS) (V. Krejci 1 AST),"[1629631, 1630249]",1610612737.0,ATL,running pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,25.71,Made,,,,,,,3.0,,,,V. Krejci,1630249.0,1.0,,,,,
19,PT10M19.00S,2024-03-27T23:42:16.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641871,6.915243101182654,50.49019607843137,1610612757,6,2,2024-03-27T23:42:20Z,190000,False,-2.0,13.0,1,left,D. Reath cutting DUNK (2 PTS) (K. Murray 1 AST),"[1641871, 1631200]",1610612757.0,POR,cutting,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,2.0,,,,K. Murray,1631200.0,1.0,,,,,
21,PT09M59.00S,2024-03-27T23:42:39.5Z,1,REGULAR,turnover,lost ball,[],203991,,,1610612737,6,2,2024-03-27T23:42:45Z,210000,False,,,0,,C. Capela lost ball TURNOVER (1 TO),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1.0,,,,,,,,,,
22,PT09M59.00S,2024-03-27T23:42:42.9Z,1,REGULAR,foul,personal,[],203991,,,1610612757,6,2,2024-03-27T23:42:53Z,220000,False,,,0,,C. Capela loose ball personal FOUL (1 PF),"[203991, 1641712]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Rupert,1641712.0
24,PT09M42.00S,2024-03-27T23:43:10.1Z,1,REGULAR,turnover,bad pass,[],1631200,,,1610612757,6,2,2024-03-27T23:43:15Z,240000,False,,,0,,K. Murray bad pass TURNOVER (1 TO),"[1631200, 1627749]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1.0,Murray,1627749.0,,,,,,,,
25,PT09M42.00S,2024-03-27T23:43:10.1Z,1,REGULAR,steal,,[],1627749,,,1610612737,6,2,2024-03-27T23:43:12Z,250000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
26,PT09M36.00S,2024-03-27T23:43:18.6Z,1,REGULAR,turnover,out-of-bounds,[],1630249,,,1610612737,6,2,2024-03-27T23:43:24Z,260000,False,,,0,,V. Krejci bad pass out-of-bounds TURNOVER (1 TO),[1630249],1610612737.0,ATL,bad pass,,,Krejci,V. Krejci,,,,,Mid-Range,16-24 Left,,,,,,,,,,1.0,,,,,,200832.0,,,,
27,PT09M20.00S,2024-03-27T23:43:40.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631200,15.193823915900131,50.98039215686274,1610612757,6,2,2024-03-27T23:43:51Z,270000,False,-5.0,90.0,1,left,MISS K. Murray 9' floating Shot,[1631200],1610612757.0,POR,floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,9.04,Missed,,,,,,,,,,,,,,,,,,
28,PT09M16.00S,2024-03-27T23:43:44.0Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,6,2,2024-03-27T23:43:51Z,280000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,27.0,1.0,0.0,1.0,,,,,,,,,,,,,,
29,PT09M16.00S,2024-03-27T23:43:43.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641739,5.590000152587891,50.0,1610612757,6,4,2024-03-27T23:43:43Z,290000,False,0.0,0.0,1,left,T. Camara tip Layup (2 PTS),[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,2.0,,,,,,,,,,,
30,PT08M57.00S,2024-03-27T23:44:02.4Z,1,REGULAR,3pt,Jump Shot,[],1627749,71.96123521681997,21.813725490196077,1610612737,6,4,2024-03-27T23:44:07Z,300000,False,-141.0,211.0,1,right,MISS D. Murray 25' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
31,PT08M55.00S,2024-03-27T23:44:04.4Z,1,REGULAR,rebound,defensive,[],1641712,,,1610612757,6,4,2024-03-27T23:44:07Z,310000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT08M46.00S,2024-03-27T23:44:14.7Z,1,REGULAR,foul,offensive,[],1630703,,,1610612757,6,4,2024-03-28T00:29:57Z,320000,False,,,0,,S. Henderson offensive FOUL (1 PF),"[1630703, 1630249]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Krejci,1630249.0
34,PT08M46.00S,2024-03-27T23:44:14.7Z,1,REGULAR,turnover,offensive foul,[],1630703,,,1610612757,6,4,2024-03-27T23:44:14Z,340000,False,,,0,,S. Henderson offensive foul TURNOVER (2 TO),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2.0,,,,,,202053.0,,,,
35,PT08M27.00S,2024-03-27T23:44:55.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630249,68.28186596583443,38.970588235294116,1610612737,6,4,2024-03-27T23:45:00Z,350000,False,-55.0,246.0,1,right,MISS V. Krejci 25' 3PT,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Center,25.18,Missed,,,,,,,,,,,,,,,,,,
36,PT08M24.00S,2024-03-27T23:44:58.4Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,6,4,2024-03-27T23:45:00Z,360000,False,,,0,,T. Camara REBOUND (Off:1 Def:1),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,35.0,2.0,1.0,1.0,,,,,,,,,,,,,,
37,PT08M21.00S,2024-03-27T23:45:04.1Z,1,REGULAR,foul,personal,[],203992,,,1610612757,6,4,2024-03-27T23:45:09Z,370000,False,,,0,,B. Bogdanovic personal FOUL (1 PF),"[203992, 1641739]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Camara,1641739.0
39,PT08M17.00S,2024-03-27T23:45:28.1Z,1,REGULAR,3pt,Jump Shot,[],1641739,29.77989487516426,29.166666666666668,1610612757,6,7,2024-03-27T23:45:32Z,390000,False,104.0,227.0,1,left,T. Camara 25' 3PT  (5 PTS) (D. Reath 1 AST),"[1641739, 1641871]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.01,Made,,,,,,,5.0,,,,D. Reath,1641871.0,1.0,,,,,
41,PT08M01.00S,2024-03-27T23:45:43.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203992,87.20433639947439,41.911764705882355,1610612737,6,7,2024-03-27T23:45:49Z,410000,False,-40.0,68.0,1,right,MISS B. Bogdanovic 7' driving finger roll Layup,[203992],1610612737.0,ATL,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,7.89,Missed,,,,,,,,,,,,,,,,,,
42,PT07M59.00S,2024-03-27T23:45:45.9Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,6,7,2024-03-27T23:45:49Z,420000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT07M53.00S,2024-03-27T23:45:53.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,19.793035479632064,41.911764705882355,1610612757,6,7,2024-03-27T23:45:57Z,430000,False,40.0,134.0,1,left,MISS S. Henderson 13' pullup Shot,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,13.96,Missed,,,,,,,,,,,,,,,,,,
44,PT07M49.00S,2024-03-27T23:45:57.0Z,1,REGULAR,rebound,defensive,[],1630249,,,1610612737,6,7,2024-03-27T23:45:57Z,440000,False,,,0,,V. Krejci REBOUND (Off:0 Def:1),[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,In The Paint (Non-RA),8-16 Center,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT07M42.00S,2024-03-27T23:46:03.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,85.62746386333771,49.50980392156863,1610612737,6,7,2024-03-27T23:46:11Z,450000,False,-2.0,83.0,1,right,MISS D. Murray 8' driving floating Shot,[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,8.26,Missed,,,,,,,,,,,,,,,,,,
46,PT07M41.00S,2024-03-27T23:46:08.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,6,7,2024-03-27T23:46:08Z,460000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,45.0,,,,,,,,,,,,,,,,,
47,PT07M41.00S,2024-03-27T23:46:08.7Z,1,REGULAR,foul,personal,[],1641871,,,1610612737,6,7,2024-03-27T23:46:16Z,470000,False,,,0,,D. Reath loose ball personal FOUL (1 PF),"[1641871, 203991]",1610612757.0,POR,loose ball,,,Reath,D. Reath,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Capela,203991.0
49,PT07M32.00S,2024-03-27T23:46:37.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630249,92.06636005256242,48.03921568627451,1610612737,8,7,2024-03-27T23:47:13Z,490000,False,-10.0,22.0,1,right,V. Krejci driving finger roll Layup (2 PTS),[1630249],1610612737.0,ATL,driving finger roll,,,Krejci,V. Krejci,,,,,Restricted Area,0-8 Center,2.42,Made,,,,,,,2.0,,,,,,,,,,,
50,PT07M24.00S,2024-03-27T23:46:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,7.835085413929041,47.549019607843135,1610612757,8,9,2024-03-27T23:46:51Z,500000,False,12.0,21.0,1,left,T. Camara alley-oop Layup (7 PTS) (S. Henderson 1 AST),"[1641739, 1630703]",1610612757.0,POR,alley-oop,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.44,Made,,,,,,,7.0,,,,S. Henderson,1630703.0,1.0,,,,,
52,PT07M19.00S,2024-03-27T23:46:51.8Z,1,REGULAR,turnover,bad pass,[],1629631,,,1610612737,8,9,2024-03-27T23:50:58Z,520000,False,,,0,,D. Hunter bad pass TURNOVER (1 TO),"[1629631, 1630703]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1.0,Henderson,1630703.0,,,,,,,,
53,PT07M19.00S,2024-03-27T23:46:51.8Z,1,REGULAR,steal,,[],1630703,,,1610612757,8,9,2024-03-27T23:46:54Z,530000,False,,,0,,S. Henderson STEAL (1 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
119,PT07M15.00S,2024-03-27T23:46:53.5Z,1,REGULAR,turnover,lost ball,[],1630703,,,1610612757,8,9,2024-03-27T23:59:50Z,535000,False,,,0,,S. Henderson lost ball TURNOVER (3 TO),"[1630703, 1627749]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,3.0,Murray,1627749.0,,,,,,,,
120,PT07M15.00S,2024-03-27T23:46:53.5Z,1,REGULAR,steal,,[],1627749,,,1610612737,8,9,2024-03-27T23:59:50Z,537500,False,,,0,,D. Murray STEAL (2 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
57,PT07M08.00S,2024-03-27T23:47:02.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627749,93.11760840998686,50.73529411764706,1610612737,10,9,2024-03-28T00:00:07Z,570000,False,4.0,12.0,1,right,D. Murray driving Layup (5 PTS),[1627749],1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,5.0,,,,,,,,,,,
58,PT06M55.00S,2024-03-27T23:47:14.8Z,1,REGULAR,3pt,Jump Shot,[],1630703,11.12023653088042,96.32352941176471,1610612757,10,9,2024-03-27T23:47:19Z,580000,False,-232.0,52.0,1,left,MISS S. Henderson pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Left Corner 3,24+ Left,23.74,Missed,,,,,,,,,,,,,,,,,,
59,PT06M53.00S,2024-03-27T23:47:16.8Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,10,9,2024-03-27T23:47:19Z,590000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Left Corner 3,24+ Left,,,58.0,1.0,1.0,0.0,,,,,,,,,,,,,,
60,PT06M49.00S,2024-03-27T23:47:21.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203991,92.72339027595268,50.98039215686274,1610612737,12,9,2024-03-27T23:47:27Z,600000,False,5.0,16.0,1,right,C. Capela running Layup (2 PTS) (D. Murray 1 AST),"[203991, 1627749]",1610612737.0,ATL,running,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,2.0,,,,D. Murray,1627749.0,1.0,,,,,
62,PT06M34.00S,2024-03-27T23:47:35.3Z,1,REGULAR,3pt,Jump Shot,[],1641712,30.436925098554536,30.637254901960787,1610612757,12,12,2024-03-27T23:47:40Z,620000,False,97.0,234.0,1,left,R. Rupert 25' 3PT pullup (3 PTS) (D. Reath 2 AST),"[1641712, 1641871]",1610612757.0,POR,pullup,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,25.29,Made,,,,,,,3.0,,,,D. Reath,1641871.0,2.0,,,,,
64,PT06M33.00S,2024-03-27T23:47:41.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,12,12,2024-03-27T23:47:41Z,640000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M33.00S,2024-03-27T23:50:17.1Z,1,REGULAR,substitution,out,[],203992,,,1610612737,12,12,2024-03-27T23:50:33Z,650000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M33.00S,2024-03-27T23:50:17.1Z,1,REGULAR,substitution,in,[],1629726,,,1610612737,12,12,2024-03-27T23:50:33Z,660000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M20.00S,2024-03-27T23:51:00.5Z,1,REGULAR,3pt,Jump Shot,[],1630249,95.48291721419186,96.56862745098039,1610612737,12,12,2024-03-27T23:51:05Z,670000,False,233.0,-10.0,1,right,MISS V. Krejci 3PT,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
68,PT06M16.00S,2024-03-27T23:51:04.5Z,1,REGULAR,rebound,defensive,[],1641712,,,1610612757,12,12,2024-03-27T23:51:05Z,680000,False,,,0,,R. Rupert REBOUND (Off:0 Def:2),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Right Corner 3,24+ Right,,,67.0,2.0,2.0,0.0,,,,,,,,,,,,,,
69,PT05M55.00S,2024-03-27T23:51:24.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,6.389618922470433,48.529411764705884,1610612757,12,14,2024-03-27T23:51:29Z,690000,False,7.0,8.0,1,left,T. Camara driving Layup (9 PTS) (R. Rupert 1 AST),"[1641739, 1641712]",1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.06,Made,,,,,,,9.0,,,,R. Rupert,1641712.0,1.0,,,,,
71,PT05M42.00S,2024-03-27T23:51:38.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,83.52496714848883,55.63725490196079,1610612737,14,14,2024-03-27T23:51:42Z,710000,False,28.0,102.0,1,right,D. Murray 10' turnaround Jump Shot (7 PTS),[1627749],1610612737.0,ATL,turnaround,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,10.62,Made,,,,,,,7.0,,,,,,,,,,,
72,PT05M25.00S,2024-03-27T23:51:55.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641871,11.514454664914586,50.73529411764706,1610612757,14,16,2024-03-27T23:51:59Z,720000,False,-4.0,56.0,1,left,D. Reath floating Jump Shot (4 PTS) (K. Murray 2 AST),"[1641871, 1631200]",1610612757.0,POR,floating,,,Reath,D. Reath,,,,,In The Paint (Non-RA),0-8 Center,5.58,Made,,,,,,,4.0,,,,K. Murray,1631200.0,2.0,,,,,
74,PT05M08.00S,2024-03-27T23:52:11.7Z,1,REGULAR,3pt,Jump Shot,[],1629726,74.19513797634691,13.480392156862745,1610612737,14,16,2024-03-27T23:52:16Z,740000,False,-183.0,190.0,1,right,MISS G. Mathews 26' 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Left Center,26.36,Missed,,,,,,,,,,,,,,,,,,
75,PT05M05.00S,2024-03-27T23:52:14.7Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,14,16,2024-03-27T23:52:16Z,750000,False,,,0,,T. Camara REBOUND (Off:1 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,74.0,3.0,2.0,1.0,,,,,,,,,,,,,,
76,PT05M01.00S,2024-03-27T23:52:19.9Z,1,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612757,14,16,2024-03-27T23:52:49Z,760000,False,,,0,,G. Mathews shooting personal FOUL (1 PF) (Rupert 2 FT),"[1629726, 1641712]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628480.0,1.0,0.0,Rupert,1641712.0
78,PT05M01.00S,2024-03-27T23:52:50.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641712,,,1610612757,14,17,2024-03-27T23:56:16Z,780000,False,,,0,,R. Rupert Free Throw 1 of 2 (4 PTS),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
79,PT05M01.00S,2024-03-27T23:52:51.4Z,1,REGULAR,substitution,out,[],203991,,,1610612757,14,17,2024-03-27T23:52:56Z,790000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M01.00S,2024-03-27T23:52:51.4Z,1,REGULAR,substitution,in,[],1628981,,,1610612757,14,17,2024-03-27T23:52:56Z,800000,False,,,0,,SUB in: B. Fernando,[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M01.00S,2024-03-27T23:52:50.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641712,,,1610612757,14,18,2024-03-27T23:56:16Z,810000,False,,,0,,R. Rupert Free Throw 2 of 2 (5 PTS),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
83,PT04M46.00S,2024-03-27T23:53:37.3Z,1,REGULAR,substitution,out,[],1641712,,,1610612737,14,18,2024-03-27T23:53:42Z,830000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M46.00S,2024-03-27T23:53:37.3Z,1,REGULAR,substitution,in,[],1630625,,,1610612737,14,18,2024-03-27T23:53:42Z,840000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M37.00S,2024-03-27T23:54:03.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612737,14,18,2024-03-27T23:54:29Z,850000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,202053.0,,,,
