actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
16,PT10M36.00S,2024-02-04T00:42:04.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203991,8.09789750328515,45.34313725490196,1610612737,2,2,2024-02-04T00:42:08Z,160000,False,23.0,24.0,1,left,C. Capela Hook (2 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,3.32,Made,2.0,,,,,,,,,,,,,,,
17,PT10M26.00S,2024-02-04T00:42:17.1Z,1,REGULAR,foul,personal,[],1629027,,,1610612744,2,2,2024-02-04T00:42:25Z,170000,False,,,0,,T. Young personal FOUL (1 PF),"[1629027, 202691]",1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Right,1151.0,,,,,,,,,,,,1.0,0.0,Thompson,202691.0,,,,
19,PT10M22.00S,2024-02-04T00:43:18.3Z,1,REGULAR,3pt,Jump Shot,[],202691,73.01248357424441,77.94117647058823,1610612744,2,5,2024-02-04T00:43:22Z,190000,False,140.0,201.0,1,right,K. Thompson 24' 3PT  (5 PTS) (D. Green 2 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,24.49,Made,5.0,D. Green,203110.0,2.0,,,,,,,,,,,,
21,PT10M07.00S,2024-02-04T00:43:32.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,15.325229960578188,43.872549019607845,1610612737,2,5,2024-02-04T00:43:37Z,210000,False,31.0,92.0,1,left,MISS T. Young 9' driving floating Shot - blocked,"[1629027, 203952]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,9.66,Missed,,,,,,,,,,,,,Wiggins,203952.0,,
22,PT10M07.00S,2024-02-04T00:43:32.7Z,1,REGULAR,block,,[],203952,,,1610612737,2,5,2024-02-04T00:43:35Z,220000,False,,,0,,A. Wiggins BLOCK (1 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
23,PT10M04.00S,2024-02-04T00:43:35.7Z,1,REGULAR,rebound,offensive,[],1629726,,,1610612737,2,5,2024-02-04T00:43:37Z,230000,False,,,0,,G. Mathews REBOUND (Off:1 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,21.0,2.0,1.0,1.0,,,,,,,,
24,PT10M01.00S,2024-02-04T00:43:38.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629726,19.004599211563733,51.470588235294116,1610612737,4,5,2024-02-04T00:43:58Z,240000,False,-7.0,126.0,1,left,G. Mathews 12' pullup Jump Shot (2 PTS),[1629726],1610612737.0,ATL,pullup,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),8-16 Center,,,12.63,Made,2.0,,,,,,,,,,,,,,,
25,PT09M49.00S,2024-02-04T00:43:51.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,93.38042049934296,48.77450980392157,1610612744,4,7,2024-02-04T00:43:55Z,250000,False,-6.0,10.0,1,right,J. Kuminga cutting DUNK (2 PTS) (D. Green 3 AST),"[1630228, 203110]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,1.15,Made,2.0,D. Green,203110.0,3.0,,,,,,,,,,,,
27,PT09M38.00S,2024-02-04T00:44:01.6Z,1,REGULAR,3pt,Jump Shot,[],1629726,33.065045992115635,61.029411764705884,1610612737,4,7,2024-02-04T00:44:05Z,270000,False,-55.0,258.0,1,left,MISS G. Mathews 26' 3PT - blocked,"[1629726, 203952]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,,,26.41,Missed,,,,,,,,,,,,,Wiggins,203952.0,,
28,PT09M38.00S,2024-02-04T00:44:01.6Z,1,REGULAR,block,,[],203952,,,1610612737,4,7,2024-02-04T00:44:04Z,280000,False,,,0,,A. Wiggins BLOCK (2 BLK),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
29,PT09M36.00S,2024-02-04T00:44:03.6Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,4,7,2024-02-04T00:44:05Z,290000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,
30,PT09M27.00S,2024-02-04T00:44:13.1Z,1,REGULAR,2pt,Jump Shot,[],202691,87.33574244415243,69.36274509803921,1610612744,4,7,2024-02-04T00:44:18Z,300000,False,97.0,67.0,1,right,MISS K. Thompson 11' fadeaway Shot,[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,11.74,Missed,,,,,,,,,,,,,,,,
31,PT09M25.00S,2024-02-04T00:44:15.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,4,7,2024-02-04T00:44:18Z,310000,False,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Right,,,,,,,,,30.0,2.0,1.0,1.0,,,,,,,,
32,PT09M18.00S,2024-02-04T00:44:21.8Z,1,REGULAR,3pt,Jump Shot,[],1629027,31.09395532194481,70.34313725490196,1610612737,4,7,2024-02-04T00:44:28Z,320000,False,-102.0,240.0,1,left,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,26.05,Missed,,,,,,,,,,,,,,,,
33,PT09M15.00S,2024-02-04T00:44:24.8Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,4,7,2024-02-04T00:44:28Z,330000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,
34,PT09M05.00S,2024-02-04T00:44:35.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,91.5407358738502,46.07843137254902,1610612744,4,7,2024-02-04T00:44:42Z,340000,False,-20.0,27.0,1,right,MISS A. Wiggins turnaround bank Shot,[203952],1610612744.0,GSW,turnaround bank,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,3.34,Missed,,,,,,,,,,,,,,,,
35,PT09M01.00S,2024-02-04T00:44:39.2Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,4,7,2024-02-04T00:44:42Z,350000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,,
36,PT08M51.00S,2024-02-04T00:44:49.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,6.389618922470433,48.529411764705884,1610612737,6,7,2024-02-04T00:44:54Z,360000,False,7.0,8.0,1,left,C. Capela alley-oop DUNK (4 PTS) (J. Johnson 1 AST),"[203991, 1630552]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,1.06,Made,4.0,J. Johnson,1630552.0,1.0,,,,,,,,,,,,
38,PT08M40.00S,2024-02-04T00:45:00.1Z,1,REGULAR,3pt,Jump Shot,[],201939,67.49342969776609,33.57843137254902,1610612744,6,7,2024-02-04T00:45:04Z,380000,False,-82.0,253.0,1,right,MISS S. Curry 26' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,26.61,Missed,,,,,,,,,,,,,,,,
39,PT08M37.00S,2024-02-04T00:45:03.1Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,6,7,2024-02-04T00:45:04Z,390000,False,,,0,,J. Johnson REBOUND (Off:0 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,38.0,2.0,2.0,0.0,,,,,,,,
40,PT08M34.00S,2024-02-04T00:45:05.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627749,7.046649145860711,50.49019607843137,1610612737,8,7,2024-02-04T00:45:13Z,400000,False,-2.0,14.0,1,left,D. Murray running DUNK (2 PTS) (J. Johnson 2 AST),"[1627749, 1630552]",1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,1.39,Made,2.0,J. Johnson,1630552.0,2.0,,,,,,,,,,,,
42,PT08M19.00S,2024-02-04T00:45:21.0Z,1,REGULAR,3pt,Jump Shot,[],201939,68.01905387647832,33.82352941176471,1610612744,8,7,2024-02-04T00:45:26Z,420000,False,-81.0,248.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,26.1,Missed,,,,,,,,,,,,,,,,
43,PT08M16.00S,2024-02-04T00:45:24.0Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,8,7,2024-02-04T00:45:26Z,430000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Center,,,,,,,,,42.0,3.0,2.0,1.0,,,,,,,,
44,PT08M10.00S,2024-02-04T00:45:34.0Z,1,REGULAR,foul,personal,[],1630228,,,1610612737,8,7,2024-02-04T00:45:43Z,440000,False,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 203991]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,202041.0,,,,,,,,,,,,1.0,0.0,Capela,203991.0,,,,
46,PT07M58.00S,2024-02-04T00:46:05.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,12.171484888304862,47.794117647058826,1610612737,10,7,2024-02-04T00:46:10Z,460000,False,11.0,62.0,1,left,C. Capela 6' Hook (6 PTS) (J. Johnson 3 AST),"[203991, 1630552]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,6.29,Made,6.0,J. Johnson,1630552.0,3.0,,,,,,,,,,,,
48,PT07M39.00S,2024-02-04T00:46:24.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,81.553876478318,48.529411764705884,1610612744,10,9,2024-02-04T00:46:28Z,480000,False,-7.0,121.0,1,right,J. Kuminga 12' turnaround fadeaway Jump Shot (4 PTS),[1630228],1610612744.0,GSW,turnaround fadeaway,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,,12.11,Made,4.0,,,,,,,,,,,,,,,
49,PT07M21.00S,2024-02-04T00:46:42.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203991,7.835085413929041,48.77450980392157,1610612737,10,9,2024-02-04T00:49:53Z,490000,False,6.0,21.0,1,left,MISS C. Capela Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,2.2,Missed,,,,,,,,,,,,,,,,
50,PT07M16.00S,2024-02-04T00:46:47.9Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,10,9,2024-02-04T00:46:48Z,500000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,49.0,4.0,2.0,2.0,,,,,,,,
51,PT07M16.00S,2024-02-04T00:46:46.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,5.590000152587891,50.0,1610612737,10,9,2024-02-04T00:53:55Z,510000,False,0.0,0.0,1,left,MISS C. Capela tip Layup,[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
52,PT07M16.00S,2024-02-04T00:46:46.6Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,10,9,2024-02-04T00:53:55Z,520000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,51.0,2.0,2.0,0.0,,,,,,,,
53,PT07M14.00S,2024-02-04T00:46:50.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201939,93.11760840998686,50.0,1610612744,10,11,2024-02-04T00:51:13Z,530000,False,0.0,12.0,1,right,S. Curry running finger roll Layup (2 PTS),[201939],1610612744.0,GSW,running finger roll,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,1.22,Made,2.0,,,,,,,,,,,,,,,
54,PT07M14.00S,2024-02-04T00:47:00.8Z,1,REGULAR,foul,personal,['1freethrow'],1629726,,,1610612744,10,11,2024-02-04T00:47:18Z,540000,False,,,0,,G. Mathews shooting personal FOUL (1 PF) (Curry 1 FT),"[1629726, 201939]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,202041.0,,,,,,,,,,,,1.0,0.0,Curry,201939.0,,,,
56,PT07M14.00S,2024-02-04T00:47:23.9Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],201939,,,1610612744,10,12,2024-02-04T00:47:24Z,560000,False,,,0,,S. Curry Free Throw 1 of 1 (3 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
57,PT06M59.00S,2024-02-04T00:47:40.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,11.777266754270697,57.107843137254896,1610612737,10,12,2024-02-04T00:47:46Z,570000,False,-36.0,58.0,1,left,MISS D. Murray 6' driving floating Shot,[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,6.82,Missed,,,,,,,,,,,,,,,,
58,PT06M55.00S,2024-02-04T00:47:44.9Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,10,12,2024-02-04T00:47:46Z,580000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,57.0,1.0,1.0,0.0,,,,,,,,
59,PT06M44.00S,2024-02-04T00:47:55.6Z,1,REGULAR,3pt,Jump Shot,[],203110,69.72733245729303,25.49019607843137,1610612744,10,15,2024-02-04T00:48:01Z,590000,False,-123.0,232.0,1,right,D. Green 26' 3PT  (3 PTS) (S. Curry 1 AST),"[203110, 201939]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,26.24,Made,3.0,S. Curry,201939.0,1.0,,,,,,,,,,,,
61,PT06M43.00S,2024-02-04T00:48:02.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,10,15,2024-02-04T00:48:02Z,610000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M43.00S,2024-02-04T00:49:43.6Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,10,15,2024-02-04T00:51:11Z,620000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M43.00S,2024-02-04T00:49:43.6Z,1,REGULAR,substitution,out,[],1629726,,,1610612737,10,15,2024-02-04T00:51:11Z,630000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M43.00S,2024-02-04T00:49:43.6Z,1,REGULAR,substitution,in,[],201988,,,1610612737,10,15,2024-02-04T00:51:11Z,640000,False,,,0,,SUB in: P. Mills,[201988],1610612737.0,ATL,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M43.00S,2024-02-04T00:49:43.6Z,1,REGULAR,substitution,in,[],203992,,,1610612737,10,15,2024-02-04T00:51:11Z,650000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M29.00S,2024-02-04T00:51:18.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203991,7.178055190538765,46.81372549019608,1610612737,12,15,2024-02-04T00:54:21Z,660000,False,16.0,15.0,1,left,C. Capela cutting Layup (8 PTS) (B. Bogdanovic 1 AST),"[203991, 203992]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,2.19,Made,8.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,,,
68,PT06M13.00S,2024-02-04T00:51:35.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203110,93.51182654402102,47.794117647058826,1610612744,12,15,2024-02-04T00:51:41Z,680000,False,-11.0,8.0,1,right,MISS D. Green cutting Layup,[203110],1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,1.39,Missed,,,,,,,,,,,,,,,,
69,PT06M10.00S,2024-02-04T00:51:37.1Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,12,15,2024-02-04T00:51:37Z,690000,False,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,68.0,5.0,3.0,2.0,,,,,,,,
70,PT06M09.00S,2024-02-04T00:51:43.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,12,15,2024-02-04T00:51:43Z,700000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M09.00S,2024-02-04T00:54:06.4Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,12,15,2024-02-04T00:54:23Z,710000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M09.00S,2024-02-04T00:54:06.4Z,1,REGULAR,substitution,out,[],203991,,,1610612737,12,15,2024-02-04T00:54:23Z,720000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M09.00S,2024-02-04T00:54:06.4Z,1,REGULAR,substitution,out,[],202691,,,1610612737,12,15,2024-02-04T00:54:23Z,730000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M09.00S,2024-02-04T00:54:06.4Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,12,15,2024-02-04T00:54:23Z,740000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M09.00S,2024-02-04T00:54:06.4Z,1,REGULAR,substitution,in,[],1629631,,,1610612737,12,15,2024-02-04T00:54:23Z,750000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M09.00S,2024-02-04T00:54:06.4Z,1,REGULAR,substitution,in,[],1641764,,,1610612737,12,15,2024-02-04T00:54:23Z,760000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M53.00S,2024-02-04T00:54:56.7Z,1,REGULAR,2pt,Jump Shot,[],203992,6.1268068331143235,21.323529411764707,1610612737,12,15,2024-02-04T00:56:55Z,770000,False,143.0,5.0,1,left,MISS B. Bogdanovic 14' pullup Shot,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,,,14.35,Missed,,,,,,,,,,,,,,,,
78,PT05M50.00S,2024-02-04T00:54:59.7Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,12,15,2024-02-04T00:55:02Z,780000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,,,,,,77.0,2.0,2.0,0.0,,,,,,,,
79,PT05M37.00S,2024-02-04T00:55:12.7Z,1,REGULAR,turnover,lost ball,[],1630228,,,1610612744,12,15,2024-02-04T00:55:19Z,790000,False,,,0,,J. Kuminga lost ball TURNOVER (1 TO),"[1630228, 1629631]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Hunter,1629631.0
80,PT05M37.00S,2024-02-04T00:55:12.7Z,1,REGULAR,steal,,[],1629631,,,1610612737,12,15,2024-02-04T00:55:56Z,800000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
81,PT05M28.00S,2024-02-04T00:55:21.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630168,7.5722733245729295,45.588235294117645,1610612737,12,15,2024-02-04T00:58:51Z,810000,False,22.0,19.0,1,left,MISS O. Okongwu driving Layup,[1630168],1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,2.89,Missed,,,,,,,,,,,,,,,,
82,PT05M26.00S,2024-02-04T00:55:23.3Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,12,15,2024-02-04T00:55:25Z,820000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,
