actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-02-28T00:40:22.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-28T00:40:22Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-02-28T00:40:25.6Z,1,REGULAR,jumpball,recovered,[],1628374,,,1610612762,0,0,2024-02-28T00:40:25Z,40000,False,,,0,,Jump Ball J. Collins vs. C. Capela: Tip to L. Markkanen,"[1628374, 1628381, 203991]",1610612762.0,UTA,startperiod,L. Markkanen,1628374.0,Markkanen,L. Markkanen,Collins,1628381.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-02-28T00:40:41.1Z,1,REGULAR,3pt,Jump Shot,[],1641707,72.09264126149803,79.16666666666666,1610612762,0,0,2024-02-28T00:40:47Z,70000,False,146.0,210.0,1,right,MISS T. Hendricks 25' 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2024-02-28T00:40:44.1Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,0,0,2024-02-28T00:40:47Z,80000,False,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-02-28T00:40:55.8Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612737,0,0,2024-02-28T00:41:01Z,90000,False,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1641707]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Hendricks,1641707.0,,,,,,,,,,,
10,PT11M26.00S,2024-02-28T00:40:55.8Z,1,REGULAR,steal,,[],1641707,,,1610612762,0,0,2024-02-28T00:40:58Z,100000,False,,,0,,T. Hendricks STEAL (1 STL),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M20.00S,2024-02-28T00:41:01.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628381,73.66951379763469,81.12745098039215,1610612762,0,0,2024-02-28T00:42:55Z,110000,False,156.0,195.0,1,right,MISS J. Collins 24' running 3PT,[1628381],1610612762.0,UTA,running,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,24.95,Missed,,,,,,,,,,,,,,,,,,
12,PT11M14.00S,2024-02-28T00:41:07.8Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,0,0,2024-02-28T00:41:08Z,120000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT11M07.00S,2024-02-28T00:41:17.7Z,1,REGULAR,turnover,out-of-bounds,[],203991,,,1610612737,0,0,2024-02-28T00:41:27Z,130000,False,,,0,,C. Capela lost ball out-of-bounds TURNOVER (1 TO),[203991],1610612737.0,ATL,lost ball,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,2003.0,,,,,,,,,,
14,PT10M51.00S,2024-02-28T00:41:37.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,68.41327201051249,27.205882352941174,1610612762,0,0,2024-02-28T00:41:42Z,140000,False,-114.0,244.0,1,right,MISS L. Markkanen 26' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.97,Missed,,,,,,,,,,,,,,,,,,
