actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
29,PT09M50.00S,2024-01-15T20:35:16.3Z,1,REGULAR,3pt,Jump Shot,[],1630170,73.53810775295663,81.37254901960785,1610612759,4,0,2024-01-15T20:35:20Z,290000,False,157.0,196.0,1,right,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.12,Missed,,,,,,,,,,,,,,,,,,
30,PT09M47.00S,2024-01-15T20:35:19.3Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612737,4,0,2024-01-15T20:35:20Z,300000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT09M43.00S,2024-01-15T20:35:22.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627749,6.1268068331143235,50.49019607843137,1610612737,6,0,2024-01-15T20:35:28Z,310000,False,-2.0,5.0,1,left,D. Murray running Layup (4 PTS),[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,,,,4.0,,,,,,,,,,
32,PT09M33.00S,2024-01-15T20:35:35.5Z,1,REGULAR,turnover,traveling,[],1641705,,,1610612759,6,0,2024-01-15T20:35:44Z,320000,False,,,0,,V. Wembanyama traveling TURNOVER (1 TO),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,,,,,,,2004.0,,,,
33,PT09M20.00S,2024-01-15T20:35:58.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,13.87976346911958,46.07843137254902,1610612737,6,0,2024-01-15T20:36:05Z,330000,False,20.0,78.0,1,left,MISS T. Young 8' floating Shot - blocked,"[1629027, 1641705]",1610612737.0,ATL,floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,8.04,Missed,,,,,,,,,,,,Wembanyama,1641705.0,,,,,
34,PT09M20.00S,2024-01-15T20:35:58.6Z,1,REGULAR,block,,[],1641705,,,1610612737,6,0,2024-01-15T20:36:02Z,340000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
35,PT09M15.00S,2024-01-15T20:36:03.6Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612737,6,0,2024-01-15T20:36:05Z,350000,False,,,0,,S. Bey REBOUND (Off:1 Def:0),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,In The Paint (Non-RA),8-16 Center,,,33.0,1.0,0.0,1.0,,,,,,,,,,,,,,
36,PT09M14.00S,2024-01-15T20:36:04.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630552,23.866622864651774,9.803921568627452,1610612737,9,0,2024-01-15T20:36:08Z,360000,False,201.0,172.0,1,left,J. Johnson 26' 3PT  (5 PTS) (S. Bey 1 AST),"[1630552, 1630180]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Right Center,26.44,Made,,,,,,,,5.0,S. Bey,1630180.0,1.0,,,,,,,
38,PT09M14.00S,2024-01-15T20:36:08.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,9,0,2024-01-15T20:36:08Z,380000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT08M55.00S,2024-01-15T20:39:52.8Z,1,REGULAR,3pt,Jump Shot,[],1630577,74.45795006570303,83.82352941176471,1610612759,9,0,2024-01-15T20:40:00Z,390000,False,169.0,188.0,1,right,MISS J. Champagnie 25' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,25.26,Missed,,,,,,,,,,,,,,,,,,
40,PT08M53.00S,2024-01-15T20:39:54.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,9,0,2024-01-15T20:40:00Z,400000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,39.0,,,,,,,,,,,,,,,,,
42,PT08M37.00S,2024-01-15T20:40:18.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,7.5722733245729295,49.50980392156863,1610612737,11,0,2024-01-15T20:40:21Z,420000,False,2.0,19.0,1,left,C. Capela DUNK (2 PTS) (J. Johnson 2 AST),"[203991, 1630552]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,,,,2.0,J. Johnson,1630552.0,2.0,,,,,,,
44,PT08M30.00S,2024-01-15T20:40:25.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,94.43166885676742,50.245098039215684,1610612759,11,2,2024-01-15T20:40:31Z,440000,False,1.0,0.0,1,right,J. Sochan DUNK (2 PTS) (D. Vassell 1 AST),"[1631110, 1630170]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,,,,2.0,D. Vassell,1630170.0,1.0,,,,,,,
46,PT08M10.00S,2024-01-15T20:40:44.6Z,1,REGULAR,3pt,Jump Shot,[],1629027,31.750985545335087,26.715686274509803,1610612737,14,2,2024-01-15T20:40:50Z,460000,False,116.0,246.0,1,left,T. Young 27' 3PT pullup (3 PTS) (J. Johnson 3 AST),"[1629027, 1630552]",1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,27.21,Made,,,,,,,,3.0,J. Johnson,1630552.0,3.0,,,,,,,
47,PT07M52.00S,2024-01-15T20:41:02.5Z,1,REGULAR,3pt,Jump Shot,[],1631110,92.72339027595268,4.166666666666666,1610612759,14,5,2024-01-15T20:41:07Z,470000,False,-229.0,16.0,1,right,J. Sochan 3PT  (5 PTS) (J. Champagnie 1 AST),"[1631110, 1630577]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Left Corner 3,24+ Left,22.98,Made,,,,,,,,5.0,J. Champagnie,1630577.0,1.0,,,,,,,
49,PT07M37.00S,2024-01-15T20:41:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.258212877792378,49.50980392156863,1610612737,16,5,2024-01-15T20:41:23Z,490000,False,2.0,6.0,1,left,D. Murray driving finger roll Layup (6 PTS) (T. Young 2 AST),"[1627749, 1629027]",1610612737.0,ATL,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,0.68,Made,,,,,,,,6.0,T. Young,1629027.0,2.0,,,,,,,
51,PT07M30.00S,2024-01-15T20:41:25.3Z,1,REGULAR,3pt,Jump Shot,[],1630170,94.30026281208936,3.6764705882352944,1610612759,16,5,2024-01-15T20:41:31Z,510000,False,-232.0,1.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
52,PT07M26.00S,2024-01-15T20:41:29.3Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,16,5,2024-01-15T20:41:31Z,520000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Left Corner 3,24+ Left,,,51.0,4.0,2.0,2.0,,,,,,,,,,,,,,
53,PT07M12.00S,2024-01-15T20:41:43.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,5.863994743758213,46.81372549019608,1610612737,16,5,2024-01-15T20:43:17Z,530000,False,16.0,3.0,1,left,MISS D. Murray driving Layup - blocked,"[1627749, 1630170]",1610612737.0,ATL,driving,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,Vassell,1630170.0,,,,,
54,PT07M12.00S,2024-01-15T20:41:43.2Z,1,REGULAR,block,,[],1630170,,,1610612737,16,5,2024-01-15T20:41:46Z,540000,False,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
55,PT07M09.00S,2024-01-15T20:41:46.2Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,16,5,2024-01-15T20:41:49Z,550000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT07M06.00S,2024-01-15T20:41:49.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630200,92.19776609724047,45.588235294117645,1610612759,16,5,2024-01-15T20:41:57Z,560000,False,-22.0,21.0,1,right,MISS T. Jones driving floating bank Shot,[1630200],1610612759.0,SAS,driving floating bank,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,,,,,,,
57,PT07M03.00S,2024-01-15T20:41:52.6Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,16,5,2024-01-15T20:41:57Z,570000,False,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,56.0,5.0,3.0,2.0,,,,,,,,,,,,,,
60,PT06M52.00S,2024-01-15T20:42:28.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,16,5,2024-01-15T20:42:28Z,600000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M52.00S,2024-01-15T20:45:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,9.280551905387648,48.03921568627451,1610612737,16,5,2024-01-15T20:46:03Z,620000,False,10.0,35.0,1,left,MISS J. Johnson driving Layup - blocked,"[1630552, 1641705]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,3.61,Missed,,,,,,,,,,,,Wembanyama,1641705.0,,,,,
64,PT06M52.00S,2024-01-15T20:45:42.3Z,1,REGULAR,block,,[],1641705,,,1610612737,16,5,2024-01-15T20:45:45Z,630000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
65,PT06M52.00S,2024-01-15T20:45:42.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,16,5,2024-01-15T20:46:03Z,640000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,63.0,,,,,,,,,,,,,,,,,
66,PT06M52.00S,2024-01-15T20:45:58.2Z,1,REGULAR,substitution,out,[],1630552,,,1610612759,16,5,2024-01-15T20:46:10Z,650000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M52.00S,2024-01-15T20:45:58.2Z,1,REGULAR,substitution,out,[],1629027,,,1610612759,16,5,2024-01-15T20:46:10Z,660000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M52.00S,2024-01-15T20:45:58.2Z,1,REGULAR,substitution,in,[],203992,,,1610612759,16,5,2024-01-15T20:46:10Z,670000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M52.00S,2024-01-15T20:45:58.2Z,1,REGULAR,substitution,in,[],1630235,,,1610612759,16,5,2024-01-15T20:46:10Z,680000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M48.00S,2024-01-15T20:46:33.1Z,1,REGULAR,jumpball,recovered,[],1631110,,,1610612759,16,5,2024-01-15T20:46:33Z,690000,False,,,0,,Jump Ball V. Wembanyama vs. C. Capela: Tip to J. Sochan,"[1631110, 1641705, 203991]",1610612759.0,SAS,heldball,J. Sochan,1631110.0,Sochan,J. Sochan,Wembanyama,1641705.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
73,PT06M44.00S,2024-01-15T20:46:37.1Z,1,REGULAR,3pt,Jump Shot,[],1630577,96.13994743758212,95.34313725490196,1610612759,16,5,2024-01-15T20:46:43Z,720000,False,227.0,-16.0,1,right,MISS J. Champagnie 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,22.73,Missed,,,,,,,,,,,,,,,,,,
74,PT06M39.00S,2024-01-15T20:46:42.1Z,1,REGULAR,rebound,defensive,[],1630235,,,1610612737,16,5,2024-01-15T20:46:43Z,730000,False,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Right Corner 3,24+ Right,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
75,PT06M30.00S,2024-01-15T20:46:52.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,6.521024967148489,50.0,1610612737,16,5,2024-01-15T20:47:26Z,740000,False,0.0,9.0,1,left,MISS C. Capela DUNK - blocked,"[203991, 1641705]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,Wembanyama,1641705.0,,,,,
76,PT06M30.00S,2024-01-15T20:46:52.7Z,1,REGULAR,block,,[],1641705,,,1610612737,16,5,2024-01-15T20:46:56Z,750000,False,,,0,,V. Wembanyama BLOCK (3 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
77,PT06M29.00S,2024-01-15T20:46:53.7Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,16,5,2024-01-15T20:47:26Z,760000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
78,PT06M29.00S,2024-01-15T20:46:58.1Z,1,REGULAR,foul,personal,[],1630235,,,1610612759,16,5,2024-01-15T20:47:07Z,770000,False,,,0,,T. Forrest personal FOUL (1 PF),"[1630235, 1641705]",1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Wembanyama,1641705.0
80,PT06M29.00S,2024-01-15T20:47:04.1Z,1,REGULAR,substitution,out,[],203991,,,1610612759,16,5,2024-01-15T20:47:16Z,790000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M29.00S,2024-01-15T20:47:04.1Z,1,REGULAR,substitution,out,[],1641705,,,1610612759,16,5,2024-01-15T20:47:16Z,800000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M29.00S,2024-01-15T20:47:04.1Z,1,REGULAR,substitution,out,[],1630577,,,1610612759,16,5,2024-01-15T20:47:16Z,810000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M29.00S,2024-01-15T20:47:04.1Z,1,REGULAR,substitution,in,[],1630168,,,1610612759,16,5,2024-01-15T20:47:16Z,820000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M29.00S,2024-01-15T20:47:04.1Z,1,REGULAR,substitution,in,[],1631230,,,1610612759,16,5,2024-01-15T20:47:16Z,830000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M29.00S,2024-01-15T20:47:04.1Z,1,REGULAR,substitution,in,[],1629640,,,1610612759,16,5,2024-01-15T20:47:16Z,840000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M15.00S,2024-01-15T20:47:33.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,83.13074901445466,57.84313725490197,1610612759,16,7,2024-01-15T20:49:17Z,850000,False,39.0,106.0,1,right,D. Vassell 11' fadeaway Jump Shot (2 PTS),[1630170],1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,11.31,Made,,,,,,,,2.0,,,,,,,,,,
87,PT05M56.00S,2024-01-15T20:47:51.4Z,1,REGULAR,3pt,Jump Shot,[],1630180,14.14257555847569,3.1862745098039214,1610612737,16,7,2024-01-15T20:47:56Z,860000,False,234.0,80.0,1,left,MISS S. Bey 24' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,24.75,Missed,,,,,,,,,,,,,,,,,,
88,PT05M54.00S,2024-01-15T20:47:53.4Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612759,16,7,2024-01-15T20:47:56Z,870000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Right Corner 3,24+ Right,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,,,
