actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
91,PT03M18.00S,2024-03-23T23:59:01.4Z,1,REGULAR,substitution,in,[],1630235,,,1610612737,19,22,2024-03-23T23:59:28Z,910000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M18.00S,2024-03-23T23:59:01.4Z,1,REGULAR,substitution,in,[],1629685,,,1610612737,19,22,2024-03-23T23:59:28Z,920000,False,,,0,,SUB in: D. Windler,[1629685],1610612737.0,ATL,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M18.00S,2024-03-23T23:59:01.4Z,1,REGULAR,substitution,out,[],1629631,,,1610612737,19,22,2024-03-23T23:59:43Z,930000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M18.00S,2024-03-23T23:59:01.4Z,1,REGULAR,substitution,in,[],203992,,,1610612737,19,22,2024-03-23T23:59:43Z,940000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M18.00S,2024-03-23T23:59:47.7Z,1,REGULAR,freethrow,1 of 3,[],1629726,,,1610612737,20,22,2024-03-23T23:59:47Z,950000,False,,,0,,G. Mathews Free Throw 1 of 3 (4 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
96,PT03M18.00S,2024-03-24T00:00:00.4Z,1,REGULAR,freethrow,2 of 3,[],1629726,,,1610612737,21,22,2024-03-24T00:00:00Z,960000,False,,,0,,G. Mathews Free Throw 2 of 3 (5 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
97,PT03M18.00S,2024-03-24T00:00:15.3Z,1,REGULAR,freethrow,3 of 3,[],1629726,,,1610612737,22,22,2024-03-24T00:00:15Z,970000,False,,,0,,G. Mathews Free Throw 3 of 3 (6 PTS),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
98,PT02M57.00S,2024-03-24T00:00:38.1Z,1,REGULAR,2pt,Jump Shot,[],1628970,74.32654402102497,58.82352941176471,1610612766,22,24,2024-03-24T00:00:43Z,980000,False,44.0,189.0,1,right,M. Bridges 19' pullup Jump Shot (12 PTS),[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,19.39,Made,12.0,,,,,,,,,,,,,,,,,
99,PT02M40.00S,2024-03-24T00:00:58.1Z,1,REGULAR,foul,personal,[],1629684,,,1610612737,22,24,2024-03-24T00:01:08Z,990000,False,,,0,,G. Williams personal FOUL (1 PF),"[1629684, 1628981]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,202035.0,,,,,,,,1.0,0.0,Fernando,1628981.0,,
101,PT02M40.00S,2024-03-24T00:01:07.1Z,1,REGULAR,substitution,out,[],203995,,,1610612737,22,24,2024-03-24T00:01:14Z,1010000,False,,,0,,SUB out: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M40.00S,2024-03-24T00:01:07.1Z,1,REGULAR,substitution,out,[],1641706,,,1610612737,22,24,2024-03-24T00:01:14Z,1020000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M40.00S,2024-03-24T00:01:07.1Z,1,REGULAR,substitution,in,[],202722,,,1610612737,22,24,2024-03-24T00:01:14Z,1030000,False,,,0,,SUB in: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M40.00S,2024-03-24T00:01:07.1Z,1,REGULAR,substitution,in,[],1630544,,,1610612737,22,24,2024-03-24T00:01:14Z,1040000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M35.00S,2024-03-24T00:01:25.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,17.427726675427067,46.07843137254902,1610612737,22,24,2024-03-24T00:01:34Z,1050000,False,20.0,111.0,1,left,MISS T. Forrest 11' driving floating Shot,[1630235],1610612737.0,ATL,driving floating,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),8-16 Center,11.3,Missed,,,,,,,,,,,,,,,,,,
106,PT02M32.00S,2024-03-24T00:01:28.7Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,22,24,2024-03-24T00:01:34Z,1060000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,
107,PT02M15.00S,2024-03-24T00:01:45.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,82.86793692509855,36.27450980392157,1610612766,22,24,2024-03-24T00:01:53Z,1070000,False,-69.0,109.0,1,right,MISS M. Bridges 12' turnaround fadeaway Shot,[1628970],1610612766.0,CHA,turnaround fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,12.84,Missed,,,,,,,,,,,,,,,,,,
108,PT02M11.00S,2024-03-24T00:01:49.8Z,1,REGULAR,rebound,defensive,[],1629685,,,1610612737,22,24,2024-03-24T00:01:53Z,1080000,False,,,0,,D. Windler REBOUND (Off:0 Def:1),[1629685],1610612737.0,ATL,,,,Windler,D. Windler,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,
110,PT01M54.00S,2024-03-24T00:02:23.6Z,1,REGULAR,3pt,Jump Shot,[],203992,29.77989487516426,27.450980392156865,1610612737,22,24,2024-03-24T00:02:29Z,1100000,False,113.0,227.0,1,left,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
111,PT01M51.00S,2024-03-24T00:02:26.6Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,22,24,2024-03-24T00:02:29Z,1110000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,110.0,2.0,2.0,0.0,,,,,,,,
112,PT01M37.00S,2024-03-24T00:02:40.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,92.9862023653088,49.754901960784316,1610612766,22,26,2024-03-24T00:02:46Z,1120000,False,-1.0,13.0,1,right,A. Pokusevski driving Layup (6 PTS) (T. Mann 5 AST),"[1630197, 1630544]",1610612766.0,CHA,driving,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,1.35,Made,6.0,T. Mann,1630544.0,5.0,,,,,,,,,,,,,,
114,PT01M22.00S,2024-03-24T00:02:54.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,11.383048620236531,58.57843137254902,1610612737,24,26,2024-03-24T00:03:04Z,1140000,False,-43.0,55.0,1,left,B. Fernando 6' driving Layup (4 PTS) (G. Mathews 1 AST),"[1628981, 1629726]",1610612737.0,ATL,driving,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,6.94,Made,4.0,G. Mathews,1629726.0,1.0,,,,,,,,,,,,,,
116,PT01M04.00S,2024-03-24T00:03:16.7Z,1,REGULAR,turnover,out-of-bounds,[],202722,,,1610612766,24,26,2024-03-24T00:03:25Z,1160000,False,,,0,,D. Bertans lost ball out-of-bounds TURNOVER (1 TO),[202722],1610612766.0,CHA,lost ball,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Left Center,,,,,,,1627519.0,1.0,,,,,,,,,,,,
117,PT00M52.90S,2024-03-24T00:03:47.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628981,8.09789750328515,47.30392156862745,1610612737,26,26,2024-03-24T00:03:53Z,1170000,False,13.0,24.0,1,left,B. Fernando Layup (6 PTS) (B. Bogdanovic 1 AST),"[1628981, 203992]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,2.72,Made,6.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,,,,,
119,PT00M38.40S,2024-03-24T00:04:03.9Z,1,REGULAR,turnover,lost ball,[],1628970,,,1610612766,26,26,2024-03-24T00:04:08Z,1190000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628970, 1630235]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,Forrest,1630235.0,,,,,,
120,PT00M38.40S,2024-03-24T00:04:03.9Z,1,REGULAR,steal,,[],1630235,,,1610612737,26,26,2024-03-24T00:04:06Z,1200000,False,,,0,,T. Forrest STEAL (1 STL),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
121,PT00M36.40S,2024-03-24T00:04:07.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630235,6.521024967148489,50.73529411764706,1610612737,28,26,2024-03-24T00:04:43Z,1210000,False,-4.0,9.0,1,left,T. Forrest running Layup (2 PTS),[1630235],1610612737.0,ATL,running,,,Forrest,T. Forrest,,,,,Restricted Area,0-8 Center,0.95,Made,2.0,,,,,,,,,,,,,,,,,
122,PT00M19.40S,2024-03-24T00:04:26.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,93.51182654402102,48.77450980392157,1610612766,28,28,2024-03-24T00:05:30Z,1220000,False,-6.0,8.0,1,right,G. Williams driving Layup (2 PTS) (A. Pokusevski 1 AST),"[1629684, 1630197]",1610612766.0,CHA,driving,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,1.05,Made,2.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,,,
124,PT00M01.60S,2024-03-24T00:04:47.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,17.296320630749015,56.127450980392155,1610612737,30,28,2024-03-24T00:04:52Z,1240000,False,-31.0,110.0,1,left,B. Bogdanovic 11' turnaround fadeaway Jump Shot (7 PTS) (T. Forrest 1 AST),"[203992, 1630235]",1610612737.0,ATL,turnaround fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,11.43,Made,7.0,T. Forrest,1630235.0,1.0,,,,,,,,,,,,,,
126,PT00M00.00S,2024-03-24T00:04:53.2Z,1,REGULAR,period,end,[],0,,,1610612766,30,28,2024-03-24T00:04:53Z,1260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT12M00.00S,2024-03-24T00:07:27.8Z,2,REGULAR,substitution,out,['startperiod'],1629726,,,1610612766,30,28,2024-03-24T00:07:43Z,1270000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT12M00.00S,2024-03-24T00:07:27.8Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,30,28,2024-03-24T00:07:43Z,1280000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT12M00.00S,2024-03-24T00:07:27.8Z,2,REGULAR,substitution,out,['startperiod'],1630197,,,1610612766,30,28,2024-03-24T00:07:43Z,1290000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT12M00.00S,2024-03-24T00:07:27.8Z,2,REGULAR,substitution,in,['startperiod'],202083,,,1610612766,30,28,2024-03-24T00:07:43Z,1300000,False,,,0,,SUB in: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT12M00.00S,2024-03-24T00:07:27.8Z,2,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,30,28,2024-03-24T00:07:43Z,1310000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2024-03-24T00:07:27.8Z,2,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,30,28,2024-03-24T00:07:43Z,1320000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2024-03-24T00:07:40.0Z,2,REGULAR,period,start,[],0,,,1610612766,30,28,2024-03-24T00:07:44Z,1330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT11M45.00S,2024-03-24T00:07:55.0Z,2,REGULAR,3pt,Jump Shot,[],1629684,69.33311432325887,71.81372549019608,1610612766,30,31,2024-03-24T00:08:01Z,1340000,False,109.0,236.0,1,right,G. Williams 25' 3PT  (5 PTS) (T. Mann 6 AST),"[1629684, 1630544]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,25.98,Made,5.0,T. Mann,1630544.0,6.0,,,,,,,,,,,,,,
136,PT11M24.00S,2024-03-24T00:08:15.1Z,2,REGULAR,3pt,Jump Shot,[],1629685,30.436925098554536,32.1078431372549,1610612737,33,31,2024-03-24T00:08:24Z,1360000,False,89.0,234.0,1,left,D. Windler 25' 3PT step back (3 PTS) (B. Bogdanovic 2 AST),"[1629685, 203992]",1610612737.0,ATL,step back,,,Windler,D. Windler,,,,,Above the Break 3,24+ Right Center,25.02,Made,3.0,B. Bogdanovic,203992.0,2.0,,,,,,,,,,,,,,
138,PT11M05.00S,2024-03-24T00:08:36.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,83.26215505913272,48.77450980392157,1610612766,33,31,2024-03-24T00:09:28Z,1380000,False,-6.0,105.0,1,right,MISS G. Williams 10' turnaround Shot - blocked,"[1629684, 202083]",1610612766.0,CHA,turnaround,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,10.5,Missed,,,,,,,,,,,,,,,,,Matthews,202083.0
139,PT11M05.00S,2024-03-24T00:08:36.0Z,2,REGULAR,block,,[],202083,,,1610612766,33,31,2024-03-24T00:08:38Z,1390000,False,,,0,,W. Matthews BLOCK (1 BLK),[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
140,PT11M04.00S,2024-03-24T00:08:37.0Z,2,REGULAR,rebound,defensive,[],1629685,,,1610612737,33,31,2024-03-24T00:09:28Z,1400000,False,,,0,,D. Windler REBOUND (Off:0 Def:2),[1629685],1610612737.0,ATL,,,,Windler,D. Windler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,138.0,2.0,2.0,0.0,,,,,,,,
141,PT10M57.00S,2024-03-24T00:08:42.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202083,26.757555847568987,80.63725490196079,1610612737,33,31,2024-03-24T00:49:01Z,1410000,False,-153.0,199.0,1,left,MISS W. Matthews 25' running 3PT,[202083],1610612737.0,ATL,running,,,Matthews,W. Matthews,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
142,PT10M57.00S,2024-03-24T00:08:42.3Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,33,31,2024-03-24T00:08:52Z,1420000,False,,,0,,N. Richards REBOUND (Off:0 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,141.0,3.0,3.0,0.0,,,,,,,,
143,PT10M40.00S,2024-03-24T00:08:58.2Z,2,REGULAR,2pt,Jump Shot,[],1641706,79.188567674113,27.450980392156865,1610612766,33,31,2024-03-24T00:09:03Z,1430000,False,-113.0,143.0,1,right,MISS B. Miller 18' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Left Center,18.22,Missed,,,,,,,,,,,,,,,,,,
144,PT10M37.00S,2024-03-24T00:09:01.2Z,2,REGULAR,rebound,defensive,[],202083,,,1610612737,33,31,2024-03-24T00:09:03Z,1440000,False,,,0,,W. Matthews REBOUND (Off:0 Def:1),[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,Mid-Range,16-24 Left Center,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,
145,PT10M28.00S,2024-03-24T00:09:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,6.915243101182654,50.245098039215684,1610612737,35,31,2024-03-24T00:09:17Z,1450000,False,-1.0,13.0,1,left,B. Fernando Layup (8 PTS) (T. Forrest 2 AST),"[1628981, 1630235]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,1.26,Made,8.0,T. Forrest,1630235.0,2.0,,,,,,,,,,,,,,
147,PT10M16.00S,2024-03-24T00:09:25.1Z,2,REGULAR,foul,personal,[],1628981,,,1610612766,35,31,2024-03-24T00:09:48Z,1470000,False,,,0,,B. Fernando personal FOUL (2 PF),"[1628981, 1630544]",1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Center,,,,,,,1627519.0,,,,,,,,2.0,0.0,Mann,1630544.0,,
151,PT10M03.00S,2024-03-24T00:10:14.0Z,2,REGULAR,3pt,Jump Shot,[],1629684,60.13469119579501,20.588235294117645,1610612766,35,31,2024-03-24T00:10:27Z,1500000,False,-147.0,322.0,1,right,MISS G. Williams 35' 3PT,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,35.42,Missed,,,,,,,,,,,,,,,,,,
152,PT10M02.00S,2024-03-24T00:10:15.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,35,31,2024-03-24T00:10:27Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,151.0,,,,,,,,,,,
153,PT10M02.00S,2024-03-24T00:10:18.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612766,35,31,2024-03-24T00:10:44Z,1520000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,,,,,,,,,,,,
154,PT09M44.00S,2024-03-24T00:10:47.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203992,20.97568988173456,61.76470588235294,1610612737,35,31,2024-03-24T00:12:24Z,1530000,False,-59.0,145.0,1,left,MISS B. Bogdanovic 15' pullup Shot,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Center,15.62,Missed,,,,,,,,,,,,,,,,,,
155,PT09M41.00S,2024-03-24T00:10:50.0Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,35,31,2024-03-24T00:10:54Z,1540000,False,,,0,,N. Richards REBOUND (Off:0 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Center,,,,,,,,,154.0,4.0,4.0,0.0,,,,,,,,
156,PT09M34.00S,2024-03-24T00:10:56.9Z,2,REGULAR,2pt,Jump Shot,[],1641706,74.72076215505913,64.70588235294117,1610612766,35,33,2024-03-24T00:11:02Z,1550000,False,74.0,185.0,1,right,B. Miller 19' pullup Jump Shot (4 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,19.92,Made,4.0,,,,,,,,,,,,,,,,,
157,PT09M21.00S,2024-03-24T00:11:11.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628981,6.915243101182654,51.225490196078425,1610612737,37,33,2024-03-24T00:12:01Z,1560000,False,-6.0,13.0,1,left,B. Fernando driving Layup (10 PTS) (T. Forrest 3 AST),"[1628981, 1630235]",1610612737.0,ATL,driving,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,1.39,Made,10.0,T. Forrest,1630235.0,3.0,,,,,,,,,,,,,,
158,PT09M21.00S,2024-03-24T00:11:16.8Z,2,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612737,37,33,2024-03-24T00:11:22Z,1570000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Fernando 1 FT),"[1630208, 1628981]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,1627519.0,,,,,,,,1.0,0.0,Fernando,1628981.0,,
160,PT09M21.00S,2024-03-24T00:11:31.4Z,2,REGULAR,substitution,out,[],1630235,,,1610612737,37,33,2024-03-24T00:12:24Z,1590000,False,,,0,,SUB out: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT09M21.00S,2024-03-24T00:11:31.4Z,2,REGULAR,substitution,out,[],203992,,,1610612737,37,33,2024-03-24T00:12:24Z,1600000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT09M21.00S,2024-03-24T00:11:31.4Z,2,REGULAR,substitution,in,[],1627749,,,1610612737,37,33,2024-03-24T00:12:24Z,1610000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT09M21.00S,2024-03-24T00:11:31.4Z,2,REGULAR,substitution,in,[],1629726,,,1610612737,37,33,2024-03-24T00:12:24Z,1620000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT09M21.00S,2024-03-24T00:12:01.2Z,2,REGULAR,freethrow,1 of 1,[],1628981,,,1610612737,38,33,2024-03-24T00:12:01Z,1630000,False,,,0,,B. Fernando Free Throw 1 of 1 (11 PTS),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
166,PT09M05.00S,2024-03-24T00:12:20.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,91.80354796320631,50.49019607843137,1610612766,38,35,2024-03-24T00:12:29Z,1640000,False,2.0,25.0,1,right,T. Mann driving reverse Layup (6 PTS) (G. Williams 1 AST),"[1630544, 1629684]",1610612766.0,CHA,driving reverse,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.46,Made,6.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,
168,PT08M50.00S,2024-03-24T00:12:37.0Z,2,REGULAR,turnover,backcourt,[],1627749,,,1610612737,38,35,2024-03-24T00:12:53Z,1660000,False,,,0,,D. Murray backcourt TURNOVER (3 TO),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,1627519.0,3.0,,,,,,,,,,,,
169,PT08M42.00S,2024-03-24T00:12:59.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202722,93.77463863337714,95.58823529411765,1610612766,38,35,2024-03-24T00:13:07Z,1670000,False,228.0,6.0,1,right,MISS D. Bertans 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
170,PT08M39.00S,2024-03-24T00:13:02.3Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,38,35,2024-03-24T00:15:02Z,1680000,False,,,0,,N. Richards REBOUND (Off:1 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,,,,,,,169.0,5.0,4.0,1.0,,,,,,,,
171,PT08M39.00S,2024-03-24T00:13:05.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630208,92.85479632063075,49.01960784313725,1610612766,38,35,2024-03-24T00:15:28Z,1690000,False,-5.0,15.0,1,right,MISS N. Richards putback Layup - blocked,"[1630208, 1628981]",1610612766.0,CHA,putback,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.55,Missed,,,,,,,,,,,,,,,,,Fernando,1628981.0
172,PT08M39.00S,2024-03-24T00:13:05.9Z,2,REGULAR,block,,[],1628981,,,1610612766,38,35,2024-03-24T00:13:08Z,1700000,False,,,0,,B. Fernando BLOCK (1 BLK),[1628981],1610612737.0,ATL,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
173,PT08M35.00S,2024-03-24T00:13:09.9Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612737,38,35,2024-03-24T00:15:28Z,1710000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Restricted Area,0-8 Center,,,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,
174,PT08M30.00S,2024-03-24T00:13:11.8Z,2,REGULAR,3pt,Jump Shot,[],1629685,32.013797634691194,38.23529411764706,1610612737,38,35,2024-03-24T00:13:18Z,1720000,False,59.0,248.0,1,left,MISS D. Windler 25' 3PT,[1629685],1610612737.0,ATL,,,,Windler,D. Windler,,,,,Above the Break 3,24+ Center,25.53,Missed,,,,,,,,,,,,,,,,,,
175,PT08M30.00S,2024-03-24T00:13:11.8Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612766,38,35,2024-03-24T00:13:18Z,1730000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,
176,PT08M19.00S,2024-03-24T00:13:22.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,93.9060446780552,49.26470588235294,1610612766,38,37,2024-03-24T00:13:29Z,1740000,False,-4.0,5.0,1,right,N. Richards DUNK (4 PTS) (G. Williams 2 AST),"[1630208, 1629684]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.61,Made,4.0,G. Williams,1629684.0,2.0,,,,,,,,,,,,,,
