actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
18,PT10M45.00S,2024-01-13T00:44:54.1Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,4,0,2024-01-13T00:44:57Z,180000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,17.0,1.0,1.0,0.0,,,,
19,PT10M38.00S,2024-01-13T00:45:01.5Z,1,REGULAR,3pt,Jump Shot,[],1630174,31.61957950065703,61.51960784313726,1610612754,4,3,2024-01-13T00:45:08Z,190000,False,-58.0,245.0,1,left,A. Nesmith 25' 3PT  (3 PTS) (A. Nembhard 1 AST),"[1630174, 1629614]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,25.14,Made,3.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
21,PT10M20.00S,2024-01-13T00:45:19.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,92.46057818659659,51.470588235294116,1610612737,4,3,2024-01-13T02:48:29Z,210000,False,7.0,18.0,1,right,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,Restricted Area,0-8 Center,1.98,Missed,,,,,,,,,,,,,,,,,,
22,PT10M15.00S,2024-01-13T00:45:24.6Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,4,3,2024-01-13T00:45:25Z,220000,False,,,0,,C. Capela REBOUND (Off:1 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,21.0,2.0,1.0,1.0,,,,
23,PT10M15.00S,2024-01-13T00:45:23.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,94.40999984741211,50.0,1610612737,6,3,2024-01-13T00:45:23Z,230000,False,0.0,0.0,1,right,C. Capela tip Layup (6 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
24,PT09M53.00S,2024-01-13T00:45:46.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.915243101182654,49.50980392156863,1610612754,6,5,2024-01-13T02:48:37Z,240000,False,2.0,13.0,1,left,B. Brown driving finger roll Layup (2 PTS) (A. Nembhard 2 AST),"[1628971, 1629614]",1610612754.0,IND,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.27,Made,2.0,A. Nembhard,1629614.0,2.0,,,,,,,,,,,,,,
25,PT09M42.00S,2024-01-13T00:46:01.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,80.50262812089356,59.068627450980394,1610612737,8,5,2024-01-13T00:46:33Z,250000,False,45.0,131.0,1,right,T. Young 13' driving floating bank Jump Shot (2 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,13.84,Made,2.0,,,,,,,,,,,,,,,,,
26,PT09M42.00S,2024-01-13T00:46:07.2Z,1,REGULAR,foul,personal,['1freethrow'],1630174,,,1610612737,8,5,2024-01-13T00:46:27Z,260000,False,,,0,,A. Nesmith shooting personal FOUL (1 PF) (Young 1 FT),"[1630174, 1629027]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1630886.0,1.0,0.0,Young,1629027.0,,,,,,,,,
28,PT09M42.00S,2024-01-13T00:46:28.2Z,1,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,9,5,2024-01-13T00:46:28Z,280000,False,,,0,,T. Young Free Throw 1 of 1 (3 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
29,PT09M26.00S,2024-01-13T00:46:46.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,5.863994743758213,53.18627450980392,1610612754,9,7,2024-01-13T00:46:53Z,290000,False,-16.0,3.0,1,left,M. Turner Layup (2 PTS) (A. Nembhard 3 AST),"[1626167, 1629614]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.61,Made,2.0,A. Nembhard,1629614.0,3.0,,,,,,,,,,,,,,
31,PT09M26.00S,2024-01-13T00:46:52.1Z,1,REGULAR,foul,personal,['1freethrow'],203991,,,1610612754,9,7,2024-01-13T00:47:08Z,310000,False,,,0,,C. Capela shooting personal FOUL (1 PF) (Turner 1 FT),"[203991, 1626167]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,1630886.0,1.0,0.0,Turner,1626167.0,,,,,,,,,
33,PT09M26.00S,2024-01-13T00:47:10.8Z,1,REGULAR,freethrow,1 of 1,[],1626167,,,1610612754,9,7,2024-01-13T00:47:13Z,330000,False,,,0,,MISS M. Turner Free Throw 1 of 1,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
34,PT09M23.00S,2024-01-13T00:47:13.8Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,9,7,2024-01-13T00:47:13Z,340000,False,,,0,,J. Johnson REBOUND (Off:0 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,
35,PT09M02.00S,2024-01-13T00:47:34.5Z,1,REGULAR,2pt,Jump Shot,[],1629027,82.86793692509855,17.647058823529413,1610612737,9,7,2024-01-13T00:47:41Z,350000,False,-162.0,109.0,1,right,MISS T. Young 19' step back Shot,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Left,19.48,Missed,,,,,,,,,,,,,,,,,,
36,PT08M57.00S,2024-01-13T00:47:39.5Z,1,REGULAR,rebound,defensive,[],1630174,,,1610612754,9,7,2024-01-13T00:47:41Z,360000,False,,,0,,A. Nesmith REBOUND (Off:0 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,
37,PT08M47.00S,2024-01-13T00:47:49.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,5.995400788436268,50.245098039215684,1610612754,9,9,2024-01-13T00:47:59Z,370000,False,-1.0,4.0,1,left,J. Smith reverse Layup (2 PTS) (M. Turner 1 AST),"[1630188, 1626167]",1610612754.0,IND,reverse,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.41,Made,2.0,M. Turner,1626167.0,1.0,,,,,,,,,,,,,,
39,PT08M34.00S,2024-01-13T00:48:01.1Z,1,REGULAR,3pt,Jump Shot,[],1627749,95.48291721419186,4.411764705882353,1610612737,9,9,2024-01-13T00:48:06Z,390000,False,-228.0,-10.0,1,right,MISS D. Murray 3PT,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,,,,,,,,,
40,PT08M32.00S,2024-01-13T00:48:03.1Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612754,9,9,2024-01-13T00:48:06Z,400000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,39.0,1.0,1.0,0.0,,,,
41,PT08M21.00S,2024-01-13T00:48:14.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,6.1268068331143235,47.30392156862745,1610612754,9,11,2024-01-13T00:48:25Z,410000,False,13.0,5.0,1,left,M. Turner driving Layup (4 PTS) (A. Nembhard 4 AST),"[1626167, 1629614]",1610612754.0,IND,driving,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,1.44,Made,4.0,A. Nembhard,1629614.0,4.0,,,,,,,,,,,,,,
43,PT08M11.00S,2024-01-13T00:48:27.6Z,1,REGULAR,foul,personal,[],1629614,,,1610612737,9,11,2024-01-13T00:48:34Z,430000,False,,,0,,A. Nembhard personal FOUL (2 PF),"[1629614, 1629027]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,1162.0,2.0,0.0,Young,1629027.0,,,,,,,,,
45,PT08M11.00S,2024-01-13T00:48:38.2Z,1,REGULAR,substitution,out,[],1629614,,,1610612737,9,11,2024-01-13T00:48:46Z,450000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M11.00S,2024-01-13T00:48:38.2Z,1,REGULAR,substitution,in,[],204456,,,1610612737,9,11,2024-01-13T00:48:46Z,460000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M58.00S,2024-01-13T00:49:07.1Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612737,9,11,2024-01-13T00:49:14Z,470000,False,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1626167]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,Turner,1626167.0,,
48,PT07M58.00S,2024-01-13T00:49:07.1Z,1,REGULAR,steal,,[],1626167,,,1610612754,9,11,2024-01-13T00:49:09Z,480000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
49,PT07M55.00S,2024-01-13T00:49:09.9Z,1,REGULAR,turnover,lost ball,[],1626167,,,1610612754,9,11,2024-01-13T00:49:20Z,490000,False,,,0,,M. Turner lost ball TURNOVER (1 TO),"[1626167, 1627749]",1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Murray,1627749.0,,
50,PT07M55.00S,2024-01-13T00:49:09.9Z,1,REGULAR,steal,,[],1627749,,,1610612737,9,11,2024-01-13T00:49:11Z,500000,False,,,0,,D. Murray STEAL (1 STL),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
51,PT07M52.00S,2024-01-13T00:49:12.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630552,93.64323258869908,47.794117647058826,1610612737,11,11,2024-01-13T00:49:27Z,510000,False,-11.0,7.0,1,right,J. Johnson alley-oop DUNK (2 PTS) (D. Murray 1 AST),"[1630552, 1627749]",1610612737.0,ATL,alley-oop,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,1.32,Made,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,
54,PT07M38.00S,2024-01-13T00:49:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626167,5.732588699080158,50.0,1610612754,11,13,2024-01-13T00:49:52Z,540000,False,0.0,1.0,1,left,M. Turner reverse Layup (6 PTS) (T. McConnell 1 AST),"[1626167, 204456]",1610612754.0,IND,reverse,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.14,Made,6.0,T. McConnell,204456.0,1.0,,,,,,,,,,,,,,
56,PT07M27.00S,2024-01-13T00:49:54.9Z,1,REGULAR,3pt,Jump Shot,[],1629027,66.5735873850197,28.676470588235293,1610612737,11,13,2024-01-13T00:50:00Z,560000,False,-107.0,262.0,1,right,MISS T. Young 28' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,28.26,Missed,,,,,,,,,,,,,,,,,,
57,PT07M24.00S,2024-01-13T00:49:57.9Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,11,13,2024-01-13T00:50:00Z,570000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,
58,PT07M12.00S,2024-01-13T00:50:14.0Z,1,REGULAR,turnover,out-of-bounds,[],1628971,,,1610612754,11,13,2024-01-13T00:50:23Z,580000,False,,,0,,B. Brown lost ball out-of-bounds TURNOVER (1 TO),[1628971],1610612754.0,IND,lost ball,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right,,,,,,,1199.0,,,,,1.0,,,,,,,,
59,PT07M00.00S,2024-01-13T00:50:36.1Z,1,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612737,11,13,2024-01-13T00:50:56Z,590000,False,,,0,,A. Nesmith shooting personal FOUL (2 PF) (Bey 2 FT),"[1630174, 1630180]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,1199.0,2.0,0.0,Bey,1630180.0,,,,,,,,,
61,PT07M00.00S,2024-01-13T00:51:04.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630180,,,1610612737,11,13,2024-01-13T00:51:04Z,610000,False,,,0,,MISS S. Bey Free Throw 1 of 2,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
62,PT07M00.00S,2024-01-13T00:51:04.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,11,13,2024-01-13T00:51:04Z,620000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,
63,PT07M00.00S,2024-01-13T00:51:05.2Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,11,13,2024-01-13T00:51:20Z,630000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M00.00S,2024-01-13T00:51:05.2Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,11,13,2024-01-13T00:51:20Z,640000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M00.00S,2024-01-13T00:51:05.2Z,1,REGULAR,substitution,out,[],1630174,,,1610612737,11,13,2024-01-13T00:51:20Z,650000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M00.00S,2024-01-13T00:51:05.2Z,1,REGULAR,substitution,in,[],203992,,,1610612737,11,13,2024-01-13T00:51:20Z,660000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M00.00S,2024-01-13T00:51:05.2Z,1,REGULAR,substitution,in,[],1630235,,,1610612737,11,13,2024-01-13T00:51:20Z,670000,False,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M00.00S,2024-01-13T00:51:05.2Z,1,REGULAR,substitution,in,[],1631097,,,1610612737,11,13,2024-01-13T00:51:20Z,680000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M00.00S,2024-01-13T00:51:27.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630180,,,1610612737,12,13,2024-01-13T00:51:28Z,690000,False,,,0,,S. Bey Free Throw 2 of 2 (1 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
70,PT06M49.00S,2024-01-13T00:51:40.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,18.74178712220762,40.931372549019606,1610612754,12,15,2024-01-13T03:27:18Z,700000,False,45.0,124.0,1,left,B. Brown 13' pullup Jump Shot (4 PTS) (T. McConnell 2 AST),"[1628971, 204456]",1610612754.0,IND,pullup,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,13.17,Made,4.0,T. McConnell,204456.0,2.0,,,,,,,,,,,,,,
72,PT06M35.00S,2024-01-13T00:51:54.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,85.89027595269383,63.725490196078425,1610612737,14,15,2024-01-13T00:51:59Z,720000,False,69.0,80.0,1,right,D. Murray 10' pullup Jump Shot (2 PTS) (B. Bogdanovic 1 AST),"[1627749, 203992]",1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Right,10.55,Made,2.0,B. Bogdanovic,203992.0,1.0,,,,,,,,,,,,,,
74,PT06M16.00S,2024-01-13T00:52:13.2Z,1,REGULAR,3pt,Jump Shot,[],1628971,10.463206307490145,96.07843137254902,1610612754,14,18,2024-01-13T00:52:18Z,740000,False,-230.0,46.0,1,left,B. Brown 3PT  (7 PTS) (T. McConnell 3 AST),"[1628971, 204456]",1610612754.0,IND,,,,Brown,B. Brown,,,,,Left Corner 3,24+ Left,23.49,Made,7.0,T. McConnell,204456.0,3.0,,,,,,,,,,,,,,
76,PT06M01.00S,2024-01-13T00:52:30.4Z,1,REGULAR,2pt,Layup,[],1630235,90.88370565045992,68.38235294117648,1610612737,14,18,2024-01-13T00:52:49Z,760000,False,92.0,33.0,1,right,MISS T. Forrest 9' driving Layup - blocked,"[1630235, 1626167]",1610612737.0,ATL,driving,,,Forrest,T. Forrest,,,,,Mid-Range,8-16 Right,9.77,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
77,PT06M01.00S,2024-01-13T00:52:30.4Z,1,REGULAR,block,,[],1626167,,,1610612737,14,18,2024-01-13T00:52:34Z,770000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
78,PT06M00.00S,2024-01-13T00:52:31.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,14,18,2024-01-13T00:52:49Z,780000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,76.0,,,,,,,
80,PT06M00.00S,2024-01-13T00:52:36.7Z,1,REGULAR,substitution,out,[],203991,,,1610612737,14,18,2024-01-13T00:52:41Z,800000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M00.00S,2024-01-13T00:52:36.7Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,14,18,2024-01-13T00:52:41Z,810000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M00.00S,2024-01-13T00:52:36.7Z,1,REGULAR,substitution,out,[],1628971,,,1610612737,14,18,2024-01-13T00:52:55Z,820000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M00.00S,2024-01-13T00:52:36.7Z,1,REGULAR,substitution,in,[],1627741,,,1610612737,14,18,2024-01-13T00:52:55Z,830000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M56.00S,2024-01-13T00:53:07.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203992,91.67214191852825,40.68627450980392,1610612737,16,18,2024-01-13T00:53:13Z,840000,False,-47.0,26.0,1,right,B. Bogdanovic Layup (2 PTS) (D. Murray 2 AST),"[203992, 1627749]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,5.33,Made,2.0,D. Murray,1627749.0,2.0,,,,,,,,,,,,,,
86,PT05M42.00S,2024-01-13T00:53:21.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,19.004599211563733,50.98039215686274,1610612754,16,18,2024-01-13T00:53:26Z,860000,False,-5.0,126.0,1,left,MISS B. Mathurin 12' driving floating Shot,[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,12.62,Missed,,,,,,,,,,,,,,,,,,
87,PT05M40.00S,2024-01-13T00:53:23.2Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612754,16,18,2024-01-13T00:53:26Z,870000,False,,,0,,J. Smith REBOUND (Off:1 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,86.0,2.0,1.0,1.0,,,,
88,PT05M39.00S,2024-01-13T00:53:24.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,5.995400788436268,51.225490196078425,1610612754,16,20,2024-01-13T00:54:52Z,880000,False,-6.0,4.0,1,left,J. Smith putback Layup (4 PTS),[1630188],1610612754.0,IND,putback,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,0.72,Made,4.0,,,,,,,,,,,,,,,,,
90,PT05M26.00S,2024-01-13T00:53:37.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,89.17542706964521,55.88235294117647,1610612737,16,20,2024-01-13T00:53:43Z,900000,False,29.0,49.0,1,right,MISS T. Forrest driving Layup,[1630235],1610612737.0,ATL,driving,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),0-8 Center,5.74,Missed,,,,,,,,,,,,,,,,,,
91,PT05M23.00S,2024-01-13T00:53:40.5Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,16,20,2024-01-13T00:53:40Z,910000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,90.0,2.0,2.0,0.0,,,,
