actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-11-18T00:41:48.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-18T00:41:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-11-18T00:41:50.9Z,1,REGULAR,jumpball,recovered,[],1626181,,,1610612748,0,0,2025-11-18T00:41:50Z,40000,False,,,0,,Jump Ball K. Ware vs. M. Robinson: Tip to N. Powell,"[1626181, 1642276, 1629011]",1610612748.0,MIA,startperiod,N. Powell,1626181.0,Powell,N. Powell,Ware,1642276.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2025-11-18T00:42:08.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.1268068331143235,46.568627450980394,1610612748,0,0,2025-11-18T00:42:36Z,70000,False,17.0,5.0,1,left,MISS D. Mitchell driving finger roll Layup,[1630558],1610612748.0,MIA,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.79,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2025-11-18T00:42:13.9Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,0,0,2025-11-18T00:42:14Z,80000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M24.00S,2025-11-18T00:42:23.2Z,1,REGULAR,2pt,Jump Shot,[],1629013,76.82325886990802,38.48039215686275,1610612752,0,0,2025-11-18T00:42:37Z,90000,False,-58.0,165.0,1,right,MISS L. Shamet 17' pullup Shot,[1629013],1610612752.0,NYK,pullup,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Left Center,17.51,Missed,,,,,,,,,,,,,,,,,,
10,PT11M14.00S,2025-11-18T00:42:33.2Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,0,0,2025-11-18T00:42:37Z,100000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M07.00S,2025-11-18T00:42:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,18.873193166885677,42.15686274509804,1610612748,0,0,2025-11-18T00:43:07Z,110000,False,39.0,125.0,1,left,MISS A. Wiggins 13' driving finger roll Layup,[203952],1610612748.0,MIA,driving finger roll,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,13.09,Missed,,,,,,,,,,,,,,,,,,
12,PT11M04.00S,2025-11-18T00:42:44.0Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,0,0,2025-11-18T00:42:46Z,120000,False,,,0,,K. Ware REBOUND (Off:1 Def:0),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT11M02.00S,2025-11-18T00:42:44.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642276,6.1268068331143235,44.11764705882353,1610612748,0,0,2025-11-18T00:43:21Z,130000,False,29.0,5.0,1,left,MISS K. Ware putback Layup,[1642276],1610612748.0,MIA,putback,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
14,PT11M02.00S,2025-11-18T00:42:44.9Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,0,0,2025-11-18T00:42:57Z,140000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,13.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT10M48.00S,2025-11-18T00:42:58.5Z,1,REGULAR,3pt,Jump Shot,[],1630540,90.22667542706965,94.85294117647058,1610612752,0,3,2025-11-18T00:43:10Z,150000,False,224.0,39.0,1,right,M. McBride 3PT  (3 PTS) (M. Bridges 1 AST),"[1630540, 1628969]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,22.77,Made,,,,,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
16,PT10M37.00S,2025-11-18T00:43:10.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641796,16.90210249671485,39.950980392156865,1610612748,2,3,2025-11-18T00:43:29Z,160000,False,50.0,106.0,1,left,P. Larsson 11' floating Jump Shot (2 PTS),[1641796],1610612748.0,MIA,floating,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,11.76,Made,,,,,2.0,,,,,,,,,,,,,
17,PT10M18.00S,2025-11-18T00:43:33.8Z,1,REGULAR,foul,personal,[],203952,,,1610612752,2,3,2025-11-18T00:43:47Z,170000,False,,,0,,A. Wiggins personal FOUL (1 PF),"[203952, 1626157]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626300.0,1.0,0.0,Towns,1626157.0,,,,,
20,PT10M02.00S,2025-11-18T00:44:19.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,82.86793692509855,35.049019607843135,1610612752,2,5,2025-11-18T00:44:26Z,200000,False,-75.0,109.0,1,right,M. McBride 13' turnaround fadeaway Jump Shot (5 PTS),[1630540],1610612752.0,NYK,turnaround fadeaway,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Left,13.18,Made,,,,,5.0,,,,,,,,,,,,,
21,PT09M54.00S,2025-11-18T00:44:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,10.988830486202366,53.67647058823529,1610612748,2,5,2025-11-18T00:45:08Z,210000,False,-18.0,51.0,1,left,MISS A. Wiggins Layup - blocked,"[203952, 1626157]",1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,,,,,,,,,,,,,,Towns,1626157.0,,,
22,PT09M54.00S,2025-11-18T00:44:45.1Z,1,REGULAR,block,,[],1626157,,,1610612748,2,5,2025-11-18T00:44:49Z,220000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M49.00S,2025-11-18T00:44:50.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,2,5,2025-11-18T00:45:08Z,230000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,21.0,,,,,,,,,,,,,,,,,
