actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-03-30T23:13:02.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-30T23:13:02Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-03-30T23:13:04.9Z,1,REGULAR,jumpball,recovered,[],1629639,,,1610612748,0,0,2026-03-30T23:13:05Z,40000,False,,,0,,Jump Ball B. Adebayo vs. D. Barlow: Tip to T. Herro,"[1629639, 1628389, 1631230]",1610612748.0,MIA,startperiod,T. Herro,1629639.0,Herro,T. Herro,Adebayo,1628389.0,Barlow,1631230.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2026-03-30T23:13:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,6.1268068331143235,56.86274509803921,1610612748,2,0,2026-03-30T23:13:35Z,70000,False,-34.0,5.0,1,left,P. Larsson driving Layup (2 PTS) (B. Adebayo 1 AST),"[1641796, 1628389]",1610612748.0,MIA,driving,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,3.47,Made,2.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
8,PT11M31.00S,2026-03-30T23:13:30.2Z,1,REGULAR,2pt,Jump Shot,[],1642845,82.47371879106439,31.61764705882353,1610612755,2,2,2026-03-30T23:13:38Z,80000,False,-92.0,112.0,1,right,V. Edgecombe 14' pullup Jump Shot (2 PTS) (J. Embiid 1 AST),"[1642845, 203954]",1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Left,14.5,Made,2.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,,,
10,PT11M15.00S,2026-03-30T23:13:46.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,7.5722733245729295,60.29411764705882,1610612748,4,2,2026-03-30T23:13:53Z,100000,False,-51.0,19.0,1,left,D. Mitchell driving floating bank Jump Shot (2 PTS),[1630558],1610612748.0,MIA,driving floating bank,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,5.48,Made,2.0,,,,,,,,,,,,,,,,,
11,PT10M58.00S,2026-03-30T23:14:03.6Z,1,REGULAR,3pt,Jump Shot,[],203954,67.62483574244416,58.57843137254902,1610612755,4,5,2026-03-30T23:14:08Z,110000,False,43.0,252.0,1,right,J. Embiid 25' 3PT  (3 PTS) (V. Edgecombe 1 AST),"[203954, 1642845]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,25.54,Made,3.0,V. Edgecombe,1642845.0,1.0,,,,,,,,,,,,,,
13,PT10M43.00S,2026-03-30T23:14:18.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,8.623521681997373,58.333333333333336,1610612748,4,5,2026-03-30T23:14:26Z,130000,False,-42.0,29.0,1,left,MISS A. Wiggins driving Layup,[203952],1610612748.0,MIA,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
14,PT10M39.00S,2026-03-30T23:14:22.0Z,1,REGULAR,rebound,offensive,[],203952,,,1610612748,4,5,2026-03-30T23:14:22Z,140000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,
15,PT10M39.00S,2026-03-30T23:14:22.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,5.590000152587891,50.0,1610612748,4,5,2026-03-30T23:14:22Z,150000,False,0.0,0.0,1,left,MISS A. Wiggins tip Layup,[203952],1610612748.0,MIA,tip,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
16,PT10M38.00S,2026-03-30T23:14:22.7Z,1,REGULAR,rebound,defensive,[],1631230,,,1610612755,4,5,2026-03-30T23:14:22Z,160000,False,,,0,,D. Barlow REBOUND (Off:0 Def:1),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Mid-Range,8-16 Left,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M23.00S,2026-03-30T23:14:37.5Z,1,REGULAR,3pt,Jump Shot,[],202331,95.0886990801577,94.85294117647058,1610612755,4,5,2026-03-30T23:14:43Z,170000,False,224.0,-6.0,1,right,MISS P. George 3PT,[202331],1610612755.0,PHI,,,,George,P. George,,,,,Right Corner 3,24+ Right,22.44,Missed,,,,,,,,,,,,,,,,,,
18,PT10M23.00S,2026-03-30T23:14:37.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,4,5,2026-03-30T23:14:43Z,180000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,17.0,,,,,,,,,,,,,
20,PT10M11.00S,2026-03-30T23:14:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,15.588042049934298,53.92156862745098,1610612748,6,5,2026-03-30T23:15:01Z,200000,False,-20.0,94.0,1,left,T. Herro 9' pullup Jump Shot (2 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,9.6,Made,2.0,,,,,,,,,,,,,,,,,
21,PT09M55.00S,2026-03-30T23:15:12.1Z,1,REGULAR,turnover,bad pass,[],1630178,,,1610612755,6,5,2026-03-30T23:15:16Z,210000,False,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 203952]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Wiggins,203952.0,,,,,,,
22,PT09M55.00S,2026-03-30T23:15:12.1Z,1,REGULAR,steal,,[],203952,,,1610612748,6,5,2026-03-30T23:15:14Z,220000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
23,PT09M50.00S,2026-03-30T23:15:16.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629639,3.630091984231275,97.54901960784314,1610612748,6,5,2026-03-30T23:17:51Z,230000,False,-238.0,-18.0,1,left,MISS T. Herro running 3PT,[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,23.84,Missed,,,,,,,,,,,,,,,,,,
