actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT10M56.00S,2026-02-01T01:13:47.3Z,1,REGULAR,turnover,lost ball,[],1641824,,,1610612741,1,0,2026-02-01T01:13:52Z,160000,False,,,0,,M. Buzelis lost ball TURNOVER (2 TO),"[1641824, 1642857]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,Jakučionis,1642857.0,,,,,,,,,,,
17,PT10M56.00S,2026-02-01T01:13:47.3Z,1,REGULAR,steal,,[],1642857,,,1610612748,1,0,2026-02-01T01:13:49Z,170000,False,,,0,,K. Jakučionis STEAL (1 STL),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
18,PT10M56.00S,2026-02-01T01:13:52.3Z,1,REGULAR,turnover,out-of-bounds,[],1642857,,,1610612748,1,0,2026-02-01T01:14:02Z,180000,False,,,0,,K. Jakučionis step out-of-bounds TURNOVER (1 TO),[1642857],1610612748.0,MIA,step,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,201638.0,,,,,,,,,,
19,PT10M49.00S,2026-02-01T01:14:13.4Z,1,REGULAR,turnover,bad pass,[],1630245,,,1610612741,1,0,2026-02-01T01:14:17Z,190000,False,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 1642066]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Gardner,1642066.0,,,,,,,,,,,
20,PT10M49.00S,2026-02-01T01:14:13.4Z,1,REGULAR,steal,,[],1642066,,,1610612748,1,0,2026-02-01T01:14:15Z,200000,False,,,0,,M. Gardner STEAL (1 STL),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
21,PT10M45.00S,2026-02-01T01:14:18.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203952,10.167542706964511,53.67647058823529,1610612748,1,0,2026-02-01T01:14:47Z,210000,False,-18.0,43.0,1,left,MISS A. Wiggins running Layup,[203952],1610612748.0,MIA,running,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
22,PT10M44.00S,2026-02-01T01:14:19.4Z,1,REGULAR,rebound,offensive,[],1642066,,,1610612748,1,0,2026-02-01T01:14:31Z,220000,False,,,0,,M. Gardner REBOUND (Off:1 Def:0),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,In The Paint (Non-RA),0-8 Center,,,21.0,1.0,0.0,1.0,,,,,,,,,,,,,,
23,PT10M44.00S,2026-02-01T01:14:23.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1642066,5.590000152587891,50.0,1610612748,3,0,2026-02-01T01:14:52Z,230000,False,0.0,0.0,1,left,M. Gardner tip DUNK (2 PTS),[1642066],1610612748.0,MIA,tip,,,Gardner,M. Gardner,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,2.0,,,,,
24,PT10M44.00S,2026-02-01T01:14:26.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,3,0,2026-02-01T01:14:26Z,240000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PT10M27.00S,2026-02-01T01:17:39.8Z,1,REGULAR,3pt,Jump Shot,[],1630172,76.65900131406045,87.99019607843137,1610612741,3,3,2026-02-01T01:36:41Z,280000,False,190.0,167.0,1,right,P. Williams 25' 3PT  (3 PTS) (A. Dosunmu 1 AST),"[1630172, 1630245]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,25.29,Made,,,,,,,,,,,,,3.0,A. Dosunmu,1630245.0,1.0,,
30,PT10M11.00S,2026-02-01T01:17:54.7Z,1,REGULAR,3pt,Jump Shot,[],1628389,6.4881734559789805,96.32352941176471,1610612748,3,3,2026-02-01T01:18:00Z,300000,False,-232.0,8.0,1,left,MISS B. Adebayo 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
31,PT10M07.00S,2026-02-01T01:17:58.7Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612741,3,3,2026-02-01T01:18:00Z,310000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT10M05.00S,2026-02-01T01:18:03.8Z,1,REGULAR,foul,personal,['2freethrow'],1641796,,,1610612741,3,3,2026-02-01T01:18:28Z,320000,False,,,0,,P. Larsson shooting personal FOUL (1 PF) (Buzelis 2 FT),"[1641796, 1641824]",1610612748.0,MIA,shooting,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,,,,,203592.0,1.0,0.0,Buzelis,1641824.0,,,,,,
34,PT10M05.00S,2026-02-01T01:18:31.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641824,,,1610612741,3,4,2026-02-01T01:18:31Z,340000,False,,,0,,M. Buzelis Free Throw 1 of 2 (1 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
37,PT10M05.00S,2026-02-01T01:18:50.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641824,,,1610612741,3,5,2026-02-01T01:18:50Z,350000,False,,,0,,M. Buzelis Free Throw 2 of 2 (2 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,,,,,,,,,2.0,,,,,
38,PT09M54.00S,2026-02-01T01:19:02.4Z,1,REGULAR,3pt,Jump Shot,[],1642066,26.593298291721425,19.362745098039213,1610612748,3,5,2026-02-01T01:19:07Z,360000,False,153.0,197.0,1,left,MISS M. Gardner 25' 3PT,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,,
39,PT09M50.00S,2026-02-01T01:19:06.4Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,3,5,2026-02-01T01:19:07Z,370000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT09M37.00S,2026-02-01T01:19:19.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.2161629434954,54.16666666666667,1610612741,3,5,2026-02-01T01:19:25Z,380000,False,21.0,11.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
41,PT09M35.00S,2026-02-01T01:19:21.5Z,1,REGULAR,rebound,defensive,[],1641796,,,1610612748,3,5,2026-02-01T01:19:25Z,390000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT09M29.00S,2026-02-01T01:19:28.0Z,1,REGULAR,turnover,out-of-bounds,[],1641796,,,1610612748,3,5,2026-02-01T01:19:35Z,400000,False,,,0,,P. Larsson bad pass out-of-bounds TURNOVER (1 TO),[1641796],1610612748.0,MIA,bad pass,,,Larsson,P. Larsson,,,,,Mid-Range,16-24 Center,,,,,,,1.0,,,203592.0,,,,,,,,,,
43,PT09M17.00S,2026-02-01T01:19:44.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,68.51182654402103,67.64705882352942,1610612741,3,5,2026-02-01T01:19:52Z,410000,False,88.0,243.0,1,right,MISS K. Huerter 25' 3PT,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
44,PT09M13.00S,2026-02-01T01:19:48.9Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,3,5,2026-02-01T01:19:52Z,420000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,,
45,PT09M04.00S,2026-02-01T01:19:57.3Z,1,REGULAR,3pt,Jump Shot,[],1642857,30.404073587385014,69.36274509803921,1610612748,3,5,2026-02-01T01:20:10Z,430000,False,-97.0,233.0,1,left,MISS K. Jakučionis 25' 3PT,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
46,PT09M03.00S,2026-02-01T01:19:58.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,3,5,2026-02-01T01:20:10Z,440000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,45.0,,,,,,,,,,,,,,,,,
49,PT08M44.00S,2026-02-01T01:20:45.2Z,1,REGULAR,3pt,Jump Shot,[],1628989,92.0335085413929,95.09803921568627,1610612741,3,5,2026-02-01T01:20:51Z,470000,False,225.0,22.0,1,right,MISS K. Huerter fadeaway 3PT,[1628989],1610612741.0,CHI,fadeaway,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,22.66,Missed,,,,,,,,,,,,,,,,,,
50,PT08M42.00S,2026-02-01T01:20:47.2Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,3,5,2026-02-01T01:20:51Z,480000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,,
51,PT08M36.00S,2026-02-01T01:20:53.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628389,12.532851511169525,45.58823529411765,1610612748,3,5,2026-02-01T01:23:25Z,490000,False,22.0,65.0,1,left,MISS B. Adebayo 6' running pullup Shot,[1628389],1610612748.0,MIA,running pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.89,Missed,,,,,,,,,,,,,,,,,,
52,PT08M33.00S,2026-02-01T01:20:56.4Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,3,5,2026-02-01T01:21:01Z,500000,False,,,0,,P. Williams REBOUND (Off:0 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT08M23.00S,2026-02-01T01:21:06.0Z,1,REGULAR,3pt,Jump Shot,[],1630172,66.01511169513799,68.13725490196079,1610612741,3,8,2026-02-01T01:21:10Z,510000,False,91.0,267.0,1,right,P. Williams 28' 3PT  (6 PTS) (K. Huerter 1 AST),"[1630172, 1628989]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,28.2,Made,,,,,,,,,,,,,6.0,K. Huerter,1628989.0,1.0,,
55,PT08M14.00S,2026-02-01T01:21:21.0Z,1,REGULAR,foul,personal,[],1628989,,,1610612748,3,8,2026-02-01T01:21:31Z,530000,False,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 203952]",1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,203592.0,1.0,0.0,Wiggins,203952.0,,,,,,
57,PT08M06.00S,2026-02-01T01:21:42.9Z,1,REGULAR,3pt,Jump Shot,[],1641796,27.90735873850197,20.34313725490196,1610612748,3,8,2026-02-01T01:21:52Z,550000,False,148.0,210.0,1,left,MISS P. Larsson 25' 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
58,PT07M59.00S,2026-02-01T01:21:49.9Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,3,8,2026-02-01T01:21:52Z,560000,False,,,0,,P. Williams REBOUND (Off:0 Def:2),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,57.0,2.0,2.0,0.0,,,,,,,,,,,,,,
59,PT07M55.00S,2026-02-01T01:21:55.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628989,94.00459921156373,47.30392156862745,1610612741,3,10,2026-02-01T01:22:00Z,570000,False,-13.0,4.0,1,right,K. Huerter running Layup (2 PTS) (P. Williams 1 AST),"[1628989, 1630172]",1610612741.0,CHI,running,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,1.41,Made,,,,,,,,,,,,,2.0,P. Williams,1630172.0,1.0,,
61,PT07M40.00S,2026-02-01T01:22:09.9Z,1,REGULAR,turnover,bad pass,[],1628389,,,1610612748,3,10,2026-02-01T01:22:14Z,590000,False,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 1628989]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,Huerter,1628989.0,,,,,,,,,,,
62,PT07M40.00S,2026-02-01T01:22:09.9Z,1,REGULAR,steal,,[],1628989,,,1610612741,3,10,2026-02-01T01:22:12Z,600000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
63,PT07M33.00S,2026-02-01T01:22:16.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,94.3988173455979,43.627450980392155,1610612741,3,12,2026-02-01T01:22:24Z,610000,False,-32.0,0.0,1,right,I. Okoro running Layup (2 PTS) (K. Huerter 2 AST),"[1630171, 1628989]",1610612741.0,CHI,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,,,,,,,,,2.0,K. Huerter,1628989.0,2.0,,
65,PT07M33.00S,2026-02-01T01:22:23.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,3,12,2026-02-01T01:22:23Z,630000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M33.00S,2026-02-01T01:24:27.3Z,1,REGULAR,substitution,out,[],1641796,,,1610612748,3,12,2026-02-01T01:25:00Z,640000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M33.00S,2026-02-01T01:24:27.3Z,1,REGULAR,substitution,out,[],1628989,,,1610612748,3,12,2026-02-01T01:25:00Z,650000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M33.00S,2026-02-01T01:24:27.3Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,3,12,2026-02-01T01:25:00Z,660000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M33.00S,2026-02-01T01:24:27.3Z,1,REGULAR,substitution,in,[],1631207,,,1610612748,3,12,2026-02-01T01:25:00Z,670000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M19.00S,2026-02-01T01:25:33.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,7.276609724047319,55.88235294117647,1610612748,3,12,2026-02-01T01:25:40Z,680000,False,-29.0,16.0,1,left,MISS J. Jaquez Jr. driving finger roll Layup,[1631170],1610612748.0,MIA,driving finger roll,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
71,PT07M15.00S,2026-02-01T01:25:37.4Z,1,REGULAR,rebound,offensive,[],1631170,,,1610612748,3,12,2026-02-01T01:25:40Z,690000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,70.0,1.0,0.0,1.0,,,,,,,,,,,,,,
72,PT07M15.00S,2026-02-01T01:25:37.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631170,5.590000152587891,50.0,1610612748,5,12,2026-02-01T01:25:37Z,700000,False,0.0,0.0,1,left,J. Jaquez Jr. tip Layup (2 PTS),[1631170],1610612748.0,MIA,tip,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,2.0,,,,,
73,PT07M00.00S,2026-02-01T01:25:52.1Z,1,REGULAR,3pt,Jump Shot,[],1641824,68.51182654402103,62.99019607843137,1610612741,5,12,2026-02-01T01:25:57Z,710000,False,65.0,243.0,1,right,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,25.2,Missed,,,,,,,,,,,,,,,,,,
74,PT06M57.00S,2026-02-01T01:25:55.1Z,1,REGULAR,rebound,defensive,[],1642857,,,1610612748,5,12,2026-02-01T01:25:57Z,720000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:1),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Center,,,73.0,1.0,1.0,0.0,,,,,,,,,,,,,,
75,PT06M35.00S,2026-02-01T01:26:17.3Z,1,REGULAR,3pt,Jump Shot,[],203952,27.77595269382391,78.43137254901961,1610612748,8,12,2026-02-01T01:26:23Z,730000,False,-142.0,209.0,1,left,A. Wiggins 25' 3PT step back (3 PTS) (K. Jakučionis 1 AST),"[203952, 1642857]",1610612748.0,MIA,step back,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.25,Made,,,,,,,,,,,,,3.0,K. Jakučionis,1642857.0,1.0,,
77,PT06M25.00S,2026-02-01T01:26:27.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,91.24507227332458,49.754901960784316,1610612741,8,14,2026-02-01T01:28:22Z,750000,False,-1.0,30.0,1,right,I. Okoro driving Layup (4 PTS) (D. Terry 1 AST),"[1630171, 1631207]",1610612741.0,CHI,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,2.98,Made,,,,,,,,,,,,,4.0,D. Terry,1631207.0,1.0,,
79,PT06M12.00S,2026-02-01T01:26:41.6Z,1,REGULAR,3pt,Jump Shot,[],203952,25.936268068331145,84.31372549019608,1610612748,8,14,2026-02-01T01:26:47Z,770000,False,-172.0,191.0,1,left,MISS A. Wiggins 25' 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,25.7,Missed,,,,,,,,,,,,,,,,,,
80,PT06M06.00S,2026-02-01T01:26:47.6Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,8,14,2026-02-01T01:26:47Z,780000,False,,,0,,P. Williams REBOUND (Off:0 Def:3),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,79.0,3.0,3.0,0.0,,,,,,,,,,,,,,
81,PT05M57.00S,2026-02-01T01:26:55.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,91.90210249671485,42.892156862745104,1610612741,8,14,2026-02-01T01:29:15Z,790000,False,-36.0,24.0,1,right,MISS P. Williams driving reverse Layup,[1630172],1610612741.0,CHI,driving reverse,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,,
82,PT05M55.00S,2026-02-01T01:26:57.2Z,1,REGULAR,rebound,defensive,[],1642066,,,1610612748,8,14,2026-02-01T01:27:00Z,800000,False,,,0,,M. Gardner REBOUND (Off:1 Def:1),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Restricted Area,0-8 Center,,,81.0,2.0,1.0,1.0,,,,,,,,,,,,,,
83,PT05M49.00S,2026-02-01T01:27:03.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,8.590670170827863,51.96078431372549,1610612748,8,14,2026-02-01T01:27:10Z,810000,False,-10.0,28.0,1,left,MISS B. Adebayo driving Layup - blocked,"[1628389, 1630172]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.99,Missed,,,,,,,,,,,,,,,,,Williams,1630172.0
84,PT05M49.00S,2026-02-01T01:27:03.8Z,1,REGULAR,block,,[],1630172,,,1610612748,8,14,2026-02-01T01:27:07Z,820000,False,,,0,,P. Williams BLOCK (1 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
85,PT05M45.00S,2026-02-01T01:27:07.8Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,8,14,2026-02-01T01:27:10Z,830000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,83.0,2.0,2.0,0.0,,,,,,,,,,,,,,
86,PT05M42.00S,2026-02-01T01:27:10.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,93.34756898817345,53.67647058823529,1610612741,8,16,2026-02-01T01:27:20Z,840000,False,18.0,10.0,1,right,I. Okoro running Layup (6 PTS) (A. Dosunmu 2 AST),"[1630171, 1630245]",1610612741.0,CHI,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,,,,,,,6.0,A. Dosunmu,1630245.0,2.0,,
