actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
33,PT10M00.00S,2026-02-01T23:16:11.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,94.1688567674113,45.83333333333333,1610612748,8,5,2026-02-01T23:16:16Z,330000,False,-21.0,2.0,1,right,MISS S. Fontecchio driving Layup,[1631323],1610612748.0,MIA,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.09,,,,,,,,,,,,
34,PT09M57.00S,2026-02-01T23:16:14.8Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,8,5,2026-02-01T23:16:16Z,340000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,
35,PT09M42.00S,2026-02-01T23:16:32.0Z,1,REGULAR,foul,personal,[],1631323,,,1610612741,8,5,2026-02-01T23:16:38Z,350000,False,,,0,,S. Fontecchio personal FOUL (1 PF),"[1631323, 1641824]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,202026.0,1.0,0.0,Buzelis,1641824.0,,,,,,,,,,,,,,,
37,PT09M42.00S,2026-02-01T23:16:59.7Z,1,REGULAR,turnover,5-second-violation,['team'],0,,,1610612741,8,5,2026-02-01T23:17:12Z,370000,False,,,0,,CHI 5-second-violation Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Left Center,202026.0,,,,,,,,,,,,,,,,,,,
38,PT09M37.00S,2026-02-01T23:17:10.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641796,93.77463863337714,50.73529411764706,1610612748,10,5,2026-02-01T23:17:21Z,380000,False,4.0,6.0,1,right,P. Larsson driving finger roll Layup (5 PTS) (D. Mitchell 1 AST),"[1641796, 1630558]",1610612748.0,MIA,driving finger roll,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,0.7,,,,,D. Mitchell,1630558.0,1.0,,,,,
40,PT09M21.00S,2026-02-01T23:17:26.6Z,1,REGULAR,turnover,bad pass,[],1629632,,,1610612741,10,5,2026-02-01T23:17:31Z,400000,False,,,0,,C. White bad pass TURNOVER (1 TO),"[1629632, 1628389]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Adebayo,1628389.0
41,PT09M21.00S,2026-02-01T23:17:26.6Z,1,REGULAR,steal,,[],1628389,,,1610612748,10,5,2026-02-01T23:17:28Z,410000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
42,PT09M15.00S,2026-02-01T23:17:32.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631323,94.03745072273325,95.83333333333334,1610612748,10,5,2026-02-01T23:17:52Z,420000,False,229.0,4.0,1,right,MISS S. Fontecchio running 3PT - blocked,"[1631323, 1641824]",1610612748.0,MIA,running,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,,,Missed,,22.92,,,,,,,,Buzelis,1641824.0,,,
43,PT09M15.00S,2026-02-01T23:17:32.4Z,1,REGULAR,block,,[],1641824,,,1610612748,10,5,2026-02-01T23:17:35Z,430000,False,,,0,,M. Buzelis BLOCK (1 BLK),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
44,PT09M10.00S,2026-02-01T23:17:37.4Z,1,REGULAR,rebound,offensive,[],1631323,,,1610612748,10,5,2026-02-01T23:17:38Z,440000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:0),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,,,,,,42.0,1.0,0.0,1.0,,,,,,,,
45,PT09M10.00S,2026-02-01T23:17:39.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641796,80.02628120893561,3.699448529411765,1610612748,13,5,2026-02-01T23:18:31Z,450000,False,-232.0,135.0,1,right,P. Larsson 26' 3PT  (8 PTS) (S. Fontecchio 2 AST),"[1641796, 1631323]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,8.0,26.81,,,,,S. Fontecchio,1631323.0,2.0,,,,,
47,PT09M10.00S,2026-02-01T23:17:51.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,13,5,2026-02-01T23:17:51Z,470000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M59.00S,2026-02-01T23:20:39.7Z,1,REGULAR,3pt,Jump Shot,[],1630245,29.25427069645204,20.098039215686274,1610612741,13,5,2026-02-01T23:20:45Z,480000,False,150.0,222.0,1,left,MISS A. Dosunmu 26' pullup 3PT,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.81,,,,,,,,,,,,
49,PT08M56.00S,2026-02-01T23:20:42.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,13,5,2026-02-01T23:20:45Z,490000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,48.0,1.0,1.0,0.0,,,,,,,,
50,PT08M49.00S,2026-02-01T23:20:49.8Z,1,REGULAR,3pt,Jump Shot,[],1628389,67.7562417871222,25.98039215686275,1610612748,16,5,2026-02-01T23:20:56Z,500000,False,-120.0,251.0,1,right,B. Adebayo 27' 3PT  (3 PTS) (D. Mitchell 2 AST),"[1628389, 1630558]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,27.79,,,,,D. Mitchell,1630558.0,2.0,,,,,
52,PT08M25.00S,2026-02-01T23:21:14.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,5.863994743758213,51.470588235294116,1610612741,16,5,2026-02-01T23:21:19Z,520000,False,-7.0,3.0,1,left,MISS I. Okoro driving finger roll Layup,[1630171],1610612741.0,CHI,driving finger roll,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.78,,,,,,,,,,,,
53,PT08M23.00S,2026-02-01T23:21:16.2Z,1,REGULAR,rebound,defensive,[],1631323,,,1610612748,16,5,2026-02-01T23:21:19Z,530000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:1),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,,52.0,2.0,1.0,1.0,,,,,,,,
54,PT08M15.00S,2026-02-01T23:21:24.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641796,92.85479632063075,47.05882352941176,1610612748,18,5,2026-02-01T23:21:29Z,540000,False,-15.0,15.0,1,right,P. Larsson driving finger roll Layup (10 PTS) (A. Wiggins 2 AST),"[1641796, 203952]",1610612748.0,MIA,driving finger roll,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,,,,,,Made,10.0,2.08,,,,,A. Wiggins,203952.0,2.0,,,,,
56,PT07M57.00S,2026-02-01T23:21:45.3Z,1,REGULAR,turnover,backcourt,[],1630171,,,1610612741,18,5,2026-02-01T23:21:58Z,560000,False,,,0,,I. Okoro backcourt TURNOVER (1 TO),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right,203593.0,,,,,,,,,,,,,,,,,1.0,,
57,PT07M57.00S,2026-02-01T23:22:09.3Z,1,REGULAR,substitution,out,[],1629632,,,1610612748,18,5,2026-02-01T23:22:12Z,570000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M57.00S,2026-02-01T23:22:09.3Z,1,REGULAR,substitution,in,[],1631207,,,1610612748,18,5,2026-02-01T23:22:12Z,580000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M44.00S,2026-02-01T23:22:15.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628389,91.80354796320631,72.05882352941177,1610612748,20,5,2026-02-01T23:22:24Z,590000,False,110.0,25.0,1,right,B. Adebayo 11' Jump Shot (5 PTS) (P. Larsson 1 AST),"[1628389, 1641796]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Right,,,,,,Made,5.0,11.3,,,,,P. Larsson,1641796.0,1.0,,,,,
61,PT07M16.00S,2026-02-01T23:22:43.8Z,1,REGULAR,3pt,Jump Shot,[],1641824,29.122864651773984,73.0392156862745,1610612741,20,5,2026-02-01T23:22:48Z,610000,False,-115.0,221.0,1,left,MISS M. Buzelis 24' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.95,,,,,,,,,,,,
62,PT07M13.00S,2026-02-01T23:22:46.8Z,1,REGULAR,rebound,offensive,[],1631207,,,1610612741,20,5,2026-02-01T23:22:48Z,620000,False,,,0,,D. Terry REBOUND (Off:1 Def:0),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,61.0,1.0,0.0,1.0,,,,,,,,
63,PT07M10.00S,2026-02-01T23:22:50.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630171,5.075558475689881,1.715686274509804,1610612741,20,5,2026-02-01T23:22:55Z,630000,False,241.0,-5.0,1,left,MISS I. Okoro 24' 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,,,Missed,,24.14,,,,,,,,,,,,
64,PT07M06.00S,2026-02-01T23:22:54.0Z,1,REGULAR,rebound,offensive,[],1630245,,,1610612741,20,5,2026-02-01T23:25:35Z,640000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:1),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,,,,,,63.0,2.0,1.0,1.0,,,,,,,,
65,PT06M53.00S,2026-02-01T23:23:31.0Z,1,REGULAR,substitution,out,[],1641796,,,1610612741,20,5,2026-02-01T23:23:40Z,650000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M53.00S,2026-02-01T23:23:31.0Z,1,REGULAR,substitution,out,[],1630558,,,1610612741,20,5,2026-02-01T23:23:40Z,660000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M53.00S,2026-02-01T23:23:31.0Z,1,REGULAR,substitution,in,[],1631170,,,1610612741,20,5,2026-02-01T23:23:40Z,670000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M53.00S,2026-02-01T23:23:31.0Z,1,REGULAR,substitution,in,[],1630696,,,1610612741,20,5,2026-02-01T23:23:40Z,680000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT06M53.00S,2026-02-01T23:23:48.3Z,1,REGULAR,jumpball,recovered,[],0,,,1610612741,20,5,2026-02-01T23:34:47Z,685000,False,,,0,,Jump Ball S. Fontecchio vs. A. Dosunmu: Tip to Team (MIA),"[1631323, 1630245]",1610612748.0,MIA,heldball,Team (MIA),,,,Fontecchio,1631323.0,Dosunmu,1630245.0,,,,,,,,,,,,,,,,,,,,,,
69,PT06M52.00S,2026-02-01T23:24:05.7Z,1,REGULAR,turnover,jumpball violation,[],1630245,,,1610612741,20,5,2026-02-01T23:35:05Z,690000,False,,,0,,A. Dosunmu jumpball violation TURNOVER (1 TO),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,,
70,PT06M31.00S,2026-02-01T23:24:30.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,87.72996057818659,48.77450980392157,1610612748,22,5,2026-02-01T23:26:59Z,700000,False,-6.0,63.0,1,right,B. Adebayo 6' driving floating Jump Shot (7 PTS),[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,7.0,6.31,,,,,,,,,,,,
72,PT06M09.00S,2026-02-01T23:24:57.8Z,1,REGULAR,foul,personal,['2freethrow'],1631323,,,1610612741,22,5,2026-02-01T23:25:08Z,720000,False,,,0,,S. Fontecchio shooting personal FOUL (2 PF) (Okoro 2 FT),"[1631323, 1630171]",1610612748.0,MIA,shooting,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,202026.0,2.0,0.0,Okoro,1630171.0,,,,,,,,,,,,,,,
75,PT06M09.00S,2026-02-01T23:25:27.1Z,1,REGULAR,freethrow,1 of 2,[],1630171,,,1610612741,22,5,2026-02-01T23:25:27Z,740000,False,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
76,PT06M09.00S,2026-02-01T23:25:27.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,22,5,2026-02-01T23:25:27Z,750000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,
77,PT06M09.00S,2026-02-01T23:25:35.6Z,1,REGULAR,substitution,out,[],1631323,,,1610612741,22,5,2026-02-01T23:25:39Z,760000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M09.00S,2026-02-01T23:25:35.6Z,1,REGULAR,substitution,in,[],1642857,,,1610612741,22,5,2026-02-01T23:25:39Z,770000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M09.00S,2026-02-01T23:25:46.6Z,1,REGULAR,freethrow,2 of 2,[],1630171,,,1610612741,22,6,2026-02-01T23:25:46Z,780000,False,,,0,,I. Okoro Free Throw 2 of 2 (1 PTS),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
80,PT05M53.00S,2026-02-01T23:26:02.6Z,1,REGULAR,2pt,Jump Shot,[],203952,78.66294349540078,14.950980392156863,1610612748,22,6,2026-02-01T23:26:38Z,790000,False,-175.0,148.0,1,right,MISS A. Wiggins 22' step back Shot,[203952],1610612748.0,MIA,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,22.94,,,,,,,,,,,,
81,PT05M48.00S,2026-02-01T23:26:07.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,22,6,2026-02-01T23:26:22Z,800000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,80.0,,,,,,,,,,,
83,PT05M48.00S,2026-02-01T23:26:23.1Z,1,REGULAR,substitution,out,[],202696,,,1610612741,22,6,2026-02-01T23:26:26Z,820000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M48.00S,2026-02-01T23:26:23.1Z,1,REGULAR,substitution,in,[],1630172,,,1610612741,22,6,2026-02-01T23:26:26Z,830000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M24.00S,2026-02-01T23:26:54.6Z,1,REGULAR,3pt,Jump Shot,[],1630172,6.258212877792378,94.6078431372549,1610612741,22,6,2026-02-01T23:26:58Z,840000,False,-223.0,6.0,1,left,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,,,,Missed,,22.31,,,,,,,,,,,,
86,PT05M22.00S,2026-02-01T23:26:56.7Z,1,REGULAR,rebound,offensive,[],1630171,,,1610612741,22,6,2026-02-01T23:26:56Z,850000,False,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,,,,85.0,2.0,1.0,1.0,,,,,,,,
87,PT05M17.00S,2026-02-01T23:27:01.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631207,19.136005256241788,5.392156862745098,1610612741,22,6,2026-02-01T23:27:06Z,860000,False,223.0,127.0,1,left,MISS D. Terry 25' 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.68,,,,,,,,,,,,
