actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-12-02T00:41:13.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-02T00:41:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-12-02T00:41:15.6Z,1,REGULAR,jumpball,recovered,[],201935,,,1610612746,0,0,2025-12-02T00:41:15Z,40000,False,,,0,,Jump Ball I. Zubac vs. B. Adebayo: Tip to J. Harden,"[201935, 1627826, 1628389]",1610612746.0,LAC,startperiod,J. Harden,201935.0,Harden,J. Harden,Zubac,1627826.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2025-12-02T00:41:31.7Z,1,REGULAR,3pt,Jump Shot,[],1628381,6.389618922470433,96.81372549019608,1610612746,0,0,2025-12-02T00:41:38Z,70000,False,-234.0,8.0,1,left,MISS J. Collins 3PT,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2025-12-02T00:41:35.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,0,2025-12-02T00:41:38Z,80000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M33.00S,2025-12-02T00:41:39.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628389,69.59592641261499,21.813725490196077,1610612748,3,0,2025-12-02T00:41:46Z,90000,False,-141.0,233.0,1,right,B. Adebayo 27' 3PT running (3 PTS) (D. Mitchell 1 AST),"[1628389, 1630558]",1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,27.25,Made,,,,,3.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,
11,PT11M20.00S,2025-12-02T00:41:54.3Z,1,REGULAR,foul,offensive,[],201935,,,1610612746,3,0,2025-12-02T00:44:13Z,110000,False,,,0,,J. Harden offensive FOUL (1 PF),"[201935, 1630558]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200833.0,1.0,0.0,Mitchell,1630558.0,,,,,
13,PT11M20.00S,2025-12-02T00:41:54.3Z,1,REGULAR,turnover,offensive foul,[],201935,,,1610612746,3,0,2025-12-02T00:41:54Z,130000,False,,,0,,J. Harden offensive foul TURNOVER (1 TO),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200833.0,,,,,1.0,,,,
14,PT11M05.00S,2025-12-02T00:42:18.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,82.34231274638634,41.42156862745098,1610612748,3,0,2025-12-02T00:44:24Z,140000,False,-43.0,113.0,1,right,MISS B. Adebayo 12' turnaround Shot,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.13,Missed,,,,,,,,,,,,,,,,,,
15,PT11M02.00S,2025-12-02T00:42:21.7Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,3,0,2025-12-02T00:42:24Z,150000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M51.00S,2025-12-02T00:42:32.7Z,1,REGULAR,3pt,Jump Shot,[],1628381,8.754927726675426,3.9215686274509802,1610612746,3,0,2025-12-02T00:42:37Z,160000,False,230.0,30.0,1,left,MISS J. Collins 3PT,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
17,PT10M47.00S,2025-12-02T00:42:36.7Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,3,0,2025-12-02T00:42:37Z,170000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M41.00S,2025-12-02T00:42:42.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,84.1819973718791,50.49019607843137,1610612748,3,0,2025-12-02T00:42:50Z,180000,False,2.0,96.0,1,right,MISS A. Wiggins 9' driving floating Shot,[203952],1610612748.0,MIA,driving floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,9.62,Missed,,,,,,,,,,,,,,,,,,
