actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
87,PT04M42.00S,2026-03-12T23:55:24.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626167,63.6826544021025,54.166666666666664,1610612749,24,12,2026-03-12T23:56:09Z,840000,False,21.0,289.0,1,right,MISS M. Turner 28' running 3PT,[1626167],1610612749.0,MIL,running,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,28.96,Missed,,,,,,,,,,,,,,,,,,
88,PT04M37.00S,2026-03-12T23:55:29.9Z,1,REGULAR,rebound,defensive,[],1641796,,,1610612748,24,12,2026-03-12T23:55:37Z,850000,False,,,0,,P. Larsson REBOUND (Off:0 Def:2),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,,,,,,,,87.0,2.0,2.0,0.0,,,,,,,,,
89,PT04M17.00S,2026-03-12T23:55:49.4Z,1,REGULAR,3pt,Jump Shot,[],1642276,4.5499342969776615,95.58823529411765,1610612748,24,12,2026-03-12T23:56:00Z,860000,False,-228.0,-10.0,1,left,MISS K. Ware 3PT - blocked,"[1642276, 1626167]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Left Corner 3,24+ Left,22.81,Missed,,,,,,,,,,Turner,1626167.0,,,,,,,
90,PT04M17.00S,2026-03-12T23:55:49.4Z,1,REGULAR,block,,[],1626167,,,1610612748,24,12,2026-03-12T23:55:53Z,870000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
91,PT04M15.00S,2026-03-12T23:55:51.4Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612749,24,12,2026-03-12T23:57:10Z,880000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,89.0,3.0,3.0,0.0,,,,,,,,,
92,PT03M54.00S,2026-03-12T23:56:12.6Z,1,REGULAR,3pt,Jump Shot,[],1628398,72.09264126149803,18.38235294117647,1610612749,24,12,2026-03-12T23:56:47Z,890000,False,-158.0,210.0,1,right,MISS K. Kuzma 26' step back 3PT,[1628398],1610612749.0,MIL,step back,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
93,PT03M49.00S,2026-03-12T23:56:17.6Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,24,12,2026-03-12T23:56:23Z,900000,False,,,0,,K. Ware REBOUND (Off:0 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Left Center,,,,,,,,92.0,2.0,2.0,0.0,,,,,,,,,
94,PT03M46.00S,2026-03-12T23:56:21.4Z,1,REGULAR,foul,personal,[],1627752,,,1610612748,24,12,2026-03-12T23:56:30Z,910000,False,,,0,,T. Prince personal FOUL (1 PF),"[1627752, 1641796]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,,,,,,,200833.0,,,,,,,1.0,0.0,Larsson,1641796.0,,,
96,PT03M46.00S,2026-03-12T23:56:31.2Z,1,REGULAR,substitution,out,[],1630558,,,1610612748,24,12,2026-03-12T23:56:46Z,930000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M46.00S,2026-03-12T23:56:31.2Z,1,REGULAR,substitution,out,[],1626167,,,1610612748,24,12,2026-03-12T23:56:46Z,940000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M46.00S,2026-03-12T23:56:31.2Z,1,REGULAR,substitution,out,[],1629645,,,1610612748,24,12,2026-03-12T23:56:46Z,950000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M46.00S,2026-03-12T23:56:31.2Z,1,REGULAR,substitution,in,[],1630696,,,1610612748,24,12,2026-03-12T23:56:46Z,960000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M46.00S,2026-03-12T23:56:31.2Z,1,REGULAR,substitution,in,[],1626171,,,1610612748,24,12,2026-03-12T23:56:46Z,970000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M46.00S,2026-03-12T23:56:31.2Z,1,REGULAR,substitution,in,[],1631157,,,1610612748,24,12,2026-03-12T23:56:46Z,980000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M36.00S,2026-03-12T23:56:55.8Z,1,REGULAR,3pt,Jump Shot,[],1642276,29.122864651773984,23.52941176470588,1610612748,24,12,2026-03-12T23:57:00Z,990000,False,132.0,221.0,1,left,MISS K. Ware 25' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
103,PT03M33.00S,2026-03-12T23:56:58.8Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612749,24,12,2026-03-12T23:57:00Z,1000000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,,,,102.0,1.0,1.0,0.0,,,,,,,,,
104,PT03M22.00S,2026-03-12T23:57:09.1Z,1,REGULAR,2pt,Jump Shot,[],1626171,89.56964520367937,25.735294117647058,1610612749,24,12,2026-03-12T23:59:02Z,1010000,False,-121.0,46.0,1,right,MISS B. Portis 12' driving floating Shot,[1626171],1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,12.96,Missed,,,,,,,,,,,,,,,,,,
105,PT03M18.00S,2026-03-12T23:57:13.1Z,1,REGULAR,rebound,defensive,[],1642857,,,1610612748,24,12,2026-03-12T23:59:25Z,1020000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:2),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Mid-Range,8-16 Left,,,,,,,,104.0,2.0,2.0,0.0,,,,,,,,,
106,PT03M14.00S,2026-03-12T23:57:18.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630696,7.835085413929041,57.107843137254896,1610612748,26,12,2026-03-12T23:57:28Z,1030000,False,-36.0,21.0,1,left,D. Smith running Layup (2 PTS),[1630696],1610612748.0,MIA,running,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,4.13,Made,2.0,,,,,,,,,,,,,,,,,
107,PT02M57.00S,2026-03-12T23:57:34.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,92.72339027595268,46.32352941176471,1610612749,26,14,2026-03-13T00:01:14Z,1040000,False,-18.0,16.0,1,right,R. Rollins driving Layup (2 PTS) (J. Sims 1 AST),"[1631157, 1630579]",1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,2.43,Made,2.0,J. Sims,1630579.0,1.0,,,,,,,,,,,,,,
108,PT02M46.00S,2026-03-12T23:57:45.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642276,4.944152431011826,52.94117647058824,1610612748,26,14,2026-03-13T00:01:40Z,1050000,False,-15.0,-6.0,1,left,MISS K. Ware driving Layup,[1642276],1610612748.0,MIA,driving,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
109,PT02M43.00S,2026-03-12T23:57:48.7Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,26,14,2026-03-12T23:57:52Z,1060000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,,
110,PT02M43.00S,2026-03-12T23:57:51.9Z,1,REGULAR,foul,offensive,[],1628398,,,1610612749,26,14,2026-03-12T23:58:11Z,1070000,False,,,0,,K. Kuzma charge offensive FOUL (2 PF),"[1628398, 1642857]",1610612749.0,MIL,charge,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,,,,,,,2.0,0.0,Jakučionis,1642857.0,,,
112,PT02M43.00S,2026-03-12T23:57:51.9Z,1,REGULAR,turnover,offensive foul,[],1628398,,,1610612749,26,14,2026-03-12T23:57:51Z,1090000,False,,,0,,K. Kuzma offensive foul TURNOVER (2 TO),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,200833.0,,,,,,,,,,,2.0,,
113,PT02M43.00S,2026-03-12T23:58:14.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,26,14,2026-03-12T23:59:42Z,1100000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M43.00S,2026-03-13T00:00:22.6Z,1,REGULAR,substitution,out,[],1642276,,,1610612748,26,14,2026-03-13T00:00:55Z,1120000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M43.00S,2026-03-13T00:00:22.6Z,1,REGULAR,substitution,out,[],1641796,,,1610612748,26,14,2026-03-13T00:00:55Z,1130000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M43.00S,2026-03-13T00:00:22.6Z,1,REGULAR,substitution,out,[],1628398,,,1610612748,26,14,2026-03-13T00:00:55Z,1140000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M43.00S,2026-03-13T00:00:22.6Z,1,REGULAR,substitution,in,[],1631323,,,1610612748,26,14,2026-03-13T00:00:55Z,1150000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M43.00S,2026-03-13T00:00:22.6Z,1,REGULAR,substitution,in,[],1628389,,,1610612748,26,14,2026-03-13T00:00:55Z,1160000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M43.00S,2026-03-13T00:00:22.6Z,1,REGULAR,substitution,in,[],1631260,,,1610612748,26,14,2026-03-13T00:00:55Z,1170000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M24.00S,2026-03-13T00:01:31.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630696,15.325229960578188,64.2156862745098,1610612748,26,14,2026-03-13T00:01:47Z,1180000,False,-71.0,92.0,1,left,MISS D. Smith 11' driving floating Shot,[1630696],1610612748.0,MIA,driving floating,,,Smith,D. Smith,,,,,In The Paint (Non-RA),8-16 Left,11.6,Missed,,,,,,,,,,,,,,,,,,
123,PT02M22.00S,2026-03-13T00:01:33.1Z,1,REGULAR,rebound,offensive,[],1631323,,,1610612748,26,14,2026-03-13T00:06:17Z,1190000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:0),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,122.0,1.0,0.0,1.0,,,,,,,,,
149,PT02M22.00S,2026-03-13T00:01:36.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631323,8.623521681997373,46.32352941176471,1610612748,26,14,2026-03-13T00:06:23Z,1195000,False,18.0,29.0,1,left,MISS S. Fontecchio tip Layup,[1631323],1610612748.0,MIA,tip,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,3.4,Missed,,,,,,,,,,,,,,,,,,
150,PT02M19.00S,2026-03-13T00:01:39.9Z,1,REGULAR,rebound,defensive,[],1631157,,,1610612749,26,14,2026-03-13T00:06:23Z,1197500,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,
124,PT02M15.00S,2026-03-13T00:01:42.8Z,1,REGULAR,turnover,traveling,[],1631260,,,1610612749,26,14,2026-03-13T00:01:51Z,1200000,False,,,0,,A. Green traveling TURNOVER (1 TO),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Left,,,,,,,200832.0,,,,,,,,,,,1.0,,
125,PT02M01.00S,2026-03-13T00:02:06.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,15.062417871222076,51.225490196078425,1610612748,26,14,2026-03-13T00:02:13Z,1210000,False,-6.0,89.0,1,left,MISS B. Adebayo 8' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.93,Missed,,,,,,,,,,,,,,,,,,
126,PT01M58.00S,2026-03-13T00:02:09.0Z,1,REGULAR,rebound,defensive,[],1631157,,,1610612749,26,14,2026-03-13T00:02:13Z,1220000,False,,,0,,R. Rollins REBOUND (Off:0 Def:2),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,125.0,2.0,2.0,0.0,,,,,,,,,
127,PT01M53.00S,2026-03-13T00:02:15.1Z,1,REGULAR,2pt,Jump Shot,[],1626171,80.23981603153744,74.26470588235294,1610612749,26,16,2026-03-13T00:02:23Z,1230000,False,121.0,133.0,1,right,B. Portis 18' Jump Shot (2 PTS) (R. Rollins 1 AST),"[1626171, 1631157]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,18.02,Made,2.0,R. Rollins,1631157.0,1.0,,,,,,,,,,,,,,
129,PT01M37.00S,2026-03-13T00:02:29.8Z,1,REGULAR,3pt,Jump Shot,[],1631323,7.046649145860711,4.166666666666666,1610612748,26,16,2026-03-13T00:02:35Z,1250000,False,229.0,14.0,1,left,MISS S. Fontecchio 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,22.96,Missed,,,,,,,,,,,,,,,,,,
130,PT01M33.00S,2026-03-13T00:02:33.8Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,26,16,2026-03-13T00:02:35Z,1260000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,,,,,129.0,2.0,2.0,0.0,,,,,,,,,
131,PT01M25.00S,2026-03-13T00:02:41.8Z,1,REGULAR,2pt,Jump Shot,[],1626171,90.62089356110381,79.65686274509804,1610612749,26,18,2026-03-13T00:02:49Z,1270000,False,148.0,36.0,1,right,B. Portis 15' Jump Shot (4 PTS) (R. Rollins 2 AST),"[1626171, 1631157]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,15.25,Made,4.0,R. Rollins,1631157.0,2.0,,,,,,,,,,,,,,
133,PT01M16.00S,2026-03-13T00:02:50.9Z,1,REGULAR,3pt,Jump Shot,[],1642857,27.808804204993432,19.362745098039216,1610612748,29,18,2026-03-13T00:05:28Z,1290000,False,153.0,209.0,1,left,K. Jakučionis 25' 3PT  (9 PTS) (S. Fontecchio 1 AST),"[1642857, 1631323]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,25.91,Made,9.0,S. Fontecchio,1631323.0,1.0,,,,,,,,,,,,,,
135,PT00M58.30S,2026-03-13T00:03:09.9Z,1,REGULAR,2pt,Jump Shot,[],1627752,95.3515111695138,22.30392156862745,1610612749,29,18,2026-03-13T00:05:59Z,1310000,False,-138.0,-9.0,1,right,MISS T. Prince 13' pullup Shot,[1627752],1610612749.0,MIL,pullup,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,13.88,Missed,,,,,,,,,,,,,,,,,,
136,PT00M54.60S,2026-03-13T00:03:13.6Z,1,REGULAR,rebound,defensive,[],1630696,,,1610612748,29,18,2026-03-13T00:03:16Z,1320000,False,,,0,,D. Smith REBOUND (Off:0 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,8-16 Left,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,
137,PT00M51.30S,2026-03-13T00:03:17.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631323,7.703679369250986,47.30392156862745,1610612748,31,18,2026-03-13T00:06:17Z,1330000,False,13.0,20.0,1,left,S. Fontecchio running Layup (2 PTS) (D. Smith 1 AST),"[1631323, 1630696]",1610612748.0,MIA,running,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,2.4,Made,2.0,D. Smith,1630696.0,1.0,,,,,,,,,,,,,,
139,PT00M35.20S,2026-03-13T00:03:35.9Z,1,REGULAR,3pt,Jump Shot,[],1631260,78.40013140604468,89.70588235294117,1610612749,31,21,2026-03-13T00:03:46Z,1350000,False,199.0,151.0,1,right,A. Green 24' 3PT  (3 PTS) (R. Rollins 3 AST),"[1631260, 1631157]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,24.91,Made,3.0,R. Rollins,1631157.0,3.0,,,,,,,,,,,,,,
142,PT00M26.50S,2026-03-13T00:04:15.7Z,1,REGULAR,foul,personal,['1freethrow'],1630579,,,1610612748,31,21,2026-03-13T00:04:49Z,1380000,False,,,0,,J. Sims away-from-play personal FOUL (1 PF) (Jaquez Jr. 1 FT),"[1630579, 1631170]",1610612749.0,MIL,away-from-play,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,,,200832.0,,,,,,,1.0,0.0,Jaquez Jr.,1631170.0,,,
144,PT00M26.50S,2026-03-13T00:04:50.0Z,1,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,31,21,2026-03-13T00:04:55Z,1400000,False,,,0,,MISS B. Adebayo away-from-play Free Throw 1 of 1,[1628389],1610612748.0,MIA,away-from-play,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
145,PT00M26.50S,2026-03-13T00:04:50.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,31,21,2026-03-13T00:04:55Z,1410000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,144.0,,,,,,,,,,,,
146,PT00M14.90S,2026-03-13T00:05:11.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628389,10.5946123521682,58.82352941176471,1610612748,31,21,2026-03-13T00:05:49Z,1420000,False,-44.0,47.0,1,left,MISS B. Adebayo 6' driving floating Shot,[1628389],1610612748.0,MIA,driving floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,,,,,,,,,,,,,,,,,
147,PT00M09.00S,2026-03-13T00:05:17.8Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,31,21,2026-03-13T00:05:32Z,1430000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,146.0,3.0,3.0,0.0,,,,,,,,,
148,PT00M01.90S,2026-03-13T00:05:26.4Z,1,REGULAR,turnover,out-of-bounds,[],1631157,,,1610612749,31,21,2026-03-13T00:08:51Z,1440000,False,,,0,,R. Rollins bad pass out-of-bounds TURNOVER (1 TO),[1631157],1610612749.0,MIL,bad pass,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,,,,,,,,,,,1.0,,
151,PT00M00.30S,2026-03-13T00:05:45.9Z,1,REGULAR,heave,,['fromturnover'],0,,,1610612748,31,21,2026-03-13T00:10:20Z,1450000,False,,,0,,MIA Heave,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Right Center,68.16,,,,,,,,,,,,,,,,,,,
152,PT00M00.30S,2026-03-13T00:05:45.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,31,21,2026-03-13T00:06:05Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,151.0,,,,,,,,,,,,
153,PT00M00.00S,2026-03-13T00:06:03.4Z,1,REGULAR,period,end,[],0,,,1610612748,31,21,2026-03-13T00:06:03Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2026-03-13T00:07:50.3Z,2,REGULAR,substitution,out,['startperiod'],1642857,,,1610612748,31,21,2026-03-13T00:08:13Z,1480000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2026-03-13T00:07:50.3Z,2,REGULAR,substitution,in,['startperiod'],1642066,,,1610612748,31,21,2026-03-13T00:08:13Z,1490000,False,,,0,,SUB in: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2026-03-13T00:08:25.9Z,2,REGULAR,period,start,[],0,,,1610612749,31,21,2026-03-13T00:08:25Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M48.00S,2026-03-13T00:08:37.3Z,2,REGULAR,2pt,Jump Shot,[],1626171,72.48685939553219,48.03921568627451,1610612749,31,23,2026-03-13T00:08:46Z,1510000,False,-10.0,206.0,1,right,B. Portis 20' pullup Jump Shot (6 PTS) (R. Rollins 4 AST),"[1626171, 1631157]",1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,20.63,Made,6.0,R. Rollins,1631157.0,4.0,,,,,,,,,,,,,,
159,PT11M31.00S,2026-03-13T00:08:53.6Z,2,REGULAR,3pt,Jump Shot,[],1631323,31.750985545335087,55.88235294117647,1610612748,34,23,2026-03-13T00:11:46Z,1530000,False,-29.0,246.0,1,left,S. Fontecchio 24' 3PT  (5 PTS) (D. Smith 2 AST),"[1631323, 1630696]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,24.78,Made,5.0,D. Smith,1630696.0,2.0,,,,,,,,,,,,,,
161,PT11M15.00S,2026-03-13T00:09:09.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,90.48948751642575,50.245098039215684,1610612749,34,23,2026-03-13T00:09:29Z,1550000,False,1.0,37.0,1,right,MISS B. Portis driving finger roll Layup,[1626171],1610612749.0,MIL,driving finger roll,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
162,PT11M11.00S,2026-03-13T00:09:13.9Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612748,34,23,2026-03-13T00:09:45Z,1560000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:1),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,,161.0,2.0,1.0,1.0,,,,,,,,,
163,PT11M09.00S,2026-03-13T00:09:15.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631323,24.26084099868594,12.745098039215685,1610612748,34,23,2026-03-13T00:09:24Z,1570000,False,186.0,176.0,1,left,MISS S. Fontecchio 25' running 3PT,[1631323],1610612748.0,MIA,running,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
164,PT11M05.00S,2026-03-13T00:09:19.3Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,34,23,2026-03-13T00:09:24Z,1580000,False,,,0,,R. Rollins REBOUND (Off:0 Def:3),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,,,,,,,,163.0,3.0,3.0,0.0,,,,,,,,,
165,PT10M54.00S,2026-03-13T00:09:30.6Z,2,REGULAR,3pt,Jump Shot,[],1627752,93.77463863337714,4.166666666666666,1610612749,34,26,2026-03-13T00:09:40Z,1590000,False,-229.0,6.0,1,right,T. Prince 3PT  (3 PTS) (B. Portis 1 AST),"[1627752, 1626171]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,22.93,Made,3.0,B. Portis,1626171.0,1.0,,,,,,,,,,,,,,
167,PT10M43.00S,2026-03-13T00:09:43.5Z,2,REGULAR,foul,personal,[],1627752,,,1610612748,34,26,2026-03-13T00:09:54Z,1610000,False,,,0,,T. Prince personal FOUL (2 PF),"[1627752, 1631323]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Right Center,,,,,,,1628954.0,,,,,,,2.0,0.0,Fontecchio,1631323.0,,,
169,PT10M33.00S,2026-03-13T00:10:11.9Z,2,REGULAR,foul,personal,[],1627752,,,1610612748,34,26,2026-03-13T00:10:30Z,1630000,False,,,0,,T. Prince personal FOUL (3 PF),"[1627752, 1628389]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200832.0,,,,,,,3.0,0.0,Adebayo,1628389.0,,,
171,PT10M33.00S,2026-03-13T00:10:27.8Z,2,REGULAR,substitution,out,[],1627752,,,1610612748,34,26,2026-03-13T00:10:33Z,1650000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M33.00S,2026-03-13T00:10:27.8Z,2,REGULAR,substitution,in,[],1630560,,,1610612748,34,26,2026-03-13T00:10:33Z,1660000,False,,,0,,SUB in: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
