actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
20,PT10M38.00S,2025-12-24T00:45:48.9Z,1,REGULAR,3pt,Jump Shot,[],1626181,77.61169513797634,91.17647058823529,1610612748,1,6,2025-12-24T00:45:55Z,200000,False,206.0,158.0,1,right,MISS N. Powell 25' 3PT,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.95,,,,,,,,,,,
21,PT10M36.00S,2025-12-24T00:45:50.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,1,6,2025-12-24T00:45:55Z,210000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,20.0,,,,,,,,,,,,,
22,PT10M36.00S,2025-12-24T00:45:55.0Z,1,REGULAR,foul,personal,[],1630534,,,1610612748,1,6,2025-12-24T00:46:07Z,220000,False,,,0,,O. Agbaji loose ball personal FOUL (1 PF),"[1630534, 1642276]",1610612761.0,TOR,loose ball,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Right,203591.0,1.0,0.0,Ware,1642276.0,,,,,,,,,,,,,,,
24,PT10M25.00S,2025-12-24T00:46:21.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,67.49342969776609,35.78431372549019,1610612748,1,6,2025-12-24T00:46:27Z,240000,False,-71.0,253.0,1,right,MISS D. Mitchell 26' 3PT,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.29,,,,,,,,,,,
25,PT10M21.00S,2025-12-24T00:46:25.9Z,1,REGULAR,rebound,offensive,[],203952,,,1610612748,1,6,2025-12-24T00:46:27Z,250000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,24.0,,,,,,1.0,0.0,1.0,,,,,
26,PT10M21.00S,2025-12-24T00:46:26.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203952,93.77463863337714,52.20588235294118,1610612748,1,6,2025-12-24T00:47:40Z,260000,False,11.0,6.0,1,right,MISS A. Wiggins putback Layup,[203952],1610612748.0,MIA,putback,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.25,,,,,,,,,,,
27,PT10M14.00S,2025-12-24T00:46:32.7Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,1,6,2025-12-24T00:46:32Z,270000,False,,,0,,K. Ware REBOUND (Off:1 Def:0),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,26.0,,,,,,1.0,0.0,1.0,,,,,
28,PT10M14.00S,2025-12-24T00:46:32.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642276,94.40999984741211,50.0,1610612748,3,6,2025-12-24T00:46:32Z,280000,False,0.0,0.0,1,right,K. Ware tip DUNK (2 PTS),[1642276],1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Mid-Range,8-16 Left,,,,,,Made,,2.0,0.0,,,,,,,,,,,
29,PT10M10.00S,2025-12-24T00:46:36.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,5.995400788436268,46.568627450980394,1610612761,3,6,2025-12-24T00:46:46Z,290000,False,17.0,4.0,1,left,MISS S. Mamukelashvili driving Layup,[1630572],1610612761.0,TOR,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.76,,,,,,,,,,,
30,PT10M04.00S,2025-12-24T00:46:42.9Z,1,REGULAR,rebound,offensive,[],1630534,,,1610612761,3,6,2025-12-24T00:46:46Z,300000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:0),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,29.0,,,,,,1.0,0.0,1.0,,,,,
31,PT10M04.00S,2025-12-24T00:46:42.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630534,5.590000152587891,50.0,1610612761,3,8,2025-12-24T00:46:42Z,310000,False,0.0,0.0,1,left,O. Agbaji tip Layup (2 PTS),[1630534],1610612761.0,TOR,tip,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Left,,,,,,Made,,2.0,0.0,,,,,,,,,,,
32,PT09M51.00S,2025-12-24T00:46:55.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642276,90.75229960578186,48.77450980392157,1610612748,3,8,2025-12-24T00:47:00Z,320000,False,-6.0,34.0,1,right,MISS K. Ware turnaround Hook,[1642276],1610612748.0,MIA,turnaround,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.49,,,,,,,,,,,
33,PT09M48.00S,2025-12-24T00:46:58.6Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,3,8,2025-12-24T00:47:00Z,330000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,32.0,,,,,,1.0,1.0,0.0,,,,,
34,PT09M38.00S,2025-12-24T00:47:08.3Z,1,REGULAR,3pt,Jump Shot,[],1630534,18.74178712220762,95.09803921568627,1610612761,3,11,2025-12-24T00:47:15Z,340000,False,-225.0,124.0,1,left,O. Agbaji 25' 3PT  (5 PTS) (S. Mamukelashvili 1 AST),"[1630534, 1630572]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,5.0,25.72,S. Mamukelashvili,1630572.0,1.0,,,,,,,,
36,PT09M23.00S,2025-12-24T00:47:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,90.09526938239159,42.40196078431372,1610612748,3,11,2025-12-24T00:47:30Z,360000,False,-38.0,41.0,1,right,MISS N. Powell driving finger roll Layup,[1626181],1610612748.0,MIA,driving finger roll,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.56,,,,,,,,,,,
37,PT09M20.00S,2025-12-24T00:47:26.6Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,3,11,2025-12-24T00:58:35Z,370000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,36.0,,,,,,2.0,2.0,0.0,,,,,
38,PT09M07.00S,2025-12-24T00:47:39.4Z,1,REGULAR,3pt,Jump Shot,[],1630567,28.33442838370565,76.47058823529412,1610612761,3,11,2025-12-24T00:47:45Z,380000,False,-132.0,214.0,1,left,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.15,,,,,,,,,,,
39,PT09M03.00S,2025-12-24T00:47:43.4Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612748,3,11,2025-12-24T00:47:45Z,390000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,38.0,,,,,,1.0,1.0,0.0,,,,,
40,PT08M55.00S,2025-12-24T00:47:51.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,81.15965834428384,57.59803921568627,1610612748,3,11,2025-12-24T00:50:32Z,400000,False,38.0,125.0,1,right,MISS B. Adebayo 13' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,13.03,,,,,,,,,,,
41,PT08M53.00S,2025-12-24T00:47:53.2Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612761,3,11,2025-12-24T00:47:56Z,410000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,40.0,,,,,,2.0,1.0,1.0,,,,,
42,PT08M48.00S,2025-12-24T00:47:58.7Z,1,REGULAR,turnover,lost ball,[],1630567,,,1610612761,3,11,2025-12-24T00:48:03Z,420000,False,,,0,,S. Barnes lost ball TURNOVER (1 TO),"[1630567, 1626181]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1.0,Powell,1626181.0,,
43,PT08M48.00S,2025-12-24T00:47:58.7Z,1,REGULAR,steal,,[],1626181,,,1610612748,3,11,2025-12-24T00:48:01Z,430000,False,,,0,,N. Powell STEAL (1 STL),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
44,PT08M40.00S,2025-12-24T00:48:06.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626181,85.89027595269383,90.19607843137256,1610612748,3,11,2025-12-24T00:48:16Z,440000,False,201.0,80.0,1,right,MISS N. Powell 21' turnaround Shot,[1626181],1610612748.0,MIA,turnaround,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right,,,,,,Missed,,,21.64,,,,,,,,,,,
45,PT08M35.00S,2025-12-24T00:48:11.7Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,3,11,2025-12-24T00:48:16Z,450000,False,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right,,,,,,,44.0,,,,,,3.0,3.0,0.0,,,,,
46,PT08M32.00S,2025-12-24T00:48:15.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630534,8.623521681997373,50.49019607843137,1610612761,3,11,2025-12-24T00:48:24Z,460000,False,-2.0,29.0,1,left,MISS O. Agbaji running alley-oop Layup,[1630534],1610612761.0,TOR,running alley-oop,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.87,,,,,,,,,,,
47,PT08M32.00S,2025-12-24T00:48:15.0Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,3,11,2025-12-24T00:48:24Z,470000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,46.0,,,,,,2.0,1.0,1.0,,,,,
48,PT08M22.00S,2025-12-24T00:48:24.1Z,1,REGULAR,3pt,Jump Shot,[],203952,66.44218134034165,53.67647058823529,1610612748,3,11,2025-12-24T00:51:38Z,480000,False,18.0,263.0,1,right,MISS A. Wiggins 26' pullup 3PT,[203952],1610612748.0,MIA,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.35,,,,,,,,,,,
49,PT08M17.00S,2025-12-24T00:48:29.1Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,3,11,2025-12-24T00:48:30Z,490000,False,,,0,,K. Ware REBOUND (Off:2 Def:0),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,,,,,48.0,,,,,,2.0,0.0,2.0,,,,,
50,PT08M16.00S,2025-12-24T00:48:30.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,94.95729303547962,2.941176470588235,1610612748,3,11,2025-12-24T00:48:36Z,500000,False,-235.0,-5.0,1,right,MISS N. Powell 3PT,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.54,,,,,,,,,,,
51,PT08M12.00S,2025-12-24T00:48:34.9Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612761,3,11,2025-12-24T00:48:36Z,510000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:2),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,,,,,,,50.0,,,,,,3.0,2.0,1.0,,,,,
52,PT08M06.00S,2025-12-24T00:48:41.1Z,1,REGULAR,3pt,Jump Shot,[],1630572,33.459264126149804,45.34313725490196,1610612761,3,11,2025-12-24T00:48:45Z,520000,False,23.0,262.0,1,left,MISS S. Mamukelashvili 26' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.3,,,,,,,,,,,
53,PT08M02.00S,2025-12-24T00:48:45.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,3,11,2025-12-24T00:48:45Z,530000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,52.0,,,,,,1.0,1.0,0.0,,,,,
54,PT07M56.00S,2025-12-24T00:48:55.6Z,1,REGULAR,foul,personal,[],1630193,,,1610612748,3,11,2025-12-24T00:49:07Z,540000,False,,,0,,I. Quickley personal FOUL (1 PF),"[1630193, 1628389]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1628171.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
56,PT07M47.00S,2025-12-24T00:49:24.6Z,1,REGULAR,2pt,Jump Shot,[],203952,84.57621550591328,68.62745098039215,1610612748,3,11,2025-12-24T00:49:33Z,560000,False,93.0,92.0,1,right,MISS A. Wiggins 13' fadeaway Shot,[203952],1610612748.0,MIA,fadeaway,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,13.12,,,,,,,,,,,
57,PT07M44.00S,2025-12-24T00:49:27.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,3,11,2025-12-24T00:49:33Z,570000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,56.0,,,,,,,,,,,,,
59,PT07M35.00S,2025-12-24T00:49:46.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,8.754927726675426,49.754901960784316,1610612761,3,13,2025-12-24T00:49:53Z,590000,False,1.0,30.0,1,left,I. Quickley driving floating Jump Shot (2 PTS),[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,2.98,,,,,,,,,,,
60,PT07M35.00S,2025-12-24T00:49:50.0Z,1,REGULAR,foul,personal,['1freethrow'],1630558,,,1610612761,3,13,2025-12-24T00:50:23Z,600000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Quickley 1 FT),"[1630558, 1630193]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1628171.0,1.0,0.0,Quickley,1630193.0,,,,,,,,,,,,,,,
62,PT07M35.00S,2025-12-24T00:50:21.6Z,1,REGULAR,freethrow,1 of 1,[],1630193,,,1610612761,3,14,2025-12-24T00:50:21Z,620000,False,,,0,,I. Quickley Free Throw 1 of 1 (3 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
63,PT07M24.00S,2025-12-24T00:50:34.3Z,1,REGULAR,turnover,lost ball,[],1630558,,,1610612748,3,14,2025-12-24T00:50:38Z,630000,False,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1630558, 1630193]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Quickley,1630193.0,,
64,PT07M24.00S,2025-12-24T00:50:34.3Z,1,REGULAR,steal,,[],1630193,,,1610612761,3,14,2025-12-24T00:50:36Z,640000,False,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
65,PT07M18.00S,2025-12-24T00:50:41.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630567,6.389618922470433,48.77450980392157,1610612761,3,16,2025-12-24T00:51:32Z,650000,False,6.0,8.0,1,left,S. Barnes running reverse Layup (2 PTS) (S. Mamukelashvili 2 AST),"[1630567, 1630572]",1610612761.0,TOR,running reverse,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,0.97,S. Mamukelashvili,1630572.0,2.0,,,,,,,,
67,PT07M18.00S,2025-12-24T00:50:49.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,3,16,2025-12-24T00:50:49Z,670000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M18.00S,2025-12-24T00:53:05.8Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,3,16,2025-12-24T00:53:35Z,680000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M18.00S,2025-12-24T00:53:05.8Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,3,16,2025-12-24T00:53:35Z,690000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M55.00S,2025-12-24T00:54:02.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,84.97043363994744,41.17647058823529,1610612748,5,16,2025-12-24T00:54:12Z,700000,False,-44.0,89.0,1,right,J. Jaquez Jr. 9' pullup Jump Shot (2 PTS),[1631170],1610612748.0,MIA,pullup,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,2.0,9.91,,,,,,,,,,,
71,PT06M32.00S,2025-12-24T00:54:25.1Z,1,REGULAR,2pt,Jump Shot,[],1627742,7.440867279894875,26.715686274509803,1610612761,5,16,2025-12-24T00:54:30Z,710000,False,116.0,17.0,1,left,MISS B. Ingram 11' fadeaway Shot,[1627742],1610612761.0,TOR,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,11.77,,,,,,,,,,,
72,PT06M27.00S,2025-12-24T00:54:30.1Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612748,5,16,2025-12-24T00:54:30Z,720000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,,,,,,,71.0,,,,,,2.0,2.0,0.0,,,,,
73,PT06M11.00S,2025-12-24T00:54:45.4Z,1,REGULAR,2pt,Jump Shot,[],203952,93.64323258869908,31.372549019607842,1610612748,7,16,2025-12-24T00:54:50Z,730000,False,-93.0,7.0,1,right,A. Wiggins 9' driving floating Jump Shot (2 PTS) (D. Mitchell 1 AST),"[203952, 1630558]",1610612748.0,MIA,driving floating,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,Made,,2.0,9.34,D. Mitchell,1630558.0,1.0,,,,,,,,
75,PT05M56.00S,2025-12-24T00:55:00.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,8.754927726675426,45.34313725490196,1610612761,7,16,2025-12-24T00:55:07Z,750000,False,23.0,30.0,1,left,MISS S. Barnes driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.78,,,,,,,,,,,
76,PT05M53.00S,2025-12-24T00:55:03.2Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612748,7,16,2025-12-24T00:55:07Z,760000,False,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,75.0,,,,,,3.0,3.0,0.0,,,,,
77,PT05M47.00S,2025-12-24T00:55:09.9Z,1,REGULAR,3pt,Jump Shot,[],1642276,74.19513797634691,84.06862745098039,1610612748,7,16,2025-12-24T00:55:15Z,770000,False,170.0,190.0,1,right,MISS K. Ware 25' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.52,,,,,,,,,,,
78,PT05M44.00S,2025-12-24T00:55:12.9Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612761,7,16,2025-12-24T00:55:15Z,780000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,,,,,,,77.0,,,,,,2.0,1.0,1.0,,,,,
79,PT05M21.00S,2025-12-24T00:56:04.5Z,1,REGULAR,jumpball,recovered,[],1630572,,,1610612761,7,16,2025-12-24T00:56:04Z,790000,False,,,0,,Jump Ball S. Barnes vs. N. Powell: Tip to S. Mamukelashvili,"[1630572, 1630567, 1626181]",1610612761.0,TOR,heldball,S. Mamukelashvili,1630572.0,Mamukelashvili,S. Mamukelashvili,Barnes,1630567.0,Powell,1626181.0,,,,,,,,,,,,,,,,,,,,,,
