actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
21,PT10M17.00S,2026-01-16T00:43:36.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,27.94021024967148,77.20588235294117,1610612748,9,4,2026-01-16T00:44:34Z,210000,False,-136.0,210.0,1,left,T. Herro 25' 3PT running (3 PTS) (B. Adebayo 3 AST),"[1629639, 1628389]",1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,25.03,Made,3.0,B. Adebayo,1628389.0,3.0,,,,,,,,,,,,
23,PT09M59.00S,2026-01-16T00:43:55.7Z,1,REGULAR,turnover,backcourt,[],1627759,,,1610612738,9,4,2026-01-16T00:44:12Z,230000,False,,,0,,J. Brown backcourt TURNOVER (1 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,,,,,,,,,,,,
24,PT09M48.00S,2026-01-16T00:44:27.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,19.136005256241788,48.77450980392157,1610612748,11,4,2026-01-16T00:44:33Z,240000,False,6.0,127.0,1,left,T. Herro 12' driving floating Jump Shot (5 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,12.75,Made,5.0,,,,,,,,,,,,,,,
25,PT09M37.00S,2026-01-16T00:44:37.4Z,1,REGULAR,3pt,Jump Shot,[],1630573,92.72339027595268,3.6764705882352944,1610612738,11,4,2026-01-16T00:44:42Z,250000,False,-232.0,16.0,1,right,MISS S. Hauser 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,23.21,Missed,,,,,,,,,,,,,,,,
26,PT09M35.00S,2026-01-16T00:44:39.4Z,1,REGULAR,rebound,defensive,[],1641796,,,1610612748,11,4,2026-01-16T00:44:42Z,260000,False,,,0,,P. Larsson REBOUND (Off:0 Def:1),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Left Corner 3,24+ Left,,,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,
27,PT09M23.00S,2026-01-16T00:44:52.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,16.376478318002626,55.63725490196079,1610612748,13,4,2026-01-16T00:44:59Z,270000,False,-28.0,101.0,1,left,T. Herro 10' driving floating Jump Shot (7 PTS) (A. Wiggins 1 AST),"[1629639, 203952]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,10.52,Made,7.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,
29,PT09M11.00S,2026-01-16T00:45:03.9Z,1,REGULAR,2pt,Jump Shot,[],1627759,77.4802890932983,73.77450980392157,1610612738,13,4,2026-01-16T00:45:09Z,290000,False,119.0,159.0,1,right,MISS J. Brown 19' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,,,19.87,Missed,,,,,,,,,,,,,,,,
30,PT09M08.00S,2026-01-16T00:45:06.9Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612748,13,4,2026-01-16T00:45:09Z,300000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,
31,PT08M58.00S,2026-01-16T00:45:17.7Z,1,REGULAR,3pt,Jump Shot,[],203952,27.677398160315374,80.88235294117648,1610612748,13,4,2026-01-16T00:45:24Z,310000,False,-154.0,208.0,1,left,MISS A. Wiggins 25' 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,25.88,Missed,,,,,,,,,,,,,,,,
32,PT08M53.00S,2026-01-16T00:45:22.7Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612738,13,4,2026-01-16T00:45:42Z,320000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,
33,PT08M47.00S,2026-01-16T00:45:30.5Z,1,REGULAR,foul,personal,[],1641796,,,1610612738,13,4,2026-01-16T00:45:38Z,330000,False,,,0,,P. Larsson personal FOUL (1 PF),"[1641796, 1629674]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Left Center,204058.0,,,,,,,,,,,,1.0,0.0,Queta,1629674.0,,,,
35,PT08M33.00S,2026-01-16T00:46:06.3Z,1,REGULAR,3pt,Jump Shot,[],1630202,64.86530880420499,54.41176470588235,1610612738,13,4,2026-01-16T00:46:13Z,350000,False,22.0,278.0,1,right,MISS P. Pritchard 27' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,27.87,Missed,,,,,,,,,,,,,,,,
36,PT08M29.00S,2026-01-16T00:46:10.3Z,1,REGULAR,rebound,defensive,[],1641796,,,1610612748,13,4,2026-01-16T00:46:13Z,360000,False,,,0,,P. Larsson REBOUND (Off:0 Def:2),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,,,,,,,,,35.0,2.0,2.0,0.0,,,,,,,,
37,PT08M23.00S,2026-01-16T00:46:16.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641796,9.017739816031538,39.21568627450981,1610612748,13,4,2026-01-16T00:46:26Z,370000,False,54.0,32.0,1,left,MISS P. Larsson 6' running Layup,[1641796],1610612748.0,MIA,running,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,6.28,Missed,,,,,,,,,,,,,,,,
38,PT08M22.00S,2026-01-16T00:46:18.2Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,13,4,2026-01-16T00:46:18Z,380000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,
39,PT08M16.00S,2026-01-16T00:46:24.4Z,1,REGULAR,3pt,Jump Shot,[],1630202,64.99671484888306,67.15686274509804,1610612738,13,4,2026-01-16T00:46:31Z,390000,False,86.0,277.0,1,right,MISS P. Pritchard 28' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,28.95,Missed,,,,,,,,,,,,,,,,
40,PT08M11.00S,2026-01-16T00:46:29.4Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,13,4,2026-01-16T00:46:31Z,400000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,,,39.0,2.0,2.0,0.0,,,,,,,,
41,PT07M59.00S,2026-01-16T00:46:42.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,11.251642575558476,47.30392156862745,1610612748,13,4,2026-01-16T00:50:41Z,402500,False,13.0,53.0,1,left,MISS B. Adebayo driving Hook,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,5.5,Missed,,,,,,,,,,,,,,,,
42,PT07M58.00S,2026-01-16T00:46:43.1Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,13,4,2026-01-16T00:50:41Z,403750,False,,,0,,B. Adebayo REBOUND (Off:1 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,41.0,1.0,0.0,1.0,,,,,,,,
43,PT07M58.00S,2026-01-16T00:46:47.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628389,5.590000152587891,50.0,1610612748,13,4,2026-01-16T00:50:41Z,405000,False,0.0,0.0,1,left,MISS B. Adebayo tip DUNK,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
44,PT07M57.00S,2026-01-16T00:46:48.1Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,13,4,2026-01-16T00:49:44Z,407500,False,,,0,,B. Adebayo REBOUND (Off:2 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,43.0,2.0,0.0,2.0,,,,,,,,
45,PT07M54.00S,2026-01-16T00:46:52.1Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628389,8.754927726675426,50.98039215686274,1610612748,15,4,2026-01-16T00:47:48Z,450000,False,-5.0,30.0,1,left,B. Adebayo Hook (2 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,3.02,Made,2.0,,,,,,,,,,,,,,,
46,PT07M54.00S,2026-01-16T00:46:56.2Z,1,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612748,15,4,2026-01-16T00:47:39Z,460000,False,,,0,,D. White shooting personal FOUL (1 PF) (Adebayo 1 FT),"[1628401, 1628389]",1610612738.0,BOS,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,204058.0,,,,,,,,,,,,1.0,0.0,Adebayo,1628389.0,,,,
48,PT07M54.00S,2026-01-16T00:47:24.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,15,4,2026-01-16T00:47:39Z,480000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M54.00S,2026-01-16T00:50:15.1Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628389,,,1610612748,16,4,2026-01-16T00:50:15Z,490000,False,,,0,,B. Adebayo Free Throw 1 of 1 (3 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
50,PT07M44.00S,2026-01-16T00:50:23.0Z,1,REGULAR,2pt,Jump Shot,[],1628401,78.0059132720105,69.36274509803921,1610612738,16,4,2026-01-16T00:50:30Z,500000,False,97.0,154.0,1,right,MISS D. White 18' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Right Center,,,18.21,Missed,,,,,,,,,,,,,,,,
51,PT07M41.00S,2026-01-16T00:50:26.0Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612748,16,4,2026-01-16T00:50:30Z,510000,False,,,0,,N. Powell REBOUND (Off:0 Def:2),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,50.0,2.0,2.0,0.0,,,,,,,,
52,PT07M38.00S,2026-01-16T00:50:29.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203952,7.835085413929041,44.36274509803921,1610612748,18,4,2026-01-16T00:50:35Z,520000,False,28.0,21.0,1,left,A. Wiggins running alley-oop DUNK (8 PTS) (T. Herro 1 AST),"[203952, 1629639]",1610612748.0,MIA,running alley-oop,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,3.52,Made,8.0,T. Herro,1629639.0,1.0,,,,,,,,,,,,
54,PT07M21.00S,2026-01-16T00:50:48.4Z,1,REGULAR,foul,offensive,[],1629674,,,1610612738,18,4,2026-01-16T00:50:55Z,540000,False,,,0,,N. Queta offensive FOUL (1 PF),"[1629674, 1641796]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Center,201639.0,,,,,,,,,,,,1.0,0.0,Larsson,1641796.0,,,,
56,PT07M21.00S,2026-01-16T00:50:48.4Z,1,REGULAR,turnover,offensive foul,[],1629674,,,1610612738,18,4,2026-01-16T00:50:48Z,560000,False,,,0,,N. Queta offensive foul TURNOVER (1 TO),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Center,201639.0,1.0,,,,,,,,,,,,,,,,,,
57,PT07M21.00S,2026-01-16T00:50:56.3Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,18,4,2026-01-16T00:51:10Z,570000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M21.00S,2026-01-16T00:50:56.3Z,1,REGULAR,substitution,out,[],1630573,,,1610612748,18,4,2026-01-16T00:51:10Z,580000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M21.00S,2026-01-16T00:50:56.3Z,1,REGULAR,substitution,out,[],1628401,,,1610612748,18,4,2026-01-16T00:51:10Z,590000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT07M21.00S,2026-01-16T00:50:56.3Z,1,REGULAR,substitution,in,[],1642857,,,1610612748,18,4,2026-01-16T00:51:10Z,600000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M21.00S,2026-01-16T00:50:56.3Z,1,REGULAR,substitution,in,[],1629014,,,1610612748,18,4,2026-01-16T00:51:10Z,610000,False,,,0,,SUB in: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M21.00S,2026-01-16T00:50:56.3Z,1,REGULAR,substitution,in,[],1641775,,,1610612748,18,4,2026-01-16T00:51:10Z,620000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M09.00S,2026-01-16T00:51:29.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628389,8.360709592641262,52.20588235294118,1610612748,18,4,2026-01-16T00:52:04Z,630000,False,-11.0,26.0,1,left,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,2.83,Missed,,,,,,,,,,,,,,,,
64,PT07M07.00S,2026-01-16T00:51:31.3Z,1,REGULAR,rebound,defensive,[],1629674,,,1610612738,18,4,2026-01-16T00:51:34Z,640000,False,,,0,,N. Queta REBOUND (Off:0 Def:2),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,63.0,2.0,2.0,0.0,,,,,,,,
65,PT07M01.00S,2026-01-16T00:51:38.0Z,1,REGULAR,3pt,Jump Shot,[],1627759,62.36859395532195,42.15686274509804,1610612738,18,7,2026-01-16T00:51:43Z,650000,False,-39.0,301.0,1,right,J. Brown 30' 3PT  (3 PTS) (P. Pritchard 2 AST),"[1627759, 1630202]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,30.37,Made,3.0,P. Pritchard,1630202.0,2.0,,,,,,,,,,,,
67,PT06M48.00S,2026-01-16T00:51:49.7Z,1,REGULAR,3pt,Jump Shot,[],1628389,29.6484888304862,28.921568627450984,1610612748,21,7,2026-01-16T00:51:55Z,670000,False,105.0,226.0,1,left,B. Adebayo 24' 3PT  (6 PTS) (K. Jakučionis 1 AST),"[1628389, 1642857]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,24.96,Made,6.0,K. Jakučionis,1642857.0,1.0,,,,,,,,,,,,
69,PT06M31.00S,2026-01-16T00:52:07.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,93.24901445466492,59.55882352941176,1610612738,21,9,2026-01-16T00:52:13Z,690000,False,48.0,11.0,1,right,N. Queta alley-oop DUNK (2 PTS) (P. Pritchard 3 AST),"[1629674, 1630202]",1610612738.0,BOS,alley-oop,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,4.9,Made,2.0,P. Pritchard,1630202.0,3.0,,,,,,,,,,,,
71,PT06M19.00S,2026-01-16T00:52:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,8.886333771353483,44.36274509803921,1610612748,23,9,2026-01-16T00:52:27Z,710000,False,28.0,31.0,1,left,B. Adebayo driving Layup (8 PTS) (N. Powell 1 AST),"[1628389, 1626181]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,4.19,Made,8.0,N. Powell,1626181.0,1.0,,,,,,,,,,,,
73,PT06M19.00S,2026-01-16T00:52:23.0Z,1,REGULAR,foul,personal,['1freethrow'],1641775,,,1610612748,23,9,2026-01-16T00:52:43Z,730000,False,,,0,,J. Walsh shooting personal FOUL (1 PF) (Adebayo 1 FT),"[1641775, 1628389]",1610612738.0,BOS,shooting,,,Walsh,J. Walsh,,,,,Restricted Area,0-8 Center,201639.0,,,,,,,,,,,,1.0,0.0,Adebayo,1628389.0,,,,
75,PT06M19.00S,2026-01-16T00:52:44.3Z,1,REGULAR,substitution,out,[],1641796,,,1610612748,23,9,2026-01-16T00:52:48Z,750000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M19.00S,2026-01-16T00:52:44.3Z,1,REGULAR,substitution,out,[],1629674,,,1610612748,23,9,2026-01-16T00:52:48Z,760000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M19.00S,2026-01-16T00:52:44.3Z,1,REGULAR,substitution,in,[],1631107,,,1610612748,23,9,2026-01-16T00:52:48Z,770000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M19.00S,2026-01-16T00:52:44.3Z,1,REGULAR,substitution,in,[],1630568,,,1610612748,23,9,2026-01-16T00:52:48Z,780000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M19.00S,2026-01-16T00:52:55.4Z,1,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,24,9,2026-01-16T00:52:55Z,790000,False,,,0,,B. Adebayo Free Throw 1 of 1 (9 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
80,PT06M04.00S,2026-01-16T00:53:12.3Z,1,REGULAR,foul,personal,[],1626181,,,1610612738,24,9,2026-01-16T00:53:23Z,800000,False,,,0,,N. Powell personal FOUL (1 PF),"[1626181, 1627759]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Left Center,1627529.0,,,,,,,,,,,,1.0,0.0,Brown,1627759.0,,,,
82,PT05M54.00S,2026-01-16T00:53:39.4Z,1,REGULAR,turnover,lost ball,[],1627759,,,1610612738,24,9,2026-01-16T00:53:44Z,820000,False,,,0,,J. Brown lost ball TURNOVER (2 TO),"[1627759, 1631107]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,2.0,,,,,,,,,,,,,,,Jović,1631107.0,,
83,PT05M54.00S,2026-01-16T00:53:39.4Z,1,REGULAR,steal,,[],1631107,,,1610612748,24,9,2026-01-16T00:53:58Z,830000,False,,,0,,N. Jović STEAL (1 STL),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
84,PT05M50.00S,2026-01-16T00:53:43.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626181,31.98505256241787,21.59160539215686,1610612748,27,9,2026-01-16T00:54:17Z,840000,False,142.0,248.0,1,left,N. Powell 28' 3PT running pullup (3 PTS),[1626181],1610612748.0,MIA,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,,,28.59,Made,3.0,,,,,,,,,,,,,,,
85,PT05M49.00S,2026-01-16T00:53:54.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,27,9,2026-01-16T00:53:54Z,850000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
