actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2026-02-10T00:43:05.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-10T00:43:05Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2026-02-10T00:43:08.7Z,1,REGULAR,jumpball,recovered,[],1642268,,,1610612762,0,0,2026-02-10T00:43:08Z,40000,False,,,0,,Jump Ball J. Nurkić vs. K. Ware: Tip to I. Collier,"[1642268, 203994, 1642276]",1610612762.0,UTA,startperiod,I. Collier,1642268.0,Collier,I. Collier,Nurkić,203994.0,Ware,1642276.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M32.00S,2026-02-10T00:43:31.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,14.4053876478318,48.529411764705884,1610612762,0,0,2026-02-10T00:44:04Z,70000,False,7.0,83.0,1,left,MISS I. Collier 8' fadeaway Shot,[1642268],1610612762.0,UTA,fadeaway,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,8.32,Missed,,,,,,,,,,,,,,,,,,
8,PT11M29.00S,2026-02-10T00:43:34.6Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,0,0,2026-02-10T00:43:38Z,80000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M24.00S,2026-02-10T00:43:39.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628389,68.15045992115637,63.970588235294116,1610612748,0,0,2026-02-10T00:43:48Z,90000,False,70.0,247.0,1,right,MISS B. Adebayo 25' running 3PT,[1628389],1610612748.0,MIA,running,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,25.66,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2026-02-10T00:43:44.8Z,1,REGULAR,rebound,defensive,[],203994,,,1610612762,0,0,2026-02-10T00:43:48Z,100000,False,,,0,,J. Nurkić REBOUND (Off:0 Def:1),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M03.00S,2026-02-10T00:44:00.4Z,1,REGULAR,3pt,Jump Shot,[],1628374,31.225361366622867,39.46078431372549,1610612762,0,0,2026-02-10T00:44:07Z,110000,False,53.0,241.0,1,left,MISS L. Markkanen 24' pullup 3PT,[1628374],1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,24.67,Missed,,,,,,,,,,,,,,,,,,
12,PT11M00.00S,2026-02-10T00:44:03.4Z,1,REGULAR,rebound,offensive,[],203994,,,1610612762,0,0,2026-02-10T00:44:07Z,120000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:1),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Above the Break 3,24+ Center,,,11.0,2.0,1.0,1.0,,,,,,,,,,,,,,
13,PT10M58.00S,2026-02-10T00:44:07.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,8.886333771353483,50.49019607843137,1610612762,0,0,2026-02-10T00:45:11Z,130000,False,-2.0,31.0,1,left,MISS J. Nurkić putback Layup,[203994],1610612762.0,UTA,putback,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,3.11,Missed,,,,,,,,,,,,,,,,,,
14,PT10M58.00S,2026-02-10T00:44:08.7Z,1,REGULAR,rebound,offensive,[],203994,,,1610612762,0,0,2026-02-10T00:44:08Z,140000,False,,,0,,J. Nurkić REBOUND (Off:2 Def:1),[203994],1610612762.0,UTA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,13.0,3.0,1.0,2.0,,,,,,,,,,,,,,
