actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-10-26T22:14:21.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-10-26T22:14:21Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-10-26T22:14:24.3Z,1,REGULAR,jumpball,recovered,[],1630558,,,1610612748,0,0,2025-10-26T22:14:24Z,40000,False,,,0,,Jump Ball K. Ware vs. A. Hukporti: Tip to D. Mitchell,"[1630558, 1642276, 1630574]",1610612748.0,MIA,startperiod,D. Mitchell,1630558.0,Mitchell,D. Mitchell,Ware,1642276.0,Hukporti,1630574.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-10-26T22:14:35.4Z,1,REGULAR,2pt,Jump Shot,[],1628389,17.296320630749015,67.40196078431373,1610612748,0,0,2025-10-26T22:15:23Z,70000,False,-87.0,110.0,1,left,MISS B. Adebayo 14' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,14.03,Missed,,,,,,,,,,,,,,,,,,
8,PT11M42.00S,2025-10-26T22:14:38.4Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,0,0,2025-10-26T22:14:52Z,80000,False,,,0,,K. Towns REBOUND (Off:0 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M36.00S,2025-10-26T22:14:43.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626157,66.5735873850197,49.01960784313725,1610612752,0,0,2025-10-26T22:17:27Z,90000,False,-5.0,262.0,1,right,MISS K. Towns 26' running 3PT,[1626157],1610612752.0,NYK,running,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
10,PT11M33.00S,2025-10-26T22:14:46.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,0,2025-10-26T22:14:56Z,100000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M30.00S,2025-10-26T22:14:52.6Z,1,REGULAR,foul,personal,[],1630574,,,1610612748,0,0,2025-10-26T22:15:02Z,110000,False,,,0,,A. Hukporti personal FOUL (1 PF),"[1630574, 1628389]",1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Mid-Range,8-16 Right,,,,,,,1628951.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,
13,PT11M17.00S,2025-10-26T22:15:25.2Z,1,REGULAR,2pt,Jump Shot,[],1628389,27.414586070959263,47.549019607843135,1610612748,0,0,2025-10-26T22:15:33Z,130000,False,12.0,205.0,1,left,MISS B. Adebayo 20' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,20.56,Missed,,,,,,,,,,,,,,,,,,
14,PT11M14.00S,2025-10-26T22:15:28.2Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,0,0,2025-10-26T22:15:33Z,140000,False,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,13.0,2.0,2.0,0.0,,,,,,,,,,,,,,
15,PT11M03.00S,2025-10-26T22:15:39.3Z,1,REGULAR,3pt,Jump Shot,[],1628973,72.7496714848883,15.441176470588236,1610612752,0,3,2025-10-26T22:17:37Z,150000,False,-173.0,204.0,1,right,J. Brunson 26' 3PT  (3 PTS) (A. Hukporti 1 AST),"[1628973, 1630574]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,26.71,Made,,,,,,,,,,3.0,A. Hukporti,1630574.0,1.0,,,,,
16,PT10M49.00S,2025-10-26T22:16:06.1Z,1,REGULAR,3pt,Jump Shot,[],1626181,28.465834428383708,11.76470588235294,1610612748,3,3,2025-10-26T22:18:34Z,160000,False,191.0,215.0,1,left,N. Powell 28' 3PT  (3 PTS) (D. Mitchell 1 AST),"[1626181, 1630558]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,28.78,Made,,,,,,,,,,3.0,D. Mitchell,1630558.0,1.0,,,,,
18,PT10M26.00S,2025-10-26T22:16:16.3Z,1,REGULAR,3pt,Jump Shot,[],1628973,74.85216819973719,9.068627450980392,1610612752,3,3,2025-10-26T22:16:22Z,180000,False,-205.0,184.0,1,right,MISS J. Brunson 27' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,27.52,Missed,,,,,,,,,,,,,,,,,,
19,PT10M24.00S,2025-10-26T22:16:18.3Z,1,REGULAR,rebound,defensive,[],1626181,,,1610612748,3,3,2025-10-26T22:16:22Z,190000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M12.00S,2025-10-26T22:16:30.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,7.046649145860711,59.55882352941176,1610612748,3,3,2025-10-26T22:16:36Z,200000,False,-48.0,14.0,1,left,MISS A. Wiggins turnaround fadeaway Shot,[203952],1610612748.0,MIA,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,4.97,Missed,,,,,,,,,,,,,,,,,,
21,PT10M10.00S,2025-10-26T22:16:32.7Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612752,3,3,2025-10-26T22:16:36Z,210000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,20.0,3.0,3.0,0.0,,,,,,,,,,,,,,
22,PT10M01.00S,2025-10-26T22:16:41.1Z,1,REGULAR,3pt,Jump Shot,[],1628384,77.21747700394218,6.372549019607843,1610612752,3,3,2025-10-26T22:16:46Z,220000,False,-218.0,162.0,1,right,MISS O. Anunoby 27' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,27.15,Missed,,,,,,,,,,,,,,,,,,
23,PT09M58.00S,2025-10-26T22:16:44.3Z,1,REGULAR,rebound,offensive,[],1630574,,,1610612752,3,3,2025-10-26T22:16:44Z,230000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:0),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Above the Break 3,24+ Left Center,,,22.0,1.0,0.0,1.0,,,,,,,,,,,,,,
24,PT09M51.00S,2025-10-26T22:16:52.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628384,92.59198423127464,46.568627450980394,1610612752,3,3,2025-10-26T22:16:56Z,240000,False,-17.0,17.0,1,right,MISS O. Anunoby driving Layup,[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
25,PT09M49.00S,2025-10-26T22:16:54.3Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,3,3,2025-10-26T22:16:56Z,250000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M44.00S,2025-10-26T22:16:58.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,28.728646517739815,80.14705882352942,1610612748,6,3,2025-10-26T22:17:08Z,260000,False,-151.0,218.0,1,left,N. Powell 26' 3PT running pullup (6 PTS) (D. Mitchell 2 AST),"[1626181, 1630558]",1610612748.0,MIA,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.46,Made,,,,,,,,,,6.0,D. Mitchell,1630558.0,2.0,,,,,
28,PT09M31.00S,2025-10-26T22:17:14.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,92.59198423127464,45.83333333333333,1610612752,6,5,2025-10-26T22:17:22Z,280000,False,-21.0,17.0,1,right,M. Bridges cutting Layup (2 PTS) (K. Towns 1 AST),"[1628969, 1626157]",1610612752.0,NYK,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.69,Made,,,,,,,,,,2.0,K. Towns,1626157.0,1.0,,,,,
30,PT09M31.00S,2025-10-26T22:17:20.8Z,1,REGULAR,foul,personal,['1freethrow'],1642276,,,1610612752,6,5,2025-10-26T22:17:34Z,300000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (Bridges 1 FT),"[1642276, 1628969]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,
33,PT09M31.00S,2025-10-26T22:17:47.0Z,1,REGULAR,freethrow,1 of 1,[],1628969,,,1610612752,6,6,2025-10-26T22:17:47Z,320000,False,,,0,,M. Bridges Free Throw 1 of 1 (3 PTS),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
34,PT09M20.00S,2025-10-26T22:18:01.9Z,1,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612748,6,6,2025-10-26T22:18:11Z,330000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1628969, 1630558]",1610612752.0,NYK,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,1628487.0,1.0,0.0,Mitchell,1630558.0,,,,,,,,,
