actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
187,PT09M54.00S,2026-01-14T01:11:03.1Z,2,REGULAR,2pt,Jump Shot,[],1630558,21.23850197109067,66.66666666666666,1610612748,43,32,2026-01-14T01:11:09Z,1860000,False,-83.0,147.0,1,left,D. Mitchell 16' pullup Jump Shot (2 PTS),[1630558],1610612748.0,MIA,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,16.9,Made,,2.0,,,,,,,,,,,,,,,,
188,PT09M39.00S,2026-01-14T01:11:18.1Z,2,REGULAR,3pt,Jump Shot,[],1631221,88.25558475689881,95.83333333333334,1610612756,43,32,2026-01-14T01:12:48Z,1870000,False,229.0,58.0,1,right,MISS C. Gillespie 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Right Corner 3,24+ Right,23.64,Missed,,,,,,,,,,,,,,,,,,
189,PT09M34.00S,2026-01-14T01:11:23.1Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,43,32,2026-01-14T01:26:18Z,1880000,False,,,0,,K. Ware REBOUND (Off:1 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Right Corner 3,24+ Right,,,188.0,,,,,,,,,,3.0,2.0,1.0,,,,,
190,PT09M32.00S,2026-01-14T01:11:29.7Z,2,REGULAR,foul,personal,['2freethrow'],1642346,,,1610612748,43,32,2026-01-14T01:11:39Z,1890000,False,,,0,,R. Dunn shooting personal FOUL (1 PF) (Herro 2 FT),"[1642346, 1629639]",1610612756.0,PHX,shooting,,,Dunn,R. Dunn,,,,,Mid-Range,8-16 Right,,,,,,,,2530.0,1.0,0.0,Herro,1629639.0,,,,,,,,
192,PT09M32.00S,2026-01-14T01:12:07.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629639,,,1610612748,44,32,2026-01-14T01:12:34Z,1910000,False,,,0,,T. Herro Free Throw 1 of 2 (8 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
193,PT09M32.00S,2026-01-14T01:12:09.8Z,2,REGULAR,substitution,out,[],1631170,,,1610612748,44,32,2026-01-14T01:12:14Z,1920000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M32.00S,2026-01-14T01:12:09.8Z,2,REGULAR,substitution,in,[],203952,,,1610612748,44,32,2026-01-14T01:12:14Z,1930000,False,,,0,,SUB in: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M32.00S,2026-01-14T01:12:07.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629639,,,1610612748,44,32,2026-01-14T01:12:34Z,1940000,False,,,0,,MISS T. Herro Free Throw 2 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
196,PT09M29.00S,2026-01-14T01:12:10.2Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612756,44,32,2026-01-14T01:12:34Z,1950000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,195.0,,,,,,,,,,1.0,1.0,0.0,,,,,
197,PT09M20.00S,2026-01-14T01:12:41.3Z,2,REGULAR,3pt,Jump Shot,[],1631221,70.12155059132719,72.54901960784314,1610612756,44,32,2026-01-14T01:16:26Z,1960000,False,113.0,228.0,1,right,MISS C. Gillespie 25' 3PT,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
198,PT09M15.00S,2026-01-14T01:12:46.3Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,44,32,2026-01-14T01:12:48Z,1970000,False,,,0,,K. Ware REBOUND (Off:1 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,197.0,,,,,,,,,,4.0,3.0,1.0,,,,,
199,PT09M10.00S,2026-01-14T01:12:51.4Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630558,5.601182654402102,32.1078431372549,1610612748,46,32,2026-01-14T01:17:12Z,1980000,False,89.0,0.0,1,left,D. Mitchell 8' running pullup Jump Shot (4 PTS),[1630558],1610612748.0,MIA,running pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,8.95,Made,,4.0,,,,,,,,,,,,,,,,
200,PT09M02.00S,2026-01-14T01:13:05.9Z,2,REGULAR,foul,offensive,[],1642345,,,1610612756,46,32,2026-01-14T01:13:19Z,1990000,False,,,0,,O. Ighodaro offensive FOUL (1 PF),"[1642345, 1630558]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627519.0,1.0,0.0,Mitchell,1630558.0,,,,,,,,
202,PT09M02.00S,2026-01-14T01:13:05.9Z,2,REGULAR,turnover,offensive foul,[],1642345,,,1610612756,46,32,2026-01-14T01:13:19Z,2010000,False,,,0,,O. Ighodaro offensive foul TURNOVER (1 TO),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627519.0,,,,,,,,1.0,,,,
203,PT08M43.00S,2026-01-14T01:13:36.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629639,4.681340341655716,56.127450980392155,1610612748,48,32,2026-01-14T01:13:43Z,2020000,False,-31.0,-8.0,1,left,T. Herro driving Layup (10 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,3.18,Made,,10.0,,,,,,,,,,,,,,,,
204,PT08M43.00S,2026-01-14T01:13:41.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,48,32,2026-01-14T01:13:41Z,2030000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M43.00S,2026-01-14T01:13:45.5Z,2,REGULAR,substitution,out,[],1642346,,,1610612756,48,32,2026-01-14T01:16:28Z,2040000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M43.00S,2026-01-14T01:13:45.5Z,2,REGULAR,substitution,in,[],1628415,,,1610612756,48,32,2026-01-14T01:16:28Z,2050000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M28.00S,2026-01-14T01:16:52.6Z,2,REGULAR,3pt,Jump Shot,[],1626220,80.76544021024968,93.87254901960785,1610612756,48,32,2026-01-14T01:16:59Z,2060000,False,219.0,128.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
209,PT08M25.00S,2026-01-14T01:16:55.8Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612748,48,32,2026-01-14T01:16:55Z,2070000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,208.0,,,,,,,,,,3.0,3.0,0.0,,,,,
210,PT08M14.00S,2026-01-14T01:17:07.3Z,2,REGULAR,3pt,Jump Shot,[],203952,32.802233902759525,46.81372549019608,1610612748,48,32,2026-01-14T01:17:18Z,2080000,False,16.0,256.0,1,left,MISS A. Wiggins 25' 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
211,PT08M11.00S,2026-01-14T01:17:10.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,48,32,2026-01-14T01:17:18Z,2090000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,210.0,,,,,,,,,,,,,,,,,
213,PT08M11.00S,2026-01-14T01:17:19.5Z,2,REGULAR,substitution,out,[],1642345,,,1610612756,48,32,2026-01-14T01:17:24Z,2110000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M11.00S,2026-01-14T01:17:19.5Z,2,REGULAR,substitution,in,[],1631109,,,1610612756,48,32,2026-01-14T01:17:24Z,2120000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M58.00S,2026-01-14T01:17:43.2Z,2,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612756,48,32,2026-01-14T01:18:01Z,2130000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Gillespie 2 FT),"[1630558, 1631221]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,2530.0,1.0,0.0,Gillespie,1631221.0,,,,,,,,
217,PT07M58.00S,2026-01-14T01:18:10.6Z,2,REGULAR,freethrow,1 of 2,[],1631221,,,1610612756,48,33,2026-01-14T01:18:10Z,2150000,False,,,0,,C. Gillespie Free Throw 1 of 2 (4 PTS),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
218,PT07M58.00S,2026-01-14T01:18:12.1Z,2,REGULAR,substitution,out,[],1642276,,,1610612756,48,33,2026-01-14T01:18:15Z,2160000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M58.00S,2026-01-14T01:18:12.1Z,2,REGULAR,substitution,in,[],1628389,,,1610612756,48,33,2026-01-14T01:18:15Z,2170000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M58.00S,2026-01-14T01:18:30.7Z,2,REGULAR,freethrow,2 of 2,[],1631221,,,1610612756,48,34,2026-01-14T01:18:30Z,2180000,False,,,0,,C. Gillespie Free Throw 2 of 2 (5 PTS),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
221,PT07M44.00S,2026-01-14T01:18:45.1Z,2,REGULAR,2pt,Jump Shot,[],203952,18.873193166885677,68.87254901960785,1610612748,48,34,2026-01-14T01:19:16Z,2190000,False,-94.0,125.0,1,left,MISS A. Wiggins 15' pullup Shot,[203952],1610612748.0,MIA,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,15.66,Missed,,,,,,,,,,,,,,,,,,
222,PT07M40.00S,2026-01-14T01:18:49.1Z,2,REGULAR,rebound,defensive,[],1628415,,,1610612756,48,34,2026-01-14T01:18:51Z,2200000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Left,,,221.0,,,,,,,,,,2.0,1.0,1.0,,,,,
223,PT07M32.00S,2026-01-14T01:18:57.7Z,2,REGULAR,turnover,bad pass,[],1628415,,,1610612756,48,34,2026-01-14T01:19:02Z,2210000,False,,,0,,D. Brooks bad pass TURNOVER (1 TO),"[1628415, 1629639]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Herro,1629639.0,,
224,PT07M32.00S,2026-01-14T01:18:57.7Z,2,REGULAR,steal,,[],1629639,,,1610612748,48,34,2026-01-14T01:18:59Z,2220000,False,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
225,PT07M32.00S,2026-01-14T01:19:02.4Z,2,REGULAR,foul,personal,[],1628415,,,1610612748,48,34,2026-01-14T01:19:12Z,2230000,False,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 1641796]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,1626301.0,2.0,0.0,Larsson,1641796.0,,,,,,,,
227,PT07M32.00S,2026-01-14T01:19:14.2Z,2,REGULAR,substitution,out,[],1641796,,,1610612748,48,34,2026-01-14T01:19:29Z,2250000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M32.00S,2026-01-14T01:19:14.2Z,2,REGULAR,substitution,out,[],1631221,,,1610612748,48,34,2026-01-14T01:19:29Z,2260000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M32.00S,2026-01-14T01:19:14.2Z,2,REGULAR,substitution,out,[],1630692,,,1610612748,48,34,2026-01-14T01:19:29Z,2270000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M32.00S,2026-01-14T01:19:14.2Z,2,REGULAR,substitution,in,[],1631170,,,1610612748,48,34,2026-01-14T01:19:29Z,2280000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M32.00S,2026-01-14T01:19:14.2Z,2,REGULAR,substitution,in,[],1626164,,,1610612748,48,34,2026-01-14T01:19:29Z,2290000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M32.00S,2026-01-14T01:19:14.2Z,2,REGULAR,substitution,in,[],1628960,,,1610612748,48,34,2026-01-14T01:19:29Z,2300000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M17.00S,2026-01-14T01:19:44.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628389,6.1268068331143235,54.65686274509803,1610612748,50,34,2026-01-14T01:20:06Z,2310000,False,-23.0,5.0,1,left,B. Adebayo driving bank Hook (12 PTS),[1628389],1610612748.0,MIA,driving bank,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.39,Made,,12.0,,,,,,,,,,,,,,,,
234,PT06M57.00S,2026-01-14T01:20:07.5Z,2,REGULAR,foul,personal,[],1631170,,,1610612756,50,34,2026-01-14T01:20:19Z,2320000,False,,,0,,J. Jaquez Jr. personal FOUL (2 PF),"[1631170, 1626164]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,1626301.0,2.0,0.0,Booker,1626164.0,,,,,,,,
236,PT06M46.00S,2026-01-14T01:20:43.0Z,2,REGULAR,3pt,Jump Shot,[],1628415,93.9060446780552,2.941176470588235,1610612756,50,34,2026-01-14T01:20:49Z,2340000,False,-235.0,5.0,1,right,MISS D. Brooks 3PT,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
237,PT06M42.00S,2026-01-14T01:20:47.0Z,2,REGULAR,rebound,offensive,[],1631109,,,1610612756,50,34,2026-01-14T01:28:59Z,2350000,False,,,0,,M. Williams REBOUND (Off:2 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Left Corner 3,24+ Left,,,236.0,,,,,,,,,,4.0,2.0,2.0,,,,,
284,PT06M41.00S,2026-01-14T01:20:46.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,93.24901445466492,50.73529411764706,1610612756,50,34,2026-01-14T01:28:52Z,2355000,False,4.0,11.0,1,right,MISS M. Williams tip Layup,[1631109],1610612756.0,PHX,tip,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.16,Missed,,,,,,,,,,,,,,,,,,
285,PT06M40.00S,2026-01-14T01:20:47.3Z,2,REGULAR,rebound,offensive,[],1631109,,,1610612756,50,34,2026-01-14T01:28:52Z,2357500,False,,,0,,M. Williams REBOUND (Off:3 Def:2),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,284.0,,,,,,,,,,5.0,2.0,3.0,,,,,
238,PT06M39.00S,2026-01-14T01:20:49.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631109,94.40999984741211,50.0,1610612756,50,36,2026-01-14T01:27:40Z,2360000,False,0.0,0.0,1,right,M. Williams tip Layup (4 PTS),[1631109],1610612756.0,PHX,tip,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,0.0,Made,,4.0,,,,,,,,,,,,,,,,
239,PT06M35.00S,2026-01-14T01:21:00.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612748,50,36,2026-01-14T01:21:09Z,2370000,False,,,0,,R. O'Neale personal FOUL (1 PF) (Herro 2 FT),"[1626220, 1629639]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left Center,,,,,,,,2530.0,1.0,0.0,Herro,1629639.0,,,,,,,,
241,PT06M35.00S,2026-01-14T01:21:31.3Z,2,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,51,36,2026-01-14T01:21:31Z,2390000,False,,,0,,T. Herro Free Throw 1 of 2 (11 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
242,PT06M35.00S,2026-01-14T01:21:49.3Z,2,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,52,36,2026-01-14T01:21:49Z,2400000,False,,,0,,T. Herro Free Throw 2 of 2 (12 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
243,PT06M23.00S,2026-01-14T01:22:03.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,93.38042049934296,58.82352941176471,1610612756,52,36,2026-01-14T01:22:09Z,2410000,False,44.0,10.0,1,right,MISS D. Booker driving Layup,[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,4.52,Missed,,,,,,,,,,,,,,,,,,
244,PT06M21.00S,2026-01-14T01:22:05.1Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,52,36,2026-01-14T01:22:39Z,2420000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,243.0,,,,,,,,,,2.0,1.0,1.0,,,,,
246,PT06M10.00S,2026-01-14T01:22:26.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,11.514454664914586,55.14705882352941,1610612748,52,36,2026-01-14T01:22:31Z,2440000,False,-26.0,56.0,1,left,MISS A. Wiggins 6' driving floating Shot,[203952],1610612748.0,MIA,driving floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,,,,,,,,,,,,,,,,,
247,PT06M07.00S,2026-01-14T01:22:29.6Z,2,REGULAR,rebound,offensive,[],203952,,,1610612748,52,36,2026-01-14T01:22:31Z,2450000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,246.0,,,,,,,,,,3.0,1.0,2.0,,,,,
248,PT06M07.00S,2026-01-14T01:22:31.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631109,,,1610612748,52,36,2026-01-14T01:22:39Z,2460000,False,,,0,,M. Williams shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1631109, 1628389]",1610612756.0,PHX,shooting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,
250,PT06M07.00S,2026-01-14T01:22:55.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,53,36,2026-01-14T01:22:55Z,2480000,False,,,0,,B. Adebayo Free Throw 1 of 2 (13 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
251,PT06M07.00S,2026-01-14T01:23:11.4Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,54,36,2026-01-14T01:23:11Z,2490000,False,,,0,,B. Adebayo Free Throw 2 of 2 (14 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
252,PT05M47.00S,2026-01-14T01:23:31.8Z,2,REGULAR,3pt,Jump Shot,[],1628415,82.7365308804205,94.11764705882352,1610612756,54,39,2026-01-14T01:23:37Z,2500000,False,221.0,110.0,1,right,D. Brooks 24' 3PT  (7 PTS) (D. Booker 4 AST),"[1628415, 1626164]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,24.64,Made,,7.0,D. Booker,1626164.0,4.0,,,,,,,,,,,,,
254,PT05M33.00S,2026-01-14T01:23:45.6Z,2,REGULAR,3pt,Jump Shot,[],203952,28.465834428383708,21.568627450980394,1610612748,54,39,2026-01-14T01:24:19Z,2520000,False,142.0,215.0,1,left,MISS A. Wiggins 25' step back 3PT,[203952],1610612748.0,MIA,step back,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
255,PT05M29.00S,2026-01-14T01:23:49.6Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612756,54,39,2026-01-14T01:23:51Z,2530000,False,,,0,,M. Williams REBOUND (Off:3 Def:3),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,254.0,,,,,,,,,,6.0,3.0,3.0,,,,,
256,PT05M20.00S,2026-01-14T01:23:59.5Z,2,REGULAR,2pt,Jump Shot,[],1628415,93.9060446780552,67.40196078431373,1610612756,54,41,2026-01-14T01:24:07Z,2540000,False,87.0,5.0,1,right,D. Brooks 8' fadeaway Jump Shot (9 PTS),[1628415],1610612756.0,PHX,fadeaway,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,8.71,Made,,9.0,,,,,,,,,,,,,,,,
257,PT05M07.00S,2026-01-14T01:24:11.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,7.5722733245729295,40.931372549019606,1610612748,54,41,2026-01-14T01:24:20Z,2550000,False,45.0,19.0,1,left,MISS J. Jaquez Jr. turnaround bank Shot,[1631170],1610612748.0,MIA,turnaround bank,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
258,PT05M03.00S,2026-01-14T01:24:15.4Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612756,54,41,2026-01-14T01:24:20Z,2560000,False,,,0,,G. Allen REBOUND (Off:1 Def:3),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,257.0,,,,,,,,,,4.0,3.0,1.0,,,,,
259,PT05M00.00S,2026-01-14T01:24:24.7Z,2,REGULAR,foul,personal,['2freethrow'],203952,,,1610612756,54,41,2026-01-14T01:24:36Z,2570000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Brooks 2 FT),"[203952, 1628415]",1610612748.0,MIA,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2530.0,2.0,0.0,Brooks,1628415.0,,,,,,,,
261,PT05M00.00S,2026-01-14T01:25:02.0Z,2,REGULAR,freethrow,1 of 2,[],1628415,,,1610612756,54,42,2026-01-14T01:25:28Z,2590000,False,,,0,,D. Brooks Free Throw 1 of 2 (10 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
262,PT05M00.00S,2026-01-14T01:25:04.4Z,2,REGULAR,substitution,out,[],1631170,,,1610612756,54,42,2026-01-14T01:25:09Z,2600000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M00.00S,2026-01-14T01:25:04.4Z,2,REGULAR,substitution,in,[],1626181,,,1610612756,54,42,2026-01-14T01:25:09Z,2610000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M00.00S,2026-01-14T01:25:02.0Z,2,REGULAR,freethrow,2 of 2,[],1628415,,,1610612756,54,42,2026-01-14T01:25:28Z,2620000,False,,,0,,MISS D. Brooks Free Throw 2 of 2,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
265,PT04M57.00S,2026-01-14T01:25:05.0Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,54,42,2026-01-14T01:25:28Z,2630000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,264.0,,,,,,,,,,3.0,3.0,0.0,,,,,
266,PT04M44.00S,2026-01-14T01:25:40.0Z,2,REGULAR,3pt,Jump Shot,[],1626181,23.209592641261498,87.74509803921569,1610612748,57,42,2026-01-14T01:25:44Z,2640000,False,-189.0,166.0,1,left,N. Powell 25' 3PT  (7 PTS) (D. Mitchell 4 AST),"[1626181, 1630558]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,25.11,Made,,7.0,D. Mitchell,1630558.0,4.0,,,,,,,,,,,,,
268,PT04M31.00S,2026-01-14T01:25:54.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,93.77463863337714,51.470588235294116,1610612756,57,44,2026-01-14T01:26:07Z,2660000,False,7.0,6.0,1,right,D. Brooks driving Layup (12 PTS),[1628415],1610612756.0,PHX,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,0.95,Made,,12.0,,,,,,,,,,,,,,,,
