actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
20,PT10M42.00S,2026-03-15T00:15:09.2Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,5,6,2026-03-15T00:15:09Z,200000,False,,,0,,P. Banchero Free Throw 1 of 2 (1 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
21,PT10M42.00S,2026-03-15T00:15:23.3Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,5,7,2026-03-15T00:15:23Z,210000,False,,,0,,P. Banchero Free Throw 2 of 2 (2 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
22,PT10M22.00S,2026-03-15T00:15:45.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641796,12.171484888304862,44.85294117647059,1610612748,5,7,2026-03-15T00:15:53Z,220000,False,26.0,62.0,1,left,MISS P. Larsson 6' driving floating bank Shot,[1641796],1610612748.0,MIA,driving floating bank,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.7,,,,,,,,,,,,
23,PT10M19.00S,2026-03-15T00:15:48.0Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,5,7,2026-03-15T00:15:49Z,230000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,22.0,1.0,1.0,0.0,,,,,
24,PT10M11.00S,2026-03-15T00:15:56.0Z,1,REGULAR,turnover,lost ball,[],1631094,,,1610612753,5,7,2026-03-15T00:16:04Z,240000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 1641796]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Larsson,1641796.0,,
25,PT10M11.00S,2026-03-15T00:15:56.0Z,1,REGULAR,steal,,[],1641796,,,1610612748,5,7,2026-03-15T00:20:18Z,250000,False,,,0,,P. Larsson STEAL (1 STL),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
26,PT10M03.00S,2026-03-15T00:16:04.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,14.011169513797633,53.18627450980392,1610612748,5,7,2026-03-15T00:17:28Z,260000,False,-16.0,79.0,1,left,MISS T. Herro 8' driving floating bank Shot,[1629639],1610612748.0,MIA,driving floating bank,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.08,,,,,,,,,,,,
27,PT09M57.00S,2026-03-15T00:16:10.4Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,5,7,2026-03-15T00:16:10Z,270000,False,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,
28,PT09M51.00S,2026-03-15T00:16:18.6Z,1,REGULAR,foul,personal,[],1641796,,,1610612753,5,7,2026-03-15T00:16:50Z,280000,False,,,0,,P. Larsson personal FOUL (1 PF),"[1641796, 1631094]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
31,PT09M47.00S,2026-03-15T00:16:50.0Z,1,REGULAR,3pt,Jump Shot,[],1630591,82.9993429697766,96.07843137254902,1610612753,5,10,2026-03-15T00:16:53Z,300000,False,230.0,107.0,1,right,J. Suggs 25' 3PT  (3 PTS) (T. da Silva 1 AST),"[1630591, 1641783]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,25.42,T. da Silva,1641783.0,1.0,,,,,,,,,
33,PT09M34.00S,2026-03-15T00:17:03.4Z,1,REGULAR,3pt,Jump Shot,[],1642276,31.750985545335087,65.93137254901961,1610612748,5,10,2026-03-15T00:17:31Z,320000,False,-80.0,246.0,1,left,MISS K. Ware 25' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.86,,,,,,,,,,,,
34,PT09M31.00S,2026-03-15T00:17:06.4Z,1,REGULAR,rebound,defensive,[],1641783,,,1610612753,5,10,2026-03-15T00:17:31Z,330000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,
35,PT09M21.00S,2026-03-15T00:17:19.9Z,1,REGULAR,foul,personal,[],1641796,,,1610612753,5,10,2026-03-15T00:17:24Z,340000,False,,,0,,P. Larsson personal FOUL (2 PF),"[1641796, 1628976]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Mid-Range,16-24 Center,1628487.0,2.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,
37,PT09M21.00S,2026-03-15T00:17:36.3Z,1,REGULAR,substitution,out,[],1641796,,,1610612753,5,10,2026-03-15T00:17:43Z,360000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M21.00S,2026-03-15T00:17:36.3Z,1,REGULAR,substitution,in,[],1642066,,,1610612753,5,10,2026-03-15T00:17:43Z,370000,False,,,0,,SUB in: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PT09M05.00S,2026-03-15T00:18:03.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,90.88370565045992,44.36274509803921,1610612753,5,12,2026-03-15T00:18:07Z,380000,False,-28.0,33.0,1,right,W. Carter Jr. Layup (2 PTS) (P. Banchero 1 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,4.36,P. Banchero,1631094.0,1.0,,,,,,,,,
41,PT08M45.00S,2026-03-15T00:18:24.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,12.434296977660972,44.36274509803921,1610612748,5,12,2026-03-15T00:19:41Z,400000,False,28.0,64.0,1,left,MISS D. Mitchell 7' driving floating Shot,[1630558],1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.03,,,,,,,,,,,,
42,PT08M41.00S,2026-03-15T00:18:28.2Z,1,REGULAR,rebound,offensive,[],1642066,,,1610612748,5,12,2026-03-15T00:18:57Z,410000,False,,,0,,M. Gardner REBOUND (Off:1 Def:0),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,41.0,1.0,0.0,1.0,,,,,
43,PT08M38.00S,2026-03-15T00:18:30.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,22.28975032851511,89.2156862745098,1610612748,5,12,2026-03-15T00:18:36Z,420000,False,-196.0,157.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.12,,,,,,,,,,,,
44,PT08M33.00S,2026-03-15T00:18:35.2Z,1,REGULAR,rebound,defensive,[],1630591,,,1610612753,5,12,2026-03-15T00:18:36Z,430000,False,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,43.0,2.0,2.0,0.0,,,,,
45,PT08M28.00S,2026-03-15T00:18:39.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630591,90.09526938239159,44.6078431372549,1610612753,5,14,2026-03-15T00:20:35Z,440000,False,-27.0,41.0,1,right,J. Suggs running pullup Jump Shot (5 PTS),[1630591],1610612753.0,ORL,running pullup,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,4.88,,,,,,,,,,,,
46,PT08M12.00S,2026-03-15T00:18:56.3Z,1,REGULAR,3pt,Jump Shot,[],1642066,25.04927726675427,17.15686274509804,1610612748,5,14,2026-03-15T00:19:00Z,450000,False,164.0,183.0,1,left,MISS M. Gardner 24' 3PT,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.59,,,,,,,,,,,,
47,PT08M09.00S,2026-03-15T00:18:59.3Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,5,14,2026-03-15T00:19:00Z,460000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,46.0,1.0,1.0,0.0,,,,,
48,PT08M06.00S,2026-03-15T00:19:02.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,67.09921156373193,67.15686274509804,1610612753,5,14,2026-03-15T00:21:22Z,470000,False,86.0,257.0,1,right,MISS D. Bane 27' running pullup 3PT,[1630217],1610612753.0,ORL,running pullup,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,27.08,,,,,,,,,,,,
49,PT08M02.00S,2026-03-15T00:19:06.2Z,1,REGULAR,rebound,offensive,[],1641783,,,1610612753,5,14,2026-03-15T00:21:22Z,480000,False,,,0,,T. da Silva REBOUND (Off:1 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,48.0,2.0,1.0,1.0,,,,,
50,PT07M57.00S,2026-03-15T00:19:11.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630591,74.98357424441524,11.519607843137255,1610612753,5,14,2026-03-15T00:19:17Z,490000,False,-192.0,183.0,1,right,MISS J. Suggs 26' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.53,,,,,,,,,,,,
51,PT07M54.00S,2026-03-15T00:19:14.6Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,5,14,2026-03-15T00:19:17Z,500000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,50.0,2.0,1.0,1.0,,,,,
52,PT07M49.00S,2026-03-15T00:19:19.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630217,86.15308804204993,55.14705882352941,1610612753,5,14,2026-03-15T00:22:08Z,510000,False,26.0,78.0,1,right,MISS D. Bane 8' driving floating bank Shot,[1630217],1610612753.0,ORL,driving floating bank,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.18,,,,,,,,,,,,
53,PT07M46.00S,2026-03-15T00:19:22.4Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,5,14,2026-03-15T00:19:27Z,520000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,
54,PT07M46.00S,2026-03-15T00:19:27.7Z,1,REGULAR,foul,personal,['2freethrow'],1631094,,,1610612748,5,14,2026-03-15T00:19:37Z,530000,False,,,0,,P. Banchero shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1631094, 1628389]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
56,PT07M46.00S,2026-03-15T00:19:59.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628389,,,1610612748,6,14,2026-03-15T00:19:59Z,550000,False,,,0,,B. Adebayo Free Throw 1 of 2 (1 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
57,PT07M46.00S,2026-03-15T00:20:22.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628389,,,1610612748,7,14,2026-03-15T00:20:22Z,560000,False,,,0,,B. Adebayo Free Throw 2 of 2 (2 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
58,PT07M29.00S,2026-03-15T00:20:42.6Z,1,REGULAR,2pt,Jump Shot,[],1631094,91.80354796320631,76.22549019607843,1610612753,7,16,2026-03-15T00:23:06Z,570000,False,131.0,25.0,1,right,P. Banchero 13' turnaround fadeaway Jump Shot (4 PTS),[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,Made,4.0,13.34,,,,,,,,,,,,
59,PT07M19.00S,2026-03-15T00:20:56.4Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612748,7,16,2026-03-15T00:21:04Z,580000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1628976, 1628389]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,202026.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
61,PT07M19.00S,2026-03-15T00:21:27.6Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,7,16,2026-03-15T00:21:27Z,600000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
62,PT07M19.00S,2026-03-15T00:21:27.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,7,16,2026-03-15T00:21:27Z,610000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,
63,PT07M19.00S,2026-03-15T00:21:44.7Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,8,16,2026-03-15T00:21:44Z,620000,False,,,0,,B. Adebayo Free Throw 2 of 2 (3 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
64,PT07M08.00S,2026-03-15T00:21:59.2Z,1,REGULAR,2pt,Jump Shot,[],1630591,85.23324572930355,75.0,1610612753,8,18,2026-03-15T00:22:05Z,630000,False,125.0,86.0,1,right,J. Suggs 15' driving floating Jump Shot (7 PTS) (P. Banchero 2 AST),"[1630591, 1631094]",1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,,,Made,7.0,15.19,P. Banchero,1631094.0,2.0,,,,,,,,,
66,PT06M54.00S,2026-03-15T00:22:11.8Z,1,REGULAR,turnover,bad pass,[],1628389,,,1610612748,8,18,2026-03-15T00:22:16Z,650000,False,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 1641783]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,da Silva,1641783.0,,
67,PT06M54.00S,2026-03-15T00:22:11.8Z,1,REGULAR,steal,,[],1641783,,,1610612753,8,18,2026-03-15T00:22:14Z,660000,False,,,0,,T. da Silva STEAL (1 STL),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
68,PT06M50.00S,2026-03-15T00:22:16.5Z,1,REGULAR,turnover,lost ball,[],1631094,,,1610612753,8,18,2026-03-15T00:22:27Z,670000,False,,,0,,P. Banchero lost ball TURNOVER (2 TO),"[1631094, 1642066]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,Gardner,1642066.0,,
69,PT06M50.00S,2026-03-15T00:22:16.5Z,1,REGULAR,steal,,[],1642066,,,1610612748,8,18,2026-03-15T00:22:20Z,680000,False,,,0,,M. Gardner STEAL (1 STL),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
70,PT06M45.00S,2026-03-15T00:22:21.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628389,7.5722733245729295,96.81372549019608,1610612748,8,18,2026-03-15T00:25:45Z,690000,False,-234.0,19.0,1,left,MISS B. Adebayo 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.48,,,,,,,,,,,,
71,PT06M42.00S,2026-03-15T00:22:24.2Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,8,18,2026-03-15T00:23:07Z,700000,False,,,0,,P. Banchero REBOUND (Off:0 Def:2),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,70.0,2.0,2.0,0.0,,,,,
72,PT06M26.00S,2026-03-15T00:22:39.8Z,1,REGULAR,3pt,Jump Shot,[],1630591,92.46057818659659,3.1862745098039214,1610612753,8,18,2026-03-15T00:22:48Z,710000,False,-234.0,18.0,1,right,MISS J. Suggs 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.48,,,,,,,,,,,,
73,PT06M25.00S,2026-03-15T00:22:40.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,8,18,2026-03-15T00:22:48Z,720000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,72.0,,,,,,,,
75,PT06M25.00S,2026-03-15T00:22:56.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,8,18,2026-03-15T00:22:57Z,740000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M25.00S,2026-03-15T00:23:59.2Z,1,REGULAR,substitution,out,[],1642276,,,1610612748,8,18,2026-03-15T00:25:41Z,750000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M25.00S,2026-03-15T00:23:59.2Z,1,REGULAR,substitution,out,[],1642066,,,1610612748,8,18,2026-03-15T00:25:41Z,760000,False,,,0,,SUB out: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M25.00S,2026-03-15T00:23:59.2Z,1,REGULAR,substitution,out,[],1630217,,,1610612748,8,18,2026-03-15T00:25:41Z,770000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M25.00S,2026-03-15T00:23:59.2Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,8,18,2026-03-15T00:25:41Z,780000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M25.00S,2026-03-15T00:23:59.2Z,1,REGULAR,substitution,in,[],1626181,,,1610612748,8,18,2026-03-15T00:25:41Z,790000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M25.00S,2026-03-15T00:23:59.2Z,1,REGULAR,substitution,in,[],1642869,,,1610612748,8,18,2026-03-15T00:25:41Z,800000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M12.00S,2026-03-15T00:26:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,9.937582128777924,59.068627450980394,1610612748,10,18,2026-03-15T00:26:12Z,810000,False,-45.0,41.0,1,left,D. Mitchell 6' driving finger roll Layup (5 PTS) (J. Jaquez Jr. 1 AST),"[1630558, 1631170]",1610612748.0,MIA,driving finger roll,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,6.1,J. Jaquez Jr.,1631170.0,1.0,,,,,,,,,
84,PT06M02.00S,2026-03-15T00:26:14.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641783,90.09526938239159,55.88235294117647,1610612753,10,20,2026-03-15T00:27:01Z,830000,False,29.0,41.0,1,right,T. da Silva cutting Layup (2 PTS) (J. Suggs 1 AST),"[1641783, 1630591]",1610612753.0,ORL,cutting,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,5.01,J. Suggs,1630591.0,1.0,,,,,,,,,
85,PT05M52.00S,2026-03-15T00:26:24.4Z,1,REGULAR,3pt,Jump Shot,[],1629639,31.488173455978973,67.15686274509804,1610612748,13,20,2026-03-15T00:26:28Z,840000,False,-86.0,243.0,1,left,T. Herro 25' 3PT  (5 PTS) (J. Jaquez Jr. 2 AST),"[1629639, 1631170]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,25.82,J. Jaquez Jr.,1631170.0,2.0,,,,,,,,,
