actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-16T00:44:05.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-16T00:44:05Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2025-12-16T00:44:08.8Z,1,REGULAR,jumpball,recovered,[],1630558,,,1610612748,0,0,2025-12-16T00:44:08Z,40000,False,,,0,,Jump Ball B. Adebayo vs. J. Poeltl: Tip to D. Mitchell,"[1630558, 1628389, 1627751]",1610612748.0,MIA,startperiod,D. Mitchell,1630558.0,Mitchell,D. Mitchell,Adebayo,1628389.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2025-12-16T00:44:25.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,83.13074901445466,37.99019607843137,1610612748,0,0,2025-12-16T00:44:30Z,70000,False,-60.0,106.0,1,right,MISS N. Powell 12' driving floating Shot,[1626181],1610612748.0,MIA,driving floating,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,12.19,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2025-12-16T00:44:27.2Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,0,0,2025-12-16T00:44:30Z,80000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M32.00S,2025-12-16T00:44:33.6Z,1,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612761,0,0,2025-12-16T00:44:47Z,90000,False,,,0,,B. Ingram lost ball out-of-bounds TURNOVER (1 TO),[1627742],1610612761.0,TOR,lost ball,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,,,,,,,,,,,,,
10,PT11M10.00S,2025-12-16T00:45:04.1Z,1,REGULAR,turnover,bad pass,[],1630558,,,1610612748,0,0,2025-12-16T00:49:28Z,100000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 1630534]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Agbaji,1630534.0,,,,,,,,,,,
11,PT11M10.00S,2025-12-16T00:45:04.1Z,1,REGULAR,steal,,[],1630534,,,1610612761,0,0,2025-12-16T00:49:16Z,110000,False,,,0,,O. Agbaji STEAL (1 STL),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
12,PT11M04.00S,2025-12-16T00:45:09.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630193,4.418528252299605,2.696078431372549,1610612761,0,0,2025-12-16T00:45:15Z,120000,False,237.0,-11.0,1,left,MISS I. Quickley running 3PT,[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,23.68,Missed,,,,,,,,,,,,,,,,,,
13,PT11M02.00S,2025-12-16T00:45:11.8Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612748,0,0,2025-12-16T00:45:15Z,130000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT10M56.00S,2025-12-16T00:45:17.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203952,65.78515111695138,38.72549019607843,1610612748,3,0,2025-12-16T04:14:33Z,140000,False,-56.0,269.0,1,right,A. Wiggins 27' 3PT running (3 PTS) (D. Mitchell 1 AST),"[203952, 1630558]",1610612748.0,MIA,running,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,27.49,Made,,,,,,,,3.0,D. Mitchell,1630558.0,1.0,,,,,,,
16,PT10M43.00S,2025-12-16T00:45:30.8Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,3,0,2025-12-16T00:45:34Z,160000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 203952]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Wiggins,203952.0,,,,,,,,,,,
17,PT10M43.00S,2025-12-16T00:45:30.8Z,1,REGULAR,steal,,[],203952,,,1610612748,3,0,2025-12-16T00:45:33Z,170000,False,,,0,,A. Wiggins STEAL (1 STL),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M30.00S,2025-12-16T00:45:43.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628389,94.82588699080158,3.6764705882352944,1610612748,6,0,2025-12-16T00:45:48Z,180000,False,-232.0,-4.0,1,right,B. Adebayo 3PT  (3 PTS) (A. Wiggins 1 AST),"[1628389, 203952]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,,,,3.0,A. Wiggins,203952.0,1.0,,,,,,,
20,PT10M10.00S,2025-12-16T00:46:03.3Z,1,REGULAR,3pt,Jump Shot,[],1630567,6.521024967148489,2.450980392156863,1610612761,6,0,2025-12-16T00:46:11Z,200000,False,238.0,9.0,1,left,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,23.79,Missed,,,,,,,,,,,,,,,,,,
