actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2025-10-28T23:41:21.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-10-28T23:41:21Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-10-28T23:41:45.0Z,1,REGULAR,jumpball,recovered,[],1630558,,,1610612748,0,0,2025-10-28T23:41:45Z,40000,False,,,0,,Jump Ball K. Ware vs. R. Kalkbrenner: Tip to D. Mitchell,"[1630558, 1642276, 1641750]",1610612748.0,MIA,startperiod,D. Mitchell,1630558.0,Mitchell,D. Mitchell,Ware,1642276.0,Kalkbrenner,1641750.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2025-10-28T23:41:57.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,93.38042049934296,48.28431372549019,1610612748,2,0,2025-10-28T23:42:05Z,70000,False,-9.0,10.0,1,right,K. Ware alley-oop DUNK (2 PTS) (A. Wiggins 1 AST),"[1642276, 203952]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,1.3,Made,2.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2025-10-28T23:42:13.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,19.530223390275953,51.470588235294116,1610612766,2,0,2025-10-28T23:44:04Z,90000,False,-7.0,131.0,1,left,MISS L. Ball 13' fadeaway Shot,[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,13.13,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2025-10-28T23:42:17.1Z,1,REGULAR,rebound,offensive,[],1641750,,,1610612766,2,0,2025-10-28T23:42:25Z,100000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:0),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M23.00S,2025-10-28T23:42:17.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641750,6.783837056504599,50.0,1610612766,2,2,2025-10-28T23:42:53Z,110000,False,0.0,11.0,1,left,R. Kalkbrenner putback Layup (2 PTS),[1641750],1610612766.0,CHA,putback,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,,,,,,,,,,,,,,,,,
12,PT11M10.00S,2025-10-28T23:42:31.1Z,1,REGULAR,3pt,Jump Shot,[],203952,71.30420499342969,77.69607843137256,1610612748,2,2,2025-10-28T23:42:37Z,120000,False,138.0,217.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.76,Missed,,,,,,,,,,,,,,,,,,
13,PT11M07.00S,2025-10-28T23:42:34.1Z,1,REGULAR,rebound,defensive,[],1629012,,,1610612766,2,2,2025-10-28T23:42:37Z,130000,False,,,0,,C. Sexton REBOUND (Off:0 Def:1),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT11M00.00S,2025-10-28T23:42:41.6Z,1,REGULAR,2pt,Jump Shot,[],1629012,22.946780551905388,43.627450980392155,1610612766,2,2,2025-10-28T23:43:51Z,140000,False,32.0,163.0,1,left,MISS C. Sexton 16' pullup Shot,[1629012],1610612766.0,CHA,pullup,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Center,16.63,Missed,,,,,,,,,,,,,,,,,,
15,PT10M56.00S,2025-10-28T23:42:45.6Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612748,2,2,2025-10-28T23:42:50Z,150000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
16,PT10M44.00S,2025-10-28T23:42:57.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,88.78120893561103,47.30392156862745,1610612748,2,2,2025-10-28T23:44:47Z,160000,False,-13.0,53.0,1,right,MISS B. Adebayo driving Hook,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.47,Missed,,,,,,,,,,,,,,,,,,
17,PT10M40.00S,2025-10-28T23:43:01.0Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,2,2,2025-10-28T23:43:06Z,170000,False,,,0,,L. Ball REBOUND (Off:0 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M34.00S,2025-10-28T23:43:06.3Z,1,REGULAR,3pt,Jump Shot,[],1630163,33.590670170827856,48.03921568627451,1610612766,2,5,2025-10-28T23:45:08Z,180000,False,10.0,263.0,1,left,L. Ball 26' 3PT pullup (3 PTS),[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,26.35,Made,3.0,,,,,,,,,,,,,,,,,
19,PT10M19.00S,2025-10-28T23:43:21.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642276,92.32917214191852,43.13725490196079,1610612748,2,5,2025-10-28T23:43:33Z,190000,False,-34.0,20.0,1,right,MISS K. Ware bank Shot,[1642276],1610612748.0,MIA,bank,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
20,PT10M17.00S,2025-10-28T23:43:23.6Z,1,REGULAR,rebound,defensive,[],1641750,,,1610612766,2,5,2025-10-28T23:43:33Z,200000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,,,,,19.0,2.0,1.0,1.0,,,,,,,,,,
21,PT10M08.00S,2025-10-28T23:43:32.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,5.338370565045992,49.26470588235294,1610612766,2,5,2025-10-28T23:43:38Z,210000,False,4.0,-2.0,1,left,MISS C. Sexton driving finger roll Layup,[1629012],1610612766.0,CHA,driving finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,0.44,Missed,,,,,,,,,,,,,,,,,,
22,PT10M08.00S,2025-10-28T23:43:32.7Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,2,5,2025-10-28T23:43:38Z,220000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT09M57.00S,2025-10-28T23:43:43.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,91.5407358738502,40.44117647058824,1610612748,2,5,2025-10-28T23:43:54Z,230000,False,-48.0,27.0,1,right,MISS B. Adebayo turnaround Hook,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,,,,,,,,
24,PT09M54.00S,2025-10-28T23:43:46.2Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,2,5,2025-10-28T23:43:54Z,240000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,23.0,2.0,2.0,0.0,,,,,,,,,,
25,PT09M44.00S,2025-10-28T23:43:56.7Z,1,REGULAR,3pt,Jump Shot,[],1628970,24.52365308804205,10.049019607843137,1610612766,2,5,2025-10-28T23:44:06Z,250000,False,200.0,178.0,1,left,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.76,Missed,,,,,,,,,,,,,,,,,,
26,PT09M41.00S,2025-10-28T23:43:59.7Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,2,5,2025-10-28T23:44:06Z,260000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,
27,PT09M37.00S,2025-10-28T23:44:04.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630558,94.1688567674113,51.71568627450981,1610612748,4,5,2025-10-28T23:44:15Z,270000,False,9.0,2.0,1,right,D. Mitchell running Layup (2 PTS),[1630558],1610612748.0,MIA,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.89,Made,2.0,,,,,,,,,,,,,,,,,
29,PT09M23.00S,2025-10-28T23:44:17.8Z,1,REGULAR,3pt,Jump Shot,[],1630163,30.962549277266753,80.14705882352942,1610612766,4,8,2025-10-28T23:44:26Z,290000,False,-151.0,239.0,1,left,L. Ball 28' 3PT  (6 PTS) (C. Sexton 1 AST),"[1630163, 1629012]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,28.21,Made,6.0,C. Sexton,1629012.0,1.0,,,,,,,,,,,,,,
31,PT09M15.00S,2025-10-28T23:44:27.4Z,1,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612748,4,8,2025-10-28T23:44:40Z,310000,False,,,0,,L. Ball shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1630163, 203952]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627534.0,1.0,0.0,Wiggins,203952.0,,,,,
33,PT09M15.00S,2025-10-28T23:44:58.3Z,1,REGULAR,freethrow,1 of 2,[],203952,,,1610612748,5,8,2025-10-28T23:44:58Z,330000,False,,,0,,A. Wiggins Free Throw 1 of 2 (1 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
34,PT09M15.00S,2025-10-28T23:45:14.9Z,1,REGULAR,freethrow,2 of 2,[],203952,,,1610612748,6,8,2025-10-28T23:45:14Z,340000,False,,,0,,A. Wiggins Free Throw 2 of 2 (2 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
35,PT09M04.00S,2025-10-28T23:45:29.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,5.995400788436268,45.83333333333333,1610612766,6,10,2025-10-28T23:45:38Z,350000,False,21.0,4.0,1,left,C. Sexton driving finger roll Layup (2 PTS),[1629012],1610612766.0,CHA,driving finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.12,Made,2.0,,,,,,,,,,,,,,,,,
36,PT08M53.00S,2025-10-28T23:45:40.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,88.78120893561103,52.20588235294118,1610612748,8,10,2025-10-28T23:45:48Z,360000,False,11.0,53.0,1,right,D. Mitchell driving floating Jump Shot (4 PTS),[1630558],1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,5.41,Made,4.0,,,,,,,,,,,,,,,,,
37,PT08M43.00S,2025-10-28T23:45:50.9Z,1,REGULAR,3pt,Jump Shot,[],1642851,6.652431011826544,95.34313725490196,1610612766,8,13,2025-10-28T23:45:56Z,370000,False,-227.0,10.0,1,left,K. Knueppel 3PT  (3 PTS) (C. Sexton 2 AST),"[1642851, 1629012]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Left Corner 3,24+ Left,22.69,Made,3.0,C. Sexton,1629012.0,2.0,,,,,,,,,,,,,,
