actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-12-07T01:11:45.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-12-07T01:11:45Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2025-12-07T01:11:49.9Z,1,REGULAR,jumpball,recovered,[],1630696,,,1610612748,0,0,2025-12-07T01:11:49Z,40000,False,,,0,,Jump Ball K. Ware vs. M. Raynaud: Tip to D. Smith,"[1630696, 1642276, 1642875]",1610612748.0,MIA,startperiod,D. Smith,1630696.0,Smith,D. Smith,Ware,1642276.0,Raynaud,1642875.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2025-12-07T01:12:02.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642276,8.09789750328515,56.61764705882353,1610612748,0,0,2025-12-07T01:50:45Z,70000,False,-33.0,24.0,1,left,MISS K. Ware cutting Layup,[1642276],1610612748.0,MIA,cutting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2025-12-07T01:12:03.6Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,0,0,2025-12-07T01:12:10Z,80000,False,,,0,,K. Ware REBOUND (Off:1 Def:0),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M41.00S,2025-12-07T01:12:11.4Z,1,REGULAR,foul,personal,['2freethrow'],1642875,,,1610612748,0,0,2025-12-07T01:12:29Z,90000,False,,,0,,M. Raynaud shooting personal FOUL (1 PF) (Ware 2 FT),"[1642875, 1642276]",1610612758.0,SAC,shooting,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,1.0,0.0,Ware,1642276.0,,,,,,,,,
11,PT11M41.00S,2025-12-07T01:12:30.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642276,,,1610612748,0,0,2025-12-07T01:12:30Z,110000,False,,,0,,MISS K. Ware Free Throw 1 of 2,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
12,PT11M41.00S,2025-12-07T01:12:30.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,0,0,2025-12-07T01:12:30Z,120000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,
13,PT11M41.00S,2025-12-07T01:12:42.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642276,,,1610612748,1,0,2025-12-07T01:12:42Z,130000,False,,,0,,K. Ware Free Throw 2 of 2 (1 PTS),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
14,PT11M25.00S,2025-12-07T01:12:59.9Z,1,REGULAR,3pt,Jump Shot,[],1631099,77.34888304862024,11.27450980392157,1610612758,1,0,2025-12-07T01:13:05Z,140000,False,-194.0,160.0,1,right,MISS K. Murray 25' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
15,PT11M21.00S,2025-12-07T01:13:03.9Z,1,REGULAR,rebound,defensive,[],203952,,,1610612748,1,0,2025-12-07T01:13:05Z,150000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT11M15.00S,2025-12-07T01:13:10.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,10.068988173455978,44.85294117647059,1610612748,3,0,2025-12-07T01:13:14Z,160000,False,26.0,42.0,1,left,A. Wiggins driving finger roll Layup (2 PTS),[203952],1610612748.0,MIA,driving finger roll,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,4.93,Made,,,,,,,,,,2.0,,,,,,,,
17,PT11M06.00S,2025-12-07T01:13:20.5Z,1,REGULAR,2pt,Jump Shot,[],203897,70.77858081471747,50.49019607843137,1610612758,3,2,2025-12-07T01:13:26Z,170000,False,2.0,222.0,1,right,Z. LaVine 22' pullup Jump Shot (2 PTS) (R. Westbrook 1 AST),"[203897, 201566]",1610612758.0,SAC,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,22.22,Made,,,,,,,,,,2.0,R. Westbrook,201566.0,1.0,,,,,
18,PT10M46.00S,2025-12-07T01:13:39.5Z,1,REGULAR,3pt,Jump Shot,[],1626181,26.231931668856767,12.990196078431374,1610612748,3,2,2025-12-07T01:13:46Z,180000,False,185.0,194.0,1,left,MISS N. Powell 26' pullup 3PT,[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
19,PT10M41.00S,2025-12-07T01:13:44.5Z,1,REGULAR,rebound,defensive,[],203897,,,1610612758,3,2,2025-12-07T01:13:46Z,190000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M39.00S,2025-12-07T01:13:46.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203897,66.70499342969777,54.166666666666664,1610612758,3,5,2025-12-07T01:14:40Z,200000,False,21.0,260.0,1,right,Z. LaVine 26' 3PT running pullup (5 PTS),[203897],1610612758.0,SAC,running pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,26.13,Made,,,,,,,,,,5.0,,,,,,,,
21,PT10M25.00S,2025-12-07T01:14:00.0Z,1,REGULAR,3pt,Jump Shot,[],1628389,6.258212877792378,2.2058823529411766,1610612748,3,5,2025-12-07T01:14:06Z,210000,False,239.0,6.0,1,left,MISS B. Adebayo 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,23.91,Missed,,,,,,,,,,,,,,,,,,
22,PT10M21.00S,2025-12-07T01:14:04.0Z,1,REGULAR,rebound,defensive,[],1642875,,,1610612758,3,5,2025-12-07T01:14:06Z,220000,False,,,0,,M. Raynaud REBOUND (Off:0 Def:1),[1642875],1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,Right Corner 3,24+ Right,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M19.00S,2025-12-07T01:14:12.0Z,1,REGULAR,foul,personal,[],1626181,,,1610612758,3,5,2025-12-07T01:16:06Z,230000,False,,,0,,N. Powell personal FOUL (1 PF),"[1626181, 201566]",1610612748.0,MIA,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,1.0,0.0,Westbrook,201566.0,,,,,,,,,
25,PT10M10.00S,2025-12-07T01:14:39.1Z,1,REGULAR,3pt,Jump Shot,[],203897,67.36202365308804,55.88235294117647,1610612758,3,8,2025-12-07T01:14:45Z,250000,False,29.0,254.0,1,right,Z. LaVine 25' 3PT step back (8 PTS),[203897],1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,25.6,Made,,,,,,,,,,8.0,,,,,,,,
26,PT09M52.00S,2025-12-07T01:14:56.7Z,1,REGULAR,3pt,Jump Shot,[],203952,24.129434954007884,11.27450980392157,1610612748,3,8,2025-12-07T01:15:04Z,260000,False,194.0,174.0,1,left,MISS A. Wiggins 26' 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,26.05,Missed,,,,,,,,,,,,,,,,,,
28,PT09M52.00S,2025-12-07T01:14:56.7Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,3,8,2025-12-07T01:15:04Z,270000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,
29,PT09M37.00S,2025-12-07T01:15:16.6Z,1,REGULAR,foul,personal,['2freethrow'],203897,,,1610612748,3,8,2025-12-07T01:15:47Z,280000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Smith 2 FT),"[203897, 1630696]",1610612758.0,SAC,shooting,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203054.0,1.0,0.0,Smith,1630696.0,,,,,,,,,
31,PT09M37.00S,2025-12-07T01:15:50.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630696,,,1610612748,4,8,2025-12-07T01:15:50Z,300000,False,,,0,,D. Smith Free Throw 1 of 2 (1 PTS),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
32,PT09M37.00S,2025-12-07T01:15:54.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630696,,,1610612748,5,8,2025-12-07T01:15:54Z,310000,False,,,0,,D. Smith Free Throw 2 of 2 (2 PTS),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
33,PT09M22.00S,2025-12-07T01:16:06.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642875,93.38042049934296,46.81372549019608,1610612758,5,10,2025-12-07T01:16:41Z,320000,False,-16.0,10.0,1,right,M. Raynaud cutting DUNK (2 PTS) (D. DeRozan 1 AST),"[1642875, 201942]",1610612758.0,SAC,cutting,,,Raynaud,M. Raynaud,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,,,,,,2.0,D. DeRozan,201942.0,1.0,,,,,
35,PT09M05.00S,2025-12-07T01:16:22.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,9.806176084099869,58.82352941176471,1610612748,7,10,2025-12-07T01:16:28Z,340000,False,-44.0,40.0,1,left,N. Powell pullup Jump Shot (2 PTS),[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,5.93,Made,,,,,,,,,,2.0,,,,,,,,
36,PT08M48.00S,2025-12-07T01:16:40.4Z,1,REGULAR,2pt,Jump Shot,[],203897,75.3777923784494,40.19607843137255,1610612758,7,12,2025-12-07T01:16:45Z,350000,False,-49.0,179.0,1,right,Z. LaVine 18' step back Jump Shot (10 PTS) (R. Westbrook 2 AST),"[203897, 201566]",1610612758.0,SAC,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,18.55,Made,,,,,,,,,,10.0,R. Westbrook,201566.0,2.0,,,,,
38,PT08M37.00S,2025-12-07T01:16:51.0Z,1,REGULAR,turnover,bad pass,[],1630696,,,1610612748,7,12,2025-12-07T01:16:55Z,370000,False,,,0,,D. Smith bad pass TURNOVER (1 TO),"[1630696, 1631099]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Murray,1631099.0,,
39,PT08M37.00S,2025-12-07T01:16:51.0Z,1,REGULAR,steal,,[],1631099,,,1610612758,7,12,2025-12-07T01:16:53Z,380000,False,,,0,,K. Murray STEAL (1 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
40,PT08M33.00S,2025-12-07T01:16:55.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631099,94.03745072273325,50.245098039215684,1610612758,7,14,2025-12-07T01:51:09Z,390000,False,1.0,4.0,1,right,K. Murray driving DUNK (2 PTS),[1631099],1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,,,,,,2.0,,,,,,,,
