actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-08T01:10:53.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-08T01:10:53Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2025-11-08T01:10:56.2Z,1,REGULAR,jumpball,recovered,[],1630558,,,1610612748,0,0,2025-11-08T01:10:56Z,40000,False,,,0,,Jump Ball K. Ware vs. R. Kalkbrenner: Tip to D. Mitchell,"[1630558, 1642276, 1641750]",1610612748.0,MIA,startperiod,D. Mitchell,1630558.0,Mitchell,D. Mitchell,Ware,1642276.0,Kalkbrenner,1641750.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2025-11-08T01:11:14.6Z,1,REGULAR,3pt,Jump Shot,[],1626181,69.33311432325887,68.13725490196079,1610612748,3,0,2025-11-08T01:11:25Z,70000,False,91.0,236.0,1,right,N. Powell 25' 3PT pullup (3 PTS),[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.26,Made,3.0,,,,,,,,,,,,,,,,,
8,PT11M20.00S,2025-11-08T01:11:33.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641750,5.206964520367937,52.20588235294118,1610612766,3,2,2025-11-08T01:11:40Z,80000,False,-11.0,-4.0,1,left,R. Kalkbrenner alley-oop DUNK (2 PTS) (T. Mann 1 AST),"[1641750, 1630544]",1610612766.0,CHA,alley-oop,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,1.16,Made,2.0,T. Mann,1630544.0,1.0,,,,,,,,,,,,,,
10,PT11M06.00S,2025-11-08T01:11:48.6Z,1,REGULAR,foul,personal,[],1642851,,,1610612748,3,2,2025-11-08T01:12:05Z,100000,False,,,0,,K. Knueppel personal FOUL (1 PF),"[1642851, 1626181]",1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Mid-Range,16-24 Center,,,,,,,1626301.0,1.0,0.0,Powell,1626181.0,,,,,,,,,
12,PT10M55.00S,2025-11-08T01:12:21.0Z,1,REGULAR,3pt,Jump Shot,[],203952,80.23981603153744,90.93137254901961,1610612748,6,2,2025-11-08T01:12:27Z,120000,False,205.0,133.0,1,right,A. Wiggins 24' 3PT  (3 PTS),[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,24.42,Made,3.0,,,,,,,,,,,,,,,,,
13,PT10M43.00S,2025-11-08T01:12:33.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,10.068988173455978,43.38235294117647,1610612766,6,2,2025-11-08T01:12:43Z,130000,False,33.0,42.0,1,left,MISS T. Mann driving Layup,[1630544],1610612766.0,CHA,driving,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,,,,,,,,,,,,,,,,,,
14,PT10M41.00S,2025-11-08T01:12:35.3Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,6,2,2025-11-08T01:12:43Z,140000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,
15,PT10M33.00S,2025-11-08T01:12:44.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,90.22667542706965,49.01960784313725,1610612748,8,2,2025-11-08T01:12:56Z,150000,False,-5.0,39.0,1,right,D. Mitchell driving finger roll Layup (2 PTS),[1630558],1610612748.0,MIA,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,3.97,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M23.00S,2025-11-08T01:12:56.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642883,6.521024967148489,52.20588235294118,1610612766,8,4,2025-11-08T01:13:06Z,160000,False,-11.0,9.0,1,left,S. James driving Layup (2 PTS),[1642883],1610612766.0,CHA,driving,,,James,S. James,,,,,Restricted Area,0-8 Center,1.41,Made,2.0,,,,,,,,,,,,,,,,,
