actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
88,PT05M09.00S,2026-03-20T00:25:00.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628389,12.040078843626807,50.0,1610612748,27,18,2026-03-20T00:25:11Z,810000,False,0.0,61.0,1,left,B. Adebayo 6' running pullup Jump Shot (9 PTS) (T. Herro 2 AST),"[1628389, 1629639]",1610612748.0,MIA,running pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,9.0,,,,6.07,T. Herro,1629639.0,2.0,,,,,,
90,PT05M02.00S,2026-03-20T00:25:06.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,92.72339027595268,49.26470588235294,1610612747,27,20,2026-03-20T00:25:15Z,830000,False,-4.0,16.0,1,right,J. Hayes DUNK (2 PTS) (L. Dončić 1 AST),"[1629637, 1629029]",1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,1.63,L. Dončić,1629029.0,1.0,,,,,,
92,PT04M56.00S,2026-03-20T00:25:12.7Z,1,REGULAR,3pt,Jump Shot,[],1628389,35.167542706964525,43.13725490196079,1610612748,27,20,2026-03-20T00:30:15Z,850000,False,34.0,278.0,1,left,MISS B. Adebayo 28' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,28.02,,,,,,,,,
93,PT04M51.00S,2026-03-20T00:25:17.7Z,1,REGULAR,rebound,offensive,[],1631323,,,1610612748,27,20,2026-03-20T00:25:17Z,860000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:1),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,92.0,2.0,1.0,1.0,,
94,PT04M47.00S,2026-03-20T00:25:22.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631323,5.995400788436268,3.1862745098039214,1610612748,27,20,2026-03-20T00:25:29Z,870000,False,234.0,4.0,1,left,MISS S. Fontecchio 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.41,,,,,,,,,
95,PT04M42.00S,2026-03-20T00:25:27.3Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612747,27,20,2026-03-20T00:25:29Z,880000,False,,,0,,L. Dončić REBOUND (Off:0 Def:2),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,94.0,2.0,2.0,0.0,,
96,PT04M39.00S,2026-03-20T00:25:30.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629060,74.45795006570303,85.04901960784314,1610612747,27,20,2026-03-20T00:32:11Z,890000,False,175.0,188.0,1,right,MISS R. Hachimura 25' running 3PT,[1629060],1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.67,,,,,,,,,
97,PT04M35.00S,2026-03-20T00:25:34.0Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,27,20,2026-03-20T00:25:35Z,900000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,96.0,4.0,4.0,0.0,,
98,PT04M31.00S,2026-03-20T00:25:44.0Z,1,REGULAR,foul,personal,[],1629060,,,1610612748,27,20,2026-03-20T00:26:05Z,910000,False,,,0,,R. Hachimura personal FOUL (1 PF),"[1629060, 1626181]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left Center,200834.0,1.0,0.0,Powell,1626181.0,,,,,,,,,,,,,,,
100,PT04M31.00S,2026-03-20T00:25:55.1Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,27,20,2026-03-20T00:25:58Z,930000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M31.00S,2026-03-20T00:25:55.1Z,1,REGULAR,substitution,in,[],1642276,,,1610612748,27,20,2026-03-20T00:25:58Z,940000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M31.00S,2026-03-20T00:25:55.1Z,1,REGULAR,substitution,out,[],1630558,,,1610612748,27,20,2026-03-20T00:26:06Z,950000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M31.00S,2026-03-20T00:25:55.1Z,1,REGULAR,substitution,in,[],1630696,,,1610612748,27,20,2026-03-20T00:26:06Z,960000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M22.00S,2026-03-20T00:26:33.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,14.011169513797633,53.67647058823529,1610612748,27,20,2026-03-20T00:26:37Z,970000,False,-18.0,79.0,1,left,MISS N. Powell 8' turnaround fadeaway Shot,[1626181],1610612748.0,MIA,turnaround fadeaway,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,8.13,,,,,,,,,
105,PT04M19.00S,2026-03-20T00:26:36.4Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612747,27,20,2026-03-20T00:26:37Z,980000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,104.0,1.0,1.0,0.0,,
106,PT04M10.00S,2026-03-20T00:26:47.8Z,1,REGULAR,foul,personal,['2freethrow'],1631323,,,1610612747,27,20,2026-03-20T00:26:57Z,990000,False,,,0,,S. Fontecchio shooting personal FOUL (1 PF) (Hayes 2 FT),"[1631323, 1629637]",1610612748.0,MIA,shooting,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,200834.0,1.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,
108,PT04M10.00S,2026-03-20T00:27:16.1Z,1,REGULAR,freethrow,1 of 2,[],1629637,,,1610612747,27,21,2026-03-20T00:27:16Z,1010000,False,,,0,,J. Hayes Free Throw 1 of 2 (3 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
109,PT04M10.00S,2026-03-20T00:27:32.3Z,1,REGULAR,freethrow,2 of 2,[],1629637,,,1610612747,27,22,2026-03-20T00:27:32Z,1020000,False,,,0,,J. Hayes Free Throw 2 of 2 (4 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
110,PT04M02.00S,2026-03-20T00:27:40.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,18.659658344283837,57.02742034313726,1610612748,29,22,2026-03-20T00:27:48Z,1030000,False,-35.0,123.0,1,left,T. Herro 12' driving floating Jump Shot (4 PTS) (D. Smith 1 AST),"[1629639, 1630696]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,4.0,,,,12.78,D. Smith,1630696.0,1.0,,,,,,
111,PT03M46.00S,2026-03-20T00:27:56.5Z,1,REGULAR,3pt,Jump Shot,[],1629060,78.66294349540078,89.2156862745098,1610612747,29,25,2026-03-20T00:28:08Z,1040000,False,196.0,148.0,1,right,R. Hachimura 24' 3PT  (3 PTS) (L. Dončić 2 AST),"[1629060, 1629029]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,24.57,L. Dončić,1629029.0,2.0,,,,,,
113,PT03M35.00S,2026-03-20T00:28:08.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,6.652431011826544,43.38235294117647,1610612748,31,25,2026-03-20T00:28:12Z,1060000,False,33.0,10.0,1,left,S. Fontecchio driving finger roll Layup (7 PTS) (T. Herro 3 AST),"[1631323, 1629639]",1610612748.0,MIA,driving finger roll,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,3.46,T. Herro,1629639.0,3.0,,,,,,
114,PT03M25.00S,2026-03-20T00:28:22.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630696,,,1610612747,31,25,2026-03-20T00:28:29Z,1070000,False,,,0,,D. Smith personal FOUL (1 PF) (Dončić 2 FT),"[1630696, 1629029]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Center,200834.0,1.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,,
118,PT03M25.00S,2026-03-20T00:28:49.2Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,31,25,2026-03-20T00:28:49Z,1090000,False,,,0,,MISS L. Dončić Free Throw 1 of 2,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
119,PT03M25.00S,2026-03-20T00:28:49.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,31,25,2026-03-20T00:28:49Z,1100000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,,,,,
120,PT03M25.00S,2026-03-20T00:29:10.9Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,31,26,2026-03-20T00:29:10Z,1110000,False,,,0,,L. Dončić Free Throw 2 of 2 (11 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,
122,PT03M19.00S,2026-03-20T00:29:24.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,13.797634691195796,44.408700980392155,1610612748,33,26,2026-03-20T00:30:41Z,1130000,False,28.0,77.0,1,left,N. Powell 8' driving finger roll Layup (2 PTS) (T. Herro 4 AST),"[1626181, 1629639]",1610612748.0,MIA,driving finger roll,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,,,,8.21,T. Herro,1629639.0,4.0,,,,,,
124,PT03M19.00S,2026-03-20T00:29:56.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,33,26,2026-03-20T00:29:56Z,1150000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M19.00S,2026-03-20T00:31:14.4Z,1,REGULAR,substitution,in,[],1642857,,,1610612747,33,26,2026-03-20T00:32:22Z,1180000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M19.00S,2026-03-20T00:31:14.4Z,1,REGULAR,substitution,in,[],2544,,,1610612747,33,26,2026-03-20T00:32:22Z,1190000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M19.00S,2026-03-20T00:31:14.4Z,1,REGULAR,substitution,out,[],1629639,,,1610612747,33,26,2026-03-20T00:32:36Z,1200000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M19.00S,2026-03-20T00:31:14.4Z,1,REGULAR,substitution,out,[],1630559,,,1610612747,33,26,2026-03-20T00:32:47Z,1210000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT03M00.00S,2026-03-20T00:32:52.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630696,,,1610612747,33,26,2026-03-20T00:33:01Z,1220000,False,,,0,,D. Smith shooting personal FOUL (2 PF) (Dončić 2 FT),"[1630696, 1629029]",1610612748.0,MIA,shooting,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,200834.0,2.0,0.0,Dončić,1629029.0,,,,,,,,,,,,,,,
133,PT03M00.00S,2026-03-20T00:33:14.3Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612747,33,27,2026-03-20T00:33:14Z,1240000,False,,,0,,L. Dončić Free Throw 1 of 2 (12 PTS),[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,
134,PT03M00.00S,2026-03-20T00:33:33.2Z,1,REGULAR,freethrow,2 of 2,[],1629029,,,1610612747,33,27,2026-03-20T00:33:33Z,1250000,False,,,0,,MISS L. Dončić Free Throw 2 of 2,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
135,PT02M58.00S,2026-03-20T00:33:34.5Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,33,27,2026-03-20T00:33:34Z,1260000,False,,,0,,K. Ware REBOUND (Off:0 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,134.0,1.0,1.0,0.0,,
136,PT02M48.00S,2026-03-20T00:33:43.8Z,1,REGULAR,3pt,Jump Shot,[],1642857,20.71287779237845,6.61764705882353,1610612748,36,27,2026-03-20T00:33:49Z,1270000,False,217.0,142.0,1,left,K. Jakučionis 25' 3PT  (3 PTS) (D. Smith 2 AST),"[1642857, 1630696]",1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,25.94,D. Smith,1630696.0,2.0,,,,,,
138,PT02M31.00S,2026-03-20T00:34:00.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,92.46057818659659,36.029411764705884,1610612747,36,29,2026-03-20T00:34:09Z,1290000,False,-70.0,18.0,1,right,R. Hachimura 7' turnaround fadeaway Jump Shot (5 PTS) (L. James 2 AST),"[1629060, 2544]",1610612747.0,LAL,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,,,,7.23,L. James,2544.0,2.0,,,,,,
140,PT02M15.00S,2026-03-20T00:34:16.3Z,1,REGULAR,3pt,Jump Shot,[],1631323,6.521024967148489,2.941176470588235,1610612748,36,29,2026-03-20T00:34:24Z,1310000,False,235.0,9.0,1,left,MISS S. Fontecchio fadeaway 3PT,[1631323],1610612748.0,MIA,fadeaway,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.55,,,,,,,,,
141,PT02M12.00S,2026-03-20T00:34:19.3Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,36,29,2026-03-20T00:34:24Z,1320000,False,,,0,,K. Ware REBOUND (Off:1 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,140.0,2.0,1.0,1.0,,
142,PT02M10.00S,2026-03-20T00:34:21.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642276,6.258212877792378,48.28431372549019,1610612748,38,29,2026-03-20T00:34:30Z,1330000,False,9.0,6.0,1,left,K. Ware putback DUNK (2 PTS),[1642276],1610612748.0,MIA,putback,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,1.07,,,,,,,,,
143,PT01M44.00S,2026-03-20T00:34:48.0Z,1,REGULAR,2pt,Jump Shot,[],1629060,75.64060446780552,33.088235294117645,1610612747,38,29,2026-03-20T00:34:55Z,1340000,False,-85.0,176.0,1,right,MISS R. Hachimura 19' pullup Shot,[1629060],1610612747.0,LAL,pullup,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,19.57,,,,,,,,,
144,PT01M38.00S,2026-03-20T00:34:54.0Z,1,REGULAR,rebound,offensive,[],1629637,,,1610612747,38,29,2026-03-20T00:34:55Z,1350000,False,,,0,,J. Hayes REBOUND (Off:1 Def:0),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,143.0,1.0,0.0,1.0,,
145,PT01M38.00S,2026-03-20T00:34:53.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629637,94.40999984741211,50.0,1610612747,38,29,2026-03-20T00:34:54Z,1360000,False,0.0,0.0,1,right,MISS J. Hayes tip Layup,[1629637],1610612747.0,LAL,tip,,,Hayes,J. Hayes,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,0.0,,,,,,,,,
146,PT01M37.00S,2026-03-20T00:34:54.7Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,38,29,2026-03-20T00:34:54Z,1370000,False,,,0,,K. Ware REBOUND (Off:1 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,145.0,3.0,2.0,1.0,,
147,PT01M35.00S,2026-03-20T00:34:56.9Z,1,REGULAR,turnover,bad pass,[],1631323,,,1610612748,38,29,2026-03-20T00:35:01Z,1380000,False,,,0,,S. Fontecchio bad pass TURNOVER (1 TO),"[1631323, 1629060]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1.0,Hachimura,1629060.0,,,,,,,,,,
148,PT01M35.00S,2026-03-20T00:34:56.9Z,1,REGULAR,steal,,[],1629060,,,1610612747,38,29,2026-03-20T00:34:58Z,1390000,False,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
149,PT01M33.00S,2026-03-20T00:35:05.0Z,1,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,38,29,2026-03-20T00:35:12Z,1400000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (1 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,2004.0,,,,,,,1.0,,,,,,,,,,,,
150,PT01M33.00S,2026-03-20T00:35:10.2Z,1,REGULAR,substitution,out,[],1631323,,,1610612748,38,29,2026-03-20T00:35:14Z,1410000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M33.00S,2026-03-20T00:35:10.2Z,1,REGULAR,substitution,in,[],1628389,,,1610612748,38,29,2026-03-20T00:35:14Z,1420000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M13.00S,2026-03-20T00:35:39.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642276,6.258212877792378,50.73529411764706,1610612748,40,29,2026-03-20T00:35:44Z,1430000,False,-4.0,6.0,1,left,K. Ware alley-oop DUNK (4 PTS) (N. Powell 1 AST),"[1642276, 1626181]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,0.73,N. Powell,1626181.0,1.0,,,,,,
154,PT01M00.00S,2026-03-20T00:35:52.4Z,1,REGULAR,3pt,Jump Shot,[],1629029,66.96780551905388,59.55882352941176,1610612747,40,29,2026-03-20T00:40:26Z,1450000,False,48.0,258.0,1,right,MISS L. Dončić 26' pullup 3PT,[1629029],1610612747.0,LAL,pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,26.24,,,,,,,,,
155,PT00M57.90S,2026-03-20T00:35:55.9Z,1,REGULAR,rebound,offensive,[],1628379,,,1610612747,40,29,2026-03-20T00:35:55Z,1460000,False,,,0,,L. Kennard REBOUND (Off:1 Def:1),[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,154.0,2.0,1.0,1.0,,
156,PT00M56.40S,2026-03-20T00:35:57.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,96.27135348226018,94.85294117647058,1610612747,40,29,2026-03-20T00:40:48Z,1470000,False,224.0,-17.0,1,right,MISS L. Kennard pullup 3PT,[1628379],1610612747.0,LAL,pullup,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,22.5,,,,,,,,,
157,PT00M52.90S,2026-03-20T00:36:00.8Z,1,REGULAR,rebound,defensive,[],1642857,,,1610612748,40,29,2026-03-20T00:36:02Z,1480000,False,,,0,,K. Jakučionis REBOUND (Off:0 Def:1),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,156.0,1.0,1.0,0.0,,
158,PT00M49.60S,2026-03-20T00:36:05.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642276,6.521024967148489,50.73529411764706,1610612748,42,29,2026-03-20T00:36:12Z,1490000,False,-4.0,9.0,1,left,K. Ware running alley-oop DUNK (6 PTS) (K. Jakučionis 1 AST),"[1642276, 1642857]",1610612748.0,MIA,running alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,0.95,K. Jakučionis,1642857.0,1.0,,,,,,
160,PT00M25.30S,2026-03-20T00:36:37.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612747,42,29,2026-03-20T00:36:45Z,1510000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Left,200834.0,,,,,,,,,,,,,,,,,,,
161,PT00M25.30S,2026-03-20T00:36:48.2Z,1,REGULAR,substitution,out,[],1629060,,,1610612748,42,29,2026-03-20T00:37:01Z,1520000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M25.30S,2026-03-20T00:36:48.2Z,1,REGULAR,substitution,in,[],1631222,,,1610612748,42,29,2026-03-20T00:37:01Z,1530000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT00M05.10S,2026-03-20T00:37:11.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630696,12.697109067017081,49.754901960784316,1610612748,42,29,2026-03-20T00:42:03Z,1540000,False,1.0,67.0,1,left,MISS D. Smith 6' driving floating Shot,[1630696],1610612748.0,MIA,driving floating,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,6.69,,,,,,,,,
164,PT00M03.60S,2026-03-20T00:37:12.6Z,1,REGULAR,rebound,offensive,[],1642276,,,1610612748,42,29,2026-03-20T00:39:48Z,1550000,False,,,0,,K. Ware REBOUND (Off:2 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,163.0,4.0,2.0,2.0,,
165,PT00M03.40S,2026-03-20T00:37:15.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642276,5.590000152587891,50.0,1610612748,42,29,2026-03-20T00:39:21Z,1552500,False,0.0,0.0,1,left,MISS K. Ware tip Layup,[1642276],1610612748.0,MIA,tip,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,0.0,,,,,,,,,
166,PT00M03.20S,2026-03-20T00:37:15.8Z,1,REGULAR,rebound,defensive,[],1629637,,,1610612747,42,29,2026-03-20T00:39:21Z,1553750,False,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,165.0,2.0,1.0,1.0,,
167,PT00M02.40S,2026-03-20T00:37:17.8Z,1,REGULAR,heave,,[],0,,,1610612747,42,29,2026-03-20T00:43:14Z,1555000,False,,,0,,LAL Heave,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,65.61,,,,,,,,,
168,PT00M00.10S,2026-03-20T00:37:20.1Z,1,REGULAR,rebound,offensive,[],1631222,,,1610612747,42,29,2026-03-20T00:49:29Z,1557500,False,,,0,,J. LaRavia REBOUND (Off:1 Def:0),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,167.0,1.0,0.0,1.0,,
169,PT00M00.00S,2026-03-20T00:37:34.5Z,1,REGULAR,period,end,[],0,,,1610612747,42,29,2026-03-20T00:37:34Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-03-20T00:37:45.7Z,2,REGULAR,substitution,out,['startperiod'],1628379,,,1610612747,42,29,2026-03-20T00:40:04Z,1610000,False,,,0,,SUB out: L. Kennard,[1628379],1610612747.0,LAL,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-03-20T00:37:45.7Z,2,REGULAR,substitution,out,['startperiod'],1629637,,,1610612747,42,29,2026-03-20T00:40:04Z,1620000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-03-20T00:37:45.7Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612747,42,29,2026-03-20T00:40:04Z,1630000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-03-20T00:37:45.7Z,2,REGULAR,substitution,in,['startperiod'],1630559,,,1610612747,42,29,2026-03-20T00:40:04Z,1640000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-03-20T00:37:45.7Z,2,REGULAR,substitution,in,['startperiod'],203935,,,1610612747,42,29,2026-03-20T00:40:04Z,1650000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
