actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
27,PT10M01.00S,2026-01-03T22:13:28.1Z,1,REGULAR,rebound,offensive,[],1628978,,,1610612750,5,2,2026-01-03T22:13:28Z,270000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:0),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,
28,PT10M00.00S,2026-01-03T22:13:29.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,4.5499342969776615,50.98039215686274,1610612750,5,4,2026-01-03T22:13:37Z,280000,False,-5.0,-10.0,1,left,R. Gobert DUNK (4 PTS) (D. DiVincenzo 1 AST),"[203497, 1628978]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,4.0,,,,,,D. DiVincenzo,1628978.0,1.0,,,,,
30,PT09M46.00S,2026-01-03T22:13:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,88.25558475689881,50.245098039215684,1610612748,7,4,2026-01-03T22:13:54Z,300000,False,1.0,58.0,1,right,D. Mitchell driving finger roll Layup (2 PTS),[1630558],1610612748.0,MIA,driving finger roll,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,,,,,2.0,,,,,,,,,,,,,
32,PT09M30.00S,2026-01-03T22:14:05.3Z,1,REGULAR,3pt,Jump Shot,[],203944,7.046649145860711,95.83333333333334,1610612750,7,4,2026-01-03T22:14:11Z,320000,False,-229.0,14.0,1,left,MISS J. Randle 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,22.96,Missed,,,,,,,,,,,,,,,,,,
33,PT09M28.00S,2026-01-03T22:14:07.3Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,7,4,2026-01-03T22:14:11Z,330000,False,,,0,,R. Gobert REBOUND (Off:3 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,32.0,3.0,0.0,3.0,,,,,,,,,,,,,,
34,PT09M28.00S,2026-01-03T22:14:13.1Z,1,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612750,7,4,2026-01-03T22:14:21Z,340000,False,,,0,,K. Ware shooting personal FOUL (1 PF) (Gobert 2 FT),"[1642276, 203497]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Gobert,203497.0
36,PT09M28.00S,2026-01-03T22:14:38.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203497,,,1610612750,7,5,2026-01-03T22:14:38Z,360000,False,,,0,,R. Gobert Free Throw 1 of 2 (5 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
37,PT09M28.00S,2026-01-03T22:14:58.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203497,,,1610612750,7,6,2026-01-03T22:14:58Z,370000,False,,,0,,R. Gobert Free Throw 2 of 2 (6 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
38,PT09M13.00S,2026-01-03T22:15:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,93.9060446780552,51.470588235294116,1610612748,7,6,2026-01-03T22:15:22Z,380000,False,7.0,5.0,1,right,MISS N. Powell cutting Layup,[1626181],1610612748.0,MIA,cutting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,0.88,Missed,,,,,,,,,,,,,,,,,,
39,PT09M11.00S,2026-01-03T22:15:16.0Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,7,6,2026-01-03T22:15:22Z,390000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,38.0,2.0,1.0,1.0,,,,,,,,,,,,,,
41,PT08M59.00S,2026-01-03T22:15:37.5Z,1,REGULAR,2pt,Jump Shot,[],1630183,10.5946123521682,26.225490196078432,1610612750,7,8,2026-01-03T22:15:43Z,410000,False,119.0,47.0,1,left,J. McDaniels 12' pullup Jump Shot (2 PTS),[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,12.79,Made,,,,,2.0,,,,,,,,,,,,,
42,PT08M45.00S,2026-01-03T22:15:51.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,85.89027595269383,42.15686274509804,1610612748,7,8,2026-01-03T22:15:57Z,420000,False,-39.0,80.0,1,right,MISS B. Adebayo 8' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,8.92,Missed,,,,,,,,,,,,,,,,,,
43,PT08M42.00S,2026-01-03T22:15:54.0Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,7,8,2026-01-03T22:15:57Z,430000,False,,,0,,R. Gobert REBOUND (Off:3 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,42.0,4.0,1.0,3.0,,,,,,,,,,,,,,
44,PT08M33.00S,2026-01-03T22:16:02.9Z,1,REGULAR,2pt,Jump Shot,[],1630162,25.312089356110377,72.30392156862744,1610612750,7,10,2026-01-03T22:16:07Z,440000,False,-112.0,185.0,1,left,A. Edwards 21' pullup Jump Shot (2 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Left Center,21.63,Made,,,,,2.0,,,,,,,,,,,,,
45,PT08M17.00S,2026-01-03T22:16:18.9Z,1,REGULAR,3pt,Jump Shot,[],1630558,69.72733245729303,25.735294117647058,1610612748,7,10,2026-01-03T22:16:54Z,450000,False,-121.0,232.0,1,right,MISS D. Mitchell 26' step back 3PT,[1630558],1610612748.0,MIA,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.19,Missed,,,,,,,,,,,,,,,,,,
46,PT08M13.00S,2026-01-03T22:16:22.9Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,7,10,2026-01-03T22:16:25Z,460000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,45.0,3.0,2.0,1.0,,,,,,,,,,,,,,
47,PT08M02.00S,2026-01-03T22:16:40.1Z,1,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612750,7,10,2026-01-03T22:16:47Z,470000,False,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Edwards 2 FT),"[1630558, 1630162]",1610612748.0,MIA,shooting,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Edwards,1630162.0
49,PT08M02.00S,2026-01-03T22:17:01.0Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,7,10,2026-01-03T22:17:01Z,490000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
50,PT08M02.00S,2026-01-03T22:17:01.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,7,10,2026-01-03T22:17:01Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,
51,PT08M02.00S,2026-01-03T22:17:13.7Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,7,11,2026-01-03T22:17:13Z,510000,False,,,0,,A. Edwards Free Throw 2 of 2 (3 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
52,PT07M37.00S,2026-01-03T22:17:40.8Z,1,REGULAR,3pt,Jump Shot,[],1626181,71.69842312746385,12.990196078431374,1610612748,7,11,2026-01-03T22:17:46Z,520000,False,-185.0,214.0,1,right,MISS N. Powell 28' pullup 3PT,[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,28.25,Missed,,,,,,,,,,,,,,,,,,
53,PT07M34.00S,2026-01-03T22:17:43.9Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,7,11,2026-01-03T22:17:43Z,530000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT07M28.00S,2026-01-03T22:17:50.0Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630162,13.61695137976347,31.862745098039213,1610612750,7,13,2026-01-03T22:18:25Z,540000,False,91.0,75.0,1,left,A. Edwards 11' driving bank Jump Shot (5 PTS),[1630162],1610612750.0,MIN,driving bank,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,11.8,Made,,,,,5.0,,,,,,,,,,,,,
55,PT07M19.00S,2026-01-03T22:17:59.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.64323258869908,51.9607843137255,1610612748,7,13,2026-01-03T22:18:05Z,550000,False,10.0,7.0,1,right,MISS B. Adebayo driving reverse Layup,[1628389],1610612748.0,MIA,driving reverse,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.22,Missed,,,,,,,,,,,,,,,,,,
56,PT07M17.00S,2026-01-03T22:18:01.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,7,13,2026-01-03T22:18:05Z,560000,False,,,0,,R. Gobert REBOUND (Off:3 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,55.0,5.0,2.0,3.0,,,,,,,,,,,,,,
57,PT06M57.00S,2026-01-03T22:18:22.0Z,1,REGULAR,3pt,Jump Shot,[],1628978,31.488173455978973,21.323529411764707,1610612750,7,13,2026-01-03T22:18:27Z,570000,False,143.0,243.0,1,left,MISS D. DiVincenzo 28' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,28.26,Missed,,,,,,,,,,,,,,,,,,
58,PT06M53.00S,2026-01-03T22:18:26.0Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,7,13,2026-01-03T22:18:27Z,580000,False,,,0,,K. Ware REBOUND (Off:1 Def:1),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,,,57.0,2.0,1.0,1.0,,,,,,,,,,,,,,
59,PT06M48.00S,2026-01-03T22:18:31.0Z,1,REGULAR,3pt,Jump Shot,[],203952,73.80091984231275,81.61764705882352,1610612748,7,13,2026-01-03T22:18:37Z,590000,False,158.0,194.0,1,right,MISS A. Wiggins 25' 3PT,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
60,PT06M42.00S,2026-01-03T22:18:37.0Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,7,13,2026-01-03T22:18:37Z,600000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT06M39.00S,2026-01-03T22:18:38.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,25.57490144546649,83.33333333333334,1610612750,7,16,2026-01-03T22:19:03Z,610000,False,-167.0,188.0,1,left,A. Edwards 25' 3PT running (8 PTS) (J. McDaniels 1 AST),"[1630162, 1630183]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.12,Made,,,,,8.0,,,,,,J. McDaniels,1630183.0,1.0,,,,,
63,PT06M37.00S,2026-01-03T22:18:50.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,7,16,2026-01-03T22:18:50Z,630000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M37.00S,2026-01-03T22:19:45.1Z,1,REGULAR,substitution,out,[],203952,,,1610612748,7,16,2026-01-03T22:21:36Z,640000,False,,,0,,SUB out: A. Wiggins,[203952],1610612748.0,MIA,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M37.00S,2026-01-03T22:19:45.1Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,7,16,2026-01-03T22:21:36Z,650000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M18.00S,2026-01-03T22:22:01.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,84.70762155059133,53.18627450980392,1610612748,7,16,2026-01-03T22:22:09Z,660000,False,16.0,91.0,1,right,MISS B. Adebayo 9' floating Shot,[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.26,Missed,,,,,,,,,,,,,,,,,,
67,PT06M15.00S,2026-01-03T22:22:04.0Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,7,16,2026-01-03T22:22:09Z,670000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,66.0,4.0,3.0,1.0,,,,,,,,,,,,,,
69,PT06M11.00S,2026-01-03T22:22:16.4Z,1,REGULAR,foul,offensive,[],203497,,,1610612750,7,16,2026-01-03T22:22:27Z,690000,False,,,0,,R. Gobert offensive FOUL (1 PF),"[203497, 1630558]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Mitchell,1630558.0
71,PT06M11.00S,2026-01-03T22:22:16.4Z,1,REGULAR,turnover,offensive foul,[],203497,,,1610612750,7,16,2026-01-03T22:22:16Z,710000,False,,,0,,R. Gobert offensive foul TURNOVER (1 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,202901.0,,,,
72,PT06M11.00S,2026-01-03T22:22:23.7Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,7,16,2026-01-03T22:22:31Z,720000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M11.00S,2026-01-03T22:22:23.7Z,1,REGULAR,substitution,out,[],1626181,,,1610612748,7,16,2026-01-03T22:22:31Z,730000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M11.00S,2026-01-03T22:22:23.7Z,1,REGULAR,substitution,in,[],1642857,,,1610612748,7,16,2026-01-03T22:22:31Z,740000,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M11.00S,2026-01-03T22:22:23.7Z,1,REGULAR,substitution,in,[],1631107,,,1610612748,7,16,2026-01-03T22:22:31Z,750000,False,,,0,,SUB in: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M57.00S,2026-01-03T22:23:11.6Z,1,REGULAR,turnover,bad pass,[],1630558,,,1610612748,7,16,2026-01-03T22:26:20Z,770000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1630558, 1630183]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,McDaniels,1630183.0,,,,,,,,,,
78,PT05M57.00S,2026-01-03T22:23:11.6Z,1,REGULAR,steal,,[],1630183,,,1610612750,7,16,2026-01-03T22:23:13Z,780000,False,,,0,,J. McDaniels STEAL (1 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT05M51.00S,2026-01-03T22:23:17.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630183,8.360709592641262,52.69607843137255,1610612750,7,16,2026-01-03T22:23:55Z,790000,False,-13.0,26.0,1,left,MISS J. McDaniels cutting DUNK - blocked,"[1630183, 1642276]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,Ware,1642276.0,,,,,,,,
80,PT05M51.00S,2026-01-03T22:23:17.5Z,1,REGULAR,block,,[],1642276,,,1610612750,7,16,2026-01-03T22:23:19Z,800000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
81,PT05M47.00S,2026-01-03T22:23:21.5Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,7,16,2026-01-03T22:23:26Z,810000,False,,,0,,N. Jović REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,Restricted Area,0-8 Center,,,79.0,1.0,1.0,0.0,,,,,,,,,,,,,,
