actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
85,PT06M28.00S,2025-11-25T00:54:16.8Z,1,REGULAR,steal,,[],1641796,,,1610612748,5,7,2025-11-25T00:54:20Z,840000,False,,,0,,P. Larsson STEAL (1 STL),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
86,PT06M25.00S,2025-11-25T00:54:20.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641796,6.783837056504599,50.0,1610612748,7,7,2025-11-25T00:54:29Z,850000,False,0.0,11.0,1,left,P. Larsson running finger roll Layup (2 PTS),[1641796],1610612748.0,MIA,running finger roll,,,Larsson,P. Larsson,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,,,,,,2.0,,,
87,PT06M14.00S,2025-11-25T00:54:34.0Z,1,REGULAR,foul,personal,[],1641796,,,1610612742,7,7,2025-11-25T00:54:41Z,860000,False,,,0,,P. Larsson personal FOUL (2 PF),"[1641796, 1642843]",1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Center,,,,,,,202026.0,,,,,,2.0,0.0,Flagg,1642843.0,,,,
89,PT06M14.00S,2025-11-25T00:54:46.8Z,1,REGULAR,substitution,out,[],1641796,,,1610612742,7,7,2025-11-25T00:54:53Z,880000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT06M14.00S,2025-11-25T00:54:46.8Z,1,REGULAR,substitution,in,[],1631323,,,1610612742,7,7,2025-11-25T00:54:53Z,890000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT06M07.00S,2025-11-25T00:55:04.9Z,1,REGULAR,turnover,lost ball,[],1642843,,,1610612742,7,7,2025-11-25T00:55:09Z,900000,False,,,0,,C. Flagg lost ball TURNOVER (2 TO),"[1642843, 1629639]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left Center,,,,,,,,2.0,,,Herro,1629639.0,,,,,,,,
92,PT06M07.00S,2025-11-25T00:55:04.9Z,1,REGULAR,steal,,[],1629639,,,1610612748,7,7,2025-11-25T00:58:21Z,910000,False,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
93,PT06M02.00S,2025-11-25T00:55:10.1Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630558,26.231931668856767,81.86274509803921,1610612748,7,7,2025-11-25T01:15:10Z,920000,False,-159.0,194.0,1,left,MISS D. Mitchell 25' running 3PT,[1630558],1610612748.0,MIA,running,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
94,PT05M59.00S,2025-11-25T00:55:13.1Z,1,REGULAR,rebound,defensive,[],1630619,,,1610612742,7,7,2025-11-25T00:55:17Z,930000,False,,,0,,M. Cisse REBOUND (Off:0 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Above the Break 3,24+ Left Center,,,93.0,1.0,1.0,0.0,,,,,,,,,,,,,,
95,PT05M43.00S,2025-11-25T00:55:30.2Z,1,REGULAR,2pt,Jump Shot,[],1630314,75.90341655716163,60.78431372549019,1610612742,7,7,2025-11-25T00:55:36Z,940000,False,54.0,174.0,1,right,MISS B. Williams 18' pullup Shot,[1630314],1610612742.0,DAL,pullup,,,Williams,B. Williams,,,,,Mid-Range,16-24 Center,18.22,Missed,,,,,,,,,,,,,,,,,,
96,PT05M39.00S,2025-11-25T00:55:34.2Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,7,7,2025-11-25T00:55:36Z,950000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Center,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
97,PT05M32.00S,2025-11-25T00:55:39.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,5.732588699080158,51.71568627450981,1610612748,9,7,2025-11-25T00:55:44Z,960000,False,-9.0,1.0,1,left,K. Ware alley-oop DUNK (4 PTS) (D. Mitchell 1 AST),"[1642276, 1630558]",1610612748.0,MIA,alley-oop,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,0.87,Made,,,,,,,,,,,,,,,4.0,D. Mitchell,1630558.0,1.0
99,PT05M12.00S,2025-11-25T00:56:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,90.3580814717477,49.26470588235294,1610612742,9,7,2025-11-25T00:56:05Z,980000,False,-4.0,38.0,1,right,MISS B. Williams driving Layup - blocked,"[1630314, 1642276]",1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,Ware,1642276.0,,,,,,,,,,
100,PT05M12.00S,2025-11-25T00:56:00.1Z,1,REGULAR,block,,[],1642276,,,1610612742,9,7,2025-11-25T00:56:02Z,990000,False,,,0,,K. Ware BLOCK (1 BLK),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
101,PT05M09.00S,2025-11-25T00:56:03.1Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,9,7,2025-11-25T00:56:05Z,1000000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,99.0,4.0,4.0,0.0,,,,,,,,,,,,,,
102,PT05M07.00S,2025-11-25T00:56:05.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,29.911300919842315,22.794117647058822,1610612748,9,7,2025-11-25T01:21:19Z,1010000,False,136.0,229.0,1,left,MISS T. Herro 26' running pullup 3PT,[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
103,PT05M04.00S,2025-11-25T00:56:08.3Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612742,9,7,2025-11-25T00:56:16Z,1020000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Right Center,,,102.0,2.0,2.0,0.0,,,,,,,,,,,,,,
104,PT05M01.00S,2025-11-25T00:56:14.6Z,1,REGULAR,foul,personal,[],1629639,,,1610612742,9,7,2025-11-25T00:56:22Z,1030000,False,,,0,,T. Herro personal FOUL (1 PF),"[1629639, 1631108]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,,202026.0,,,,,,1.0,0.0,Christie,1631108.0,,,,
106,PT05M01.00S,2025-11-25T00:56:21.2Z,1,REGULAR,substitution,out,[],1631108,,,1610612742,9,7,2025-11-25T00:56:44Z,1050000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT05M01.00S,2025-11-25T00:56:21.2Z,1,REGULAR,substitution,out,[],1630314,,,1610612742,9,7,2025-11-25T00:56:44Z,1060000,False,,,0,,SUB out: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT05M01.00S,2025-11-25T00:56:21.2Z,1,REGULAR,substitution,in,[],202691,,,1610612742,9,7,2025-11-25T00:56:44Z,1070000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT05M01.00S,2025-11-25T00:56:21.2Z,1,REGULAR,substitution,in,[],1626156,,,1610612742,9,7,2025-11-25T00:56:44Z,1080000,False,,,0,,SUB in: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M44.00S,2025-11-25T00:57:03.1Z,1,REGULAR,3pt,Jump Shot,[],202691,67.7562417871222,17.892156862745097,1610612742,9,10,2025-11-25T00:57:10Z,1090000,False,-161.0,251.0,1,right,K. Thompson 29' 3PT pullup (3 PTS),[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,29.76,Made,,,,,,,,,,,,,,,3.0,,,
111,PT04M27.00S,2025-11-25T00:57:20.2Z,1,REGULAR,2pt,Jump Shot,[],1630558,23.73521681997372,57.107843137254896,1610612748,11,10,2025-11-25T00:57:26Z,1100000,False,-36.0,171.0,1,left,D. Mitchell 17' step back Jump Shot (4 PTS) (S. Fontecchio 1 AST),"[1630558, 1631323]",1610612748.0,MIA,step back,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,17.43,Made,,,,,,,,,,,,,,,4.0,S. Fontecchio,1631323.0,1.0
113,PT04M15.00S,2025-11-25T00:57:31.4Z,1,REGULAR,3pt,Jump Shot,[],202691,72.88107752956637,20.098039215686274,1610612742,11,10,2025-11-25T00:57:39Z,1120000,False,-150.0,202.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
114,PT04M15.00S,2025-11-25T00:57:31.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,11,10,2025-11-25T00:57:39Z,1130000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,113.0,,,,,,,,,,,,,,,,,
116,PT04M15.00S,2025-11-25T00:57:39.8Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,11,10,2025-11-25T00:57:42Z,1150000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M15.00S,2025-11-25T00:57:39.8Z,1,REGULAR,substitution,in,[],1642352,,,1610612748,11,10,2025-11-25T00:57:42Z,1160000,False,,,0,,SUB in: K. Johnson,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M04.00S,2025-11-25T00:57:59.9Z,1,REGULAR,3pt,Jump Shot,[],1631323,29.6484888304862,30.14705882352941,1610612748,11,10,2025-11-25T02:35:04Z,1170000,False,99.0,226.0,1,left,MISS S. Fontecchio 24' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,24.7,Missed,,,,,,,,,,,,,,,,,,
119,PT04M01.00S,2025-11-25T00:58:02.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,11,10,2025-11-25T00:59:34Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,118.0,,,,,,,,,,,,,,,,,
121,PT04M01.00S,2025-11-25T00:58:09.0Z,1,REGULAR,substitution,out,[],1642843,,,1610612748,11,10,2025-11-25T00:59:34Z,1200000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT04M01.00S,2025-11-25T00:58:09.0Z,1,REGULAR,substitution,in,[],1629023,,,1610612748,11,10,2025-11-25T00:59:34Z,1210000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M58.00S,2025-11-25T00:58:25.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642276,26.62614980289093,16.666666666666664,1610612748,14,10,2025-11-25T00:59:34Z,1220000,False,167.0,198.0,1,left,K. Ware 25' 3PT  (7 PTS) (S. Fontecchio 2 AST),"[1642276, 1631323]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,25.87,Made,,,,,,,,,,,,,,,7.0,S. Fontecchio,1631323.0,2.0
125,PT03M42.00S,2025-11-25T00:58:41.1Z,1,REGULAR,3pt,Jump Shot,[],1626156,66.96780551905388,49.01960784313725,1610612742,14,10,2025-11-25T00:58:46Z,1240000,False,-5.0,258.0,1,right,MISS D. Russell 25' step back 3PT,[1626156],1610612742.0,DAL,step back,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,25.8,Missed,,,,,,,,,,,,,,,,,,
126,PT03M39.00S,2025-11-25T00:58:44.1Z,1,REGULAR,rebound,defensive,[],1642276,,,1610612748,14,10,2025-11-25T00:58:46Z,1250000,False,,,0,,K. Ware REBOUND (Off:2 Def:2),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,125.0,4.0,2.0,2.0,,,,,,,,,,,,,,
127,PT03M34.00S,2025-11-25T00:58:48.9Z,1,REGULAR,3pt,Jump Shot,[],1631323,30.17411300919842,71.32352941176471,1610612748,14,10,2025-11-25T00:58:54Z,1260000,False,-107.0,231.0,1,left,MISS S. Fontecchio 25' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
128,PT03M34.00S,2025-11-25T00:58:48.9Z,1,REGULAR,rebound,offensive,[],1642352,,,1610612748,14,10,2025-11-25T00:58:54Z,1270000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,127.0,1.0,0.0,1.0,,,,,,,,,,,,,,
129,PT03M24.00S,2025-11-25T00:59:01.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642352,5.995400788436268,51.470588235294116,1610612748,16,10,2025-11-25T00:59:13Z,1280000,False,-7.0,4.0,1,left,K. Johnson cutting Layup (2 PTS) (S. Fontecchio 3 AST),"[1642352, 1631323]",1610612748.0,MIA,cutting,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.84,Made,,,,,,,,,,,,,,,2.0,S. Fontecchio,1631323.0,3.0
131,PT03M24.00S,2025-11-25T00:59:05.5Z,1,REGULAR,foul,personal,['1freethrow'],1630619,,,1610612748,16,10,2025-11-25T00:59:34Z,1300000,False,,,0,,M. Cisse shooting personal FOUL (1 PF) (Johnson 1 FT),"[1630619, 1642352]",1610612742.0,DAL,shooting,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,,,,,1.0,0.0,Johnson,1642352.0,,,,
133,PT03M24.00S,2025-11-25T00:59:21.9Z,1,REGULAR,substitution,out,[],1630558,,,1610612748,16,10,2025-11-25T00:59:25Z,1320000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M24.00S,2025-11-25T00:59:21.9Z,1,REGULAR,substitution,in,[],1630696,,,1610612748,16,10,2025-11-25T00:59:25Z,1330000,False,,,0,,SUB in: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M24.00S,2025-11-25T00:59:35.7Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1642352,,,1610612748,16,10,2025-11-25T00:59:40Z,1340000,False,,,0,,MISS K. Johnson Free Throw 1 of 1,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
136,PT03M19.00S,2025-11-25T00:59:40.7Z,1,REGULAR,rebound,offensive,[],1642352,,,1610612748,16,10,2025-11-25T00:59:40Z,1350000,False,,,0,,K. Johnson REBOUND (Off:2 Def:0),[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,,,,,135.0,2.0,0.0,2.0,,,,,,,,,,,,,,
137,PT03M15.00S,2025-11-25T00:59:42.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631170,13.748357424441524,50.98039215686274,1610612748,18,10,2025-11-25T02:36:04Z,1360000,False,-5.0,77.0,1,left,J. Jaquez Jr. 7' driving Hook (2 PTS) (S. Fontecchio 4 AST),"[1631170, 1631323]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.69,Made,,,,,,,,,,,,,,,2.0,S. Fontecchio,1631323.0,4.0
139,PT03M14.00S,2025-11-25T00:59:49.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,18,10,2025-11-25T00:59:49Z,1380000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT03M14.00S,2025-11-25T01:02:09.0Z,1,REGULAR,substitution,out,[],1630619,,,1610612742,18,10,2025-11-25T01:02:33Z,1390000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT03M14.00S,2025-11-25T01:02:09.0Z,1,REGULAR,substitution,in,[],1629655,,,1610612742,18,10,2025-11-25T01:02:33Z,1400000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT03M08.00S,2025-11-25T01:02:46.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,92.59198423127464,45.34313725490196,1610612742,18,12,2025-11-25T01:02:51Z,1410000,False,-23.0,17.0,1,right,P. Washington turnaround Hook (2 PTS),[1629023],1610612742.0,DAL,turnaround,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,,,,,,,,,,,2.0,,,
145,PT02M45.00S,2025-11-25T01:03:09.4Z,1,REGULAR,3pt,Jump Shot,[],1642276,31.35676741130092,64.95098039215686,1610612748,18,12,2025-11-25T01:03:14Z,1430000,False,-75.0,242.0,1,left,MISS K. Ware 25' 3PT,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,25.36,Missed,,,,,,,,,,,,,,,,,,
146,PT02M41.00S,2025-11-25T01:03:13.4Z,1,REGULAR,rebound,defensive,[],202691,,,1610612742,18,12,2025-11-25T01:03:14Z,1440000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
148,PT02M38.00S,2025-11-25T01:03:23.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642276,,,1610612742,18,12,2025-11-25T01:03:47Z,1460000,False,,,0,,K. Ware personal FOUL (1 PF) (Gafford 2 FT),"[1642276, 1629655]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Mid-Range,16-24 Right,,,,,,,1627529.0,,,,,,1.0,0.0,Gafford,1629655.0,,,,
150,PT02M38.00S,2025-11-25T01:03:50.3Z,1,REGULAR,freethrow,1 of 2,[],1629655,,,1610612742,18,13,2025-11-25T01:03:50Z,1480000,False,,,0,,D. Gafford Free Throw 1 of 2 (1 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
151,PT02M38.00S,2025-11-25T01:03:54.7Z,1,REGULAR,substitution,out,[],1642276,,,1610612742,18,13,2025-11-25T01:03:59Z,1490000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M38.00S,2025-11-25T01:03:54.7Z,1,REGULAR,substitution,in,[],1628389,,,1610612742,18,13,2025-11-25T01:03:59Z,1500000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M38.00S,2025-11-25T01:04:18.2Z,1,REGULAR,freethrow,2 of 2,[],1629655,,,1610612742,18,14,2025-11-25T01:04:18Z,1510000,False,,,0,,D. Gafford Free Throw 2 of 2 (2 PTS),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
154,PT02M28.00S,2025-11-25T01:04:29.2Z,1,REGULAR,turnover,lost ball,[],1630696,,,1610612748,18,14,2025-11-25T01:04:36Z,1520000,False,,,0,,D. Smith lost ball TURNOVER (1 TO),"[1630696, 202691]",1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,16-24 Right,,,,,,,,1.0,,,Thompson,202691.0,,,,,,,,
155,PT02M28.00S,2025-11-25T01:04:29.2Z,1,REGULAR,steal,,[],202691,,,1610612742,18,14,2025-11-25T01:04:32Z,1530000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
156,PT02M24.00S,2025-11-25T01:04:33.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202691,95.0886990801577,53.67647058823529,1610612742,18,16,2025-11-25T01:04:40Z,1540000,False,18.0,-6.0,1,right,K. Thompson running Layup (5 PTS),[202691],1610612742.0,DAL,running,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,,,,,,,,,,,5.0,,,
157,PT02M08.00S,2025-11-25T01:04:48.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,14.4053876478318,50.73529411764706,1610612748,20,16,2025-11-25T01:04:54Z,1550000,False,-4.0,83.0,1,left,J. Jaquez Jr. 8' pullup Jump Shot (4 PTS),[1631170],1610612748.0,MIA,pullup,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.3,Made,,,,,,,,,,,,,,,4.0,,,
159,PT01M54.00S,2025-11-25T01:05:04.5Z,1,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612742,20,16,2025-11-25T01:05:09Z,1570000,False,,,0,,D. Russell bad pass out-of-bounds TURNOVER (1 TO),[1626156],1610612742.0,DAL,bad pass,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627529.0,1.0,,,,,,,,,,,,
160,PT01M33.00S,2025-11-25T01:05:51.0Z,1,REGULAR,jumpball,recovered,[],1631170,,,1610612748,20,16,2025-11-25T01:05:51Z,1580000,False,,,0,,Jump Ball K. Johnson vs. K. Thompson: Tip to J. Jaquez Jr.,"[1631170, 1642352, 202691]",1610612748.0,MIA,heldball,J. Jaquez Jr.,1631170.0,Jaquez Jr.,J. Jaquez Jr.,Johnson,1642352.0,Thompson,202691.0,,,,,,,,,,,,,,,,,,,,,,
163,PT01M29.00S,2025-11-25T01:05:56.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631170,31.488173455978973,37.5,1610612748,20,16,2025-11-25T02:36:34Z,1610000,False,62.0,243.0,1,left,MISS J. Jaquez Jr. 25' pullup 3PT,[1631170],1610612748.0,MIA,pullup,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,25.14,Missed,,,,,,,,,,,,,,,,,,
164,PT01M28.00S,2025-11-25T01:05:57.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,20,16,2025-11-25T01:08:32Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Center,,,163.0,,,,,,,,,,,,,,,,,
165,PT01M28.00S,2025-11-25T01:06:05.8Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612748,20,16,2025-11-25T01:09:47Z,1630000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,,,,,,,,,,,,,
166,PT01M16.00S,2025-11-25T01:06:19.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202691,67.23061760840999,50.245098039215684,1610612742,20,16,2025-11-25T01:06:31Z,1640000,False,1.0,256.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
167,PT01M12.00S,2025-11-25T01:06:23.1Z,1,REGULAR,rebound,defensive,[],1642352,,,1610612748,20,16,2025-11-25T01:06:23Z,1650000,False,,,0,,K. Johnson REBOUND (Off:2 Def:1),[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,166.0,3.0,1.0,2.0,,,,,,,,,,,,,,
168,PT01M05.00S,2025-11-25T01:06:30.1Z,1,REGULAR,turnover,lost ball,[],1631323,,,1610612748,20,16,2025-11-25T01:06:43Z,1660000,False,,,0,,S. Fontecchio lost ball TURNOVER (1 TO),"[1631323, 1630230]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,Marshall,1630230.0,,,,,,,,
169,PT01M05.00S,2025-11-25T01:06:30.1Z,1,REGULAR,steal,,[],1630230,,,1610612742,20,16,2025-11-25T01:06:32Z,1670000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
170,PT01M03.00S,2025-11-25T01:06:40.0Z,1,REGULAR,foul,offensive,[],1630230,,,1610612742,20,16,2025-11-25T01:07:52Z,1680000,False,,,0,,N. Marshall offensive FOUL (1 PF),"[1630230, 1642352]",1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,,,,,,1.0,0.0,Johnson,1642352.0,,,,
172,PT01M03.00S,2025-11-25T01:06:40.0Z,1,REGULAR,turnover,offensive foul,[],1630230,,,1610612742,20,16,2025-11-25T01:06:40Z,1700000,False,,,0,,N. Marshall offensive foul TURNOVER (1 TO),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,1.0,,,,,,,,,,,,
173,PT00M51.80S,2025-11-25T01:07:02.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642352,9.543363994743759,95.09803921568627,1610612748,20,16,2025-11-25T01:07:09Z,1710000,False,-225.0,37.0,1,left,MISS K. Johnson 3PT,[1642352],1610612748.0,MIA,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
