actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-12-17T02:10:46.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-17T02:10:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-12-17T02:10:48.7Z,1,REGULAR,jumpball,recovered,[],1629652,,,1610612760,0,0,2023-12-17T02:10:48Z,40000,False,,,0,,Jump Ball C. Holmgren vs. N. Jokic: Tip to L. Dort,"[1629652, 1631096, 203999]",1610612760.0,OKC,startperiod,L. Dort,1629652.0,Dort,L. Dort,Holmgren,1631096.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M46.00S,2023-12-17T02:10:59.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,87.46714848883047,51.470588235294116,1610612760,0,0,2023-12-17T02:11:24Z,70000,False,7.0,65.0,1,right,MISS S. Gilgeous-Alexander 6' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,6.57,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2023-12-17T02:11:04.3Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,0,0,2023-12-17T02:19:56Z,80000,False,,,0,,L. Dort REBOUND (Off:1 Def:0),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M38.00S,2023-12-17T02:11:07.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,94.43166885676742,48.529411764705884,1610612760,0,2,2023-12-17T02:11:13Z,90000,False,-7.0,0.0,1,right,S. Gilgeous-Alexander driving Layup (2 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M17.00S,2023-12-17T02:11:27.7Z,1,REGULAR,3pt,Jump Shot,[],1629008,2.8416557161629434,95.34313725490196,1610612743,0,2,2023-12-17T02:11:33Z,100000,False,-227.0,-26.0,1,left,MISS M. Porter Jr. 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,22.82,Missed,,,,,,,,,,,,,,,,,,
11,PT11M14.00S,2023-12-17T02:11:30.7Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,0,2,2023-12-17T02:11:33Z,110000,False,,,0,,A. Gordon REBOUND (Off:1 Def:0),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,,,10.0,1.0,0.0,1.0,,,,,,,,,,,,,,
12,PT11M11.00S,2023-12-17T02:11:33.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629008,5.732588699080158,48.03921568627451,1610612743,2,2,2023-12-17T02:11:48Z,120000,False,10.0,1.0,1,left,M. Porter Jr. Layup (2 PTS) (N. Jokic 1 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.99,Made,,,,,2.0,N. Jokic,203999.0,1.0,,,,,,,,,,
14,PT10M58.00S,2023-12-17T02:11:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.9060446780552,54.90196078431373,1610612760,2,2,2023-12-17T02:12:28Z,140000,False,25.0,5.0,1,right,MISS S. Gilgeous-Alexander driving finger roll Layup,[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
15,PT10M55.00S,2023-12-17T02:11:50.3Z,1,REGULAR,rebound,defensive,[],203200,,,1610612743,2,2,2023-12-17T02:11:52Z,150000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,
16,PT10M47.00S,2023-12-17T02:11:58.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,5.995400788436268,46.81372549019608,1610612743,2,2,2023-12-17T02:12:52Z,160000,False,16.0,4.0,1,left,MISS M. Porter Jr. driving reverse Layup,[1629008],1610612743.0,DEN,driving reverse,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
17,PT10M45.00S,2023-12-17T02:12:00.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,2,2,2023-12-17T02:12:02Z,170000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M40.00S,2023-12-17T02:12:05.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630581,92.32917214191852,50.49019607843137,1610612760,2,4,2023-12-17T02:12:19Z,180000,False,2.0,20.0,1,right,J. Giddey floating Jump Shot (2 PTS),[1630581],1610612760.0,OKC,floating,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.98,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M12.00S,2023-12-17T02:12:33.5Z,1,REGULAR,3pt,Jump Shot,[],1629008,25.969119579500656,18.38235294117647,1610612743,5,4,2023-12-17T02:12:38Z,190000,False,158.0,192.0,1,left,M. Porter Jr. 24' 3PT  (5 PTS) (J. Murray 1 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,24.84,Made,,,,,5.0,J. Murray,1627750.0,1.0,,,,,,,,,,
