actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M52.00S,2023-10-31T01:12:52.6Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,2,1,2023-10-31T01:12:54Z,160000,False,,,0,,W. Kessler REBOUND (Off:0 Def:1),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M43.00S,2023-10-31T01:13:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,93.9060446780552,55.88235294117647,1610612762,2,3,2023-10-31T01:13:08Z,170000,False,29.0,5.0,1,right,T. Horton-Tucker cutting Layup (2 PTS) (J. Clarkson 1 AST),"[1629659, 203903]",1610612762.0,UTA,cutting,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,2.98,Made,,,,,2.0,,,,,,J. Clarkson,203903.0,1.0,,,,,
19,PT10M27.00S,2023-10-31T01:13:18.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,6.783837056504599,43.627450980392155,1610612743,4,3,2023-10-31T01:13:22Z,190000,False,32.0,11.0,1,left,A. Gordon driving reverse Layup (2 PTS),[203932],1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M19.00S,2023-10-31T01:13:27.8Z,1,REGULAR,foul,personal,[],203932,,,1610612762,4,3,2023-10-31T01:13:42Z,200000,False,,,0,,A. Gordon personal FOUL (1 PF),"[203932, 1628374]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,,,,,,1627534.0,1.0,0.0,Markkanen,1628374.0,,,,,,,,
22,PT10M10.00S,2023-10-31T01:13:56.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,93.51182654402102,59.068627450980394,1610612762,4,3,2023-10-31T01:14:00Z,220000,False,45.0,8.0,1,right,MISS J. Collins turnaround bank Shot,[1628381],1610612762.0,UTA,turnaround bank,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,4.61,Missed,,,,,,,,,,,,,,,,,,
23,PT10M09.00S,2023-10-31T01:13:57.3Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,4,3,2023-10-31T01:14:00Z,230000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT09M58.00S,2023-10-31T01:14:09.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,6.652431011826544,57.35294117647059,1610612743,6,3,2023-10-31T01:14:13Z,240000,False,-37.0,10.0,1,left,J. Murray driving floating bank Jump Shot (4 PTS) (N. Jokic 1 AST),"[1627750, 203999]",1610612743.0,DEN,driving floating bank,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.81,Made,,,,,4.0,,,,,,N. Jokic,203999.0,1.0,,,,,
26,PT09M35.00S,2023-10-31T01:14:31.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,93.51182654402102,54.90196078431373,1610612762,6,5,2023-10-31T01:14:35Z,260000,False,25.0,8.0,1,right,T. Horton-Tucker driving finger roll Layup (4 PTS) (L. Markkanen 1 AST),"[1629659, 1628374]",1610612762.0,UTA,driving finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,2.59,Made,,,,,4.0,,,,,,L. Markkanen,1628374.0,1.0,,,,,
28,PT09M11.00S,2023-10-31T01:14:55.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,5.863994743758213,53.67647058823529,1610612743,8,5,2023-10-31T01:15:09Z,280000,False,-18.0,3.0,1,left,J. Murray cutting finger roll Layup (6 PTS) (N. Jokic 2 AST),"[1627750, 203999]",1610612743.0,DEN,cutting finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,6.0,,,,,,N. Jokic,203999.0,2.0,,,,,
30,PT08M56.00S,2023-10-31T01:15:10.4Z,1,REGULAR,2pt,Jump Shot,[],1629659,92.46057818659659,25.0,1610612762,8,5,2023-10-31T01:15:17Z,300000,False,-125.0,18.0,1,right,MISS T. Horton-Tucker 12' fadeaway Shot,[1629659],1610612762.0,UTA,fadeaway,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,12.63,Missed,,,,,,,,,,,,,,,,,,
31,PT08M54.00S,2023-10-31T01:15:12.4Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,8,5,2023-10-31T01:15:17Z,310000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT08M48.00S,2023-10-31T01:15:18.8Z,1,REGULAR,3pt,Jump Shot,[],1629008,29.38567674113009,21.07843137254902,1610612743,11,5,2023-10-31T01:15:23Z,320000,False,145.0,224.0,1,left,M. Porter Jr. 26' 3PT  (3 PTS) (J. Murray 1 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,26.64,Made,,,,,3.0,,,,,,J. Murray,1627750.0,1.0,,,,,
34,PT08M47.00S,2023-10-31T01:15:23.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,11,5,2023-10-31T01:15:23Z,340000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT08M45.00S,2023-10-31T01:18:23.2Z,1,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,11,5,2023-10-31T01:18:33Z,350000,False,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (1 TO),[203903],1610612762.0,UTA,bad pass,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,,,,,,1627534.0,,,,,,,,1.0,,,,
36,PT08M44.00S,2023-10-31T01:18:38.4Z,1,REGULAR,foul,personal,[],1628381,,,1610612743,11,5,2023-10-31T01:19:08Z,360000,False,,,0,,J. Collins personal FOUL (1 PF),"[1628381, 1629008]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Left,,,,,,,,1627534.0,1.0,0.0,Porter Jr.,1629008.0,,,,,,,,
38,PT08M39.00S,2023-10-31T01:19:01.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203484,8.623521681997373,1.9607843137254901,1610612743,14,5,2023-10-31T01:19:10Z,380000,False,240.0,29.0,1,left,K. Caldwell-Pope 24' 3PT  (3 PTS) (N. Jokic 3 AST),"[203484, 203999]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,24.19,Made,,,,,3.0,,,,,,N. Jokic,203999.0,3.0,,,,,
40,PT08M16.00S,2023-10-31T01:19:23.5Z,1,REGULAR,3pt,Jump Shot,[],203903,70.51576872536137,73.2843137254902,1610612762,14,5,2023-10-31T01:19:28Z,400000,False,116.0,225.0,1,right,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
41,PT08M14.00S,2023-10-31T01:19:25.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,14,5,2023-10-31T01:19:28Z,410000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,40.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT08M07.00S,2023-10-31T01:19:33.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,14.931011826544022,62.99019607843137,1610612743,14,5,2023-10-31T01:19:36Z,420000,False,-65.0,88.0,1,left,MISS M. Porter Jr. 10' turnaround fadeaway Shot,[1629008],1610612743.0,DEN,turnaround fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,10.93,Missed,,,,,,,,,,,,,,,,,,
43,PT08M06.00S,2023-10-31T01:19:34.3Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,14,5,2023-10-31T01:19:36Z,430000,False,,,0,,W. Kessler REBOUND (Off:0 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Left,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,,
44,PT07M56.00S,2023-10-31T01:19:45.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,87.99277266754271,52.69607843137255,1610612762,14,7,2023-10-31T01:19:49Z,440000,False,13.0,60.0,1,right,J. Clarkson 6' driving floating Jump Shot (2 PTS),[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,,,,,2.0,,,,,,,,,,,,,
45,PT07M37.00S,2023-10-31T01:20:03.0Z,1,REGULAR,3pt,Jump Shot,[],1629008,31.882391590013142,61.029411764705884,1610612743,14,7,2023-10-31T01:20:08Z,450000,False,-55.0,247.0,1,left,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.33,Missed,,,,,,,,,,,,,,,,,,
46,PT07M34.00S,2023-10-31T01:20:06.0Z,1,REGULAR,rebound,defensive,[],1631117,,,1610612762,14,7,2023-10-31T01:20:08Z,460000,False,,,0,,W. Kessler REBOUND (Off:0 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,45.0,3.0,3.0,0.0,,,,,,,,,,,,,,
47,PT07M21.00S,2023-10-31T01:20:19.0Z,1,REGULAR,3pt,Jump Shot,[],1628374,70.38436268068331,23.03921568627451,1610612762,14,10,2023-10-31T01:20:23Z,470000,False,-135.0,226.0,1,right,L. Markkanen 26' 3PT  (3 PTS) (J. Clarkson 2 AST),"[1628374, 203903]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Left Center,26.31,Made,,,,,3.0,,,,,,J. Clarkson,203903.0,2.0,,,,,
49,PT07M13.00S,2023-10-31T01:20:30.6Z,1,REGULAR,foul,personal,[],1629659,,,1610612743,14,10,2023-10-31T01:20:54Z,490000,False,,,0,,T. Horton-Tucker personal FOUL (1 PF),"[1629659, 1627750]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Right,,,,,,,,1628480.0,1.0,0.0,Murray,1627750.0,,,,,,,,
51,PT07M13.00S,2023-10-31T01:20:36.8Z,1,REGULAR,substitution,out,[],1631117,,,1610612743,14,10,2023-10-31T01:20:42Z,510000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M13.00S,2023-10-31T01:20:36.8Z,1,REGULAR,substitution,in,[],203482,,,1610612743,14,10,2023-10-31T01:20:42Z,520000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M05.00S,2023-10-31T01:21:02.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,5.601182654402102,49.754901960784316,1610612743,16,10,2023-10-31T01:21:06Z,530000,False,1.0,0.0,1,left,A. Gordon alley-oop DUNK (4 PTS) (N. Jokic 4 AST),"[203932, 203999]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,4.0,,,,,,N. Jokic,203999.0,4.0,,,,,
55,PT06M50.00S,2023-10-31T01:21:16.7Z,1,REGULAR,3pt,Jump Shot,[],1628381,91.40932982917214,4.411764705882353,1610612762,16,10,2023-10-31T01:21:20Z,550000,False,-228.0,28.0,1,right,MISS J. Collins 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
56,PT06M48.00S,2023-10-31T01:21:18.7Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,16,10,2023-10-31T01:21:20Z,560000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,,,55.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M44.00S,2023-10-31T01:21:23.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,30.17411300919842,71.32352941176471,1610612743,16,10,2023-10-31T01:21:30Z,570000,False,-107.0,231.0,1,left,MISS J. Murray 25' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
58,PT06M40.00S,2023-10-31T01:21:27.4Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,16,10,2023-10-31T01:21:30Z,580000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,
59,PT06M29.00S,2023-10-31T01:21:38.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,94.30026281208936,55.88235294117647,1610612762,16,10,2023-10-31T01:21:42Z,590000,False,29.0,1.0,1,right,MISS J. Collins driving reverse Layup,[1628381],1610612762.0,UTA,driving reverse,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
60,PT06M25.00S,2023-10-31T01:21:42.3Z,1,REGULAR,rebound,offensive,[],1628374,,,1610612762,16,10,2023-10-31T01:21:42Z,600000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:0),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Restricted Area,0-8 Center,,,59.0,1.0,0.0,1.0,,,,,,,,,,,,,,
61,PT06M25.00S,2023-10-31T01:21:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,94.40999984741211,50.0,1610612762,16,12,2023-10-31T01:21:41Z,610000,False,0.0,0.0,1,right,L. Markkanen tip Layup (5 PTS),[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,5.0,,,,,,,,,,,,,
62,PT06M15.00S,2023-10-31T01:21:53.4Z,1,REGULAR,foul,personal,[],1629659,,,1610612743,16,12,2023-10-31T01:22:01Z,620000,False,,,0,,T. Horton-Tucker personal FOUL (2 PF),"[1629659, 203999]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Right Center,,,,,,,,1628480.0,2.0,0.0,Jokic,203999.0,,,,,,,,
64,PT06M15.00S,2023-10-31T01:22:00.2Z,1,REGULAR,substitution,out,[],1629659,,,1610612743,16,12,2023-10-31T01:22:18Z,640000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M15.00S,2023-10-31T01:22:00.2Z,1,REGULAR,substitution,out,[],1628374,,,1610612743,16,12,2023-10-31T01:22:18Z,650000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M15.00S,2023-10-31T01:22:00.2Z,1,REGULAR,substitution,in,[],1641718,,,1610612743,16,12,2023-10-31T01:22:18Z,660000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M15.00S,2023-10-31T01:22:00.2Z,1,REGULAR,substitution,in,[],1629012,,,1610612743,16,12,2023-10-31T01:22:18Z,670000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M00.00S,2023-10-31T01:22:31.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612743,16,12,2023-10-31T01:22:44Z,680000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,1628480.0,,,,,,,,,,,,
69,PT05M51.00S,2023-10-31T01:22:58.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628381,93.11760840998686,49.01960784313725,1610612762,16,14,2023-10-31T01:23:01Z,690000,False,-5.0,12.0,1,right,J. Collins alley-oop DUNK (2 PTS) (K. George 1 AST),"[1628381, 1641718]",1610612762.0,UTA,alley-oop,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,2.0,,,,,,K. George,1641718.0,1.0,,,,,
71,PT05M51.00S,2023-10-31T01:23:01.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,16,14,2023-10-31T01:23:01Z,710000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M51.00S,2023-10-31T01:25:28.3Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,16,14,2023-10-31T01:25:49Z,720000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M51.00S,2023-10-31T01:25:28.3Z,1,REGULAR,substitution,in,[],202704,,,1610612743,16,14,2023-10-31T01:25:49Z,730000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M31.00S,2023-10-31T01:26:26.7Z,1,REGULAR,turnover,lost ball,[],203999,,,1610612743,16,14,2023-10-31T01:26:31Z,750000,False,,,0,,N. Jokic lost ball TURNOVER (1 TO),"[203999, 203482]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Olynyk,203482.0,,
76,PT05M31.00S,2023-10-31T01:26:26.7Z,1,REGULAR,steal,,[],203482,,,1610612762,16,14,2023-10-31T01:26:28Z,760000,False,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
77,PT05M27.00S,2023-10-31T01:26:31.3Z,1,REGULAR,turnover,bad pass,[],203903,,,1610612762,16,14,2023-10-31T01:26:33Z,770000,False,,,0,,J. Clarkson bad pass TURNOVER (2 TO),"[203903, 203484]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,Caldwell-Pope,203484.0,,
78,PT05M27.00S,2023-10-31T01:26:31.3Z,1,REGULAR,steal,,[],203484,,,1610612743,16,14,2023-10-31T01:26:32Z,780000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
79,PT05M23.00S,2023-10-31T01:26:35.1Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629008,26.49474375821288,17.15686274509804,1610612743,16,14,2023-10-31T01:27:24Z,790000,False,164.0,197.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
80,PT05M19.00S,2023-10-31T01:26:39.1Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,16,14,2023-10-31T01:26:40Z,800000,False,,,0,,N. Jokic REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,79.0,2.0,1.0,1.0,,,,,,,,,,,,,,
81,PT05M19.00S,2023-10-31T01:26:38.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",203999,5.590000152587891,50.0,1610612743,18,14,2023-10-31T01:26:43Z,810000,False,0.0,0.0,1,left,N. Jokic tip Layup (2 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
82,PT05M03.00S,2023-10-31T01:26:55.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,86.28449408672799,38.48039215686275,1610612762,18,14,2023-10-31T01:26:59Z,820000,False,-58.0,76.0,1,right,MISS J. Clarkson 9' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Left,9.57,Missed,,,,,,,,,,,,,,,,,,
83,PT05M01.00S,2023-10-31T01:26:57.6Z,1,REGULAR,rebound,defensive,[],202704,,,1610612743,18,14,2023-10-31T01:26:59Z,830000,False,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Left,,,82.0,1.0,1.0,0.0,,,,,,,,,,,,,,
84,PT04M56.00S,2023-10-31T01:27:02.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,5.863994743758213,43.13725490196079,1610612743,20,14,2023-10-31T01:27:12Z,840000,False,34.0,3.0,1,left,N. Jokic running finger roll Layup (4 PTS) (M. Porter Jr. 1 AST),"[203999, 1629008]",1610612743.0,DEN,running finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.44,Made,,,,,4.0,,,,,,M. Porter Jr.,1629008.0,1.0,,,,,
