actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-03-06T03:05:57.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-06T03:05:57Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-03-06T03:05:59.7Z,1,REGULAR,jumpball,recovered,[],203484,,,1610612743,0,0,2024-03-06T03:05:59Z,40000,False,,,0,,Jump Ball N. Jokic vs. J. Nurkic: Tip to K. Caldwell-Pope,"[203484, 203999, 203994]",1610612743.0,DEN,startperiod,K. Caldwell-Pope,203484.0,Caldwell-Pope,K. Caldwell-Pope,Jokic,203999.0,Nurkic,203994.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2024-03-06T03:06:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,93.9060446780552,53.92156862745098,1610612743,0,0,2024-03-06T03:32:16Z,70000,False,20.0,5.0,1,right,MISS A. Gordon Layup - blocked,"[203932, 203994]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.02,Missed,Nurkic,203994.0,,,,,,,,,,,,,,,,
8,PT11M36.00S,2024-03-06T03:06:20.0Z,1,REGULAR,block,,[],203994,,,1610612743,0,0,2024-03-06T03:06:24Z,80000,False,,,0,,J. Nurkic BLOCK (1 BLK),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M32.00S,2024-03-06T03:06:24.0Z,1,REGULAR,rebound,defensive,[],203994,,,1610612756,0,0,2024-03-06T03:06:28Z,90000,False,,,0,,J. Nurkic REBOUND (Off:0 Def:1),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,
10,PT11M18.00S,2024-03-06T03:06:38.6Z,1,REGULAR,3pt,Jump Shot,[],1628960,4.681340341655716,95.83333333333334,1610612756,0,3,2024-03-06T03:06:45Z,100000,False,-229.0,-8.0,1,left,G. Allen 3PT  (3 PTS) (J. Nurkic 1 AST),"[1628960, 203994]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Left Corner 3,24+ Left,22.94,Made,,,,,,,3.0,J. Nurkic,203994.0,1.0,,,,,,,,
12,PT10M59.00S,2024-03-06T03:06:57.4Z,1,REGULAR,3pt,Jump Shot,[],203999,76.2976346911958,12.5,1610612743,3,3,2024-03-06T03:07:04Z,120000,False,-188.0,170.0,1,right,N. Jokic 25' 3PT  (3 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,25.33,Made,,,,,,,3.0,J. Murray,1627750.0,1.0,,,,,,,,
14,PT10M42.00S,2024-03-06T03:07:13.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,10.726018396846255,53.431372549019606,1610612756,3,3,2024-03-06T03:08:01Z,140000,False,-17.0,48.0,1,left,MISS G. Allen driving floating Shot,[1628960],1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.13,Missed,,,,,,,,,,,,,,,,,,
15,PT10M41.00S,2024-03-06T03:07:14.9Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,3,3,2024-03-06T03:07:21Z,150000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,
16,PT10M33.00S,2024-03-06T03:07:23.9Z,1,REGULAR,2pt,Jump Shot,[],1627750,77.61169513797634,68.62745098039215,1610612743,5,3,2024-03-06T03:07:30Z,160000,False,93.0,158.0,1,right,J. Murray 18' step back Jump Shot (2 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right Center,18.34,Made,,,,,,,2.0,,,,,,,,,,,
17,PT10M06.00S,2024-03-06T03:07:50.3Z,1,REGULAR,turnover,bad pass,[],203994,,,1610612756,5,3,2024-03-06T03:07:55Z,170000,False,,,0,,J. Nurkic bad pass TURNOVER (1 TO),"[203994, 203484]",1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,,
18,PT10M06.00S,2024-03-06T03:07:50.3Z,1,REGULAR,steal,,[],203484,,,1610612743,5,3,2024-03-06T03:07:52Z,180000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
