actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-12-30T02:11:06.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-30T02:11:06Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-12-30T02:11:09.7Z,1,REGULAR,jumpball,recovered,[],1630581,,,1610612760,0,0,2023-12-30T02:11:09Z,40000,False,,,0,,Jump Ball C. Holmgren vs. N. Jokic: Tip to J. Giddey,"[1630581, 1631096, 203999]",1610612760.0,OKC,startperiod,J. Giddey,1630581.0,Giddey,J. Giddey,Holmgren,1631096.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-12-30T02:11:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.9060446780552,54.166666666666664,1610612760,0,0,2023-12-30T02:11:29Z,70000,False,21.0,5.0,1,right,MISS J. Giddey driving reverse Layup,[1630581],1610612760.0,OKC,driving reverse,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2023-12-30T02:11:26.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,0,2023-12-30T02:11:29Z,80000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M33.00S,2023-12-30T02:11:33.8Z,1,REGULAR,3pt,Jump Shot,[],1627750,32.276609724047304,42.64705882352941,1610612743,0,0,2023-12-30T02:11:37Z,90000,False,37.0,251.0,1,left,MISS J. Murray 25' step back 3PT,[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.36,Missed,,,,,,,,,,,,,,,,,,
10,PT11M30.00S,2023-12-30T02:11:36.8Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,0,0,2023-12-30T02:11:37Z,100000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M19.00S,2023-12-30T02:11:47.1Z,1,REGULAR,3pt,Jump Shot,[],1631096,68.80749014454665,69.85294117647058,1610612760,0,3,2023-12-30T02:11:51Z,110000,False,99.0,241.0,1,right,C. Holmgren 26' 3PT  (3 PTS) (J. Williams 1 AST),"[1631096, 1631114]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Right Center,26.04,Made,,,,,3.0,J. Williams,1631114.0,1.0,,,,,,,,,,
13,PT10M50.00S,2023-12-30T02:12:16.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629008,10.463206307490145,51.71568627450981,1610612743,2,3,2023-12-30T02:13:01Z,130000,False,-9.0,46.0,1,left,M. Porter Jr. driving Hook (2 PTS) (K. Caldwell-Pope 1 AST),"[1629008, 203484]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.67,Made,,,,,2.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,
15,PT10M40.00S,2023-12-30T02:12:25.3Z,1,REGULAR,3pt,Jump Shot,[],1631096,71.17279894875165,16.42156862745098,1610612760,2,6,2023-12-30T02:12:29Z,150000,False,-168.0,218.0,1,right,C. Holmgren 27' 3PT pullup (6 PTS) (J. Williams 2 AST),"[1631096, 1631114]",1610612760.0,OKC,pullup,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,27.56,Made,,,,,6.0,J. Williams,1631114.0,2.0,,,,,,,,,,
18,PT10M29.00S,2023-12-30T02:12:45.0Z,1,REGULAR,foul,offensive,[],203999,,,1610612743,2,6,2023-12-30T02:12:51Z,180000,False,,,0,,N. Jokic offensive FOUL (1 PF),"[203999, 1629652]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203593.0,1.0,0.0,Dort,1629652.0,,,,,
20,PT10M29.00S,2023-12-30T02:12:45.0Z,1,REGULAR,turnover,offensive foul,[],203999,,,1610612743,2,6,2023-12-30T02:12:45Z,200000,False,,,0,,N. Jokic offensive foul TURNOVER (1 TO),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,203593.0,,,,,1.0,,,,
