actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-02-05T01:40:34.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-05T01:40:34Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-02-05T01:40:36.8Z,1,REGULAR,jumpball,recovered,[],1629014,,,1610612757,0,0,2024-02-05T01:40:36Z,40000,False,,,0,,Jump Ball D. Ayton vs. N. Jokic: Tip to A. Simons,"[1629014, 1629028, 203999]",1610612757.0,POR,startperiod,A. Simons,1629014.0,Simons,A. Simons,Ayton,1629028.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2024-02-05T01:40:55.5Z,1,REGULAR,3pt,Jump Shot,[],1629014,8.015768725361367,96.1014093137255,1610612757,0,3,2024-02-05T01:42:07Z,70000,False,-231.0,23.0,1,left,A. Simons 3PT  (3 PTS) (K. Murray 1 AST),"[1629014, 1631200]",1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,23.16,Made,3.0,K. Murray,1631200.0,1.0,,,,,,,,,,,,,,
9,PT11M17.00S,2024-02-05T01:41:17.1Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,0,3,2024-02-05T01:41:26Z,90000,False,,,0,,N. Jokic bad pass TURNOVER (1 TO),"[203999, 1631200]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Murray,1631200.0,,,,,,,,,,,
10,PT11M17.00S,2024-02-05T01:41:17.1Z,1,REGULAR,steal,,[],1631200,,,1610612757,0,3,2024-02-05T01:41:19Z,100000,False,,,0,,K. Murray STEAL (1 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M11.00S,2024-02-05T01:41:21.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631200,5.995400788436268,44.6078431372549,1610612757,0,5,2024-02-05T01:42:44Z,110000,False,27.0,4.0,1,left,K. Murray running Layup (2 PTS),[1631200],1610612757.0,POR,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.73,Made,2.0,,,,,,,,,,,,,,,,,
12,PT10M57.00S,2024-02-05T01:41:36.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,91.93495400788436,52.450980392156865,1610612743,2,5,2024-02-05T01:44:22Z,120000,False,12.0,23.0,1,right,N. Jokic floating Jump Shot (2 PTS) (M. Porter Jr. 1 AST),"[203999, 1629008]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.63,Made,2.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,,,,,
14,PT10M29.00S,2024-02-05T01:42:09.4Z,1,REGULAR,3pt,Jump Shot,[],1629680,22.28975032851511,9.068627450980392,1610612757,2,5,2024-02-05T01:47:07Z,140000,False,205.0,157.0,1,left,MISS M. Thybulle 25' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,25.8,Missed,,,,,,,,,,,,,,,,,,
17,PT10M26.00S,2024-02-05T01:42:12.4Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,2,5,2024-02-05T01:47:07Z,145000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,
15,PT10M18.00S,2024-02-05T01:42:15.6Z,1,REGULAR,3pt,Jump Shot,[],1629008,77.87450722733246,8.823529411764707,1610612743,5,5,2024-02-05T01:42:26Z,150000,False,-206.0,155.0,1,right,M. Porter Jr. 25' 3PT  (3 PTS) (A. Gordon 1 AST),"[1629008, 203932]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.8,Made,3.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,
18,PT10M03.00S,2024-02-05T01:42:30.5Z,1,REGULAR,3pt,Jump Shot,[],1629014,27.94021024967148,83.33333333333334,1610612757,5,8,2024-02-05T01:42:41Z,170000,False,-167.0,210.0,1,left,A. Simons 26' 3PT pullup (6 PTS) (K. Murray 2 AST),"[1629014, 1631200]",1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Left Center,26.82,Made,6.0,K. Murray,1631200.0,2.0,,,,,,,,,,,,,,
