actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M30.00S,2024-02-15T02:13:04.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203084,12.171484888304862,4.6568627450980395,1610612758,5,0,2024-02-15T02:13:10Z,170000,False,227.0,62.0,1,left,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.5,Missed,,,,,,,,,,,,,,,,,,
18,PT10M27.00S,2024-02-15T02:13:07.9Z,1,REGULAR,rebound,defensive,[],203200,,,1610612743,5,0,2024-02-15T02:13:10Z,180000,False,,,0,,J. Holiday REBOUND (Off:0 Def:1),[203200],1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,
19,PT10M18.00S,2024-02-15T02:13:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,93.38042049934296,44.85294117647059,1610612743,5,0,2024-02-15T02:14:12Z,190000,False,-26.0,10.0,1,right,MISS A. Gordon driving Layup,[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,,,,,,,,,,
20,PT10M17.00S,2024-02-15T02:13:17.5Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,5,0,2024-02-15T02:13:21Z,200000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,
21,PT10M04.00S,2024-02-15T02:13:30.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,8.754927726675426,62.00980392156863,1610612758,5,2,2024-02-15T02:13:47Z,210000,False,-60.0,30.0,1,left,D. Sabonis 6' driving Hook (2 PTS) (D. Fox 1 AST),"[1627734, 1628368]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,6.7,Made,2.0,,,,,D. Fox,1628368.0,1.0,,,,,,,,,,
23,PT09M44.00S,2024-02-15T02:13:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202704,92.9862023653088,50.73529411764706,1610612743,7,2,2024-02-15T02:13:57Z,230000,False,4.0,13.0,1,right,R. Jackson cutting Layup (2 PTS) (J. Holiday 1 AST),"[202704, 203200]",1610612743.0,DEN,cutting,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,1.39,Made,2.0,,,,,J. Holiday,203200.0,1.0,,,,,,,,,,
25,PT09M21.00S,2024-02-15T02:14:13.7Z,1,REGULAR,3pt,Jump Shot,[],1628989,6.389618922470433,1.4705882352941175,1610612758,7,5,2024-02-15T02:14:20Z,250000,False,243.0,8.0,1,left,K. Huerter 24' 3PT fadeaway (3 PTS) (D. Sabonis 1 AST),"[1628989, 1627734]",1610612758.0,SAC,fadeaway,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,24.27,Made,3.0,,,,,D. Sabonis,1627734.0,1.0,,,,,,,,,,
27,PT09M05.00S,2024-02-15T02:14:29.5Z,1,REGULAR,3pt,Jump Shot,[],1629008,67.62483574244416,46.32352941176471,1610612743,7,5,2024-02-15T02:14:39Z,270000,False,-18.0,252.0,1,right,MISS M. Porter Jr. 25' pullup 3PT,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.25,Missed,,,,,,,,,,,,,,,,,,
28,PT09M02.00S,2024-02-15T02:14:32.5Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,7,5,2024-02-15T02:14:39Z,280000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,
29,PT09M00.00S,2024-02-15T02:14:35.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631099,26.49474375821288,15.931372549019606,1610612758,7,5,2024-02-15T02:16:38Z,290000,False,170.0,197.0,1,left,MISS K. Murray 26' running 3PT,[1631099],1610612758.0,SAC,running,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.01,Missed,,,,,,,,,,,,,,,,,,
30,PT09M00.00S,2024-02-15T02:14:35.5Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,7,5,2024-02-15T02:14:47Z,300000,False,,,0,,A. Gordon REBOUND (Off:0 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,29.0,3.0,3.0,0.0,,,,,,,,,,,,,
31,PT08M45.00S,2024-02-15T02:14:49.7Z,1,REGULAR,3pt,Jump Shot,[],203200,92.85479632063075,3.6764705882352944,1610612743,10,5,2024-02-15T02:14:56Z,310000,False,-232.0,15.0,1,right,J. Holiday 3PT  (3 PTS) (A. Gordon 1 AST),"[203200, 203932]",1610612743.0,DEN,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,23.21,Made,3.0,,,,,A. Gordon,203932.0,1.0,,,,,,,,,,
33,PT08M32.00S,2024-02-15T02:15:02.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628368,5.995400788436268,50.73529411764706,1610612758,10,5,2024-02-15T02:15:08Z,330000,False,-4.0,4.0,1,left,MISS D. Fox driving DUNK,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,0.54,Missed,,,,,,,,,,,,,,,,,,
34,PT08M31.00S,2024-02-15T02:15:03.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,10,5,2024-02-15T02:15:08Z,340000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,33.0,,,,,,,,,,,,,,,,
36,PT08M12.00S,2024-02-15T02:15:36.2Z,1,REGULAR,3pt,Jump Shot,[],202704,93.24901445466492,3.9215686274509802,1610612743,10,5,2024-02-15T02:15:43Z,360000,False,-230.0,11.0,1,right,MISS R. Jackson fadeaway 3PT,[202704],1610612743.0,DEN,fadeaway,,,Jackson,R. Jackson,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
37,PT08M10.00S,2024-02-15T02:15:39.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,10,5,2024-02-15T02:15:39Z,370000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Left Corner 3,24+ Left,,,,36.0,,,,,,,,,,,,,,,,
39,PT07M55.00S,2024-02-15T02:16:04.7Z,1,REGULAR,3pt,Jump Shot,[],1628368,8.623521681997373,94.6078431372549,1610612758,10,5,2024-02-15T02:16:10Z,390000,False,-223.0,29.0,1,left,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,22.48,Missed,,,,,,,,,,,,,,,,,,
40,PT07M50.00S,2024-02-15T02:16:09.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,10,5,2024-02-15T02:16:10Z,400000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,
41,PT07M42.00S,2024-02-15T02:16:16.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,91.93495400788436,53.18627450980392,1610612743,12,5,2024-02-15T02:16:22Z,410000,False,16.0,23.0,1,right,N. Jokic driving Hook (2 PTS) (R. Jackson 1 AST),"[203999, 202704]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.82,Made,2.0,,,,,R. Jackson,202704.0,1.0,,,,,,,,,,
43,PT07M32.00S,2024-02-15T02:16:26.9Z,1,REGULAR,3pt,Jump Shot,[],1628989,28.07161629434954,77.20588235294117,1610612758,12,5,2024-02-15T02:16:31Z,430000,False,-136.0,211.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
44,PT07M29.00S,2024-02-15T02:16:29.9Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,12,5,2024-02-15T02:16:31Z,440000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,43.0,1.0,1.0,0.0,,,,,,,,,,,,,
45,PT07M17.00S,2024-02-15T02:16:43.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,94.03745072273325,52.69607843137255,1610612743,14,5,2024-02-15T02:16:49Z,450000,False,13.0,4.0,1,right,N. Jokic driving Layup (4 PTS) (R. Jackson 2 AST),"[203999, 202704]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.39,Made,4.0,,,,,R. Jackson,202704.0,2.0,,,,,,,,,,
47,PT07M17.00S,2024-02-15T02:16:47.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,14,5,2024-02-15T02:16:48Z,470000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT07M17.00S,2024-02-15T02:19:24.2Z,1,REGULAR,substitution,out,[],202704,,,1610612758,14,5,2024-02-15T02:19:42Z,480000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M17.00S,2024-02-15T02:19:24.2Z,1,REGULAR,substitution,in,[],1631221,,,1610612758,14,5,2024-02-15T02:19:42Z,490000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612743.0,DEN,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M07.00S,2024-02-15T02:19:54.8Z,1,REGULAR,turnover,bad pass,[],1627734,,,1610612758,14,5,2024-02-15T02:19:59Z,500000,False,,,0,,D. Sabonis bad pass TURNOVER (1 TO),"[1627734, 1631221]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Gillespie,1631221.0,,,,,,,
51,PT07M07.00S,2024-02-15T02:19:54.8Z,1,REGULAR,steal,,[],1631221,,,1610612743,14,5,2024-02-15T02:19:56Z,510000,False,,,0,,C. Gillespie STEAL (1 STL),[1631221],1610612743.0,DEN,,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
52,PT07M04.00S,2024-02-15T02:20:00.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203999,92.59198423127464,48.77450980392157,1610612743,14,5,2024-02-15T02:23:42Z,520000,False,-6.0,17.0,1,right,MISS N. Jokic running Layup,[203999],1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
53,PT07M03.00S,2024-02-15T02:20:01.4Z,1,REGULAR,rebound,offensive,[],1629008,,,1610612743,14,5,2024-02-15T02:23:42Z,530000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,52.0,2.0,1.0,1.0,,,,,,,,,,,,,
54,PT07M02.00S,2024-02-15T02:20:05.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629008,94.40999984741211,50.0,1610612743,14,5,2024-02-15T02:24:23Z,540000,False,0.0,0.0,1,right,MISS M. Porter Jr. tip DUNK,[1629008],1610612743.0,DEN,tip,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
55,PT07M01.00S,2024-02-15T02:20:06.4Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,14,5,2024-02-15T02:24:23Z,550000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,
56,PT06M56.00S,2024-02-15T02:20:09.9Z,1,REGULAR,foul,offensive,[],1627734,,,1610612758,14,5,2024-02-15T02:20:22Z,560000,False,,,0,,D. Sabonis charge offensive FOUL (1 PF),"[1627734, 203932]",1610612758.0,SAC,charge,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1626300.0,1.0,0.0,Gordon,203932.0,,
58,PT06M56.00S,2024-02-15T02:20:09.9Z,1,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,14,5,2024-02-15T02:20:09Z,580000,False,,,0,,D. Sabonis offensive foul TURNOVER (2 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2.0,,,1626300.0,,,,,,
59,PT06M42.00S,2024-02-15T02:20:34.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,73.66951379763469,17.15686274509804,1610612743,14,5,2024-02-15T02:20:39Z,590000,False,-164.0,195.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
60,PT06M39.00S,2024-02-15T02:20:37.5Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,14,5,2024-02-15T02:20:39Z,600000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,
61,PT06M21.00S,2024-02-15T02:20:56.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,18.084756898817346,48.529411764705884,1610612758,14,7,2024-02-15T02:21:05Z,610000,False,7.0,117.0,1,left,D. Fox 11' turnaround fadeaway Jump Shot (2 PTS),[1628368],1610612758.0,SAC,turnaround fadeaway,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,11.77,Made,2.0,,,,,,,,,,,,,,,,,
62,PT06M06.00S,2024-02-15T02:21:10.5Z,1,REGULAR,turnover,bad pass,[],1631221,,,1610612743,14,7,2024-02-15T02:21:16Z,620000,False,,,0,,C. Gillespie bad pass TURNOVER (1 TO),"[1631221, 1628368]",1610612743.0,DEN,,,,Gillespie,C. Gillespie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Fox,1628368.0,,,,,,,
63,PT06M06.00S,2024-02-15T02:21:10.5Z,1,REGULAR,steal,,[],1628368,,,1610612758,14,7,2024-02-15T02:21:12Z,630000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
64,PT06M00.00S,2024-02-15T02:21:16.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203084,4.418528252299605,94.85294117647058,1610612758,14,7,2024-02-15T02:26:18Z,640000,False,-224.0,-11.0,1,left,MISS H. Barnes running pullup 3PT,[203084],1610612758.0,SAC,running pullup,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,22.46,Missed,,,,,,,,,,,,,,,,,,
65,PT05M56.00S,2024-02-15T02:21:20.6Z,1,REGULAR,rebound,offensive,[],1631099,,,1610612758,14,7,2024-02-15T02:21:24Z,650000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,64.0,2.0,1.0,1.0,,,,,,,,,,,,,
66,PT05M56.00S,2024-02-15T02:21:21.8Z,1,REGULAR,turnover,lost ball,[],1631099,,,1610612758,14,7,2024-02-15T02:21:27Z,660000,False,,,0,,K. Murray lost ball TURNOVER (1 TO),"[1631099, 1631221]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1.0,Gillespie,1631221.0,,,,,,,
67,PT05M56.00S,2024-02-15T02:21:21.8Z,1,REGULAR,steal,,[],1631221,,,1610612743,14,7,2024-02-15T02:21:23Z,670000,False,,,0,,C. Gillespie STEAL (2 STL),[1631221],1610612743.0,DEN,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
68,PT05M51.00S,2024-02-15T02:21:26.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631221,90.88370565045992,40.19607843137255,1610612743,14,7,2024-02-15T02:26:49Z,680000,False,-49.0,33.0,1,right,MISS C. Gillespie running Layup - blocked,"[1631221, 1628989]",1610612743.0,DEN,running,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,Huerter,1628989.0
69,PT05M51.00S,2024-02-15T02:21:26.3Z,1,REGULAR,block,,[],1628989,,,1610612743,14,7,2024-02-15T02:21:40Z,690000,False,,,0,,K. Huerter BLOCK (1 BLK),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
70,PT05M46.00S,2024-02-15T02:21:31.3Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,14,7,2024-02-15T02:21:44Z,700000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,
71,PT05M36.00S,2024-02-15T02:21:41.0Z,1,REGULAR,2pt,Jump Shot,[],1631099,17.427726675427067,72.54901960784314,1610612758,14,7,2024-02-15T02:27:41Z,710000,False,-113.0,111.0,1,left,MISS K. Murray 15' pullup Shot,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,15.84,Missed,,,,,,,,,,,,,,,,,,
72,PT05M34.00S,2024-02-15T02:21:43.0Z,1,REGULAR,rebound,defensive,[],1631221,,,1610612743,14,7,2024-02-15T02:21:49Z,720000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:1),[1631221],1610612743.0,DEN,,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,
73,PT05M28.00S,2024-02-15T02:21:49.4Z,1,REGULAR,turnover,lost ball,[],1629008,,,1610612743,14,7,2024-02-15T02:21:55Z,730000,False,,,0,,M. Porter Jr. lost ball TURNOVER (1 TO),"[1629008, 1628989]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Huerter,1628989.0,,,,,,,
74,PT05M28.00S,2024-02-15T02:21:49.4Z,1,REGULAR,steal,,[],1628989,,,1610612758,14,7,2024-02-15T02:21:51Z,740000,False,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
75,PT05M21.00S,2024-02-15T02:21:55.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628368,6.1268068331143235,50.98039215686274,1610612758,14,7,2024-02-15T02:29:35Z,750000,False,-5.0,5.0,1,left,MISS D. Fox running Layup,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,0.71,Missed,,,,,,,,,,,,,,,,,,
76,PT05M21.00S,2024-02-15T02:21:55.9Z,1,REGULAR,rebound,offensive,[],1628368,,,1610612758,14,7,2024-02-15T02:22:01Z,760000,False,,,0,,D. Fox REBOUND (Off:1 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,75.0,2.0,1.0,1.0,,,,,,,,,,,,,
77,PT05M21.00S,2024-02-15T02:21:58.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628368,5.590000152587891,50.0,1610612758,14,9,2024-02-15T02:22:04Z,770000,False,0.0,0.0,1,left,D. Fox tip Layup (4 PTS),[1628368],1610612758.0,SAC,tip,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
78,PT05M21.00S,2024-02-15T02:22:05.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,14,9,2024-02-15T02:22:05Z,780000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M21.00S,2024-02-15T02:24:26.4Z,1,REGULAR,substitution,out,[],1629008,,,1610612743,14,9,2024-02-15T02:24:46Z,790000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M21.00S,2024-02-15T02:24:26.4Z,1,REGULAR,substitution,out,[],1628368,,,1610612743,14,9,2024-02-15T02:24:46Z,800000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M21.00S,2024-02-15T02:24:26.4Z,1,REGULAR,substitution,out,[],1628989,,,1610612743,14,9,2024-02-15T02:24:46Z,810000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M21.00S,2024-02-15T02:24:26.4Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,14,9,2024-02-15T02:24:46Z,820000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
