actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT10M42.00S,2024-01-13T03:14:53.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203999,5.601182654402102,51.225490196078425,1610612743,2,2,2024-01-13T03:15:01Z,150000,False,-6.0,0.0,1,left,N. Jokic running Layup (2 PTS) (M. Porter Jr. 1 AST),"[203999, 1629008]",1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,2.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,
17,PT10M19.00S,2024-01-13T03:15:15.6Z,1,REGULAR,turnover,bad pass,[],1629627,,,1610612740,2,2,2024-01-13T03:15:20Z,170000,False,,,0,,Z. Williamson bad pass TURNOVER (1 TO),"[1629627, 1629008]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,,,Porter Jr.,1629008.0,,,,,,
18,PT10M19.00S,2024-01-13T03:15:15.6Z,1,REGULAR,steal,,[],1629008,,,1610612743,2,2,2024-01-13T03:21:24Z,180000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M14.00S,2024-01-13T03:15:21.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627750,5.469776609724048,46.81372549019608,1610612743,4,2,2024-01-13T03:16:47Z,190000,False,16.0,-1.0,1,left,J. Murray running finger roll Layup (2 PTS),[1627750],1610612743.0,DEN,running finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,,,2.0,,,,,,,,,,,
20,PT09M55.00S,2024-01-13T03:15:40.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,91.67214191852825,49.01960784313725,1610612740,4,4,2024-01-13T03:27:36Z,200000,False,-5.0,26.0,1,right,Z. Williamson floating Jump Shot (2 PTS) (C. McCollum 1 AST),"[1629627, 203468]",1610612740.0,NOP,floating,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,2.0,C. McCollum,203468.0,1.0,,,,,,,,
22,PT09M46.00S,2024-01-13T03:15:48.9Z,1,REGULAR,3pt,Jump Shot,[],203484,32.013797634691194,54.41176470588235,1610612743,7,4,2024-01-13T03:15:53Z,220000,False,-22.0,248.0,1,left,K. Caldwell-Pope 24' 3PT  (3 PTS) (N. Jokic 1 AST),"[203484, 203999]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,24.94,Made,,,,,,,3.0,N. Jokic,203999.0,1.0,,,,,,,,
24,PT09M27.00S,2024-01-13T03:16:07.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,87.72996057818659,44.36274509803921,1610612740,7,4,2024-01-13T03:18:26Z,240000,False,-28.0,63.0,1,right,MISS J. Valanciunas 6' driving floating Shot,[202685],1610612740.0,NOP,driving floating,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,6.88,Missed,,,,,,,,,,,,,,,,,,
25,PT09M25.00S,2024-01-13T03:16:09.6Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,7,4,2024-01-13T03:16:13Z,250000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M16.00S,2024-01-13T03:16:19.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,5.469776609724048,43.627450980392155,1610612743,7,4,2024-01-13T03:18:59Z,260000,False,32.0,-1.0,1,left,MISS J. Murray driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,,,,
27,PT09M14.00S,2024-01-13T03:16:21.6Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,7,4,2024-01-13T03:16:23Z,270000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT09M05.00S,2024-01-13T03:16:47.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,7,4,2024-01-13T03:16:47Z,300000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PT08M57.00S,2024-01-13T03:20:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.69448094612353,48.529411764705884,1610612740,7,6,2024-01-13T03:20:46Z,320000,False,-7.0,-3.0,1,right,Z. Williamson driving reverse Layup (4 PTS) (B. Ingram 1 AST),"[1629627, 1627742]",1610612740.0,NOP,driving reverse,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,,,4.0,B. Ingram,1627742.0,1.0,,,,,,,,
34,PT08M39.00S,2024-01-13T03:20:58.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,10.068988173455978,48.03921568627451,1610612743,7,6,2024-01-13T03:22:05Z,340000,False,10.0,42.0,1,left,MISS N. Jokic turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,4.32,Missed,,,,,,,,,,,,,,,,,,
35,PT08M36.00S,2024-01-13T03:21:01.6Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,7,6,2024-01-13T03:21:03Z,350000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT08M31.00S,2024-01-13T03:21:06.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629627,92.46057818659659,48.28431372549019,1610612740,7,8,2024-01-13T03:21:12Z,360000,False,-9.0,18.0,1,right,Z. Williamson running Layup (6 PTS),[1629627],1610612740.0,NOP,running,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,,,6.0,,,,,,,,,,,
37,PT08M14.00S,2024-01-13T03:21:24.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,5.995400788436268,47.549019607843135,1610612743,9,8,2024-01-13T03:21:30Z,370000,False,12.0,4.0,1,left,M. Porter Jr. driving DUNK (2 PTS) (J. Murray 1 AST),"[1629008, 1627750]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.29,Made,,,,,,,2.0,J. Murray,1627750.0,1.0,,,,,,,,
40,PT07M55.00S,2024-01-13T03:21:57.1Z,1,REGULAR,3pt,Jump Shot,[],1630529,91.40932982917214,95.83333333333334,1610612740,9,11,2024-01-13T03:22:01Z,400000,False,229.0,28.0,1,right,H. Jones 3PT  (3 PTS) (Z. Williamson 1 AST),"[1630529, 1629627]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Right Corner 3,24+ Right,23.09,Made,,,,,,,3.0,Z. Williamson,1629627.0,1.0,,,,,,,,
42,PT07M36.00S,2024-01-13T03:22:16.5Z,1,REGULAR,2pt,Jump Shot,[],203999,8.09789750328515,19.852941176470587,1610612743,9,11,2024-01-13T03:22:21Z,420000,False,151.0,24.0,1,left,MISS N. Jokic 15' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,15.25,Missed,,,,,,,,,,,,,,,,,,
43,PT07M33.00S,2024-01-13T03:22:19.5Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,9,11,2024-01-13T03:22:21Z,430000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT07M26.00S,2024-01-13T03:22:26.1Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203468,87.33574244415243,45.588235294117645,1610612740,9,13,2024-01-13T03:23:50Z,440000,False,-22.0,67.0,1,right,C. McCollum 7' driving floating Jump Shot (2 PTS),[203468],1610612740.0,NOP,driving floating,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,7.01,Made,,,,,,,2.0,,,,,,,,,,,
45,PT07M17.00S,2024-01-13T03:22:35.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203999,5.601182654402102,48.28431372549019,1610612743,11,13,2024-01-13T03:22:39Z,450000,False,9.0,0.0,1,left,N. Jokic driving DUNK (4 PTS) (K. Caldwell-Pope 1 AST),"[203999, 203484]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,0.86,Made,,,,,,,4.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,
47,PT06M55.00S,2024-01-13T03:22:57.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,89.96386333771353,44.11764705882353,1610612740,11,13,2024-01-13T03:23:03Z,470000,False,-29.0,42.0,1,right,MISS Z. Williamson turnaround Shot,[1629627],1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,5.11,Missed,,,,,,,,,,,,,,,,,,
48,PT06M54.00S,2024-01-13T03:22:58.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,11,13,2024-01-13T03:23:03Z,480000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,47.0,,,,,,,,,,,,,,,,,
50,PT06M39.00S,2024-01-13T03:23:27.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,10.200394218134035,45.83333333333333,1610612743,11,13,2024-01-13T03:23:32Z,500000,False,21.0,43.0,1,left,MISS N. Jokic turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
51,PT06M37.00S,2024-01-13T03:23:29.7Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,11,13,2024-01-13T03:23:32Z,510000,False,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,50.0,2.0,2.0,0.0,,,,,,,,,,,,,,
52,PT06M31.00S,2024-01-13T03:23:35.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627742,93.38042049934296,49.50980392156863,1610612740,11,15,2024-01-13T03:26:59Z,520000,False,-2.0,10.0,1,right,B. Ingram running Layup (4 PTS) (C. McCollum 2 AST),"[1627742, 203468]",1610612740.0,NOP,running,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,4.0,C. McCollum,203468.0,2.0,,,,,,,,
54,PT06M25.00S,2024-01-13T03:23:41.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,5.338370565045992,49.754901960784316,1610612743,13,15,2024-01-13T03:27:36Z,540000,False,1.0,-2.0,1,left,M. Porter Jr. Layup (4 PTS) (N. Jokic 2 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,,,4.0,N. Jokic,203999.0,2.0,,,,,,,,
56,PT06M14.00S,2024-01-13T03:23:52.3Z,1,REGULAR,3pt,Jump Shot,[],203468,74.45795006570303,16.176470588235293,1610612740,13,18,2024-01-13T03:24:02Z,560000,False,-169.0,188.0,1,right,C. McCollum 25' 3PT step back (5 PTS),[203468],1610612740.0,NOP,step back,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,25.26,Made,,,,,,,5.0,,,,,,,,,,,
57,PT05M59.00S,2024-01-13T03:24:08.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,5.075558475689881,45.83333333333333,1610612743,15,18,2024-01-13T03:28:29Z,570000,False,21.0,-5.0,1,left,N. Jokic driving Layup (6 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.13,Made,,,,,,,6.0,,,,,,,,,,,
58,PT05M47.00S,2024-01-13T03:24:19.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,87.99277266754271,55.14705882352941,1610612740,15,18,2024-01-13T03:28:49Z,580000,False,26.0,60.0,1,right,MISS B. Ingram 6' turnaround fadeaway Shot,[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,6.56,Missed,,,,,,,,,,,,,,,,,,
59,PT05M43.00S,2024-01-13T03:24:23.5Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,15,18,2024-01-13T03:24:25Z,590000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,58.0,3.0,3.0,0.0,,,,,,,,,,,,,,
60,PT05M39.00S,2024-01-13T03:24:27.7Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1629008,22.421156373193167,60.049019607843135,1610612743,17,18,2024-01-13T03:29:23Z,600000,False,-50.0,158.0,1,left,M. Porter Jr. 16' running pullup Jump Shot (6 PTS),[1629008],1610612743.0,DEN,running pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,16.61,Made,,,,,,,6.0,,,,,,,,,,,
61,PT05M24.00S,2024-01-13T03:24:42.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,80.23981603153744,45.34313725490196,1610612740,17,18,2024-01-13T03:24:47Z,610000,False,-23.0,133.0,1,right,MISS J. Valanciunas 13' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,13.52,Missed,,,,,,,,,,,,,,,,,,
62,PT05M21.00S,2024-01-13T03:24:45.0Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,17,18,2024-01-13T03:24:47Z,620000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,61.0,1.0,1.0,0.0,,,,,,,,,,,,,,
63,PT05M13.00S,2024-01-13T03:24:53.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,5.863994743758213,51.71568627450981,1610612743,17,18,2024-01-13T03:30:06Z,630000,False,-9.0,3.0,1,left,MISS J. Murray driving finger roll Layup,[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,0.9,Missed,,,,,,,,,,,,,,,,,,
64,PT05M10.00S,2024-01-13T03:24:56.2Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,17,18,2024-01-13T03:25:00Z,640000,False,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,63.0,2.0,1.0,1.0,,,,,,,,,,,,,,
65,PT05M10.00S,2024-01-13T03:24:56.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203932,5.590000152587891,50.0,1610612743,17,18,2024-01-13T03:47:04Z,650000,False,0.0,0.0,1,left,MISS A. Gordon tip Layup,[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
66,PT05M09.00S,2024-01-13T03:24:57.1Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,17,18,2024-01-13T03:47:04Z,660000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,,,
67,PT05M05.00S,2024-01-13T03:25:01.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203468,70.38436268068331,23.284313725490197,1610612740,17,18,2024-01-13T03:31:02Z,670000,False,-134.0,226.0,1,right,MISS C. McCollum 26' running pullup 3PT,[203468],1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
68,PT05M04.00S,2024-01-13T03:25:02.4Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,17,18,2024-01-13T03:25:50Z,680000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,67.0,4.0,4.0,0.0,,,,,,,,,,,,,,
69,PT04M57.00S,2024-01-13T03:25:10.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,4.944152431011826,47.794117647058826,1610612743,19,18,2024-01-13T03:31:28Z,690000,False,11.0,-6.0,1,left,A. Gordon alley-oop DUNK (2 PTS) (N. Jokic 3 AST),"[203932, 203999]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.25,Made,,,,,,,2.0,N. Jokic,203999.0,3.0,,,,,,,,
71,PT04M57.00S,2024-01-13T03:25:13.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,19,18,2024-01-13T03:25:13Z,710000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT04M57.00S,2024-01-13T03:27:29.5Z,1,REGULAR,substitution,out,[],1627750,,,1610612740,19,18,2024-01-13T03:28:20Z,720000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT04M57.00S,2024-01-13T03:27:29.5Z,1,REGULAR,substitution,out,[],202685,,,1610612740,19,18,2024-01-13T03:28:20Z,730000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M57.00S,2024-01-13T03:27:29.5Z,1,REGULAR,substitution,out,[],1629627,,,1610612740,19,18,2024-01-13T03:28:20Z,740000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M57.00S,2024-01-13T03:27:29.5Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,19,18,2024-01-13T03:28:20Z,750000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M57.00S,2024-01-13T03:27:29.5Z,1,REGULAR,substitution,out,[],203468,,,1610612740,19,18,2024-01-13T03:28:20Z,760000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT04M57.00S,2024-01-13T03:27:29.5Z,1,REGULAR,substitution,in,[],202704,,,1610612740,19,18,2024-01-13T03:28:20Z,770000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M57.00S,2024-01-13T03:27:29.5Z,1,REGULAR,substitution,in,[],1626204,,,1610612740,19,18,2024-01-13T03:28:20Z,780000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M57.00S,2024-01-13T03:27:29.5Z,1,REGULAR,substitution,in,[],1630530,,,1610612740,19,18,2024-01-13T03:28:20Z,790000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M57.00S,2024-01-13T03:27:29.5Z,1,REGULAR,substitution,in,[],1630631,,,1610612740,19,18,2024-01-13T03:28:20Z,800000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M57.00S,2024-01-13T03:27:29.5Z,1,REGULAR,substitution,in,[],1630230,,,1610612740,19,18,2024-01-13T03:28:20Z,810000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M41.00S,2024-01-13T03:28:53.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,95.22010512483574,49.754901960784316,1610612740,19,20,2024-01-13T03:32:17Z,820000,False,-1.0,-8.0,1,right,L. Nance Jr. cutting DUNK (2 PTS) (B. Ingram 2 AST),"[1626204, 1627742]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,2.0,B. Ingram,1627742.0,2.0,,,,,,,,
85,PT04M27.00S,2024-01-13T03:29:13.9Z,1,REGULAR,3pt,Jump Shot,[],203999,31.225361366622867,41.42156862745098,1610612743,22,20,2024-01-13T03:29:19Z,850000,False,43.0,241.0,1,left,N. Jokic 24' 3PT  (9 PTS) (K. Caldwell-Pope 2 AST),"[203999, 203484]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,24.48,Made,,,,,,,9.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,
