actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-01-14T20:42:00.3Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-14T20:42:00Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2024-01-14T20:42:01.9Z,1,REGULAR,jumpball,recovered,[],203932,,,1610612743,0,0,2024-01-14T20:42:01Z,40000,False,,,0,,Jump Ball N. Jokic vs. M. Turner: Tip to A. Gordon,"[203932, 203999, 1626167]",1610612743.0,DEN,startperiod,A. Gordon,203932.0,Gordon,A. Gordon,Jokic,203999.0,Turner,1626167.0,,,,,,,,,,,,,,,,,,,,,,
11,PT11M50.00S,2024-01-14T20:42:14.6Z,1,REGULAR,violation,kicked ball,[],1628971,,,1610612743,0,0,2024-01-14T20:43:22Z,65000,False,,,0,,B. Brown kicked ball VIOLATION,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2024-01-14T20:42:27.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,93.64323258869908,53.92156862745098,1610612743,2,0,2024-01-14T20:43:59Z,70000,False,20.0,7.0,1,right,J. Murray driving Layup (2 PTS) (M. Porter Jr. 1 AST),"[1627750, 1629008]",1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.09,Made,2.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,,,,,
8,PT11M28.00S,2024-01-14T20:42:43.7Z,1,REGULAR,2pt,Jump Shot,[],1626167,22.815374507227332,46.32352941176471,1610612754,2,2,2024-01-14T20:44:17Z,80000,False,18.0,162.0,1,left,M. Turner 16' Jump Shot (2 PTS) (J. Smith 1 AST),"[1626167, 1630188]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,16.3,Made,2.0,J. Smith,1630188.0,1.0,,,,,,,,,,,,,,
10,PT11M02.00S,2024-01-14T20:43:09.5Z,1,REGULAR,2pt,Jump Shot,[],1627750,93.38042049934296,77.45098039215686,1610612743,4,2,2024-01-14T20:44:27Z,100000,False,137.0,10.0,1,right,J. Murray 13' turnaround fadeaway Jump Shot (4 PTS),[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,13.76,Made,4.0,,,,,,,,,,,,,,,,,
12,PT10M38.00S,2024-01-14T20:43:33.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,6.389618922470433,50.73529411764706,1610612754,4,4,2024-01-14T20:43:41Z,110000,False,-4.0,8.0,1,left,B. Hield cutting Layup (2 PTS) (A. Nembhard 1 AST),"[1627741, 1629614]",1610612754.0,IND,cutting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,0.85,Made,2.0,A. Nembhard,1629614.0,1.0,,,,,,,,,,,,,,
14,PT10M20.00S,2024-01-14T20:43:54.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.06636005256242,48.77450980392157,1610612743,6,4,2024-01-14T20:46:30Z,130000,False,-6.0,22.0,1,right,A. Gordon DUNK (2 PTS) (J. Murray 1 AST),"[203932, 1627750]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.29,Made,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,,
16,PT10M20.00S,2024-01-14T20:43:57.7Z,1,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612743,6,4,2024-01-14T20:44:07Z,150000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Gordon 1 FT),"[1628971, 203932]",1610612754.0,IND,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,1.0,0.0,Gordon,203932.0,,,,,,,,,
18,PT10M20.00S,2024-01-14T20:44:43.5Z,1,REGULAR,freethrow,1 of 1,[],203932,,,1610612743,6,4,2024-01-14T20:44:57Z,170000,False,,,0,,MISS A. Gordon Free Throw 1 of 1,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
19,PT10M17.00S,2024-01-14T20:44:46.5Z,1,REGULAR,rebound,defensive,[],1629614,,,1610612754,6,4,2024-01-14T20:44:57Z,180000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:1),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,
20,PT10M09.00S,2024-01-14T20:44:53.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629614,15.982260183968464,53.92156862745098,1610612754,6,4,2024-01-14T20:45:00Z,190000,False,-20.0,98.0,1,left,MISS A. Nembhard 9' turnaround fadeaway Shot,[1629614],1610612754.0,IND,turnaround fadeaway,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,9.96,Missed,,,,,,,,,,,,,,,,,,
21,PT10M06.00S,2024-01-14T20:44:56.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,6,4,2024-01-14T20:44:56Z,200000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,20.0,1.0,1.0,0.0,,,,,
