actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
18,PT10M24.00S,2024-04-03T01:12:48.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,3,2,2024-04-03T01:12:50Z,180000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M14.00S,2024-04-03T01:12:57.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.835085413929041,43.627450980392155,1610612743,3,2,2024-04-03T01:15:24Z,190000,False,32.0,21.0,1,left,MISS N. Jokic cutting Layup - blocked,"[203999, 1641705]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,Wembanyama,1641705.0,,,,,,,,
35,PT10M14.00S,2024-04-03T01:12:57.8Z,1,REGULAR,block,,[],1641705,,,1610612743,3,2,2024-04-03T01:17:26Z,195000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M13.00S,2024-04-03T01:12:58.8Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,3,2,2024-04-03T01:15:24Z,200000,False,,,0,,N. Jokic REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,19.0,2.0,1.0,1.0,,,,,,,,,,,,,,
21,PT10M13.00S,2024-04-03T01:13:00.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,5.590000152587891,50.0,1610612743,5,2,2024-04-03T01:15:30Z,210000,False,0.0,0.0,1,left,N. Jokic tip Layup (2 PTS),[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,2.0,,,,,,,,,,,,,
23,PT09M59.00S,2024-04-03T01:13:29.4Z,1,REGULAR,3pt,Jump Shot,[],1626224,68.9388961892247,66.66666666666666,1610612759,5,2,2024-04-03T01:13:34Z,230000,False,83.0,239.0,1,right,MISS C. Osman 25' 3PT,[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
24,PT09M56.00S,2024-04-03T01:13:32.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,5,2,2024-04-03T01:13:34Z,240000,False,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,23.0,3.0,2.0,1.0,,,,,,,,,,,,,,
25,PT09M50.00S,2024-04-03T01:13:38.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203999,9.674770039421814,47.30392156862745,1610612743,7,2,2024-04-03T01:16:14Z,250000,False,13.0,38.0,1,left,N. Jokic running Layup (4 PTS),[203999],1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,4.07,Made,,,,,4.0,,,,,,,,,,,,,
26,PT09M34.00S,2024-04-03T01:13:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,92.72339027595268,52.450980392156865,1610612759,7,2,2024-04-03T01:14:02Z,260000,False,12.0,16.0,1,right,MISS C. Osman driving Layup - blocked,"[1626224, 202704]",1610612759.0,SAS,driving,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,Jackson,202704.0,,,,,,,,
27,PT09M34.00S,2024-04-03T01:13:53.7Z,1,REGULAR,block,,[],202704,,,1610612759,7,2,2024-04-03T01:13:55Z,270000,False,,,0,,R. Jackson BLOCK (1 BLK),[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
28,PT09M32.00S,2024-04-03T01:13:55.7Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,7,2,2024-04-03T01:14:02Z,280000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,26.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M27.00S,2024-04-03T01:14:02.3Z,1,REGULAR,turnover,out-of-bounds,[],1629008,,,1610612743,7,2,2024-04-03T01:14:16Z,290000,False,,,0,,M. Porter Jr. bad pass out-of-bounds TURNOVER (1 TO),[1629008],1610612743.0,DEN,bad pass,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,200834.0,1.0,,,,,,
30,PT09M15.00S,2024-04-03T01:14:22.7Z,1,REGULAR,turnover,lost ball,[],1641705,,,1610612759,7,2,2024-04-03T01:14:26Z,300000,False,,,0,,V. Wembanyama lost ball TURNOVER (1 TO),"[1641705, 1629008]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,1.0,Porter Jr.,1629008.0,,,,
31,PT09M15.00S,2024-04-03T01:14:22.7Z,1,REGULAR,steal,,[],1629008,,,1610612743,7,2,2024-04-03T01:14:24Z,310000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
32,PT09M10.00S,2024-04-03T01:14:28.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203999,5.995400788436268,49.50980392156863,1610612743,9,2,2024-04-03T01:14:36Z,320000,False,2.0,4.0,1,left,N. Jokic running DUNK (6 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,running,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,6.0,A. Gordon,203932.0,1.0,,,,,,,,,,
34,PT09M10.00S,2024-04-03T01:14:31.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,9,2,2024-04-03T01:14:31Z,340000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M00.00S,2024-04-03T01:17:38.1Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612759,9,2,2024-04-03T01:17:47Z,350000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Wembanyama 2 FT),"[203932, 1641705]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,,,,1.0,0.0,Wembanyama,1641705.0
38,PT09M00.00S,2024-04-03T01:18:07.1Z,1,REGULAR,freethrow,1 of 2,[],1641705,,,1610612759,9,3,2024-04-03T01:18:32Z,370000,False,,,0,,V. Wembanyama Free Throw 1 of 2 (1 PTS),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
39,PT09M00.00S,2024-04-03T01:18:07.1Z,1,REGULAR,freethrow,2 of 2,[],1641705,,,1610612759,9,3,2024-04-03T01:18:32Z,380000,False,,,0,,MISS V. Wembanyama Free Throw 2 of 2,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
40,PT08M58.00S,2024-04-03T01:18:09.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,9,3,2024-04-03T01:18:32Z,390000,False,,,0,,N. Jokic REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,39.0,4.0,3.0,1.0,,,,,,,,,,,,,,
41,PT08M44.00S,2024-04-03T01:18:42.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203484,7.966491458607096,44.85294117647059,1610612743,9,3,2024-04-03T01:19:23Z,400000,False,26.0,22.0,1,left,MISS K. Caldwell-Pope driving Layup,[203484],1610612743.0,DEN,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
42,PT08M42.00S,2024-04-03T01:18:44.6Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,9,3,2024-04-03T01:18:46Z,410000,False,,,0,,N. Jokic REBOUND (Off:2 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,41.0,5.0,3.0,2.0,,,,,,,,,,,,,,
43,PT08M42.00S,2024-04-03T01:18:45.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,5.590000152587891,50.0,1610612743,11,3,2024-04-03T01:18:54Z,420000,False,0.0,0.0,1,left,N. Jokic putback Layup (8 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,8.0,,,,,,,,,,,,,
44,PT08M34.00S,2024-04-03T01:18:53.0Z,1,REGULAR,3pt,Jump Shot,[],1641705,72.61826544021025,78.92156862745098,1610612759,11,3,2024-04-03T01:18:59Z,430000,False,145.0,205.0,1,right,MISS V. Wembanyama 25' pullup 3PT,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
45,PT08M31.00S,2024-04-03T01:18:56.0Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,11,3,2024-04-03T01:18:59Z,440000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT08M10.00S,2024-04-03T01:19:16.8Z,1,REGULAR,3pt,Jump Shot,[],202704,11.12023653088042,95.34313725490196,1610612743,11,3,2024-04-03T01:19:24Z,450000,False,-227.0,52.0,1,left,MISS R. Jackson 3PT,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,Left Corner 3,24+ Left,23.26,Missed,,,,,,,,,,,,,,,,,,
47,PT08M08.00S,2024-04-03T01:19:18.8Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,11,3,2024-04-03T01:20:02Z,460000,False,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,,,46.0,2.0,1.0,1.0,,,,,,,,,,,,,,
48,PT08M07.00S,2024-04-03T01:19:22.6Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203932,5.590000152587891,50.0,1610612743,13,3,2024-04-03T01:20:09Z,470000,False,0.0,0.0,1,left,A. Gordon putback DUNK (5 PTS),[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,5.0,,,,,,,,,,,,,
49,PT07M46.00S,2024-04-03T01:19:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,93.77463863337714,57.84313725490197,1610612759,13,3,2024-04-03T01:20:46Z,480000,False,39.0,6.0,1,right,MISS M. Branham driving floating bank Shot,[1631103],1610612759.0,SAS,driving floating bank,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,3.97,Missed,,,,,,,,,,,,,,,,,,
50,PT07M45.00S,2024-04-03T01:19:41.5Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,13,3,2024-04-03T01:20:46Z,490000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,49.0,3.0,2.0,1.0,,,,,,,,,,,,,,
51,PT07M44.00S,2024-04-03T01:19:42.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,92.19776609724047,49.754901960784316,1610612759,13,3,2024-04-03T01:19:49Z,500000,False,-1.0,21.0,1,right,MISS V. Wembanyama putback Layup,[1641705],1610612759.0,SAS,putback,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
52,PT07M43.00S,2024-04-03T01:19:43.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,13,3,2024-04-03T01:19:49Z,510000,False,,,0,,N. Jokic REBOUND (Off:2 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,51.0,6.0,4.0,2.0,,,,,,,,,,,,,,
53,PT07M28.00S,2024-04-03T01:19:58.4Z,1,REGULAR,2pt,Jump Shot,[],1629008,14.931011826544022,74.75490196078431,1610612743,13,3,2024-04-03T01:21:32Z,520000,False,-124.0,88.0,1,left,MISS M. Porter Jr. 15' driving floating bank Shot,[1629008],1610612743.0,DEN,driving floating bank,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,15.18,Missed,,,,,,,,,,,,,,,,,,
54,PT07M25.00S,2024-04-03T01:20:01.4Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,13,3,2024-04-03T01:20:04Z,530000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Left,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT07M21.00S,2024-04-03T01:20:08.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1626224,93.51182654402102,53.431372549019606,1610612759,13,5,2024-04-03T01:22:02Z,550000,False,17.0,8.0,1,right,C. Osman running reverse Layup (2 PTS) (J. Champagnie 1 AST),"[1626224, 1630577]",1610612759.0,SAS,running reverse,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,2.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,
58,PT07M21.00S,2024-04-03T01:20:11.4Z,1,REGULAR,violation,defensive goaltending,[],1629008,,,1610612759,13,5,2024-04-03T01:20:31Z,570000,False,,,0,,M. Porter Jr. defensive goaltending VIOLATION,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,1627534.0,,,,,,,
59,PT07M02.00S,2024-04-03T01:20:38.0Z,1,REGULAR,3pt,Jump Shot,[],203999,31.61957950065703,48.529411764705884,1610612743,13,5,2024-04-03T01:20:42Z,580000,False,7.0,245.0,1,left,MISS N. Jokic 24' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,24.48,Missed,,,,,,,,,,,,,,,,,,
60,PT06M59.00S,2024-04-03T01:20:41.0Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612759,13,5,2024-04-03T01:20:42Z,590000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,,
61,PT06M46.00S,2024-04-03T01:20:54.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,94.03745072273325,46.81372549019608,1610612759,13,7,2024-04-03T01:20:58Z,600000,False,-16.0,4.0,1,right,J. Champagnie Layup (2 PTS) (V. Wembanyama 2 AST),"[1630577, 1641705]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.63,Made,,,,,2.0,V. Wembanyama,1641705.0,2.0,,,,,,,,,,
63,PT06M29.00S,2024-04-03T01:21:12.3Z,1,REGULAR,foul,personal,['2freethrow'],1626224,,,1610612743,13,7,2024-04-03T01:21:19Z,620000,False,,,0,,C. Osman shooting personal FOUL (1 PF) (Gordon 2 FT),"[1626224, 203932]",1610612759.0,SAS,shooting,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,,,,1.0,0.0,Gordon,203932.0
65,PT06M29.00S,2024-04-03T01:21:36.8Z,1,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,14,7,2024-04-03T01:21:36Z,640000,False,,,0,,A. Gordon Free Throw 1 of 2 (6 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
66,PT06M29.00S,2024-04-03T01:21:37.4Z,1,REGULAR,substitution,out,[],202704,,,1610612743,14,7,2024-04-03T01:21:42Z,650000,False,,,0,,SUB out: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M29.00S,2024-04-03T01:21:37.4Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,14,7,2024-04-03T01:21:42Z,660000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M29.00S,2024-04-03T01:22:01.0Z,1,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,15,7,2024-04-03T01:22:01Z,670000,False,,,0,,A. Gordon Free Throw 2 of 2 (7 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
69,PT06M19.00S,2024-04-03T01:22:13.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,91.14651773981603,46.32352941176471,1610612759,15,9,2024-04-03T01:22:18Z,680000,False,-18.0,31.0,1,right,V. Wembanyama driving finger roll Layup (3 PTS),[1641705],1610612759.0,SAS,driving finger roll,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,3.0,,,,,,,,,,,,,
70,PT06M09.00S,2024-04-03T01:22:25.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.703679369250986,50.98039215686274,1610612743,15,9,2024-04-03T01:24:28Z,690000,False,-5.0,20.0,1,left,MISS N. Jokic driving Layup - blocked,"[203999, 1641705]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,,,,,Wembanyama,1641705.0,,,,,,,,
71,PT06M09.00S,2024-04-03T01:22:25.5Z,1,REGULAR,block,,[],1641705,,,1610612743,15,9,2024-04-03T01:22:27Z,700000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
72,PT06M07.00S,2024-04-03T01:22:27.5Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,15,9,2024-04-03T01:23:40Z,710000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,70.0,2.0,2.0,0.0,,,,,,,,,,,,,,
73,PT06M03.00S,2024-04-03T01:22:31.1Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630577,76.16622864651774,74.50980392156863,1610612759,15,9,2024-04-03T01:24:07Z,720000,False,123.0,172.0,1,right,MISS J. Champagnie 21' running Shot,[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Right Center,21.08,Missed,,,,,,,,,,,,,,,,,,
74,PT06M00.00S,2024-04-03T01:22:34.1Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,15,9,2024-04-03T01:24:07Z,730000,False,,,0,,V. Wembanyama REBOUND (Off:2 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,16-24 Right Center,,,73.0,4.0,2.0,2.0,,,,,,,,,,,,,,
75,PT06M00.00S,2024-04-03T01:22:35.2Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641705,94.40999984741211,50.0,1610612759,15,9,2024-04-03T01:46:00Z,740000,False,0.0,0.0,1,right,MISS V. Wembanyama tip DUNK - blocked,"[1641705, 203932]",1610612759.0,SAS,tip,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,Gordon,203932.0,,,,,,,,
145,PT06M00.00S,2024-04-03T01:22:35.2Z,1,REGULAR,block,,[],203932,,,1610612759,15,9,2024-04-03T01:32:50Z,745000,False,,,0,,A. Gordon BLOCK (1 BLK),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
76,PT05M59.00S,2024-04-03T01:22:36.2Z,1,REGULAR,rebound,offensive,[],1641705,,,1610612759,15,9,2024-04-03T01:45:25Z,750000,False,,,0,,V. Wembanyama REBOUND (Off:3 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,75.0,5.0,2.0,3.0,,,,,,,,,,,,,,
77,PT05M58.00S,2024-04-03T01:22:37.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641705,94.40999984741211,50.0,1610612759,15,11,2024-04-03T01:45:40Z,760000,False,0.0,0.0,1,right,V. Wembanyama putback Layup (5 PTS),[1641705],1610612759.0,SAS,putback,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,5.0,,,,,,,,,,,,,
