actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
16,PT10M42.00S,2024-02-29T02:12:24.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203084,6.258212877792378,95.09803921568627,1610612758,0,3,2024-02-29T02:12:40Z,160000,False,-225.0,6.0,1,left,MISS H. Barnes 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
17,PT10M39.00S,2024-02-29T02:12:28.0Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,0,3,2024-02-29T02:12:28Z,170000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:0),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,16.0,1.0,0.0,1.0,,,,,,,,,,,,,,
18,PT10M36.00S,2024-02-29T02:12:29.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,13.091327201051248,59.31372549019608,1610612758,0,3,2024-02-29T02:12:43Z,180000,False,-47.0,71.0,1,left,MISS D. Sabonis 8' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Left,8.46,Missed,,,,,,,,,,,,,,,,,,
19,PT10M34.00S,2024-02-29T02:12:31.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,3,2024-02-29T02:12:43Z,190000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Left,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
20,PT10M16.00S,2024-02-29T02:12:50.5Z,1,REGULAR,3pt,Jump Shot,[],1627750,84.83902759526939,95.09803921568627,1610612743,3,3,2024-02-29T02:12:55Z,200000,False,225.0,90.0,1,right,J. Murray 24' 3PT step back (3 PTS) (A. Gordon 1 AST),"[1627750, 203932]",1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right,24.28,Made,,,,,3.0,A. Gordon,203932.0,1.0,,,,,,,,,,
21,PT10M01.00S,2024-02-29T02:13:05.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,10.200394218134035,61.51960784313726,1610612758,3,5,2024-02-29T02:13:14Z,210000,False,-58.0,43.0,1,left,K. Murray 7' driving floating Jump Shot (5 PTS) (D. Sabonis 1 AST),"[1631099, 1627734]",1610612758.0,SAC,driving floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.21,Made,,,,,5.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,
22,PT09M44.00S,2024-02-29T02:13:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,95.3515111695138,62.99019607843137,1610612743,3,5,2024-02-29T02:15:56Z,220000,False,65.0,-9.0,1,right,MISS J. Murray 6' driving Layup,[1627750],1610612743.0,DEN,driving,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.56,Missed,,,,,,,,,,,,,,,,,,
23,PT09M42.00S,2024-02-29T02:13:24.0Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,3,5,2024-02-29T02:13:26Z,230000,False,,,0,,H. Barnes REBOUND (Off:0 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,22.0,2.0,2.0,0.0,,,,,,,,,,,,,,
24,PT09M36.00S,2024-02-29T02:13:30.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1631099,13.87976346911958,61.029411764705884,1610612758,3,5,2024-02-29T02:17:53Z,240000,False,-55.0,78.0,1,left,MISS K. Murray 9' turnaround Shot - blocked,"[1631099, 1629008]",1610612758.0,SAC,turnaround,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Left,9.55,Missed,,,,,,,,,,,Porter Jr.,1629008.0,,,,,,
25,PT09M36.00S,2024-02-29T02:13:30.9Z,1,REGULAR,block,,[],1629008,,,1610612758,3,5,2024-02-29T02:13:36Z,250000,False,,,0,,M. Porter Jr. BLOCK (1 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
26,PT09M27.00S,2024-02-29T02:13:39.9Z,1,REGULAR,rebound,offensive,[],203084,,,1610612758,3,5,2024-02-29T02:13:54Z,260000,False,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Left,,,24.0,3.0,2.0,1.0,,,,,,,,,,,,,,
27,PT09M24.00S,2024-02-29T02:13:41.9Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630558,17.296320630749015,21.568627450980394,1610612758,3,7,2024-02-29T02:18:59Z,270000,False,142.0,110.0,1,left,D. Mitchell 17' driving floating Jump Shot (2 PTS) (H. Barnes 1 AST),"[1630558, 203084]",1610612758.0,SAC,driving floating,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,17.98,Made,,,,,2.0,H. Barnes,203084.0,1.0,,,,,,,,,,
28,PT09M13.00S,2024-02-29T02:13:54.0Z,1,REGULAR,turnover,out-of-bounds,[],1627750,,,1610612743,3,7,2024-02-29T02:14:05Z,280000,False,,,0,,J. Murray bad pass out-of-bounds TURNOVER (2 TO),[1627750],1610612743.0,DEN,bad pass,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1626302.0,2.0,,,,,,,,
29,PT08M57.00S,2024-02-29T02:14:15.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628989,5.469776609724048,11.27450980392157,1610612758,3,7,2024-02-29T02:19:42Z,290000,False,194.0,-1.0,1,left,MISS K. Huerter 19' pullup Shot,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right,19.36,Missed,,,,,,,,,,,,,,,,,,
30,PT08M57.00S,2024-02-29T02:14:15.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,3,7,2024-02-29T02:14:44Z,300000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right,,,29.0,2.0,2.0,0.0,,,,,,,,,,,,,,
31,PT08M47.00S,2024-02-29T02:14:27.8Z,1,REGULAR,foul,personal,['2freethrow'],1628989,,,1610612743,3,7,2024-02-29T02:14:41Z,310000,False,,,0,,K. Huerter shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1628989, 1629008]",1610612758.0,SAC,shooting,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1626302.0,,,,1.0,0.0,Porter Jr.,1629008.0,,
34,PT08M47.00S,2024-02-29T02:14:56.6Z,1,REGULAR,freethrow,1 of 2,[],1629008,,,1610612743,4,7,2024-02-29T02:14:56Z,330000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (1 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
35,PT08M47.00S,2024-02-29T02:15:12.0Z,1,REGULAR,freethrow,2 of 2,[],1629008,,,1610612743,5,7,2024-02-29T02:15:12Z,340000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (2 PTS),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
36,PT08M31.00S,2024-02-29T02:15:29.5Z,1,REGULAR,3pt,Jump Shot,[],1631099,15.062417871222076,4.6568627450980395,1610612758,5,10,2024-02-29T02:15:41Z,350000,False,227.0,89.0,1,left,K. Murray 24' 3PT  (8 PTS) (H. Barnes 2 AST),"[1631099, 203084]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,24.36,Made,,,,,8.0,H. Barnes,203084.0,2.0,,,,,,,,,,
38,PT08M15.00S,2024-02-29T02:15:46.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,92.72339027595268,46.81372549019608,1610612743,7,10,2024-02-29T02:21:20Z,370000,False,-16.0,16.0,1,right,J. Murray driving reverse Layup (5 PTS),[1627750],1610612743.0,DEN,driving reverse,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,5.0,,,,,,,,,,,,,
39,PT08M09.00S,2024-02-29T02:15:52.1Z,1,REGULAR,3pt,Jump Shot,[],203084,30.305519053876477,16.42156862745098,1610612758,7,13,2024-02-29T02:17:31Z,380000,False,168.0,232.0,1,left,H. Barnes 28' 3PT  (3 PTS) (D. Mitchell 2 AST),"[203084, 1630558]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,28.67,Made,,,,,3.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,
41,PT08M07.00S,2024-02-29T02:16:04.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,7,13,2024-02-29T02:16:04Z,400000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M55.00S,2024-02-29T02:19:08.5Z,1,REGULAR,2pt,Layup,[],1629008,92.59198423127464,33.82352941176471,1610612743,9,13,2024-02-29T02:19:18Z,410000,False,-81.0,17.0,1,right,M. Porter Jr. 8' reverse Layup (4 PTS) (K. Caldwell-Pope 1 AST),"[1629008, 203484]",1610612743.0,DEN,reverse,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,8-16 Left,8.27,Made,,,,,4.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,
46,PT07M44.00S,2024-02-29T02:19:18.8Z,1,REGULAR,2pt,Jump Shot,[],1630558,17.427726675427067,32.59803921568628,1610612758,9,13,2024-02-29T02:20:22Z,430000,False,87.0,111.0,1,left,MISS D. Mitchell 14' floating Shot,[1630558],1610612758.0,SAC,floating,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,14.13,Missed,,,,,,,,,,,,,,,,,,
55,PT07M44.00S,2024-02-29T02:19:18.8Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,9,13,2024-02-29T02:20:22Z,435000,False,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,,,46.0,3.0,3.0,0.0,,,,,,,,,,,,,,
47,PT07M37.00S,2024-02-29T02:19:26.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203932,89.04402102496715,58.82352941176471,1610612743,11,13,2024-02-29T02:23:53Z,440000,False,44.0,50.0,1,right,A. Gordon 6' running DUNK (2 PTS) (J. Murray 1 AST),"[203932, 1627750]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,6.7,Made,,,,,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,
49,PT07M17.00S,2024-02-29T02:19:46.3Z,1,REGULAR,3pt,Jump Shot,[],1630558,27.54599211563732,83.57843137254902,1610612758,11,13,2024-02-29T02:20:25Z,460000,False,-168.0,206.0,1,left,MISS D. Mitchell 26' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,26.61,Missed,,,,,,,,,,,,,,,,,,
50,PT07M12.00S,2024-02-29T02:19:51.3Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,11,13,2024-02-29T02:25:26Z,470000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT07M08.00S,2024-02-29T02:19:54.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,70.77858081471747,16.42156862745098,1610612743,11,13,2024-02-29T02:25:42Z,480000,False,-168.0,222.0,1,right,MISS J. Murray 27' running pullup 3PT,[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,27.85,Missed,,,,,,,,,,,,,,,,,,
52,PT07M05.00S,2024-02-29T02:19:57.9Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,11,13,2024-02-29T02:20:30Z,490000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT07M00.00S,2024-02-29T02:20:03.1Z,1,REGULAR,3pt,Jump Shot,[],1631099,21.76412614980289,3.6764705882352944,1610612758,11,13,2024-02-29T02:20:34Z,500000,False,232.0,152.0,1,left,MISS K. Murray 27' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,27.71,Missed,,,,,,,,,,,,,,,,,,
54,PT06M58.00S,2024-02-29T02:20:05.1Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,11,13,2024-02-29T02:20:34Z,510000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT06M38.00S,2024-02-29T02:20:25.8Z,1,REGULAR,2pt,Jump Shot,[],203999,76.16622864651774,34.31372549019608,1610612743,11,13,2024-02-29T02:27:01Z,520000,False,-78.0,172.0,1,right,MISS N. Jokic 18' turnaround fadeaway Shot,[203999],1610612743.0,DEN,turnaround fadeaway,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Left Center,18.86,Missed,,,,,,,,,,,,,,,,,,
57,PT06M37.00S,2024-02-29T02:20:26.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,11,13,2024-02-29T02:20:38Z,530000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Mid-Range,16-24 Left Center,,,56.0,,,,,,,,,,,,,,,,,
59,PT06M24.00S,2024-02-29T02:20:53.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628989,14.799605781865965,63.23529411764706,1610612758,11,15,2024-02-29T02:28:00Z,550000,False,-66.0,87.0,1,left,K. Huerter 10' driving floating Jump Shot (2 PTS),[1628989],1610612758.0,SAC,driving floating,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Left,10.9,Made,,,,,2.0,,,,,,,,,,,,,
60,PT06M07.00S,2024-02-29T02:21:09.3Z,1,REGULAR,2pt,Jump Shot,[],203484,75.64060446780552,56.372549019607845,1610612743,11,15,2024-02-29T02:21:17Z,560000,False,32.0,176.0,1,right,MISS K. Caldwell-Pope 17' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,17.94,Missed,,,,,,,,,,,,,,,,,,
61,PT06M03.00S,2024-02-29T02:21:13.3Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,11,15,2024-02-29T02:21:17Z,570000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT06M00.00S,2024-02-29T02:21:19.3Z,1,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612758,11,15,2024-02-29T02:21:37Z,580000,False,,,0,,K. Huerter step out-of-bounds TURNOVER (1 TO),[1628989],1610612758.0,SAC,step,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626302.0,1.0,,,,,,,,
63,PT05M48.00S,2024-02-29T02:21:38.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,67.7562417871222,60.78431372549019,1610612743,14,15,2024-02-29T02:21:47Z,590000,False,54.0,251.0,1,right,J. Murray 25' 3PT  (8 PTS) (N. Jokic 1 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.63,Made,,,,,8.0,N. Jokic,203999.0,1.0,,,,,,,,,,
65,PT05M27.00S,2024-02-29T02:22:01.1Z,1,REGULAR,turnover,out-of-bounds,[],1628989,,,1610612758,14,15,2024-02-29T02:22:15Z,610000,False,,,0,,K. Huerter bad pass out-of-bounds TURNOVER (2 TO),[1628989],1610612758.0,SAC,bad pass,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1626302.0,2.0,,,,,,,,
66,PT05M27.00S,2024-02-29T02:22:10.2Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,14,15,2024-02-29T02:22:26Z,620000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT05M27.00S,2024-02-29T02:22:10.2Z,1,REGULAR,substitution,out,[],1631099,,,1610612743,14,15,2024-02-29T02:22:26Z,630000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M27.00S,2024-02-29T02:22:10.2Z,1,REGULAR,substitution,in,[],202704,,,1610612743,14,15,2024-02-29T02:22:26Z,640000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M27.00S,2024-02-29T02:22:10.2Z,1,REGULAR,substitution,in,[],1628370,,,1610612743,14,15,2024-02-29T02:22:26Z,650000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M18.00S,2024-02-29T02:22:35.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,69.99014454664915,25.245098039215684,1610612743,14,15,2024-02-29T02:22:45Z,660000,False,-124.0,230.0,1,right,MISS M. Porter Jr. 26' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
71,PT05M13.00S,2024-02-29T02:22:40.0Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,14,15,2024-02-29T02:22:45Z,670000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT05M04.00S,2024-02-29T02:22:48.3Z,1,REGULAR,3pt,Jump Shot,[],1630558,8.229303547963205,94.6078431372549,1610612758,14,18,2024-02-29T02:22:57Z,680000,False,-223.0,25.0,1,left,D. Mitchell 3PT  (5 PTS) (H. Barnes 3 AST),"[1630558, 203084]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,22.44,Made,,,,,5.0,H. Barnes,203084.0,3.0,,,,,,,,,,
74,PT04M53.00S,2024-02-29T02:22:59.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,81.42247043363994,50.98039215686274,1610612743,14,18,2024-02-29T02:23:04Z,700000,False,5.0,122.0,1,right,MISS K. Caldwell-Pope 12' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,12.22,Missed,,,,,,,,,,,,,,,,,,
75,PT04M50.00S,2024-02-29T02:23:02.8Z,1,REGULAR,rebound,offensive,[],203484,,,1610612743,14,18,2024-02-29T02:23:02Z,710000,False,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:0),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,74.0,1.0,0.0,1.0,,,,,,,,,,,,,,
76,PT04M48.00S,2024-02-29T02:23:04.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203484,91.93495400788436,46.81372549019608,1610612743,16,18,2024-02-29T02:30:14Z,720000,False,-16.0,23.0,1,right,K. Caldwell-Pope putback Layup (2 PTS),[203484],1610612743.0,DEN,putback,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.82,Made,,,,,2.0,,,,,,,,,,,,,
77,PT04M42.00S,2024-02-29T02:23:10.1Z,1,REGULAR,2pt,Jump Shot,[],1627734,11.514454664914586,31.127450980392158,1610612758,16,18,2024-02-29T02:23:20Z,730000,False,94.0,56.0,1,left,MISS D. Sabonis 10' turnaround Shot,[1627734],1610612758.0,SAC,turnaround,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,10.96,Missed,,,,,,,,,,,,,,,,,,
78,PT04M35.00S,2024-02-29T02:23:17.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,16,18,2024-02-29T02:23:17Z,740000,False,,,0,,N. Jokic REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,,,77.0,4.0,4.0,0.0,,,,,,,,,,,,,,
79,PT04M33.00S,2024-02-29T02:23:20.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202704,67.88764783180025,21.07843137254902,1610612743,19,18,2024-02-29T02:30:52Z,750000,False,-145.0,249.0,1,right,R. Jackson 28' 3PT running (3 PTS) (N. Jokic 2 AST),"[202704, 203999]",1610612743.0,DEN,running,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,28.83,Made,,,,,3.0,N. Jokic,203999.0,2.0,,,,,,,,,,
