actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
24,PT10M56.00S,2023-12-09T02:14:51.6Z,1,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,1,3,2023-12-09T02:15:27Z,240000,False,,,0,,N. Jokic Free Throw 2 of 2 (1 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
25,PT10M45.00S,2023-12-09T02:15:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.93495400788436,54.166666666666664,1610612745,1,3,2023-12-09T02:15:38Z,250000,False,21.0,23.0,1,right,MISS J. Green Layup - blocked,"[1630224, 1629008]",1610612745.0,HOU,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,Porter Jr.,1629008.0,,,
26,PT10M45.00S,2023-12-09T02:15:18.7Z,1,REGULAR,block,,[],1629008,,,1610612745,1,3,2023-12-09T02:15:20Z,260000,False,,,0,,M. Porter Jr. BLOCK (1 BLK),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
27,PT10M42.00S,2023-12-09T02:15:21.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,1,3,2023-12-09T02:15:38Z,270000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
28,PT10M39.00S,2023-12-09T02:15:24.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,8.229303547963205,2.941176470588235,1610612743,1,3,2023-12-09T02:17:13Z,280000,False,235.0,25.0,1,left,MISS J. Murray running 3PT,[1627750],1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
29,PT10M36.00S,2023-12-09T02:15:27.6Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,1,3,2023-12-09T02:15:43Z,290000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,,,28.0,3.0,2.0,1.0,,,,,,,,,,,,,,
30,PT10M32.00S,2023-12-09T02:15:32.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628415,77.08607095926413,11.76470588235294,1610612745,1,3,2023-12-09T02:18:08Z,300000,False,-191.0,163.0,1,right,MISS D. Brooks 25' running 3PT,[1628415],1610612745.0,HOU,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,,,,,,,,,,,,,,,,,
31,PT10M28.00S,2023-12-09T02:15:36.5Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,1,3,2023-12-09T02:15:47Z,310000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,30.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT10M16.00S,2023-12-09T02:15:47.5Z,1,REGULAR,3pt,Jump Shot,[],203932,4.812746386333772,94.36274509803921,1610612743,1,3,2023-12-09T02:15:58Z,320000,False,-222.0,-7.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,22.19,Missed,,,,,,,,,,,,,,,,,,
33,PT10M15.00S,2023-12-09T02:15:51.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,1,3,2023-12-09T02:15:51Z,330000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Left Corner 3,24+ Left,,,32.0,,,,,,,,,,,,,,,,,
34,PT10M15.00S,2023-12-09T02:15:51.9Z,1,REGULAR,foul,personal,[],1628415,,,1610612743,1,3,2023-12-09T02:16:01Z,340000,False,,,0,,D. Brooks loose ball personal FOUL (1 PF),"[1628415, 203999]",1610612745.0,HOU,loose ball,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1179.0,1.0,0.0,Jokic,203999.0,,,,,
36,PT10M08.00S,2023-12-09T02:16:14.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203999,11.12023653088042,50.98039215686274,1610612743,1,3,2023-12-09T02:16:20Z,360000,False,-5.0,52.0,1,left,MISS N. Jokic floating Shot,[203999],1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
37,PT10M05.00S,2023-12-09T02:16:17.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,1,3,2023-12-09T02:16:20Z,370000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT09M58.00S,2023-12-09T02:16:24.1Z,1,REGULAR,3pt,Jump Shot,[],1628415,76.42904073587385,88.72549019607843,1610612745,1,3,2023-12-09T02:16:28Z,380000,False,194.0,169.0,1,right,MISS D. Brooks 25' 3PT,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
39,PT09M55.00S,2023-12-09T02:16:27.1Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,1,3,2023-12-09T02:16:33Z,390000,False,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
40,PT09M46.00S,2023-12-09T02:16:36.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203932,8.623521681997373,63.48039215686274,1610612743,1,3,2023-12-09T02:16:52Z,400000,False,-67.0,29.0,1,left,MISS A. Gordon 7' driving floating bank Shot,[203932],1610612743.0,DEN,driving floating bank,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,7.32,Missed,,,,,,,,,,,,,,,,,,
41,PT09M43.00S,2023-12-09T02:16:39.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,1,3,2023-12-09T02:16:52Z,410000,False,,,0,,A. Sengun REBOUND (Off:0 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,
43,PT09M40.00S,2023-12-09T02:17:04.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631095,85.3646517739816,59.55882352941176,1610612745,1,3,2023-12-09T02:17:12Z,430000,False,48.0,85.0,1,right,MISS J. Smith Jr. 9' Jump Shot,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.76,Missed,,,,,,,,,,,,,,,,,,
44,PT09M37.00S,2023-12-09T02:17:07.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,1,3,2023-12-09T02:17:12Z,440000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,43.0,2.0,2.0,0.0,,,,,,,,,,,,,,
45,PT09M14.00S,2023-12-09T02:17:30.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,16.770696452036795,58.333333333333336,1610612743,3,3,2023-12-09T02:19:36Z,450000,False,-42.0,105.0,1,left,K. Caldwell-Pope 11' pullup Jump Shot (2 PTS),[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,11.31,Made,,,,,2.0,,,,,,,,,,,,,
46,PT08M51.00S,2023-12-09T02:17:54.6Z,1,REGULAR,foul,personal,['2freethrow'],203932,,,1610612745,3,3,2023-12-09T02:18:51Z,460000,False,,,0,,A. Gordon shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[203932, 1631095]",1610612743.0,DEN,shooting,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1179.0,1.0,0.0,Smith Jr.,1631095.0,,,,,
48,PT08M51.00S,2023-12-09T02:18:39.2Z,1,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,3,4,2023-12-09T02:18:39Z,480000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (1 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
49,PT08M51.00S,2023-12-09T02:18:48.6Z,1,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,3,5,2023-12-09T02:18:48Z,490000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (2 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
50,PT08M36.00S,2023-12-09T02:19:05.8Z,1,REGULAR,3pt,Jump Shot,[],1627750,29.6484888304862,69.6078431372549,1610612743,6,5,2023-12-09T02:19:15Z,500000,False,-98.0,226.0,1,left,J. Murray 24' 3PT step back (3 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,24.65,Made,,,,,3.0,,,,,,,,,,,,,
51,PT08M23.00S,2023-12-09T02:19:18.9Z,1,REGULAR,3pt,Jump Shot,[],1631095,72.61826544021025,80.63725490196079,1610612745,6,5,2023-12-09T02:19:25Z,510000,False,153.0,205.0,1,right,MISS J. Smith Jr. 25' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
52,PT08M20.00S,2023-12-09T02:19:21.9Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,6,5,2023-12-09T02:19:25Z,520000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,51.0,2.0,2.0,0.0,,,,,,,,,,,,,,
53,PT08M11.00S,2023-12-09T02:19:33.5Z,1,REGULAR,foul,personal,['2freethrow'],1631095,,,1610612743,6,5,2023-12-09T02:19:50Z,530000,False,,,0,,J. Smith Jr. shooting personal FOUL (1 PF) (Murray 2 FT),"[1631095, 1627750]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202037.0,1.0,0.0,Murray,1627750.0,,,,,
55,PT08M11.00S,2023-12-09T02:20:00.9Z,1,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,7,5,2023-12-09T02:20:00Z,550000,False,,,0,,J. Murray Free Throw 1 of 2 (4 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
56,PT08M11.00S,2023-12-09T02:20:20.4Z,1,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,8,5,2023-12-09T02:20:20Z,560000,False,,,0,,J. Murray Free Throw 2 of 2 (5 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
57,PT07M55.00S,2023-12-09T02:20:37.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,83.13074901445466,46.07843137254902,1610612745,8,7,2023-12-09T02:21:13Z,570000,False,-20.0,106.0,1,right,A. Sengun 10' floating Jump Shot (5 PTS) (J. Smith Jr. 2 AST),"[1630578, 1631095]",1610612745.0,HOU,floating,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,10.79,Made,,,,,5.0,J. Smith Jr.,1631095.0,2.0,,,,,,,,,,
59,PT07M39.00S,2023-12-09T02:20:53.2Z,1,REGULAR,3pt,Jump Shot,[],1627750,33.590670170827856,43.13725490196079,1610612743,11,7,2023-12-09T02:20:58Z,590000,False,34.0,263.0,1,left,J. Murray 26' 3PT pullup (8 PTS) (A. Gordon 1 AST),"[1627750, 203932]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,26.55,Made,,,,,8.0,A. Gordon,203932.0,1.0,,,,,,,,,,
60,PT07M20.00S,2023-12-09T02:21:12.9Z,1,REGULAR,3pt,Jump Shot,[],1628415,73.53810775295663,15.441176470588236,1610612745,11,7,2023-12-09T02:22:40Z,600000,False,-173.0,196.0,1,right,MISS D. Brooks 26' pullup 3PT,[1628415],1610612745.0,HOU,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,,
61,PT07M16.00S,2023-12-09T02:21:16.9Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,11,7,2023-12-09T02:21:19Z,610000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,60.0,1.0,1.0,0.0,,,,,,,,,,,,,,
62,PT07M06.00S,2023-12-09T02:21:27.3Z,1,REGULAR,3pt,Jump Shot,[],203484,6.652431011826544,2.941176470588235,1610612743,14,7,2023-12-09T02:21:31Z,620000,False,235.0,10.0,1,left,K. Caldwell-Pope 3PT  (5 PTS) (A. Gordon 2 AST),"[203484, 203932]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,23.55,Made,,,,,5.0,A. Gordon,203932.0,2.0,,,,,,,,,,
65,PT06M50.00S,2023-12-09T02:21:44.4Z,1,REGULAR,violation,kicked ball,[],203999,,,1610612745,14,7,2023-12-09T02:21:52Z,640000,False,,,0,,N. Jokic kicked ball VIOLATION,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,1179.0,,,,,,,,,
66,PT06M50.00S,2023-12-09T02:21:50.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,14,7,2023-12-09T02:21:50Z,650000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M50.00S,2023-12-09T02:24:01.3Z,1,REGULAR,substitution,out,[],1629008,,,1610612745,14,7,2023-12-09T02:24:31Z,660000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M50.00S,2023-12-09T02:24:01.3Z,1,REGULAR,substitution,in,[],1631124,,,1610612745,14,7,2023-12-09T02:24:31Z,670000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M41.00S,2023-12-09T02:24:54.5Z,1,REGULAR,3pt,Jump Shot,[],1630224,74.32654402102497,12.990196078431374,1610612745,14,7,2023-12-09T02:24:59Z,680000,False,-185.0,189.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.43,Missed,,,,,,,,,,,,,,,,,,
70,PT06M37.00S,2023-12-09T02:24:58.5Z,1,REGULAR,rebound,offensive,[],1630578,,,1610612745,14,7,2023-12-09T02:24:59Z,690000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,,,69.0,3.0,2.0,1.0,,,,,,,,,,,,,,
71,PT06M34.00S,2023-12-09T02:25:01.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630578,94.95729303547962,79.65686274509804,1610612745,14,9,2023-12-09T02:25:08Z,700000,False,148.0,-5.0,1,right,A. Sengun 14' Jump Shot (7 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Mid-Range,8-16 Right,14.84,Made,,,,,7.0,,,,,,,,,,,,,
72,PT06M08.00S,2023-12-09T02:25:26.8Z,1,REGULAR,2pt,Jump Shot,[],1627750,8.492115637319317,24.754901960784316,1610612743,14,9,2023-12-09T02:25:31Z,710000,False,126.0,27.0,1,left,MISS J. Murray 12' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Right,12.91,Missed,,,,,,,,,,,,,,,,,,
73,PT06M05.00S,2023-12-09T02:25:29.8Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,14,9,2023-12-09T02:25:31Z,720000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,72.0,4.0,3.0,1.0,,,,,,,,,,,,,,
74,PT05M55.00S,2023-12-09T02:25:45.7Z,1,REGULAR,turnover,traveling,[],1631095,,,1610612745,14,9,2023-12-09T02:25:58Z,730000,False,,,0,,J. Smith Jr. traveling TURNOVER (1 TO),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202037.0,,,,,,,1.0,,
75,PT05M55.00S,2023-12-09T02:25:53.5Z,1,REGULAR,substitution,out,[],1630224,,,1610612743,14,9,2023-12-09T02:25:59Z,740000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M55.00S,2023-12-09T02:25:53.5Z,1,REGULAR,substitution,out,[],1631095,,,1610612743,14,9,2023-12-09T02:25:59Z,750000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M55.00S,2023-12-09T02:25:53.5Z,1,REGULAR,substitution,in,[],201145,,,1610612743,14,9,2023-12-09T02:25:59Z,760000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M55.00S,2023-12-09T02:25:53.5Z,1,REGULAR,substitution,in,[],1628988,,,1610612743,14,9,2023-12-09T02:25:59Z,770000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M42.00S,2023-12-09T02:26:15.6Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,14,9,2023-12-09T02:26:23Z,780000,False,,,0,,N. Jokic bad pass TURNOVER (1 TO),"[203999, 201145]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,1.0,Green,201145.0
80,PT05M42.00S,2023-12-09T02:26:15.6Z,1,REGULAR,steal,,[],201145,,,1610612745,14,9,2023-12-09T02:26:20Z,790000,False,,,0,,J. Green STEAL (1 STL),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
81,PT05M36.00S,2023-12-09T02:26:21.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627832,93.51182654402102,47.05882352941176,1610612745,14,11,2023-12-09T02:27:43Z,800000,False,-15.0,8.0,1,right,F. VanVleet running Layup (2 PTS),[1627832],1610612745.0,HOU,running,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,2.0,,,,,,,,,,,,,
