actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
42,PT09M25.00S,2024-03-12T01:16:11.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,9.592641261498029,50.513174019607845,1610612743,8,5,2024-03-12T01:16:48Z,385000,False,-3.0,38.0,1,left,MISS N. Jokic putback Layup,[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,3.78,Missed,,,,,,,,,,,,,,,
43,PT09M25.00S,2024-03-12T01:16:11.5Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,8,5,2024-03-12T01:16:48Z,387500,False,,,0,,N. Jokic REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,42.0,4.0,2.0,2.0,,,,,,,,,,,
40,PT09M24.00S,2024-03-12T01:16:15.8Z,1,REGULAR,foul,personal,['2freethrow'],1630534,,,1610612743,8,5,2024-03-12T01:16:22Z,390000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Jokic 2 FT),"[1630534, 203999]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201638.0,1.0,0.0,Jokic,203999.0,,
44,PT09M24.00S,2024-03-12T01:16:57.0Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,9,5,2024-03-12T01:16:57Z,410000,False,,,0,,N. Jokic Free Throw 1 of 2 (3 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
45,PT09M24.00S,2024-03-12T01:16:57.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,10,5,2024-03-12T01:16:57Z,420000,False,,,0,,N. Jokic Free Throw 2 of 2 (4 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
46,PT09M13.00S,2024-03-12T01:17:09.6Z,1,REGULAR,foul,personal,['2freethrow'],203999,,,1610612761,10,5,2024-03-12T01:17:17Z,430000,False,,,0,,N. Jokic shooting personal FOUL (1 PF) (Brown 2 FT),"[203999, 1628971]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201638.0,1.0,0.0,Brown,1628971.0,,
48,PT09M13.00S,2024-03-12T01:17:44.4Z,1,REGULAR,freethrow,1 of 2,[],1628971,,,1610612761,10,6,2024-03-12T01:17:44Z,450000,False,,,0,,B. Brown Free Throw 1 of 2 (1 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
49,PT09M13.00S,2024-03-12T01:17:45.1Z,1,REGULAR,freethrow,2 of 2,[],1628971,,,1610612761,10,7,2024-03-12T01:17:45Z,460000,False,,,0,,B. Brown Free Throw 2 of 2 (2 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
50,PT09M03.00S,2024-03-12T01:17:54.9Z,1,REGULAR,foul,personal,[],203482,,,1610612743,10,7,2024-03-12T01:18:02Z,470000,False,,,0,,K. Olynyk personal FOUL (2 PF),"[203482, 203999]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1151.0,2.0,0.0,Jokic,203999.0,,
52,PT08M56.00S,2024-03-12T01:18:18.5Z,1,REGULAR,3pt,Jump Shot,[],203484,32.276609724047304,61.76470588235294,1610612743,10,7,2024-03-12T01:25:10Z,490000,False,-59.0,251.0,1,left,MISS K. Caldwell-Pope 25' pullup 3PT,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,25.77,Missed,,,,,,,,,,,,,,,
53,PT08M52.00S,2024-03-12T01:18:22.5Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612761,10,7,2024-03-12T01:18:26Z,500000,False,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,52.0,3.0,2.0,1.0,,,,,,,,,,,
54,PT08M47.00S,2024-03-12T01:18:27.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628971,92.06636005256242,52.69607843137255,1610612761,10,9,2024-03-12T01:26:39Z,510000,False,13.0,22.0,1,right,B. Brown running Layup (4 PTS),[1628971],1610612761.0,TOR,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,2.59,Made,,,,,4.0,,,,,,,,,,
55,PT08M33.00S,2024-03-12T01:18:41.1Z,1,REGULAR,3pt,Jump Shot,[],1629008,6.389618922470433,93.87254901960785,1610612743,13,9,2024-03-12T01:18:46Z,520000,False,-219.0,8.0,1,left,M. Porter Jr. 3PT  (3 PTS) (K. Caldwell-Pope 1 AST),"[1629008, 203484]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,21.95,Made,,,,,3.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,
57,PT08M19.00S,2024-03-12T01:18:54.3Z,1,REGULAR,turnover,bad pass,[],203482,,,1610612761,13,9,2024-03-12T01:18:59Z,540000,False,,,0,,K. Olynyk bad pass TURNOVER (1 TO),"[203482, 203484]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Center,1.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,,
58,PT08M19.00S,2024-03-12T01:18:54.3Z,1,REGULAR,steal,,[],203484,,,1610612743,13,9,2024-03-12T01:18:57Z,550000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
59,PT08M12.00S,2024-03-12T01:19:01.6Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1629008,5.469776609724048,8.088235294117647,1610612743,15,9,2024-03-12T01:19:12Z,560000,False,210.0,-1.0,1,left,M. Porter Jr. 20' running Jump Shot (5 PTS) (K. Caldwell-Pope 2 AST),"[1629008, 203484]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right,,,,20.96,Made,,,,,5.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,
61,PT08M03.00S,2024-03-12T01:19:11.0Z,1,REGULAR,2pt,Jump Shot,[],203482,75.1149802890933,63.23529411764706,1610612761,15,11,2024-03-12T01:19:16Z,580000,False,66.0,181.0,1,right,K. Olynyk 19' Jump Shot (5 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Right Center,,,,19.31,Made,,,,,5.0,,,,,,,,,,
62,PT07M43.00S,2024-03-12T01:19:30.6Z,1,REGULAR,3pt,Jump Shot,[],1629008,10.5946123521682,2.2058823529411766,1610612743,15,11,2024-03-12T01:19:35Z,590000,False,239.0,47.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,24.36,Missed,,,,,,,,,,,,,,,
63,PT07M40.00S,2024-03-12T01:19:33.6Z,1,REGULAR,rebound,defensive,[],203482,,,1610612761,15,11,2024-03-12T01:19:35Z,600000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Right Corner 3,24+ Right,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,
64,PT07M35.00S,2024-03-12T01:19:39.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203482,69.20170827858082,68.87254901960785,1610612761,15,14,2024-03-12T01:29:40Z,610000,False,94.0,237.0,1,right,K. Olynyk 25' 3PT running pullup (8 PTS),[203482],1610612761.0,TOR,running pullup,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,25.51,Made,,,,,8.0,,,,,,,,,,
65,PT07M17.00S,2024-03-12T01:19:57.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,9.806176084099869,48.03921568627451,1610612743,17,14,2024-03-12T01:20:03Z,620000,False,10.0,40.0,1,left,N. Jokic driving Layup (6 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,4.09,Made,,,,,6.0,J. Murray,1627750.0,2.0,,,,,,,
67,PT07M05.00S,2024-03-12T01:20:16.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,17,14,2024-03-12T01:20:16Z,640000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M05.00S,2024-03-12T01:22:40.0Z,1,REGULAR,substitution,out,[],203482,,,1610612761,17,14,2024-03-12T01:22:57Z,650000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M05.00S,2024-03-12T01:22:40.0Z,1,REGULAR,substitution,out,[],1628971,,,1610612761,17,14,2024-03-12T01:22:57Z,660000,False,,,0,,SUB out: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M05.00S,2024-03-12T01:22:40.0Z,1,REGULAR,substitution,in,[],1629007,,,1610612761,17,14,2024-03-12T01:22:57Z,670000,False,,,0,,SUB in: J. Porter,[1629007],1610612761.0,TOR,,,,Porter,J. Porter,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT07M05.00S,2024-03-12T01:22:40.0Z,1,REGULAR,substitution,in,[],1631241,,,1610612761,17,14,2024-03-12T01:22:57Z,680000,False,,,0,,SUB in: J. Freeman-Liberty,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M58.00S,2024-03-12T01:23:15.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,92.85479632063075,47.30392156862745,1610612761,17,16,2024-03-12T01:23:23Z,690000,False,-13.0,15.0,1,right,R. Barrett driving finger roll Layup (4 PTS) (J. Porter 1 AST),"[1629628, 1629007]",1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,2.0,Made,,,,,4.0,J. Porter,1629007.0,1.0,,,,,,,
74,PT06M50.00S,2024-03-12T01:23:22.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,7.440867279894875,43.38235294117647,1610612743,19,16,2024-03-12T01:23:31Z,710000,False,33.0,17.0,1,left,M. Porter Jr. driving Layup (7 PTS) (J. Murray 3 AST),"[1629008, 1627750]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,3.74,Made,,,,,7.0,J. Murray,1627750.0,3.0,,,,,,,
76,PT06M37.00S,2024-03-12T01:23:35.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,91.80354796320631,42.40196078431372,1610612761,19,16,2024-03-12T01:23:41Z,730000,False,-38.0,25.0,1,right,MISS R. Barrett driving Layup - blocked,"[1629628, 1627750]",1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,4.52,Missed,,,,,,,,,,,,,,Murray,1627750.0
77,PT06M37.00S,2024-03-12T01:23:35.2Z,1,REGULAR,block,,[],1627750,,,1610612761,19,16,2024-03-12T01:23:37Z,740000,False,,,0,,J. Murray BLOCK (1 BLK),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
78,PT06M33.00S,2024-03-12T01:23:39.2Z,1,REGULAR,rebound,offensive,[],1629628,,,1610612761,19,16,2024-03-12T01:23:41Z,750000,False,,,0,,R. Barrett REBOUND (Off:1 Def:0),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,76.0,1.0,0.0,1.0,,,,,,,,,,,
79,PT06M32.00S,2024-03-12T01:23:40.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629007,84.57621550591328,30.14705882352941,1610612761,19,16,2024-03-12T01:32:16Z,760000,False,-99.0,92.0,1,right,MISS J. Porter 13' floating Shot,[1629007],1610612761.0,TOR,floating,,,Porter,J. Porter,,,,,Mid-Range,8-16 Left,,,,13.57,Missed,,,,,,,,,,,,,,,
80,PT06M25.00S,2024-03-12T01:23:47.7Z,1,REGULAR,rebound,offensive,[],1641711,,,1610612761,19,16,2024-03-12T01:28:38Z,770000,False,,,0,,G. Dick REBOUND (Off:1 Def:0),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,8-16 Left,,,,,,79.0,1.0,0.0,1.0,,,,,,,,,,,
81,PT06M25.00S,2024-03-12T01:23:47.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641711,94.40999984741211,50.0,1610612761,19,18,2024-03-12T01:24:23Z,780000,False,0.0,0.0,1,right,G. Dick tip Layup (2 PTS),[1641711],1610612761.0,TOR,tip,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,2.0,,,,,,,,,,
82,PT06M15.00S,2024-03-12T01:23:57.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,6.652431011826544,48.77450980392157,1610612743,21,18,2024-03-12T01:33:43Z,790000,False,6.0,10.0,1,left,A. Gordon Layup (8 PTS) (N. Jokic 2 AST),"[203932, 203999]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,1.17,Made,,,,,8.0,N. Jokic,203999.0,2.0,,,,,,,
84,PT06M03.00S,2024-03-12T01:24:10.1Z,1,REGULAR,turnover,bad pass,[],1629007,,,1610612761,21,18,2024-03-12T01:24:14Z,810000,False,,,0,,J. Porter bad pass TURNOVER (1 TO),"[1629007, 203999]",1610612761.0,TOR,,,,Porter,J. Porter,,,,,Mid-Range,16-24 Center,1.0,Jokic,203999.0,,,,,,,,,,,,,,,,,
85,PT06M03.00S,2024-03-12T01:24:10.1Z,1,REGULAR,steal,,[],203999,,,1610612743,21,18,2024-03-12T01:31:23Z,820000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
