actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
16,PT10M19.00S,2024-04-11T02:16:04.8Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,3,2,2024-04-11T02:16:07Z,160000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M09.00S,2024-04-11T02:16:14.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.9862023653088,50.98039215686274,1610612750,3,2,2024-04-11T02:16:20Z,170000,False,5.0,13.0,1,right,MISS A. Edwards driving reverse Layup,[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.43,Missed,,,,,,,,,,,,,,,,,,
18,PT10M08.00S,2024-04-11T02:16:15.9Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,3,2,2024-04-11T02:16:20Z,180000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,17.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M04.00S,2024-04-11T02:16:20.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203484,5.075558475689881,2.696078431372549,1610612743,6,2,2024-04-11T02:17:38Z,190000,False,237.0,-5.0,1,left,K. Caldwell-Pope 3PT running (3 PTS) (J. Murray 1 AST),"[203484, 1627750]",1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,23.65,Made,,,,,3.0,J. Murray,1627750.0,1.0,,,,,,,,,,
21,PT09M39.00S,2024-04-11T02:16:44.8Z,1,REGULAR,3pt,Jump Shot,[],1630183,68.80749014454665,33.82352941176471,1610612750,6,5,2024-04-11T02:16:49Z,210000,False,-81.0,241.0,1,right,J. McDaniels 25' 3PT  (3 PTS) (N. Reid 1 AST),"[1630183, 1629675]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.39,Made,,,,,3.0,N. Reid,1629675.0,1.0,,,,,,,,,,
23,PT09M18.00S,2024-04-11T02:17:06.0Z,1,REGULAR,turnover,lost ball,[],203999,,,1610612743,6,5,2024-04-11T02:17:09Z,230000,False,,,0,,N. Jokic lost ball TURNOVER (1 TO),"[203999, 1629675]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Reid,1629675.0,,,,,,
24,PT09M18.00S,2024-04-11T02:17:06.0Z,1,REGULAR,steal,,[],1629675,,,1610612750,6,5,2024-04-11T02:17:07Z,240000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
25,PT09M15.00S,2024-04-11T02:17:09.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629675,93.9060446780552,49.754901960784316,1610612750,6,7,2024-04-11T02:17:14Z,250000,False,-1.0,5.0,1,right,N. Reid running DUNK (2 PTS) (J. McDaniels 1 AST),"[1629675, 1630183]",1610612750.0,MIN,running,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,2.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,
27,PT08M55.00S,2024-04-11T02:17:31.5Z,1,REGULAR,foul,personal,[],1630183,,,1610612743,6,7,2024-04-11T02:17:53Z,270000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1627750]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1628953.0,,,,1.0,0.0,Murray,1627750.0,,
30,PT08M48.00S,2024-04-11T02:18:12.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,10.988830486202366,46.81372549019608,1610612743,8,7,2024-04-11T02:18:16Z,300000,False,16.0,51.0,1,left,N. Jokic turnaround Hook (2 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.32,Made,,,,,2.0,,,,,,,,,,,,,
32,PT08M36.00S,2024-04-11T02:18:26.2Z,1,REGULAR,foul,personal,[],203484,,,1610612750,8,7,2024-04-11T02:18:38Z,320000,False,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 203497]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1628953.0,,,,1.0,0.0,Gobert,203497.0,,
34,PT08M28.00S,2024-04-11T02:19:08.6Z,1,REGULAR,3pt,Jump Shot,[],1629675,65.91655716162943,50.49019607843137,1610612750,8,7,2024-04-11T02:19:13Z,340000,False,2.0,268.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
35,PT08M25.00S,2024-04-11T02:19:11.6Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,8,7,2024-04-11T02:19:13Z,350000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT08M19.00S,2024-04-11T02:19:18.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627750,5.995400788436268,50.245098039215684,1610612743,8,7,2024-04-11T02:21:16Z,360000,False,-1.0,4.0,1,left,MISS J. Murray running Layup - blocked,"[1627750, 1629675]",1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,0.41,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
67,PT08M19.00S,2024-04-11T02:19:18.0Z,1,REGULAR,block,,[],1629675,,,1610612743,8,7,2024-04-11T02:23:35Z,365000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
37,PT08M16.00S,2024-04-11T02:19:21.0Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,8,7,2024-04-11T02:19:23Z,370000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,,,
38,PT08M05.00S,2024-04-11T02:19:32.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,87.72996057818659,49.26470588235294,1610612750,8,7,2024-04-11T02:19:37Z,380000,False,-4.0,63.0,1,right,MISS N. Reid 6' driving Hook - blocked,"[1629675, 203484]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,6.29,Missed,,,,,,,,,,,,,,,,,Caldwell-Pope,203484.0
39,PT08M05.00S,2024-04-11T02:19:32.4Z,1,REGULAR,block,,[],203484,,,1610612750,8,7,2024-04-11T02:19:34Z,390000,False,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT08M03.00S,2024-04-11T02:19:34.4Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,8,7,2024-04-11T02:19:37Z,400000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,,,
41,PT08M00.00S,2024-04-11T02:19:37.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,23.209592641261498,87.00980392156863,1610612743,11,7,2024-04-11T02:19:44Z,410000,False,-185.0,166.0,1,left,M. Porter Jr. 24' 3PT running (3 PTS) (A. Gordon 2 AST),"[1629008, 203932]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.84,Made,,,,,3.0,A. Gordon,203932.0,2.0,,,,,,,,,,
43,PT07M37.00S,2024-04-11T02:19:59.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,83.52496714848883,52.450980392156865,1610612750,11,9,2024-04-11T02:20:05Z,430000,False,12.0,102.0,1,right,A. Edwards 10' floating Jump Shot (2 PTS),[1630162],1610612750.0,MIN,floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,10.31,Made,,,,,2.0,,,,,,,,,,,,,
44,PT07M24.00S,2024-04-11T02:20:12.4Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,11,9,2024-04-11T02:20:18Z,440000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 203497]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,Gobert,203497.0,,,,,,
45,PT07M24.00S,2024-04-11T02:20:12.4Z,1,REGULAR,steal,,[],203497,,,1610612750,11,9,2024-04-11T02:20:13Z,450000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
46,PT07M18.00S,2024-04-11T02:20:19.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630162,68.67608409986859,67.40196078431373,1610612750,11,9,2024-04-11T02:20:28Z,460000,False,87.0,242.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,25.71,Missed,,,,,,,,,,,,,,,,,,
47,PT07M14.00S,2024-04-11T02:20:23.6Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,11,9,2024-04-11T02:20:28Z,470000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT07M01.00S,2024-04-11T02:20:36.0Z,1,REGULAR,2pt,Jump Shot,[],1629008,10.988830486202366,19.11764705882353,1610612743,13,9,2024-04-11T02:20:41Z,480000,False,154.0,51.0,1,left,M. Porter Jr. 16' fadeaway Jump Shot (5 PTS) (N. Jokic 1 AST),"[1629008, 203999]",1610612743.0,DEN,fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right,16.25,Made,,,,,5.0,N. Jokic,203999.0,1.0,,,,,,,,,,
50,PT06M38.00S,2024-04-11T02:20:58.4Z,1,REGULAR,3pt,Jump Shot,[],201144,70.64717477003943,23.774509803921568,1610612750,13,12,2024-04-11T02:21:04Z,500000,False,-131.0,223.0,1,right,M. Conley 25' 3PT  (5 PTS) (A. Edwards 1 AST),"[201144, 1630162]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,25.9,Made,,,,,5.0,A. Edwards,1630162.0,1.0,,,,,,,,,,
52,PT06M21.00S,2024-04-11T02:21:15.4Z,1,REGULAR,3pt,Jump Shot,[],203932,6.1268068331143235,4.166666666666666,1610612743,13,12,2024-04-11T02:21:27Z,520000,False,229.0,5.0,1,left,MISS A. Gordon 3PT,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
53,PT06M18.00S,2024-04-11T02:21:18.4Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,13,12,2024-04-11T02:21:27Z,530000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT06M06.00S,2024-04-11T02:21:31.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.11760840998686,47.549019607843135,1610612750,13,12,2024-04-11T02:21:34Z,540000,False,-12.0,12.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
55,PT06M04.00S,2024-04-11T02:21:33.0Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,13,12,2024-04-11T02:21:34Z,550000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT05M58.00S,2024-04-11T02:21:39.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627750,6.258212877792378,45.83333333333333,1610612743,13,12,2024-04-11T02:24:29Z,560000,False,21.0,6.0,1,left,MISS J. Murray running Layup,[1627750],1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
57,PT05M57.00S,2024-04-11T02:21:40.0Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,13,12,2024-04-11T02:24:29Z,570000,False,,,0,,A. Gordon REBOUND (Off:1 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,56.0,2.0,1.0,1.0,,,,,,,,,,,,,,
58,PT05M55.00S,2024-04-11T02:21:42.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203484,19.579500657030223,95.61121323529412,1610612743,13,12,2024-04-11T02:21:53Z,580000,False,-228.0,132.0,1,left,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,26.33,Missed,,,,,,,,,,,,,,,,,,
59,PT05M51.00S,2024-04-11T02:21:46.2Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,13,12,2024-04-11T02:21:48Z,590000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,
60,PT05M41.00S,2024-04-11T02:21:55.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.9862023653088,47.30392156862745,1610612750,13,14,2024-04-11T02:21:58Z,600000,False,-13.0,13.0,1,right,R. Gobert Layup (2 PTS) (M. Conley 1 AST),"[203497, 201144]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,2.0,M. Conley,201144.0,1.0,,,,,,,,,,
62,PT05M31.00S,2024-04-11T02:22:07.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.046649145860711,47.05882352941176,1610612743,15,14,2024-04-11T02:22:11Z,620000,False,15.0,14.0,1,left,N. Jokic Layup (4 PTS) (A. Gordon 3 AST),"[203999, 203932]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.01,Made,,,,,4.0,A. Gordon,203932.0,3.0,,,,,,,,,,
64,PT05M31.00S,2024-04-11T02:22:09.6Z,1,REGULAR,foul,personal,['1freethrow'],1629675,,,1610612743,15,14,2024-04-11T02:22:25Z,640000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Jokic 1 FT),"[1629675, 203999]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628953.0,,,,1.0,0.0,Jokic,203999.0,,
66,PT05M31.00S,2024-04-11T02:22:24.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,15,14,2024-04-11T02:24:29Z,660000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M31.00S,2024-04-11T02:24:54.1Z,1,REGULAR,substitution,out,[],203932,,,1610612743,15,14,2024-04-11T02:25:49Z,670000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M31.00S,2024-04-11T02:24:54.1Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,15,14,2024-04-11T02:25:49Z,680000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M31.00S,2024-04-11T02:24:54.1Z,1,REGULAR,substitution,out,[],201144,,,1610612743,15,14,2024-04-11T02:25:49Z,690000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M31.00S,2024-04-11T02:24:54.1Z,1,REGULAR,substitution,out,[],1629675,,,1610612743,15,14,2024-04-11T02:25:49Z,700000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M31.00S,2024-04-11T02:24:54.1Z,1,REGULAR,substitution,in,[],202704,,,1610612743,15,14,2024-04-11T02:25:49Z,710000,False,,,0,,SUB in: R. Jackson,[202704],1610612743.0,DEN,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M31.00S,2024-04-11T02:24:54.1Z,1,REGULAR,substitution,in,[],1631128,,,1610612743,15,14,2024-04-11T02:25:49Z,720000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M31.00S,2024-04-11T02:24:54.1Z,1,REGULAR,substitution,in,[],203937,,,1610612743,15,14,2024-04-11T02:25:49Z,730000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M31.00S,2024-04-11T02:24:54.1Z,1,REGULAR,substitution,in,[],1628420,,,1610612743,15,14,2024-04-11T02:25:49Z,740000,False,,,0,,SUB in: M. Morris,[1628420],1610612750.0,MIN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M31.00S,2024-04-11T02:25:56.5Z,1,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,15,14,2024-04-11T02:26:08Z,750000,False,,,0,,MISS N. Jokic Free Throw 1 of 1,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
77,PT05M28.00S,2024-04-11T02:25:59.5Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,15,14,2024-04-11T02:26:08Z,760000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,,,
78,PT05M16.00S,2024-04-11T02:26:09.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203497,80.1084099868594,43.13725490196079,1610612750,15,14,2024-04-11T02:27:34Z,770000,False,-34.0,134.0,1,right,MISS R. Gobert 13' floating Shot,[203497],1610612750.0,MIN,floating,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,13.88,Missed,,,,,,,,,,,,,,,,,,
79,PT05M14.00S,2024-04-11T02:26:11.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,15,14,2024-04-11T02:26:14Z,780000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,
80,PT05M02.00S,2024-04-11T02:26:23.7Z,1,REGULAR,3pt,Jump Shot,[],203999,31.488173455978973,49.26470588235294,1610612743,18,14,2024-04-11T02:26:28Z,790000,False,4.0,243.0,1,left,N. Jokic 24' 3PT  (7 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,24.35,Made,,,,,7.0,,,,,,,,,,,,,
82,PT04M44.00S,2024-04-11T02:26:40.9Z,1,REGULAR,3pt,Jump Shot,[],1628420,68.67608409986859,57.107843137254896,1610612750,18,17,2024-04-11T02:26:47Z,810000,False,36.0,242.0,1,right,M. Morris 24' 3PT pullup (3 PTS) (A. Edwards 2 AST),"[1628420, 1630162]",1610612750.0,MIN,pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Center,24.45,Made,,,,,3.0,A. Edwards,1630162.0,2.0,,,,,,,,,,
84,PT04M17.00S,2024-04-11T02:27:08.9Z,1,REGULAR,3pt,Jump Shot,[],203484,30.56833114323259,33.33333333333333,1610612743,18,17,2024-04-11T02:27:13Z,830000,False,83.0,235.0,1,left,MISS K. Caldwell-Pope 24' pullup 3PT,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,24.91,Missed,,,,,,,,,,,,,,,,,,
85,PT04M14.00S,2024-04-11T02:27:11.9Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,18,17,2024-04-11T02:27:13Z,840000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Right Center,,,84.0,3.0,3.0,0.0,,,,,,,,,,,,,,
86,PT03M58.00S,2024-04-11T02:27:28.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203937,83.26215505913272,46.32352941176471,1610612750,18,17,2024-04-11T02:29:15Z,850000,False,-18.0,105.0,1,right,MISS K. Anderson 10' turnaround Hook,[203937],1610612750.0,MIN,turnaround,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,10.64,Missed,,,,,,,,,,,,,,,,,,
