actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
79,PT05M08.00S,2022-12-21T03:19:22.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.77463863337714,43.872549019607845,1610612763,22,8,2022-12-21T03:19:30Z,790000,False,-31.0,6.0,1,right,J. Morant driving finger roll Layup (6 PTS) (T. Jones 1 AST),"[1629630, 1626145]",1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,Restricted Area,0-8 Center,3.12,Made,,,,,6.0,,,T. Jones,1626145.0,1.0,,,,,,,,
81,PT04M53.00S,2022-12-21T03:19:40.6Z,1,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612743,22,8,2022-12-21T03:19:55Z,810000,False,,,0,,S. Aldama shooting personal FOUL (1 PF) (Gordon 2 FT),"[1630583, 203932]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Gordon,203932.0
83,PT04M53.00S,2022-12-21T03:19:40.7Z,1,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,23,8,2022-12-21T03:20:37Z,830000,False,,,0,,A. Gordon Free Throw 1 of 2 (9 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
84,PT04M53.00S,2022-12-21T03:19:40.7Z,1,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,23,8,2022-12-21T03:20:37Z,840000,False,,,0,,MISS A. Gordon Free Throw 2 of 2,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
85,PT04M53.00S,2022-12-21T03:19:40.7Z,1,REGULAR,rebound,defensive,[],203500,,,1610612763,23,8,2022-12-21T03:20:37Z,850000,False,,,0,,S. Adams REBOUND (Off:0 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,84.0,2.0,2.0,0.0,,,,,,,,,,,,,,
86,PT04M35.00S,2022-12-21T03:20:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,92.9862023653088,56.127450980392155,1610612763,23,10,2022-12-21T03:21:30Z,860000,False,31.0,13.0,1,right,S. Aldama driving Layup (2 PTS) (J. Morant 2 AST),"[1630583, 1629630]",1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,2.0,,,J. Morant,1629630.0,2.0,,,,,,,,
88,PT04M19.00S,2022-12-21T03:21:07.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,8.09789750328515,43.872549019607845,1610612743,25,10,2022-12-21T03:21:17Z,880000,False,31.0,24.0,1,left,N. Jokic turnaround bank Jump Shot (6 PTS) (C. Braun 1 AST),"[203999, 1631128]",1610612743.0,DEN,turnaround bank,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.86,Made,,,,,6.0,,,C. Braun,1631128.0,1.0,,,,,,,,
90,PT04M11.00S,2022-12-21T03:21:18.9Z,1,REGULAR,foul,personal,[],1631128,,,1610612763,25,10,2022-12-21T03:21:45Z,900000,False,,,0,,C. Braun personal FOUL (1 PF),"[1631128, 203500]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Adams,203500.0
92,PT04M11.00S,2022-12-21T03:21:23.9Z,1,REGULAR,substitution,out,[],203932,,,1610612763,25,10,2022-12-21T03:21:27Z,920000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M11.00S,2022-12-21T03:21:23.9Z,1,REGULAR,substitution,in,[],201145,,,1610612763,25,10,2022-12-21T03:21:27Z,930000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M03.00S,2022-12-21T03:21:41.0Z,1,REGULAR,3pt,Jump Shot,[],1630583,72.61826544021025,81.12745098039215,1610612763,25,10,2022-12-21T03:21:47Z,940000,False,156.0,205.0,1,right,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
95,PT04M00.00S,2022-12-21T03:21:44.2Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,25,10,2022-12-21T03:21:44Z,950000,False,,,0,,S. Adams REBOUND (Off:1 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Above the Break 3,24+ Right Center,,,94.0,3.0,2.0,1.0,,,,,,,,,,,,,,
96,PT03M57.00S,2022-12-21T03:21:47.8Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203500,90.22667542706965,39.705882352941174,1610612763,25,10,2022-12-21T03:21:52Z,960000,False,-51.0,39.0,1,right,MISS S. Adams 6' bank Hook,[203500],1610612763.0,MEM,bank,,,Adams,S. Adams,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,,
97,PT03M54.00S,2022-12-21T03:21:50.8Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,25,10,2022-12-21T03:21:52Z,970000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,96.0,2.0,2.0,0.0,,,,,,,,,,,,,,
98,PT03M41.00S,2022-12-21T03:22:02.6Z,1,REGULAR,2pt,Jump Shot,[],1631128,20.45006570302234,13.970588235294118,1610612743,25,10,2022-12-21T03:22:06Z,980000,False,180.0,140.0,1,left,MISS C. Braun 22' step back Shot,[1631128],1610612743.0,DEN,step back,,,Braun,C. Braun,,,,,Mid-Range,16-24 Right Center,22.79,Missed,,,,,,,,,,,,,,,,,,
99,PT03M40.00S,2022-12-21T03:22:03.6Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612743,25,10,2022-12-21T03:22:06Z,990000,False,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right Center,,,98.0,3.0,2.0,1.0,,,,,,,,,,,,,,
100,PT03M35.00S,2022-12-21T03:22:11.5Z,1,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612743,25,10,2022-12-21T03:22:21Z,1000000,False,,,0,,S. Aldama shooting personal FOUL (2 PF) (Braun 2 FT),"[1630583, 1631128]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Braun,1631128.0
102,PT03M35.00S,2022-12-21T03:22:40.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631128,,,1610612743,25,10,2022-12-21T03:22:40Z,1020000,False,,,0,,MISS C. Braun Free Throw 1 of 2,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
103,PT03M35.00S,2022-12-21T03:22:40.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,25,10,2022-12-21T03:22:40Z,1030000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,,,,,
104,PT03M35.00S,2022-12-21T03:22:41.2Z,1,REGULAR,substitution,out,[],1628971,,,1610612743,25,10,2022-12-21T03:22:55Z,1040000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M35.00S,2022-12-21T03:22:41.2Z,1,REGULAR,substitution,in,[],1630538,,,1610612743,25,10,2022-12-21T03:22:55Z,1050000,False,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M35.00S,2022-12-21T03:23:02.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631128,,,1610612743,26,10,2022-12-21T03:23:02Z,1060000,False,,,0,,C. Braun Free Throw 2 of 2 (1 PTS),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
107,PT03M24.00S,2022-12-21T03:23:16.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203500,92.9862023653088,51.71568627450981,1610612763,26,12,2022-12-21T03:23:22Z,1070000,False,9.0,13.0,1,right,S. Adams alley-oop DUNK (2 PTS) (J. Morant 3 AST),"[203500, 1629630]",1610612763.0,MEM,alley-oop,,,Adams,S. Adams,,,,,Restricted Area,0-8 Center,1.59,Made,,,,,2.0,,,J. Morant,1629630.0,3.0,,,,,,,,
109,PT02M59.00S,2022-12-21T03:23:42.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,7.046649145860711,56.86274509803921,1610612743,28,12,2022-12-21T03:23:45Z,1090000,False,-34.0,14.0,1,left,C. Braun driving floating bank Jump Shot (3 PTS),[1631128],1610612743.0,DEN,driving floating bank,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,3.69,Made,,,,,3.0,,,,,,,,,,,,,
111,PT02M46.00S,2022-12-21T03:23:57.4Z,1,REGULAR,foul,offensive,[],1629630,,,1610612763,28,12,2022-12-21T03:24:07Z,1110000,False,,,0,,J. Morant charge offensive FOUL (1 PF),"[1629630, 201145]",1610612763.0,MEM,charge,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Green,201145.0
113,PT02M46.00S,2022-12-21T03:23:57.4Z,1,REGULAR,turnover,offensive foul,[],1629630,,,1610612763,28,12,2022-12-21T03:23:57Z,1130000,False,,,0,,J. Morant offensive foul TURNOVER (4 TO),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,4.0,,,202053.0,,,,
114,PT02M46.00S,2022-12-21T03:24:05.6Z,1,REGULAR,substitution,out,[],1631128,,,1610612743,28,12,2022-12-21T03:24:21Z,1140000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M46.00S,2022-12-21T03:24:05.6Z,1,REGULAR,substitution,out,[],1629630,,,1610612743,28,12,2022-12-21T03:24:21Z,1150000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M46.00S,2022-12-21T03:24:05.6Z,1,REGULAR,substitution,in,[],203484,,,1610612743,28,12,2022-12-21T03:24:21Z,1160000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M46.00S,2022-12-21T03:24:05.6Z,1,REGULAR,substitution,in,[],1628415,,,1610612743,28,12,2022-12-21T03:24:21Z,1170000,False,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M25.00S,2022-12-21T03:24:41.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201145,24.655059132720105,87.25490196078431,1610612743,28,12,2022-12-21T03:24:46Z,1180000,False,-186.0,179.0,1,left,MISS J. Green 25' step back 3PT,[201145],1610612743.0,DEN,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
119,PT02M22.00S,2022-12-21T03:24:44.0Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,28,12,2022-12-21T03:24:46Z,1190000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT02M14.00S,2022-12-21T03:24:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630583,91.67214191852825,51.9607843137255,1610612763,28,14,2022-12-21T03:24:56Z,1200000,False,10.0,26.0,1,right,S. Aldama alley-oop Layup (4 PTS) (S. Adams 1 AST),"[1630583, 203500]",1610612763.0,MEM,alley-oop,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,2.76,Made,,,,,4.0,,,S. Adams,203500.0,1.0,,,,,,,,
122,PT02M06.00S,2022-12-21T03:25:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,7.966491458607096,54.166666666666664,1610612743,30,14,2022-12-21T03:25:07Z,1220000,False,-21.0,22.0,1,left,B. Hyland cutting finger roll Layup (2 PTS) (N. Jokic 2 AST),"[1630538, 203999]",1610612743.0,DEN,cutting finger roll,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,2.0,,,N. Jokic,203999.0,2.0,,,,,,,,
124,PT01M52.00S,2022-12-21T03:25:14.2Z,1,REGULAR,2pt,Jump Shot,[],1628415,79.188567674113,57.107843137254896,1610612763,30,14,2022-12-21T03:25:20Z,1240000,False,36.0,143.0,1,right,MISS D. Brooks 14' pullup Shot,[1628415],1610612763.0,MEM,pullup,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Center,14.74,Missed,,,,,,,,,,,,,,,,,,
125,PT01M48.00S,2022-12-21T03:25:18.2Z,1,REGULAR,rebound,offensive,[],203500,,,1610612763,30,14,2022-12-21T03:25:20Z,1250000,False,,,0,,S. Adams REBOUND (Off:2 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,Mid-Range,8-16 Center,,,124.0,4.0,2.0,2.0,,,,,,,,,,,,,,
126,PT01M41.00S,2022-12-21T03:25:24.7Z,1,REGULAR,turnover,bad pass,[],1630583,,,1610612763,30,14,2022-12-21T03:25:27Z,1260000,False,,,0,,S. Aldama bad pass TURNOVER (1 TO),"[1630583, 201145]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,Green,201145.0,,,,,
127,PT01M41.00S,2022-12-21T03:25:24.7Z,1,REGULAR,steal,,[],201145,,,1610612743,30,14,2022-12-21T03:25:26Z,1270000,False,,,0,,J. Green STEAL (1 STL),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
128,PT01M33.00S,2022-12-21T03:25:35.2Z,1,REGULAR,foul,personal,['2freethrow'],1630583,,,1610612743,30,14,2022-12-21T03:25:53Z,1280000,False,,,0,,S. Aldama shooting personal FOUL (3 PF) (Green 2 FT),"[1630583, 201145]",1610612763.0,MEM,shooting,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Green,201145.0
130,PT01M33.00S,2022-12-21T03:26:12.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201145,,,1610612743,30,14,2022-12-21T03:26:55Z,1300000,False,,,0,,MISS J. Green Free Throw 1 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
131,PT01M33.00S,2022-12-21T03:26:12.4Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612743,30,14,2022-12-21T03:26:55Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,,,,
132,PT01M33.00S,2022-12-21T03:26:13.0Z,1,REGULAR,substitution,out,[],203999,,,1610612743,30,14,2022-12-21T03:26:39Z,1320000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M33.00S,2022-12-21T03:26:13.0Z,1,REGULAR,substitution,out,[],203500,,,1610612743,30,14,2022-12-21T03:26:39Z,1330000,False,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M33.00S,2022-12-21T03:26:13.0Z,1,REGULAR,substitution,out,[],1630583,,,1610612743,30,14,2022-12-21T03:26:39Z,1340000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M33.00S,2022-12-21T03:26:13.0Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,30,14,2022-12-21T03:26:39Z,1350000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M33.00S,2022-12-21T03:26:13.0Z,1,REGULAR,substitution,in,[],1629634,,,1610612743,30,14,2022-12-21T03:26:39Z,1360000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M33.00S,2022-12-21T03:26:13.0Z,1,REGULAR,substitution,in,[],1628991,,,1610612743,30,14,2022-12-21T03:26:39Z,1370000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M33.00S,2022-12-21T03:26:12.4Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201145,,,1610612743,30,14,2022-12-21T03:26:55Z,1380000,False,,,0,,MISS J. Green Free Throw 2 of 2,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
139,PT01M31.00S,2022-12-21T03:26:14.4Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,30,14,2022-12-21T03:26:55Z,1390000,False,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,138.0,2.0,2.0,0.0,,,,,,,,,,,,,,
140,PT01M21.00S,2022-12-21T03:26:52.6Z,1,REGULAR,3pt,Jump Shot,[],1628991,93.38042049934296,96.81372549019608,1610612763,30,14,2022-12-21T03:26:57Z,1400000,False,234.0,10.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
141,PT01M19.00S,2022-12-21T03:26:55.0Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612743,30,14,2022-12-21T03:26:55Z,1410000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Right Corner 3,24+ Right,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,
142,PT00M59.40S,2022-12-21T03:27:16.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629634,,,1610612743,30,14,2022-12-21T03:27:23Z,1420000,False,,,0,,B. Clarke shooting personal FOUL (1 PF) (Nnaji 2 FT),"[1629634, 1630192]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Nnaji,1630192.0
144,PT00M59.40S,2022-12-21T03:27:46.8Z,1,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,31,14,2022-12-21T03:27:46Z,1440000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (1 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
145,PT00M59.40S,2022-12-21T03:28:05.1Z,1,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,32,14,2022-12-21T03:28:05Z,1450000,False,,,0,,Z. Nnaji Free Throw 2 of 2 (2 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
146,PT00M46.80S,2022-12-21T03:28:21.9Z,1,REGULAR,foul,offensive,['inpenalty'],1628991,,,1610612763,32,14,2022-12-21T03:28:27Z,1460000,False,,,0,,J. Jackson Jr. charge offensive FOUL (1 PF),"[1628991, 201145]",1610612763.0,MEM,charge,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Green,201145.0
148,PT00M46.80S,2022-12-21T03:28:21.9Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,32,14,2022-12-21T03:28:21Z,1480000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (1 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,2882.0,,,,
149,PT00M34.70S,2022-12-21T03:28:58.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,34.11629434954008,62.00980392156863,1610612743,35,14,2022-12-21T03:29:03Z,1490000,False,-60.0,268.0,1,left,B. Hyland 27' 3PT pullup (5 PTS) (V. Cancar 1 AST),"[1630538, 1628427]",1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,27.48,Made,,,,,5.0,,,V. Cancar,1628427.0,1.0,,,,,,,,
150,PT00M33.40S,2022-12-21T03:29:07.9Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612763,35,14,2022-12-21T03:29:18Z,1500000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,202053.0,,,,
151,PT00M14.70S,2022-12-21T03:29:34.4Z,1,REGULAR,foul,personal,[],1630538,,,1610612763,35,14,2022-12-21T03:29:40Z,1510000,False,,,0,,B. Hyland personal FOUL (1 PF),"[1630538, 1626145]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Jones,1626145.0
153,PT00M01.40S,2022-12-21T03:30:05.4Z,1,REGULAR,turnover,bad pass,[],1626145,,,1610612763,35,14,2022-12-21T03:30:09Z,1530000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1626145, 1630538]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Hyland,1630538.0,,,,,
154,PT00M01.40S,2022-12-21T03:30:05.4Z,1,REGULAR,steal,,[],1630538,,,1610612743,35,14,2022-12-21T03:30:06Z,1540000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2022-12-21T03:30:08.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,29.6484888304862,22.058823529411764,1610612743,35,14,2022-12-21T03:30:17Z,1550000,False,140.0,226.0,1,left,MISS B. Hyland 26' running 3PT,[1630538],1610612743.0,DEN,running,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,26.59,Missed,,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2022-12-21T03:30:10.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,35,14,2022-12-21T03:30:10Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,155.0,,,,,,,,,,,,,,,,,
158,PT00M00.00S,2022-12-21T03:33:20.6Z,1,REGULAR,period,end,[],0,,,1610612743,35,14,2022-12-21T03:33:20Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-12-21T03:33:23.1Z,2,REGULAR,substitution,out,['startperiod'],1631223,,,1610612743,35,14,2022-12-21T03:33:44Z,1580000,False,,,0,,SUB out: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-12-21T03:33:23.1Z,2,REGULAR,substitution,in,['startperiod'],1630533,,,1610612743,35,14,2022-12-21T03:33:44Z,1590000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-12-21T03:33:44.4Z,2,REGULAR,period,start,[],0,,,1610612763,35,14,2022-12-21T03:33:45Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M46.00S,2022-12-21T03:33:57.9Z,2,REGULAR,3pt,Jump Shot,[],1628415,69.07030223390277,67.64705882352942,1610612763,35,14,2022-12-21T03:34:02Z,1610000,False,88.0,238.0,1,right,MISS D. Brooks 25' 3PT,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
163,PT11M43.00S,2022-12-21T03:34:00.9Z,2,REGULAR,rebound,defensive,[],1628427,,,1610612743,35,14,2022-12-21T03:34:02Z,1620000,False,,,0,,V. Cancar REBOUND (Off:0 Def:1),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Above the Break 3,24+ Right Center,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,
164,PT11M39.00S,2022-12-21T03:34:05.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",201145,6.521024967148489,48.77450980392157,1610612743,37,14,2022-12-21T03:34:12Z,1630000,False,6.0,9.0,1,left,J. Green running DUNK (2 PTS) (B. Hyland 1 AST),"[201145, 1630538]",1610612743.0,DEN,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,2.0,,,B. Hyland,1630538.0,1.0,,,,,,,,
166,PT11M38.00S,2022-12-21T03:34:11.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,37,14,2022-12-21T03:34:11Z,1650000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M21.00S,2022-12-21T03:39:03.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,87.33574244415243,38.48039215686275,1610612763,37,16,2022-12-21T03:39:16Z,1670000,False,-58.0,67.0,1,right,J. Jackson Jr. 8' driving finger roll Layup (2 PTS) (Z. Williams 1 AST),"[1628991, 1630533]",1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,8.8,Made,,,,,2.0,,,Z. Williams,1630533.0,1.0,,,,,,,,
