actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-03T02:10:56.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-03T02:10:56Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-02-03T02:10:58.7Z,1,REGULAR,jumpball,recovered,[],1627750,,,1610612743,0,0,2023-02-03T02:10:58Z,40000,False,,,0,,Jump Ball N. Jokic vs. K. Looney: Tip to J. Murray,"[1627750, 203999, 1626172]",1610612743.0,DEN,startperiod,J. Murray,1627750.0,Murray,J. Murray,Jokic,203999.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-02-03T02:11:12.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203484,6.915243101182654,54.90196078431373,1610612743,2,0,2023-02-03T02:11:16Z,70000,False,-25.0,13.0,1,left,K. Caldwell-Pope driving finger roll Layup (2 PTS) (J. Murray 1 AST),"[203484, 1627750]",1610612743.0,DEN,driving finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.75,Made,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2023-02-03T02:11:33.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,86.28449408672799,49.50980392156863,1610612744,2,0,2023-02-03T02:11:37Z,90000,False,-2.0,76.0,1,right,MISS J. Poole 7' floating Shot,[1629673],1610612744.0,GSW,floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,7.64,Missed,,,,,,,,,,,,,,,,,,
10,PT11M20.00S,2023-02-03T02:11:35.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,2,0,2023-02-03T02:11:37Z,100000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
12,PT11M10.00S,2023-02-03T02:11:58.6Z,1,REGULAR,3pt,Jump Shot,[],203484,6.389618922470433,94.85294117647058,1610612743,2,0,2023-02-03T02:12:02Z,120000,False,-224.0,8.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,22.44,Missed,,,,,,,,,,,,,,,,,,
13,PT11M07.00S,2023-02-03T02:12:01.6Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,2,0,2023-02-03T02:12:02Z,130000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Left Corner 3,24+ Left,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M59.00S,2023-02-03T02:12:09.9Z,1,REGULAR,3pt,Jump Shot,[],203952,66.3107752956636,29.65686274509804,1610612744,2,3,2023-02-03T02:12:14Z,140000,False,-102.0,264.0,1,right,A. Wiggins 28' 3PT  (3 PTS) (J. Poole 1 AST),"[203952, 1629673]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,28.31,Made,3.0,J. Poole,1629673.0,1.0,,,,,,,,,,,,,,
16,PT10M43.00S,2023-02-03T02:12:24.7Z,1,REGULAR,2pt,Jump Shot,[],1627750,24.129434954007884,49.26470588235294,1610612743,4,3,2023-02-03T02:12:29Z,160000,False,4.0,174.0,1,left,J. Murray 17' step back Jump Shot (2 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,17.43,Made,2.0,,,,,,,,,,,,,,,,,
17,PT10M35.00S,2023-02-03T02:12:34.0Z,1,REGULAR,3pt,Jump Shot,[],201939,62.10578186596584,22.30392156862745,1610612744,4,6,2023-02-03T02:12:39Z,170000,False,-138.0,304.0,1,right,S. Curry 33' 3PT pullup (3 PTS) (J. Poole 2 AST),"[201939, 1629673]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,33.38,Made,3.0,J. Poole,1629673.0,2.0,,,,,,,,,,,,,,
