actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT05M02.00S,2023-01-16T01:27:35.5Z,1,REGULAR,foul,personal,['2freethrow'],203999,,,1610612753,15,13,2023-01-16T01:27:48Z,850000,False,,,0,,N. Jokic shooting personal FOUL (1 PF) (Banchero 2 FT),"[203999, 1631094]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,1.0,0.0,Banchero,1631094.0,,,,,,,,
87,PT05M02.00S,2023-01-16T01:28:04.1Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,15,14,2023-01-16T01:28:04Z,870000,False,,,0,,P. Banchero Free Throw 1 of 2 (4 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
88,PT05M02.00S,2023-01-16T01:28:21.5Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,15,15,2023-01-16T01:28:21Z,880000,False,,,0,,P. Banchero Free Throw 2 of 2 (5 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
89,PT04M44.00S,2023-01-16T01:28:41.4Z,1,REGULAR,3pt,Jump Shot,[],1629008,72.7496714848883,17.15686274509804,1610612743,18,15,2023-01-16T01:28:48Z,890000,False,-164.0,204.0,1,right,M. Porter Jr. 26' 3PT step back (6 PTS) (N. Jokic 3 AST),"[1629008, 203999]",1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.16,Made,,,,,6.0,,,,,,,N. Jokic,203999.0,3.0,,,,
91,PT04M28.00S,2023-01-16T01:28:58.5Z,1,REGULAR,turnover,bad pass,[],1628365,,,1610612753,18,15,2023-01-16T01:29:01Z,910000,False,,,0,,M. Fultz bad pass TURNOVER (2 TO),"[1628365, 1628971]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,Brown,1628971.0,,
92,PT04M28.00S,2023-01-16T01:28:58.5Z,1,REGULAR,steal,,[],1628971,,,1610612743,18,15,2023-01-16T01:28:59Z,920000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
93,PT04M17.00S,2023-01-16T01:29:09.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203484,70.90998685939553,76.22549019607843,1610612743,18,15,2023-01-16T01:29:14Z,930000,False,131.0,221.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.69,Missed,,,,,,,,,,,,,,,,,,
94,PT04M13.00S,2023-01-16T01:29:13.4Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,18,15,2023-01-16T01:29:14Z,940000,False,,,0,,M. Fultz REBOUND (Off:0 Def:3),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Right Center,,,93.0,3.0,3.0,0.0,,,,,,,,,,,,,,
95,PT04M09.00S,2023-01-16T01:29:17.9Z,1,REGULAR,3pt,Jump Shot,[],1628976,32.276609724047304,49.50980392156863,1610612753,18,15,2023-01-16T01:29:24Z,950000,False,2.0,251.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
96,PT04M05.00S,2023-01-16T01:29:21.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,18,15,2023-01-16T01:29:24Z,960000,False,,,0,,N. Jokic REBOUND (Off:0 Def:5),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,95.0,5.0,5.0,0.0,,,,,,,,,,,,,,
97,PT03M59.00S,2023-01-16T01:29:27.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,94.43166885676742,54.166666666666664,1610612743,20,15,2023-01-16T01:29:35Z,970000,False,21.0,0.0,1,right,N. Jokic cutting finger roll Layup (8 PTS) (B. Brown 1 AST),"[203999, 1628971]",1610612743.0,DEN,cutting finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,8.0,,,,,,,B. Brown,1628971.0,1.0,,,,
99,PT03M42.00S,2023-01-16T01:29:43.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,6.1268068331143235,57.107843137254896,1610612753,20,15,2023-01-16T01:29:47Z,990000,False,-36.0,5.0,1,left,MISS W. Carter Jr. Layup,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,,
100,PT03M41.00S,2023-01-16T01:29:44.9Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,20,15,2023-01-16T01:29:47Z,1000000,False,,,0,,N. Jokic REBOUND (Off:0 Def:6),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,99.0,6.0,6.0,0.0,,,,,,,,,,,,,,
101,PT03M36.00S,2023-01-16T01:29:49.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628971,93.11760840998686,51.470588235294116,1610612743,22,15,2023-01-16T01:29:57Z,1010000,False,7.0,12.0,1,right,B. Brown running alley-oop DUNK (2 PTS) (N. Jokic 4 AST),"[1628971, 203999]",1610612743.0,DEN,running alley-oop,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,2.0,,,,,,,N. Jokic,203999.0,4.0,,,,
103,PT03M21.00S,2023-01-16T01:30:07.0Z,1,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612753,22,15,2023-01-16T01:30:22Z,1030000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Banchero 2 FT),"[1628971, 1631094]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627526.0,1.0,0.0,Banchero,1631094.0,,,,,,,,
105,PT03M21.00S,2023-01-16T01:30:45.1Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,22,16,2023-01-16T01:30:45Z,1050000,False,,,0,,P. Banchero Free Throw 1 of 2 (6 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
106,PT03M21.00S,2023-01-16T01:30:45.8Z,1,REGULAR,substitution,out,[],1629008,,,1610612753,22,16,2023-01-16T01:31:09Z,1060000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M21.00S,2023-01-16T01:30:45.8Z,1,REGULAR,substitution,out,[],203484,,,1610612753,22,16,2023-01-16T01:31:09Z,1070000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M21.00S,2023-01-16T01:30:45.8Z,1,REGULAR,substitution,out,[],203932,,,1610612753,22,16,2023-01-16T01:31:09Z,1080000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M21.00S,2023-01-16T01:30:45.8Z,1,REGULAR,substitution,out,[],203914,,,1610612753,22,16,2023-01-16T01:31:09Z,1090000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M21.00S,2023-01-16T01:30:45.8Z,1,REGULAR,substitution,out,[],1628365,,,1610612753,22,16,2023-01-16T01:31:09Z,1100000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M21.00S,2023-01-16T01:30:45.8Z,1,REGULAR,substitution,in,[],1630538,,,1610612753,22,16,2023-01-16T01:31:09Z,1110000,False,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M21.00S,2023-01-16T01:30:45.8Z,1,REGULAR,substitution,in,[],1627750,,,1610612753,22,16,2023-01-16T01:31:09Z,1120000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M21.00S,2023-01-16T01:30:45.8Z,1,REGULAR,substitution,in,[],1630192,,,1610612753,22,16,2023-01-16T01:31:09Z,1130000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M21.00S,2023-01-16T01:30:45.8Z,1,REGULAR,substitution,in,[],203082,,,1610612753,22,16,2023-01-16T01:31:09Z,1140000,False,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M21.00S,2023-01-16T01:30:45.8Z,1,REGULAR,substitution,in,[],1630175,,,1610612753,22,16,2023-01-16T01:31:09Z,1150000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M21.00S,2023-01-16T01:31:16.8Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,22,17,2023-01-16T01:31:16Z,1160000,False,,,0,,P. Banchero Free Throw 2 of 2 (7 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
117,PT03M02.00S,2023-01-16T01:31:39.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630192,92.85479632063075,50.245098039215684,1610612743,24,17,2023-01-16T01:31:43Z,1170000,False,1.0,15.0,1,right,Z. Nnaji cutting DUNK (2 PTS) (J. Murray 1 AST),"[1630192, 1627750]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,2.0,,,,,,,J. Murray,1627750.0,1.0,,,,
119,PT02M49.00S,2023-01-16T01:31:50.8Z,1,REGULAR,3pt,Jump Shot,[],1630591,28.203022339027594,79.16666666666666,1610612753,24,17,2023-01-16T01:31:55Z,1190000,False,-146.0,213.0,1,left,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
120,PT02M46.00S,2023-01-16T01:31:53.8Z,1,REGULAR,rebound,defensive,[],1630538,,,1610612743,24,17,2023-01-16T01:31:55Z,1200000,False,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,,
121,PT02M33.00S,2023-01-16T01:32:06.8Z,1,REGULAR,3pt,Jump Shot,[],1628971,89.04402102496715,95.83333333333334,1610612743,24,17,2023-01-16T01:32:11Z,1210000,False,229.0,50.0,1,right,MISS B. Brown 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
122,PT02M31.00S,2023-01-16T01:32:08.8Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,24,17,2023-01-16T01:32:11Z,1220000,False,,,0,,P. Banchero REBOUND (Off:0 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Right Corner 3,24+ Right,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT02M22.00S,2023-01-16T01:32:18.4Z,1,REGULAR,turnover,bad pass,[],1631094,,,1610612753,24,17,2023-01-16T01:32:24Z,1230000,False,,,0,,P. Banchero bad pass TURNOVER (1 TO),"[1631094, 203999]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,,,,Jokic,203999.0,,
124,PT02M22.00S,2023-01-16T01:32:18.4Z,1,REGULAR,steal,,[],203999,,,1610612743,24,17,2023-01-16T01:32:19Z,1240000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
125,PT02M19.00S,2023-01-16T01:32:22.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630538,93.51182654402102,54.41176470588235,1610612743,26,17,2023-01-16T01:32:32Z,1250000,False,22.0,8.0,1,right,B. Hyland running Layup (2 PTS) (N. Jokic 5 AST),"[1630538, 203999]",1610612743.0,DEN,running,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,2.37,Made,,,,,2.0,,,,,,,N. Jokic,203999.0,5.0,,,,
127,PT01M56.00S,2023-01-16T01:32:46.4Z,1,REGULAR,foul,personal,['2freethrow'],1630192,,,1610612753,26,17,2023-01-16T01:32:57Z,1270000,False,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Suggs 2 FT),"[1630192, 1630591]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,,1627526.0,1.0,0.0,Suggs,1630591.0,,,,,,,,
129,PT01M56.00S,2023-01-16T01:33:17.1Z,1,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,26,17,2023-01-16T01:33:17Z,1290000,False,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
130,PT01M56.00S,2023-01-16T01:33:17.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,26,17,2023-01-16T01:33:17Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,
131,PT01M56.00S,2023-01-16T01:33:17.8Z,1,REGULAR,substitution,out,[],203999,,,1610612753,26,17,2023-01-16T01:33:37Z,1310000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M56.00S,2023-01-16T01:33:17.8Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,26,17,2023-01-16T01:33:37Z,1320000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M56.00S,2023-01-16T01:33:17.8Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,26,17,2023-01-16T01:33:37Z,1330000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M56.00S,2023-01-16T01:33:17.8Z,1,REGULAR,substitution,in,[],201599,,,1610612753,26,17,2023-01-16T01:33:37Z,1340000,False,,,0,,SUB in: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M56.00S,2023-01-16T01:33:17.8Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,26,17,2023-01-16T01:33:37Z,1350000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M56.00S,2023-01-16T01:33:17.8Z,1,REGULAR,substitution,in,[],1630532,,,1610612753,26,17,2023-01-16T01:33:37Z,1360000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M56.00S,2023-01-16T01:33:40.5Z,1,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,26,18,2023-01-16T01:33:40Z,1370000,False,,,0,,J. Suggs Free Throw 2 of 2 (1 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
138,PT01M42.00S,2023-01-16T01:34:00.7Z,1,REGULAR,foul,offensive,[],201599,,,1610612743,26,18,2023-01-16T01:34:05Z,1380000,False,,,0,,D. Jordan offensive FOUL (1 PF),"[201599, 1630591]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,,201639.0,1.0,0.0,Suggs,1630591.0,,,,,,,,
140,PT01M42.00S,2023-01-16T01:34:00.7Z,1,REGULAR,turnover,offensive foul,[],201599,,,1610612743,26,18,2023-01-16T01:34:00Z,1400000,False,,,0,,D. Jordan offensive foul TURNOVER (1 TO),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,Above the Break 3,24+ Center,,,,,,,,201639.0,,,,,1.0,,,,,,,
141,PT01M34.00S,2023-01-16T01:34:26.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630538,,,1610612753,26,18,2023-01-16T01:34:33Z,1410000,False,,,0,,B. Hyland shooting personal FOUL (1 PF) (Anthony 2 FT),"[1630538, 1630175]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,1.0,0.0,Anthony,1630175.0,,,,,,,,
143,PT01M34.00S,2023-01-16T01:34:53.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630175,,,1610612753,26,19,2023-01-16T01:34:53Z,1430000,False,,,0,,C. Anthony Free Throw 1 of 2 (1 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
144,PT01M34.00S,2023-01-16T01:35:09.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630175,,,1610612753,26,20,2023-01-16T01:35:09Z,1440000,False,,,0,,C. Anthony Free Throw 2 of 2 (2 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
145,PT01M14.00S,2023-01-16T01:35:36.5Z,1,REGULAR,3pt,Jump Shot,[],1630538,64.07687253613666,43.627450980392155,1610612743,26,20,2023-01-16T01:35:43Z,1450000,False,-32.0,285.0,1,right,MISS B. Hyland 28' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,28.7,Missed,,,,,,,,,,,,,,,,,,
146,PT01M10.00S,2023-01-16T01:35:40.8Z,1,REGULAR,rebound,offensive,[],1627750,,,1610612743,26,20,2023-01-16T01:35:40Z,1460000,False,,,0,,J. Murray REBOUND (Off:1 Def:0),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,145.0,1.0,0.0,1.0,,,,,,,,,,,,,,
147,PT01M03.00S,2023-01-16T01:35:48.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630192,91.80354796320631,95.09803921568627,1610612743,29,20,2023-01-16T01:35:51Z,1470000,False,225.0,25.0,1,right,Z. Nnaji 3PT  (5 PTS) (J. Murray 2 AST),"[1630192, 1627750]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Right Corner 3,24+ Right,22.68,Made,,,,,5.0,,,,,,,J. Murray,1627750.0,2.0,,,,
149,PT00M44.00S,2023-01-16T01:36:09.7Z,1,REGULAR,2pt,Jump Shot,[],1630175,12.302890932982917,19.852941176470587,1610612753,29,22,2023-01-16T01:38:23Z,1490000,False,151.0,63.0,1,left,C. Anthony 16' turnaround Jump Shot (4 PTS),[1630175],1610612753.0,ORL,turnaround,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right,16.34,Made,,,,,4.0,,,,,,,,,,,,,
150,PT00M32.80S,2023-01-16T01:36:21.7Z,1,REGULAR,3pt,Jump Shot,[],1627750,70.51576872536137,18.872549019607842,1610612743,29,22,2023-01-16T01:36:26Z,1500000,False,-156.0,225.0,1,right,MISS J. Murray 27' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,27.33,Missed,,,,,,,,,,,,,,,,,,
151,PT00M29.80S,2023-01-16T01:36:24.7Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,29,22,2023-01-16T01:36:26Z,1510000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,,
152,PT00M08.70S,2023-01-16T01:36:45.7Z,1,REGULAR,3pt,Jump Shot,[],203082,6.783837056504599,97.30392156862744,1610612753,29,25,2023-01-16T01:36:49Z,1520000,False,-237.0,11.0,1,left,T. Ross 3PT  (3 PTS) (F. Wagner 1 AST),"[203082, 1630532]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,Left Corner 3,24+ Left,23.68,Made,,,,,3.0,,,,,,,F. Wagner,1630532.0,1.0,,,,
154,PT00M05.60S,2023-01-16T01:36:58.5Z,1,REGULAR,foul,personal,[],1630175,,,1610612743,29,25,2023-01-16T01:37:05Z,1540000,False,,,0,,C. Anthony take personal FOUL (1 PF),"[1630175, 1627750]",1610612753.0,ORL,take,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627526.0,1.0,0.0,Murray,1627750.0,,,,,,,,
156,PT00M00.80S,2023-01-16T01:37:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.11760840998686,54.41176470588235,1610612743,31,25,2023-01-16T01:46:52Z,1560000,False,22.0,12.0,1,right,B. Brown running Layup (4 PTS),[1628971],1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,4.0,,,,,,,,,,,,,
157,PT00M00.10S,2023-01-16T01:37:23.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.703679369250986,44.85294117647059,1610612753,31,25,2023-01-16T01:40:59Z,1570000,False,26.0,20.0,1,left,MISS F. Wagner running alley-oop Layup,[1630532],1610612753.0,ORL,running alley-oop,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,,,,,
158,PT00M00.10S,2023-01-16T01:37:23.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,31,25,2023-01-16T01:38:27Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,157.0,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2023-01-16T01:37:54.7Z,1,REGULAR,period,end,[],0,,,1610612753,31,25,2023-01-16T01:37:54Z,1590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-01-16T01:39:37.2Z,2,REGULAR,substitution,out,['startperiod'],1630591,,,1610612753,31,25,2023-01-16T01:39:55Z,1600000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-01-16T01:39:37.2Z,2,REGULAR,substitution,in,['startperiod'],1629626,,,1610612753,31,25,2023-01-16T01:39:55Z,1610000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-01-16T01:40:05.8Z,2,REGULAR,period,start,[],0,,,1610612753,31,25,2023-01-16T01:40:05Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M42.00S,2023-01-16T01:40:23.2Z,2,REGULAR,2pt,Jump Shot,[],1630175,22.421156373193167,54.166666666666664,1610612753,31,25,2023-01-16T01:40:29Z,1630000,False,-21.0,158.0,1,left,MISS C. Anthony 15' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Center,15.97,Missed,,,,,,,,,,,,,,,,,,
164,PT11M39.00S,2023-01-16T01:40:26.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,31,25,2023-01-16T01:40:29Z,1640000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Center,,,163.0,,,,,,,,,,,,,,,,,
166,PT11M25.00S,2023-01-16T01:40:54.0Z,2,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612743,31,25,2023-01-16T01:41:03Z,1660000,False,,,0,,C. Anthony shooting personal FOUL (2 PF) (Murray 2 FT),"[1630175, 1627750]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627526.0,2.0,0.0,Murray,1627750.0,,,,,,,,
168,PT11M25.00S,2023-01-16T01:41:21.5Z,2,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,32,25,2023-01-16T01:41:21Z,1680000,False,,,0,,J. Murray Free Throw 1 of 2 (1 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
169,PT11M25.00S,2023-01-16T01:41:40.1Z,2,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,33,25,2023-01-16T01:41:40Z,1690000,False,,,0,,J. Murray Free Throw 2 of 2 (2 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
170,PT11M14.00S,2023-01-16T01:41:53.7Z,2,REGULAR,turnover,bad pass,[],203082,,,1610612753,33,25,2023-01-16T01:41:59Z,1700000,False,,,0,,T. Ross bad pass TURNOVER (1 TO),"[203082, 1630538]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,Hyland,1630538.0,,
171,PT11M14.00S,2023-01-16T01:41:53.7Z,2,REGULAR,steal,,[],1630538,,,1610612743,33,25,2023-01-16T01:41:55Z,1710000,False,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
