actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
80,PT05M49.00S,2023-03-31T02:23:19.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203484,6.389618922470433,49.754901960784316,1610612743,11,17,2023-03-31T02:23:24Z,770000,False,1.0,8.0,1,left,K. Caldwell-Pope running DUNK (2 PTS) (J. Murray 2 AST),"[203484, 1627750]",1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,2.0,,,,,,,,,J. Murray,1627750.0,2.0,,
82,PT05M28.00S,2023-03-31T02:23:39.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202685,87.20433639947439,40.931372549019606,1610612740,11,19,2023-03-31T02:24:43Z,790000,False,-45.0,68.0,1,right,J. Valanciunas 8' turnaround Hook (7 PTS),[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Left,8.15,Made,,,,,7.0,,,,,,,,,,,,,
83,PT05M05.00S,2023-03-31T02:24:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,7.966491458607096,53.92156862745098,1610612743,11,19,2023-03-31T02:24:10Z,800000,False,-20.0,22.0,1,left,MISS M. Porter Jr. driving Layup,[1629008],1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
84,PT05M03.00S,2023-03-31T02:24:04.7Z,1,REGULAR,rebound,offensive,[],1629008,,,1610612743,11,19,2023-03-31T02:24:10Z,810000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,83.0,2.0,1.0,1.0,,,,,,,,,,,,,,
85,PT05M03.00S,2023-03-31T02:24:05.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629008,6.438896189224705,39.1390931372549,1610612743,11,19,2023-03-31T02:27:03Z,820000,False,54.0,8.0,1,left,MISS M. Porter Jr. putback Layup - blocked,"[1629008, 202685]",1610612743.0,DEN,putback,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,,,,,,,Valanciunas,202685.0
114,PT05M03.00S,2023-03-31T02:24:05.2Z,1,REGULAR,block,,[],202685,,,1610612743,11,19,2023-03-31T02:29:43Z,825000,False,,,0,,J. Valanciunas BLOCK (1 BLK),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
86,PT05M01.00S,2023-03-31T02:24:07.2Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,11,19,2023-03-31T02:24:20Z,830000,False,,,0,,J. Valanciunas REBOUND (Off:3 Def:5),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,,,85.0,8.0,5.0,3.0,,,,,,,,,,,,,,
87,PT04M48.00S,2023-03-31T02:24:19.9Z,1,REGULAR,turnover,bad pass,[],203468,,,1610612740,11,19,2023-03-31T02:24:24Z,840000,False,,,0,,C. McCollum bad pass TURNOVER (1 TO),"[203468, 203484]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,,
88,PT04M48.00S,2023-03-31T02:24:19.9Z,1,REGULAR,steal,,[],203484,,,1610612743,11,19,2023-03-31T02:24:21Z,850000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
89,PT04M34.00S,2023-03-31T02:24:34.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629008,15.982260183968464,4.411764705882353,1610612743,11,19,2023-03-31T02:24:37Z,860000,False,228.0,98.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
90,PT04M31.00S,2023-03-31T02:24:37.1Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,11,19,2023-03-31T02:24:37Z,870000,False,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,89.0,4.0,4.0,0.0,,,,,,,,,,,,,,
91,PT04M22.00S,2023-03-31T02:24:46.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,93.24901445466492,50.0,1610612740,11,21,2023-03-31T02:24:50Z,880000,False,0.0,11.0,1,right,J. Valanciunas cutting DUNK (9 PTS) (B. Ingram 1 AST),"[202685, 1627742]",1610612740.0,NOP,cutting,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,9.0,,,,,,,,,B. Ingram,1627742.0,1.0,,
93,PT04M18.00S,2023-03-31T02:24:51.4Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612743,11,21,2023-03-31T02:25:10Z,900000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,203591.0,,,,,,,,,,,,
94,PT03M57.00S,2023-03-31T02:25:17.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630192,6.1268068331143235,48.77450980392157,1610612743,13,21,2023-03-31T02:30:04Z,910000,False,6.0,5.0,1,left,Z. Nnaji cutting DUNK (2 PTS) (A. Gordon 2 AST),"[1630192, 203932]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,0.8,Made,,,,,2.0,,,,,,,,,A. Gordon,203932.0,2.0,,
96,PT03M57.00S,2023-03-31T02:25:20.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,13,21,2023-03-31T02:25:20Z,930000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M57.00S,2023-03-31T02:27:49.6Z,1,REGULAR,substitution,out,[],1629008,,,1610612740,13,21,2023-03-31T02:28:34Z,940000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M57.00S,2023-03-31T02:27:49.6Z,1,REGULAR,substitution,out,[],203484,,,1610612740,13,21,2023-03-31T02:28:34Z,950000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M57.00S,2023-03-31T02:27:49.6Z,1,REGULAR,substitution,out,[],203932,,,1610612740,13,21,2023-03-31T02:28:34Z,960000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M57.00S,2023-03-31T02:27:49.6Z,1,REGULAR,substitution,out,[],203468,,,1610612740,13,21,2023-03-31T02:28:34Z,970000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M57.00S,2023-03-31T02:27:49.6Z,1,REGULAR,substitution,out,[],202685,,,1610612740,13,21,2023-03-31T02:28:34Z,980000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M57.00S,2023-03-31T02:27:49.6Z,1,REGULAR,substitution,out,[],1630530,,,1610612740,13,21,2023-03-31T02:28:34Z,990000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M57.00S,2023-03-31T02:27:49.6Z,1,REGULAR,substitution,in,[],1628971,,,1610612740,13,21,2023-03-31T02:28:34Z,1000000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M57.00S,2023-03-31T02:27:49.6Z,1,REGULAR,substitution,in,[],1631128,,,1610612740,13,21,2023-03-31T02:28:34Z,1010000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M57.00S,2023-03-31T02:27:49.6Z,1,REGULAR,substitution,in,[],201145,,,1610612740,13,21,2023-03-31T02:28:34Z,1020000,False,,,0,,SUB in: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M57.00S,2023-03-31T02:27:49.6Z,1,REGULAR,substitution,in,[],1626204,,,1610612740,13,21,2023-03-31T02:28:34Z,1030000,False,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M57.00S,2023-03-31T02:27:49.6Z,1,REGULAR,substitution,in,[],1626196,,,1610612740,13,21,2023-03-31T02:28:34Z,1040000,False,,,0,,SUB in: J. Richardson,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M57.00S,2023-03-31T02:27:49.6Z,1,REGULAR,substitution,in,[],1630700,,,1610612740,13,21,2023-03-31T02:28:34Z,1050000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M34.00S,2023-03-31T02:29:12.0Z,1,REGULAR,2pt,Jump Shot,[],1627742,91.5407358738502,82.1078431372549,1610612740,13,21,2023-03-31T02:29:17Z,1060000,False,161.0,27.0,1,right,MISS B. Ingram 16' fadeaway Shot,[1627742],1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right,16.28,Missed,,,,,,,,,,,,,,,,,,
110,PT03M30.00S,2023-03-31T02:29:14.7Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,13,21,2023-03-31T02:29:14Z,1070000,False,,,0,,J. Murray REBOUND (Off:0 Def:3),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right,,,109.0,3.0,3.0,0.0,,,,,,,,,,,,,,
111,PT03M12.00S,2023-03-31T02:29:32.9Z,1,REGULAR,2pt,Jump Shot,[],1627750,4.681340341655716,78.43137254901961,1610612743,13,21,2023-03-31T02:31:25Z,1080000,False,-142.0,-8.0,1,left,MISS J. Murray 14' turnaround fadeaway Shot,[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,14.25,Missed,,,,,,,,,,,,,,,,,,
112,PT03M08.00S,2023-03-31T02:29:36.9Z,1,REGULAR,rebound,offensive,[],201145,,,1610612743,13,21,2023-03-31T02:29:39Z,1090000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,111.0,1.0,0.0,1.0,,,,,,,,,,,,,,
113,PT03M04.00S,2023-03-31T02:29:41.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,8.09789750328515,53.92156862745098,1610612743,13,21,2023-03-31T02:29:46Z,1100000,False,-20.0,24.0,1,left,MISS B. Brown driving finger roll Layup,[1628971],1610612743.0,DEN,driving finger roll,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
115,PT03M02.00S,2023-03-31T02:29:43.8Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,13,21,2023-03-31T02:29:46Z,1110000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
116,PT02M46.00S,2023-03-31T02:29:59.1Z,1,REGULAR,3pt,Jump Shot,[],1626196,70.77858081471747,76.47058823529412,1610612740,13,21,2023-03-31T02:30:03Z,1120000,False,132.0,222.0,1,right,MISS J. Richardson 25' 3PT,[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
117,PT02M44.00S,2023-03-31T02:30:01.1Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,13,21,2023-03-31T02:30:03Z,1130000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,
118,PT02M36.00S,2023-03-31T02:30:10.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,10.726018396846255,51.71568627450981,1610612743,15,21,2023-03-31T02:32:06Z,1140000,False,-9.0,48.0,1,left,B. Brown driving floating Jump Shot (2 PTS),[1628971],1610612743.0,DEN,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.91,Made,,,,,2.0,,,,,,,,,,,,,
119,PT02M15.00S,2023-03-31T02:30:30.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630700,86.67871222076215,55.63725490196079,1610612740,15,21,2023-03-31T02:30:42Z,1150000,False,28.0,73.0,1,right,MISS D. Daniels 7' turnaround Hook,[1630700],1610612740.0,NOP,turnaround,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,7.8,Missed,,,,,,,,,,,,,,,,,,
120,PT02M13.00S,2023-03-31T02:30:32.0Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,15,21,2023-03-31T02:30:37Z,1160000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),0-8 Center,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,,
121,PT01M58.00S,2023-03-31T02:30:48.9Z,1,REGULAR,2pt,Jump Shot,[],201145,5.863994743758213,30.88235294117647,1610612743,15,21,2023-03-31T02:30:55Z,1170000,False,96.0,3.0,1,left,MISS J. Green 9' turnaround fadeaway Shot,[201145],1610612743.0,DEN,turnaround fadeaway,,,Green,J. Green,,,,,Mid-Range,8-16 Right,9.56,Missed,,,,,,,,,,,,,,,,,,
122,PT01M53.00S,2023-03-31T02:30:53.9Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,15,21,2023-03-31T02:30:55Z,1180000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Right,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,,,
123,PT01M44.00S,2023-03-31T02:31:04.7Z,1,REGULAR,turnover,out-of-bounds,[],1630529,,,1610612740,15,21,2023-03-31T02:31:10Z,1190000,False,,,0,,H. Jones step out-of-bounds TURNOVER (1 TO),[1630529],1610612740.0,NOP,step,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,200834.0,,,,,1.0,,,,,,,
124,PT01M44.00S,2023-03-31T02:31:07.6Z,1,REGULAR,substitution,out,[],1627750,,,1610612743,15,21,2023-03-31T02:31:17Z,1200000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M44.00S,2023-03-31T02:31:07.6Z,1,REGULAR,substitution,out,[],1630529,,,1610612743,15,21,2023-03-31T02:31:17Z,1210000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M44.00S,2023-03-31T02:31:07.6Z,1,REGULAR,substitution,in,[],203484,,,1610612743,15,21,2023-03-31T02:31:17Z,1220000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M44.00S,2023-03-31T02:31:07.6Z,1,REGULAR,substitution,in,[],1630230,,,1610612743,15,21,2023-03-31T02:31:17Z,1230000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M28.00S,2023-03-31T02:31:39.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628971,6.1268068331143235,45.09803921568628,1610612743,17,21,2023-03-31T02:31:43Z,1240000,False,25.0,5.0,1,left,B. Brown driving Layup (4 PTS) (Z. Nnaji 1 AST),"[1628971, 1630192]",1610612743.0,DEN,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,4.0,,,,,,,,,Z. Nnaji,1630192.0,1.0,,
130,PT01M08.00S,2023-03-31T02:31:59.0Z,1,REGULAR,2pt,Jump Shot,[],1627742,77.4802890932983,30.392156862745097,1610612740,17,21,2023-03-31T02:32:03Z,1260000,False,-98.0,159.0,1,right,MISS B. Ingram 18' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,18.69,Missed,,,,,,,,,,,,,,,,,,
131,PT01M06.00S,2023-03-31T02:32:01.0Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,17,21,2023-03-31T02:32:03Z,1270000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left Center,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,
132,PT00M57.30S,2023-03-31T02:32:11.0Z,1,REGULAR,3pt,Jump Shot,[],1631128,29.77989487516426,72.79411764705883,1610612743,17,21,2023-03-31T02:32:15Z,1280000,False,-114.0,227.0,1,left,MISS C. Braun 25' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Left Center,25.44,Missed,,,,,,,,,,,,,,,,,,
133,PT00M53.70S,2023-03-31T02:32:14.6Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612740,17,21,2023-03-31T02:32:15Z,1290000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT00M45.90S,2023-03-31T02:32:23.7Z,1,REGULAR,foul,personal,[],1630192,,,1610612740,17,21,2023-03-31T02:32:41Z,1300000,False,,,0,,Z. Nnaji personal FOUL (1 PF),"[1630192, 1627742]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,8-16 Left,,,,,,,,203591.0,1.0,0.0,Ingram,1627742.0,,,,,,,,
136,PT00M45.90S,2023-03-31T02:32:29.4Z,1,REGULAR,substitution,out,[],1630700,,,1610612740,17,21,2023-03-31T02:32:41Z,1320000,False,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M45.90S,2023-03-31T02:32:29.4Z,1,REGULAR,substitution,out,[],1627742,,,1610612740,17,21,2023-03-31T02:32:41Z,1330000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M45.90S,2023-03-31T02:32:29.4Z,1,REGULAR,substitution,in,[],203468,,,1610612740,17,21,2023-03-31T02:32:41Z,1340000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M45.90S,2023-03-31T02:32:29.4Z,1,REGULAR,substitution,in,[],1630530,,,1610612740,17,21,2023-03-31T02:32:41Z,1350000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M40.80S,2023-03-31T02:32:56.4Z,1,REGULAR,3pt,Jump Shot,[],1630530,86.41590013140605,96.81372549019608,1610612740,17,21,2023-03-31T02:33:00Z,1360000,False,234.0,75.0,1,right,MISS T. Murphy III 24' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Right Corner 3,24+ Right,24.59,Missed,,,,,,,,,,,,,,,,,,
141,PT00M37.90S,2023-03-31T02:32:59.3Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,17,21,2023-03-31T02:33:00Z,1370000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,,,140.0,2.0,1.0,1.0,,,,,,,,,,,,,,
142,PT00M27.10S,2023-03-31T02:33:10.1Z,1,REGULAR,turnover,bad pass,[],1630192,,,1610612743,17,21,2023-03-31T02:33:16Z,1380000,False,,,0,,Z. Nnaji bad pass TURNOVER (1 TO),"[1630192, 1630230]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Marshall,1630230.0,,,,,
143,PT00M27.10S,2023-03-31T02:33:10.1Z,1,REGULAR,steal,,[],1630230,,,1610612740,17,21,2023-03-31T02:33:11Z,1390000,False,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
144,PT00M23.40S,2023-03-31T02:33:13.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630230,94.30026281208936,55.63725490196079,1610612740,17,21,2023-03-31T02:33:21Z,1400000,False,28.0,1.0,1,right,MISS N. Marshall running reverse Layup,[1630230],1610612740.0,NOP,running reverse,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,,,,
145,PT00M21.50S,2023-03-31T02:33:15.8Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,17,21,2023-03-31T02:33:15Z,1410000,False,,,0,,J. Green REBOUND (Off:1 Def:2),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,144.0,3.0,2.0,1.0,,,,,,,,,,,,,,
146,PT00M03.60S,2023-03-31T02:33:33.6Z,1,REGULAR,foul,personal,[],1630230,,,1610612743,17,21,2023-03-31T02:33:48Z,1420000,False,,,0,,N. Marshall personal FOUL (1 PF),"[1630230, 1628971]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Center,,,,,,,,200834.0,1.0,0.0,Brown,1628971.0,,,,,,,,
148,PT00M01.90S,2023-03-31T02:34:51.0Z,1,REGULAR,3pt,Jump Shot,[],1630192,32.14520367936925,38.48039215686275,1610612743,17,21,2023-03-31T02:34:57Z,1440000,False,58.0,250.0,1,left,MISS Z. Nnaji 25' 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
149,PT00M00.20S,2023-03-31T02:34:52.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612740,17,21,2023-03-31T02:34:57Z,1450000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,148.0,,,,,,,,,,,,,,,,,
151,PT00M00.00S,2023-03-31T02:35:05.1Z,1,REGULAR,period,end,[],0,,,1610612740,17,21,2023-03-31T02:35:05Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-03-31T02:37:33.4Z,2,REGULAR,substitution,out,['startperiod'],1626204,,,1610612740,17,21,2023-03-31T02:38:33Z,1480000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-03-31T02:37:33.4Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,17,21,2023-03-31T02:38:33Z,1490000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-03-31T02:38:42.5Z,2,REGULAR,period,start,[],0,,,1610612743,17,21,2023-03-31T02:38:42Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M40.00S,2023-03-31T02:39:01.6Z,2,REGULAR,3pt,Jump Shot,[],201145,11.908672798948752,3.1862745098039214,1610612743,17,21,2023-03-31T02:39:05Z,1510000,False,234.0,59.0,1,left,MISS J. Green 24' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,24.15,Missed,,,,,,,,,,,,,,,,,,
156,PT11M37.00S,2023-03-31T02:39:04.6Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612740,17,21,2023-03-31T02:39:05Z,1520000,False,,,0,,J. Richardson REBOUND (Off:0 Def:1),[1626196],1610612740.0,NOP,,,,Richardson,J. Richardson,,,,,Right Corner 3,24+ Right,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,
157,PT11M24.00S,2023-03-31T02:39:18.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,92.46057818659659,46.568627450980394,1610612740,17,23,2023-03-31T02:39:23Z,1530000,False,-17.0,18.0,1,right,N. Marshall cutting Layup (2 PTS) (J. Valanciunas 2 AST),"[1630230, 202685]",1610612740.0,NOP,cutting,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,2.0,,,,,,,,,J. Valanciunas,202685.0,2.0,,
159,PT11M07.00S,2023-03-31T02:39:34.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,6.783837056504599,59.80392156862745,1610612743,19,23,2023-03-31T02:39:43Z,1550000,False,-49.0,11.0,1,left,C. Braun driving floating Jump Shot (2 PTS) (B. Brown 1 AST),"[1631128, 1628971]",1610612743.0,DEN,driving floating,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,5.03,Made,,,,,2.0,,,,,,,,,B. Brown,1628971.0,1.0,,
