actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-27T03:16:15.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-27T03:16:15Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-02-27T03:16:16.9Z,1,REGULAR,jumpball,recovered,[],202331,,,1610612746,0,0,2023-02-27T03:16:17Z,40000,False,,,0,,Jump Ball M. Plumlee vs. N. Jokic: Tip to P. George,"[202331, 203486, 203999]",1610612746.0,LAC,startperiod,P. George,202331.0,George,P. George,Plumlee,203486.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2023-02-27T03:16:37.0Z,1,REGULAR,turnover,lost ball,[],203486,,,1610612746,0,0,2023-02-27T03:16:40Z,70000,False,,,0,,M. Plumlee lost ball TURNOVER (1 TO),"[203486, 203999]",1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Left,1.0,Jokic,203999.0,,,,,,,,,,,,,,,,,
8,PT11M37.00S,2023-02-27T03:16:37.0Z,1,REGULAR,steal,,[],203999,,,1610612743,0,0,2023-02-27T03:17:25Z,80000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
9,PT11M28.00S,2023-02-27T03:16:45.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203999,13.485545335085414,52.94117647058824,1610612743,2,0,2023-02-27T03:16:50Z,90000,False,-15.0,74.0,1,left,N. Jokic 7' floating Jump Shot (2 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,7.57,Made,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,,
11,PT11M08.00S,2023-02-27T03:17:05.6Z,1,REGULAR,3pt,Jump Shot,[],202694,91.14651773981603,4.411764705882353,1610612746,2,0,2023-02-27T03:17:09Z,110000,False,-228.0,31.0,1,right,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,Left Corner 3,24+ Left,,,,23.0,Missed,,,,,,,,,,,,,,,
12,PT11M06.00S,2023-02-27T03:17:07.6Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,2,0,2023-02-27T03:17:09Z,120000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Left Corner 3,24+ Left,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,
13,PT11M00.00S,2023-02-27T03:17:14.6Z,1,REGULAR,3pt,Jump Shot,[],203999,30.831143232588698,31.61764705882353,1610612743,2,0,2023-02-27T03:17:19Z,130000,False,92.0,237.0,1,left,MISS N. Jokic 25' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,,25.45,Missed,,,,,,,,,,,,,,,
14,PT10M56.00S,2023-02-27T03:17:18.6Z,1,REGULAR,rebound,defensive,[],201566,,,1610612746,2,0,2023-02-27T03:17:19Z,140000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT10M48.00S,2023-02-27T03:17:25.7Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612746,2,0,2023-02-27T03:17:28Z,150000,False,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 203484]",1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,1.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,,
16,PT10M48.00S,2023-02-27T03:17:25.7Z,1,REGULAR,steal,,[],203484,,,1610612743,2,0,2023-02-27T03:17:27Z,160000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT10M43.00S,2023-02-27T03:17:31.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203999,7.966491458607096,50.0,1610612743,4,0,2023-02-27T03:17:40Z,170000,False,0.0,22.0,1,left,N. Jokic running finger roll Layup (4 PTS) (A. Gordon 1 AST),"[203999, 203932]",1610612743.0,DEN,running finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,2.24,Made,4.0,A. Gordon,203932.0,1.0,,,,,,,,,,,
19,PT10M27.00S,2023-02-27T03:17:46.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,87.07293035479631,59.80392156862745,1610612746,4,0,2023-02-27T03:17:50Z,190000,False,49.0,69.0,1,right,MISS K. Leonard 8' turnaround fadeaway Shot,[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Right,,,,8.46,Missed,,,,,,,,,,,,,,,
20,PT10M25.00S,2023-02-27T03:17:48.8Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,4,0,2023-02-27T03:17:50Z,200000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,
21,PT10M16.00S,2023-02-27T03:17:57.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,19.530223390275953,65.68627450980392,1610612743,6,0,2023-02-27T03:18:02Z,210000,False,-78.0,131.0,1,left,M. Porter Jr. 15' Jump Shot (2 PTS) (N. Jokic 1 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,15.28,Made,2.0,N. Jokic,203999.0,1.0,,,,,,,,,,,
23,PT10M15.00S,2023-02-27T03:18:02.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,6,0,2023-02-27T03:18:02Z,230000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT10M04.00S,2023-02-27T03:21:35.6Z,1,REGULAR,2pt,Jump Shot,[],202695,81.02825229960578,21.813725490196077,1610612746,6,0,2023-02-27T03:21:40Z,240000,False,-141.0,126.0,1,right,MISS K. Leonard 18' Jump Shot,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Left Center,,,,18.89,Missed,,,,,,,,,,,,,,,
25,PT10M02.00S,2023-02-27T03:21:37.6Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,6,0,2023-02-27T03:21:40Z,250000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,24.0,2.0,2.0,0.0,,,,,,,
26,PT09M53.00S,2023-02-27T03:21:47.5Z,1,REGULAR,3pt,Jump Shot,[],1629008,31.225361366622867,32.84313725490196,1610612743,6,0,2023-02-27T03:21:51Z,260000,False,86.0,241.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,25.58,Missed,,,,,,,,,,,,,,,
27,PT09M50.00S,2023-02-27T03:21:50.5Z,1,REGULAR,rebound,defensive,[],203486,,,1610612746,6,0,2023-02-27T03:21:51Z,270000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:1),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,,,
28,PT09M41.00S,2023-02-27T03:21:58.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202694,93.77463863337714,49.26470588235294,1610612746,6,2,2023-02-27T03:22:02Z,280000,False,-4.0,6.0,1,right,M. Morris Sr. cutting DUNK (2 PTS) (P. George 1 AST),"[202694, 202331]",1610612746.0,LAC,cutting,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,,,,0.7,Made,2.0,P. George,202331.0,1.0,,,,,,,,,,,
30,PT09M19.00S,2023-02-27T03:22:21.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,8.754927726675426,41.911764705882355,1610612743,6,2,2023-02-27T03:22:25Z,300000,False,40.0,30.0,1,left,MISS M. Porter Jr. driving Layup,[1629008],1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.02,Missed,,,,,,,,,,,,,,,
31,PT09M17.00S,2023-02-27T03:22:22.9Z,1,REGULAR,rebound,defensive,[],203486,,,1610612746,6,2,2023-02-27T03:22:22Z,310000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,30.0,2.0,2.0,0.0,,,,,,,
32,PT09M12.00S,2023-02-27T03:22:28.4Z,1,REGULAR,3pt,Jump Shot,[],202331,74.85216819973719,84.80392156862744,1610612746,6,2,2023-02-27T03:22:34Z,320000,False,174.0,184.0,1,right,MISS P. George 25' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,25.32,Missed,,,,,,,,,,,,,,,
33,PT09M08.00S,2023-02-27T03:22:32.4Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,6,2,2023-02-27T03:22:34Z,330000,False,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,32.0,2.0,2.0,0.0,,,,,,,
34,PT08M54.00S,2023-02-27T03:22:46.2Z,1,REGULAR,3pt,Jump Shot,[],1627750,33.065045992115635,61.76470588235294,1610612743,6,2,2023-02-27T03:22:50Z,340000,False,-59.0,258.0,1,left,MISS J. Murray 26' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,26.49,Missed,,,,,,,,,,,,,,,
35,PT08M51.00S,2023-02-27T03:22:49.2Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,6,2,2023-02-27T03:22:50Z,350000,False,,,0,,K. Leonard REBOUND (Off:0 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,,,
36,PT08M44.00S,2023-02-27T03:22:56.3Z,1,REGULAR,2pt,Jump Shot,[],201566,77.61169513797634,74.75490196078431,1610612746,6,2,2023-02-27T03:23:00Z,360000,False,124.0,158.0,1,right,MISS R. Westbrook 20' pullup Shot,[201566],1610612746.0,LAC,pullup,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,,20.07,Missed,,,,,,,,,,,,,,,
37,PT08M41.00S,2023-02-27T03:22:59.3Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,6,2,2023-02-27T03:23:00Z,370000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,36.0,1.0,1.0,0.0,,,,,,,
38,PT08M33.00S,2023-02-27T03:23:07.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203999,10.5946123521682,42.15686274509804,1610612743,8,2,2023-02-27T03:23:11Z,380000,False,39.0,47.0,1,left,N. Jokic 6' driving Hook (6 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,6.13,Made,6.0,,,,,,,,,,,,,,
39,PT08M19.00S,2023-02-27T03:23:21.0Z,1,REGULAR,2pt,Jump Shot,[],202695,72.48685939553219,63.725490196078425,1610612746,8,2,2023-02-27T03:23:25Z,390000,False,69.0,206.0,1,right,MISS K. Leonard 21' Jump Shot,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,,,,21.72,Missed,,,,,,,,,,,,,,,
40,PT08M16.00S,2023-02-27T03:23:24.0Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,8,2,2023-02-27T03:23:25Z,400000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:3),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,39.0,3.0,3.0,0.0,,,,,,,
41,PT08M02.00S,2023-02-27T03:23:38.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,6.915243101182654,51.71568627450981,1610612743,10,2,2023-02-27T03:23:41Z,410000,False,-9.0,13.0,1,left,M. Porter Jr. DUNK (4 PTS) (N. Jokic 2 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,1.52,Made,4.0,N. Jokic,203999.0,2.0,,,,,,,,,,,
