actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-01T03:08:00.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-01T03:08:00Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-02-01T03:08:02.5Z,1,REGULAR,jumpball,recovered,[],1627742,,,1610612740,0,0,2023-02-01T03:08:02Z,40000,False,,,0,,Jump Ball J. Valanciunas vs. N. Jokic: Tip to B. Ingram,"[1627742, 202685, 203999]",1610612740.0,NOP,startperiod,B. Ingram,1627742.0,Ingram,B. Ingram,Valanciunas,202685.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-02-01T03:08:17.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202685,92.46057818659659,41.911764705882355,1610612740,0,2,2023-02-01T03:08:22Z,70000,False,-40.0,18.0,1,right,J. Valanciunas Layup (2 PTS) (H. Jones 1 AST),"[202685, 1630529]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,4.44,Made,2.0,H. Jones,1630529.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2023-02-01T03:08:33.3Z,1,REGULAR,3pt,Jump Shot,[],203484,30.831143232588698,71.32352941176471,1610612743,0,2,2023-02-01T03:08:39Z,90000,False,-107.0,237.0,1,left,MISS K. Caldwell-Pope 26' step back 3PT,[203484],1610612743.0,DEN,step back,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
10,PT11M24.00S,2023-02-01T03:08:35.3Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,0,2,2023-02-01T03:08:39Z,100000,False,,,0,,J. Valanciunas REBOUND (Off:0 Def:1),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M09.00S,2023-02-01T03:08:51.1Z,1,REGULAR,2pt,Jump Shot,[],202685,77.21747700394218,52.69607843137255,1610612740,0,2,2023-02-01T03:08:56Z,110000,False,13.0,162.0,1,right,MISS J. Valanciunas 16' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Center,16.23,Missed,,,,,,,,,,,,,,,,,,
12,PT11M06.00S,2023-02-01T03:08:54.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,0,2,2023-02-01T03:08:56Z,120000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M52.00S,2023-02-01T03:09:08.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,8.360709592641262,58.82352941176471,1610612743,0,2,2023-02-01T03:09:16Z,130000,False,-44.0,26.0,1,left,MISS M. Porter Jr. bank Shot,[1629008],1610612743.0,DEN,bank,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.12,Missed,,,,,,,,,,,,,,,,,,
14,PT10M51.00S,2023-02-01T03:09:09.1Z,1,REGULAR,rebound,offensive,[],1629008,,,1610612743,0,2,2023-02-01T03:09:09Z,140000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:0),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,
15,PT10M50.00S,2023-02-01T03:09:10.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629008,6.915243101182654,57.84313725490197,1610612743,2,2,2023-02-01T03:09:19Z,150000,False,-39.0,13.0,1,left,M. Porter Jr. putback Layup (2 PTS),[1629008],1610612743.0,DEN,putback,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,4.11,Made,2.0,,,,,,,,,,,,,,,,,
