actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
17,PT10M44.00S,2023-03-28T01:42:30.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,2,3,2023-03-28T01:42:38Z,170000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M33.00S,2023-03-28T01:42:42.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,11.777266754270697,42.15686274509804,1610612755,2,5,2023-03-28T01:42:47Z,180000,False,39.0,58.0,1,left,T. Harris 7' driving floating Jump Shot (5 PTS),[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,,,,,5.0,,,,,,,,,,,,,
19,PT10M13.00S,2023-03-28T01:43:02.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.9862023653088,50.49019607843137,1610612743,4,5,2023-03-28T01:43:07Z,190000,False,2.0,13.0,1,right,A. Gordon driving DUNK (2 PTS) (J. Murray 1 AST),"[203932, 1627750]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,
21,PT09M59.00S,2023-03-28T01:43:16.2Z,1,REGULAR,turnover,bad pass,[],1629001,,,1610612755,4,5,2023-03-28T01:43:21Z,210000,False,,,0,,D. Melton bad pass TURNOVER (2 TO),"[1629001, 1627750]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,,,Murray,1627750.0
22,PT09M59.00S,2023-03-28T01:43:16.2Z,1,REGULAR,steal,,[],1627750,,,1610612743,4,5,2023-03-28T01:43:19Z,220000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
23,PT09M55.00S,2023-03-28T01:43:20.6Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1629008,73.53810775295663,72.05882352941177,1610612743,6,5,2023-03-28T01:47:13Z,230000,False,110.0,196.0,1,right,M. Porter Jr. 22' running Jump Shot (2 PTS) (K. Caldwell-Pope 1 AST),"[1629008, 203484]",1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,22.51,Made,,,,,2.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,
25,PT09M26.00S,2023-03-28T01:43:49.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,7.046649145860711,58.57843137254902,1610612755,6,5,2023-03-28T01:48:33Z,250000,False,-43.0,14.0,1,left,MISS T. Harris driving floating bank Shot,[202699],1610612755.0,PHI,driving floating bank,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,4.5,Missed,,,,,,,,,,,,,,,,,,
26,PT09M25.00S,2023-03-28T01:43:50.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,6,5,2023-03-28T01:43:55Z,260000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,
27,PT09M20.00S,2023-03-28T01:43:54.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,72.7496714848883,15.686274509803921,1610612743,6,5,2023-03-28T01:49:08Z,270000,False,-172.0,204.0,1,right,MISS J. Murray 26' running 3PT,[1627750],1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.63,Missed,,,,,,,,,,,,,,,,,,
28,PT09M18.00S,2023-03-28T01:43:58.0Z,1,REGULAR,rebound,offensive,[],1629008,,,1610612743,6,5,2023-03-28T01:43:58Z,280000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:0),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,27.0,1.0,0.0,1.0,,,,,,,,,,,,,,
29,PT09M16.00S,2023-03-28T01:43:59.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629008,92.9862023653088,52.450980392156865,1610612743,6,5,2023-03-28T01:49:30Z,290000,False,12.0,13.0,1,right,MISS M. Porter Jr. putback Layup,[1629008],1610612743.0,DEN,putback,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.82,Missed,,,,,,,,,,,,,,,,,,
30,PT09M14.00S,2023-03-28T01:44:01.4Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,6,5,2023-03-28T01:44:09Z,300000,False,,,0,,N. Jokic REBOUND (Off:1 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,29.0,2.0,1.0,1.0,,,,,,,,,,,,,,
31,PT09M14.00S,2023-03-28T01:44:01.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,94.40999984741211,50.0,1610612743,6,5,2023-03-28T01:44:01Z,310000,False,0.0,0.0,1,right,MISS N. Jokic tip Layup,[203999],1610612743.0,DEN,tip,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
32,PT09M14.00S,2023-03-28T01:44:01.8Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,6,5,2023-03-28T01:44:01Z,320000,False,,,0,,N. Jokic REBOUND (Off:2 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,31.0,3.0,1.0,2.0,,,,,,,,,,,,,,
33,PT09M08.00S,2023-03-28T01:44:08.4Z,1,REGULAR,turnover,out-of-bounds,[],203932,,,1610612743,6,5,2023-03-28T01:44:14Z,330000,False,,,0,,A. Gordon bad pass out-of-bounds TURNOVER (1 TO),[203932],1610612743.0,DEN,bad pass,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627519.0,,,,,1.0,,,,
34,PT08M44.00S,2023-03-28T01:44:38.4Z,1,REGULAR,turnover,lost ball,[],202699,,,1610612755,6,5,2023-03-28T01:44:41Z,340000,False,,,0,,T. Harris lost ball TURNOVER (1 TO),"[202699, 203484]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,,,Caldwell-Pope,203484.0
35,PT08M44.00S,2023-03-28T01:44:38.4Z,1,REGULAR,steal,,[],203484,,,1610612743,6,5,2023-03-28T01:44:40Z,350000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT08M38.00S,2023-03-28T01:44:44.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203484,92.32917214191852,40.931372549019606,1610612743,6,5,2023-03-28T01:44:48Z,360000,False,-45.0,20.0,1,right,MISS K. Caldwell-Pope cutting Layup,[203484],1610612743.0,DEN,cutting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,4.94,Missed,,,,,,,,,,,,,,,,,,
37,PT08M36.00S,2023-03-28T01:44:46.3Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,6,5,2023-03-28T01:44:48Z,370000,False,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
38,PT08M31.00S,2023-03-28T01:44:51.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630178,6.915243101182654,54.41176470588235,1610612755,6,7,2023-03-28T01:51:36Z,380000,False,-22.0,13.0,1,left,T. Maxey running Layup (2 PTS),[1630178],1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,2.54,Made,,,,,2.0,,,,,,,,,,,,,
39,PT08M11.00S,2023-03-28T01:45:11.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,93.77463863337714,55.63725490196079,1610612743,8,7,2023-03-28T01:52:25Z,390000,False,28.0,6.0,1,right,J. Murray driving finger roll Layup (2 PTS) (N. Jokic 1 AST),"[1627750, 203999]",1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,2.0,N. Jokic,203999.0,1.0,,,,,,,,,,
41,PT07M54.00S,2023-03-28T01:45:27.6Z,1,REGULAR,3pt,Jump Shot,[],1629001,7.178055190538765,94.6078431372549,1610612755,8,7,2023-03-28T01:45:31Z,410000,False,-223.0,15.0,1,left,MISS D. Melton 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Left Corner 3,24+ Left,22.35,Missed,,,,,,,,,,,,,,,,,,
42,PT07M52.00S,2023-03-28T01:45:29.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,8,7,2023-03-28T01:45:31Z,420000,False,,,0,,N. Jokic REBOUND (Off:2 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Left Corner 3,24+ Left,,,41.0,4.0,2.0,2.0,,,,,,,,,,,,,,
43,PT07M47.00S,2023-03-28T01:45:34.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203932,93.38042049934296,48.28431372549019,1610612743,10,7,2023-03-28T01:45:43Z,430000,False,-9.0,10.0,1,right,A. Gordon running DUNK (4 PTS) (J. Murray 2 AST),"[203932, 1627750]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,4.0,J. Murray,1627750.0,2.0,,,,,,,,,,
45,PT07M39.00S,2023-03-28T01:45:48.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,10,7,2023-03-28T01:45:48Z,450000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M23.00S,2023-03-28T01:49:04.1Z,1,REGULAR,2pt,Jump Shot,[],1630178,22.026938239159,51.9607843137255,1610612755,10,7,2023-03-28T01:49:08Z,460000,False,-10.0,155.0,1,left,MISS T. Maxey 15' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,15.49,Missed,,,,,,,,,,,,,,,,,,
47,PT07M22.00S,2023-03-28T01:49:05.1Z,1,REGULAR,rebound,offensive,[],1630178,,,1610612755,10,7,2023-03-28T01:49:08Z,470000,False,,,0,,T. Maxey REBOUND (Off:1 Def:0),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,,,
48,PT07M13.00S,2023-03-28T01:49:15.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202699,28.597240473061763,76.9607843137255,1610612755,10,10,2023-03-28T01:49:19Z,480000,False,-135.0,216.0,1,left,T. Harris 25' 3PT  (8 PTS) (D. Dedmon 1 AST),"[202699, 203473]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,25.49,Made,,,,,8.0,D. Dedmon,203473.0,1.0,,,,,,,,,,
50,PT06M58.00S,2023-03-28T01:49:40.7Z,1,REGULAR,foul,personal,[],202699,,,1610612743,10,10,2023-03-28T01:49:55Z,500000,False,,,0,,T. Harris personal FOUL (1 PF),"[202699, 1629008]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1193.0,1.0,0.0,Porter Jr.,1629008.0,,,,,
52,PT06M54.00S,2023-03-28T01:49:52.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,90.09526938239159,48.28431372549019,1610612743,12,10,2023-03-28T01:49:58Z,520000,False,-9.0,41.0,1,right,J. Murray finger roll Layup (4 PTS) (N. Jokic 2 AST),"[1627750, 203999]",1610612743.0,DEN,finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,4.15,Made,,,,,4.0,N. Jokic,203999.0,2.0,,,,,,,,,,
54,PT06M28.00S,2023-03-28T01:50:18.0Z,1,REGULAR,3pt,Jump Shot,[],1629001,27.151773981603156,85.7843137254902,1610612755,12,10,2023-03-28T01:54:43Z,540000,False,-179.0,203.0,1,left,MISS D. Melton 27' pullup 3PT,[1629001],1610612755.0,PHI,pullup,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,27.04,Missed,,,,,,,,,,,,,,,,,,
55,PT06M26.00S,2023-03-28T01:50:20.0Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,12,10,2023-03-28T01:50:22Z,550000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
56,PT06M19.00S,2023-03-28T01:50:27.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.85479632063075,45.09803921568628,1610612743,14,10,2023-03-28T01:50:30Z,560000,False,-25.0,15.0,1,right,N. Jokic Layup (4 PTS) (J. Murray 3 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,4.0,J. Murray,1627750.0,3.0,,,,,,,,,,
58,PT06M00.00S,2023-03-28T01:50:49.1Z,1,REGULAR,foul,personal,[],203999,,,1610612755,14,10,2023-03-28T01:51:04Z,580000,False,,,0,,N. Jokic personal FOUL (1 PF),"[203999, 203473]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627519.0,1.0,0.0,Dedmon,203473.0,,,,,
60,PT06M00.00S,2023-03-28T01:50:57.8Z,1,REGULAR,substitution,out,[],1627750,,,1610612755,14,10,2023-03-28T01:51:11Z,600000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M00.00S,2023-03-28T01:50:57.8Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,14,10,2023-03-28T01:51:11Z,610000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M00.00S,2023-03-28T01:50:57.8Z,1,REGULAR,substitution,in,[],1628971,,,1610612755,14,10,2023-03-28T01:51:11Z,620000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M00.00S,2023-03-28T01:50:57.8Z,1,REGULAR,substitution,in,[],1629003,,,1610612755,14,10,2023-03-28T01:51:11Z,630000,False,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M49.00S,2023-03-28T01:51:29.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203473,8.492115637319317,39.21568627450981,1610612755,14,10,2023-03-28T01:56:45Z,640000,False,54.0,27.0,1,left,MISS D. Dedmon 6' cutting Layup,[203473],1610612755.0,PHI,cutting,,,Dedmon,D. Dedmon,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
66,PT05M49.00S,2023-03-28T01:51:29.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,14,10,2023-03-28T01:51:41Z,660000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,64.0,,,,,,,,,,,,,,,,,
68,PT05M47.00S,2023-03-28T01:51:52.9Z,1,REGULAR,foul,personal,[],1628971,,,1610612755,14,10,2023-03-28T01:52:03Z,680000,False,,,0,,B. Brown personal FOUL (1 PF),"[1628971, 1629001]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627519.0,1.0,0.0,Melton,1629001.0,,,,,
70,PT05M47.00S,2023-03-28T01:51:58.8Z,1,REGULAR,substitution,out,[],203473,,,1610612755,14,10,2023-03-28T01:52:04Z,700000,False,,,0,,SUB out: D. Dedmon,[203473],1610612755.0,PHI,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M47.00S,2023-03-28T01:51:58.8Z,1,REGULAR,substitution,in,[],1627777,,,1610612755,14,10,2023-03-28T01:52:04Z,710000,False,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M35.00S,2023-03-28T01:52:22.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629003,6.783837056504599,96.32352941176471,1610612755,14,10,2023-03-28T01:52:26Z,720000,False,-232.0,11.0,1,left,MISS S. Milton step back 3PT,[1629003],1610612755.0,PHI,step back,,,Milton,S. Milton,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
73,PT05M32.00S,2023-03-28T01:52:25.0Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,14,10,2023-03-28T01:52:26Z,730000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,72.0,2.0,1.0,1.0,,,,,,,,,,,,,,
74,PT05M23.00S,2023-03-28T01:52:33.8Z,1,REGULAR,2pt,Jump Shot,[],203484,82.34231274638634,77.20588235294117,1610612743,14,10,2023-03-28T01:52:39Z,740000,False,136.0,113.0,1,right,MISS K. Caldwell-Pope 17' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,17.71,Missed,,,,,,,,,,,,,,,,,,
75,PT05M19.00S,2023-03-28T01:52:37.8Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,14,10,2023-03-28T01:52:39Z,750000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Right Center,,,74.0,3.0,3.0,0.0,,,,,,,,,,,,,,
76,PT05M12.00S,2023-03-28T01:52:44.6Z,1,REGULAR,3pt,Jump Shot,[],1629001,27.283180026281208,12.745098039215685,1610612755,14,10,2023-03-28T01:52:51Z,760000,False,186.0,204.0,1,left,MISS D. Melton 27' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,27.63,Missed,,,,,,,,,,,,,,,,,,
77,PT05M10.00S,2023-03-28T01:52:46.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,14,10,2023-03-28T01:52:51Z,770000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,76.0,,,,,,,,,,,,,,,,,
79,PT04M54.00S,2023-03-28T01:53:16.4Z,1,REGULAR,3pt,Jump Shot,[],1629008,63.41984231274639,46.568627450980394,1610612743,17,10,2023-03-28T01:53:20Z,790000,False,-17.0,291.0,1,right,M. Porter Jr. 29' 3PT  (5 PTS) (N. Jokic 3 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,29.19,Made,,,,,5.0,N. Jokic,203999.0,3.0,,,,,,,,,,
81,PT04M38.00S,2023-03-28T01:53:32.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,6.915243101182654,57.35294117647059,1610612755,17,10,2023-03-28T01:58:56Z,810000,False,-37.0,13.0,1,left,MISS T. Harris driving floating bank Shot,[202699],1610612755.0,PHI,driving floating bank,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,,,,,,,
82,PT04M37.00S,2023-03-28T01:53:33.4Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,17,10,2023-03-28T01:53:40Z,820000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,81.0,3.0,2.0,1.0,,,,,,,,,,,,,,
83,PT04M34.00S,2023-03-28T01:53:37.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,66.17936925098554,57.107843137254896,1610612743,17,10,2023-03-28T01:53:44Z,830000,False,36.0,265.0,1,right,MISS M. Porter Jr. 26' running pullup 3PT,[1629008],1610612743.0,DEN,running pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,26.78,Missed,,,,,,,,,,,,,,,,,,
84,PT04M34.00S,2023-03-28T01:53:37.2Z,1,REGULAR,rebound,defensive,[],1629001,,,1610612755,17,10,2023-03-28T01:53:44Z,840000,False,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Center,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,,
85,PT04M25.00S,2023-03-28T01:53:45.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629001,8.09789750328515,43.872549019607845,1610612755,17,10,2023-03-28T01:59:36Z,850000,False,31.0,24.0,1,left,MISS D. Melton running Layup,[1629001],1610612755.0,PHI,running,,,Melton,D. Melton,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,,,,,,
