actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT04M10.00S,2023-01-10T02:26:49.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628971,33.459264126149804,49.26470588235294,1610612743,18,13,2023-01-10T02:26:54Z,880000,False,4.0,262.0,1,left,MISS B. Brown 26' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.2,,,,,,,,,,,,
89,PT04M07.00S,2023-01-10T02:26:52.0Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612747,18,13,2023-01-10T02:26:54Z,890000,False,,,0,,T. Bryant REBOUND (Off:0 Def:4),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,,,,,,,88.0,4.0,4.0,0.0,,,,,,,,
90,PT04M05.00S,2023-01-10T02:26:57.3Z,1,REGULAR,foul,offensive,[],1629134,,,1610612747,18,13,2023-01-10T02:27:05Z,900000,False,,,0,,K. Nunn offensive FOUL (1 PF),"[1629134, 203484]",1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,2005.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,
92,PT04M05.00S,2023-01-10T02:26:57.3Z,1,REGULAR,turnover,offensive foul,[],1629134,,,1610612747,18,13,2023-01-10T02:26:57Z,920000,False,,,0,,K. Nunn offensive foul TURNOVER (1 TO),[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,2005.0,,,,,,,,,,,,,,,1.0,,,,
93,PT03M54.00S,2023-01-10T02:27:21.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629008,22.946780551905388,31.372549019607842,1610612743,20,13,2023-01-10T02:27:25Z,930000,False,93.0,163.0,1,left,M. Porter Jr. 18' Jump Shot (5 PTS) (N. Jokic 4 AST),"[1629008, 203999]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,Made,5.0,18.79,,,,,N. Jokic,203999.0,4.0,,,,,
95,PT03M39.00S,2023-01-10T02:27:35.4Z,1,REGULAR,2pt,Jump Shot,[],1628418,80.76544021024968,70.58823529411765,1610612747,20,13,2023-01-10T02:27:39Z,950000,False,103.0,128.0,1,right,MISS T. Bryant 16' Jump Shot,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,16.45,,,,,,,,,,,,
96,PT03M36.00S,2023-01-10T02:27:38.4Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,20,13,2023-01-10T02:27:39Z,960000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right Center,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,
97,PT03M28.00S,2023-01-10T02:27:46.4Z,1,REGULAR,turnover,bad pass,[],1628971,,,1610612743,20,13,2023-01-10T02:27:51Z,970000,False,,,0,,B. Brown bad pass TURNOVER (1 TO),"[1628971, 1628425]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Brown,1628425.0,,
98,PT03M28.00S,2023-01-10T02:27:46.4Z,1,REGULAR,steal,,[],1628425,,,1610612747,20,13,2023-01-10T02:27:47Z,980000,False,,,0,,S. Brown STEAL (1 STL),[1628425],1610612747.0,LAL,,,,Brown,S. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
99,PT03M22.00S,2023-01-10T02:27:52.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203471,93.24901445466492,67.64705882352942,1610612747,20,13,2023-01-10T02:29:45Z,990000,False,88.0,11.0,1,right,MISS D. Schroder 8' driving floating bank Shot,[203471],1610612747.0,LAL,driving floating bank,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Right,,,,,,Missed,,8.89,,,,,,,,,,,,
100,PT03M19.00S,2023-01-10T02:27:55.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,20,13,2023-01-10T02:27:59Z,1000000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,,,,,,,,,99.0,2.0,2.0,0.0,,,,,,,,
101,PT03M13.00S,2023-01-10T02:28:01.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629008,21.369908015768726,10.53921568627451,1610612743,20,13,2023-01-10T02:30:22Z,1010000,False,197.0,148.0,1,left,MISS M. Porter Jr. 24' running 3PT,[1629008],1610612743.0,DEN,running,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.69,,,,,,,,,,,,
102,PT03M11.00S,2023-01-10T02:28:04.9Z,1,REGULAR,rebound,offensive,[],1628971,,,1610612743,20,13,2023-01-10T02:28:04Z,1020000,False,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,101.0,2.0,1.0,1.0,,,,,,,,
103,PT03M10.00S,2023-01-10T02:28:05.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628971,11.514454664914586,49.754901960784316,1610612743,22,13,2023-01-10T02:30:56Z,1030000,False,1.0,56.0,1,left,B. Brown floating Jump Shot (5 PTS),[1628971],1610612743.0,DEN,floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,5.57,,,,,,,,,,,,
104,PT03M09.00S,2023-01-10T02:28:10.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,22,13,2023-01-10T02:28:10Z,1040000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M09.00S,2023-01-10T02:30:13.7Z,1,REGULAR,substitution,out,[],1629008,,,1610612747,22,13,2023-01-10T02:30:52Z,1050000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M09.00S,2023-01-10T02:30:13.7Z,1,REGULAR,substitution,out,[],203484,,,1610612747,22,13,2023-01-10T02:30:52Z,1060000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M09.00S,2023-01-10T02:30:13.7Z,1,REGULAR,substitution,out,[],203471,,,1610612747,22,13,2023-01-10T02:30:52Z,1070000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M09.00S,2023-01-10T02:30:13.7Z,1,REGULAR,substitution,out,[],1628418,,,1610612747,22,13,2023-01-10T02:30:52Z,1080000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M09.00S,2023-01-10T02:30:13.7Z,1,REGULAR,substitution,in,[],1630538,,,1610612747,22,13,2023-01-10T02:30:52Z,1090000,False,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M09.00S,2023-01-10T02:30:13.7Z,1,REGULAR,substitution,in,[],1627750,,,1610612747,22,13,2023-01-10T02:30:52Z,1100000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M09.00S,2023-01-10T02:30:13.7Z,1,REGULAR,substitution,in,[],1631306,,,1610612747,22,13,2023-01-10T02:30:52Z,1110000,False,,,0,,SUB in: C. Swider,[1631306],1610612747.0,LAL,,,,Swider,C. Swider,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M09.00S,2023-01-10T02:30:13.7Z,1,REGULAR,substitution,in,[],1629117,,,1610612747,22,13,2023-01-10T02:30:52Z,1120000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M52.00S,2023-01-10T02:31:16.7Z,1,REGULAR,2pt,Jump Shot,[],201566,89.04402102496715,73.77450980392157,1610612747,22,13,2023-01-10T02:31:31Z,1130000,False,119.0,50.0,1,right,MISS R. Westbrook 12' turnaround fadeaway Shot,[201566],1610612747.0,LAL,turnaround fadeaway,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Right,,,,,,Missed,,12.92,,,,,,,,,,,,
114,PT02M42.00S,2023-01-10T02:31:26.7Z,1,REGULAR,rebound,offensive,[],1629117,,,1610612747,22,13,2023-01-10T02:31:31Z,1140000,False,,,0,,W. Gabriel REBOUND (Off:1 Def:0),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Mid-Range,8-16 Right,,,,,,,,,113.0,1.0,0.0,1.0,,,,,,,,
115,PT02M42.00S,2023-01-10T02:31:25.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629117,94.40999984741211,50.0,1610612747,22,15,2023-01-10T02:31:41Z,1150000,False,0.0,0.0,1,right,W. Gabriel putback Layup (2 PTS),[1629117],1610612747.0,LAL,putback,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.0,,,,,,,,,,,,
116,PT02M26.00S,2023-01-10T02:31:41.9Z,1,REGULAR,3pt,Jump Shot,[],1628971,17.559132720105126,95.34313725490196,1610612743,22,15,2023-01-10T02:31:48Z,1160000,False,-227.0,113.0,1,left,MISS B. Brown 25' 3PT,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.31,,,,,,,,,,,,
117,PT02M22.00S,2023-01-10T02:31:45.9Z,1,REGULAR,rebound,defensive,[],1628425,,,1610612747,22,15,2023-01-10T02:31:48Z,1170000,False,,,0,,S. Brown REBOUND (Off:0 Def:1),[1628425],1610612747.0,LAL,,,,Brown,S. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,116.0,1.0,1.0,0.0,,,,,,,,
118,PT02M10.00S,2023-01-10T02:31:58.3Z,1,REGULAR,3pt,Jump Shot,[],1629117,74.85216819973719,13.480392156862745,1610612747,22,18,2023-01-10T02:32:03Z,1180000,False,-183.0,184.0,1,right,W. Gabriel 25' 3PT  (5 PTS) (K. Nunn 1 AST),"[1629117, 1629134]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,25.92,,,,,K. Nunn,1629134.0,1.0,,,,,
120,PT01M58.00S,2023-01-10T02:32:09.7Z,1,REGULAR,3pt,Jump Shot,[],1630538,15.719448094612352,2.941176470588235,1610612743,22,18,2023-01-10T02:32:13Z,1200000,False,235.0,95.0,1,left,MISS B. Hyland 25' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,25.39,,,,,,,,,,,,
121,PT01M56.00S,2023-01-10T02:32:11.7Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,22,18,2023-01-10T02:32:13Z,1210000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,120.0,2.0,2.0,0.0,,,,,,,,
122,PT01M50.00S,2023-01-10T02:32:18.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629134,92.59198423127464,50.0,1610612747,22,20,2023-01-10T02:33:34Z,1220000,False,0.0,17.0,1,right,K. Nunn running DUNK (2 PTS) (R. Westbrook 2 AST),"[1629134, 201566]",1610612747.0,LAL,running,,,Nunn,K. Nunn,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.71,,,,,R. Westbrook,201566.0,2.0,,,,,
124,PT01M34.00S,2023-01-10T02:32:33.5Z,1,REGULAR,turnover,lost ball,[],1628427,,,1610612743,22,20,2023-01-10T02:32:40Z,1240000,False,,,0,,V. Cancar lost ball TURNOVER (1 TO),"[1628427, 1628425]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Brown,1628425.0,,
125,PT01M34.00S,2023-01-10T02:32:33.5Z,1,REGULAR,steal,,[],1628425,,,1610612747,22,20,2023-01-10T02:32:35Z,1250000,False,,,0,,S. Brown STEAL (2 STL),[1628425],1610612747.0,LAL,,,,Brown,S. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT01M28.00S,2023-01-10T02:32:39.8Z,1,REGULAR,turnover,bad pass,[],1629134,,,1610612747,22,20,2023-01-10T02:32:42Z,1260000,False,,,0,,K. Nunn bad pass TURNOVER (2 TO),"[1629134, 1628427]",1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,Cancar,1628427.0,,
127,PT01M28.00S,2023-01-10T02:32:39.8Z,1,REGULAR,steal,,[],1628427,,,1610612743,22,20,2023-01-10T02:34:02Z,1270000,False,,,0,,V. Cancar STEAL (1 STL),[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
128,PT01M24.00S,2023-01-10T02:32:44.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628427,10.068988173455978,50.0,1610612743,24,20,2023-01-10T02:35:19Z,1280000,False,0.0,42.0,1,left,V. Cancar running finger roll Layup (2 PTS),[1628427],1610612743.0,DEN,running finger roll,,,Cancar,V. Cancar,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,4.21,,,,,,,,,,,,
129,PT01M11.00S,2023-01-10T02:32:59.0Z,1,REGULAR,3pt,Jump Shot,[],201566,67.09921156373193,46.81372549019608,1610612747,24,20,2023-01-10T02:35:48Z,1290000,False,-16.0,257.0,1,right,MISS R. Westbrook 25' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.73,,,,,,,,,,,,
130,PT01M08.00S,2023-01-10T02:33:02.0Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,24,20,2023-01-10T02:33:09Z,1300000,False,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Center,,,,,,,,,129.0,3.0,3.0,0.0,,,,,,,,
131,PT01M00.00S,2023-01-10T02:33:10.3Z,1,REGULAR,3pt,Jump Shot,[],1627750,24.26084099868594,12.5,1610612743,27,20,2023-01-10T02:33:13Z,1310000,False,188.0,176.0,1,left,J. Murray 25' 3PT  (5 PTS) (N. Jokic 5 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,Made,5.0,25.69,,,,,N. Jokic,203999.0,5.0,,,,,
134,PT00M46.40S,2023-01-10T02:34:00.9Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612747,27,20,2023-01-10T02:34:03Z,1340000,False,,,0,,R. Westbrook bad pass TURNOVER (3 TO),"[201566, 1627750]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,3.0,Murray,1627750.0,,
135,PT00M46.40S,2023-01-10T02:34:00.9Z,1,REGULAR,steal,,[],1627750,,,1610612743,27,20,2023-01-10T02:34:02Z,1350000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
136,PT00M41.70S,2023-01-10T02:34:06.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628971,7.703679369250986,46.568627450980394,1610612743,29,20,2023-01-10T02:34:14Z,1360000,False,17.0,20.0,1,left,B. Brown running Layup (7 PTS) (J. Murray 1 AST),"[1628971, 1627750]",1610612743.0,DEN,running,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,2.63,,,,,J. Murray,1627750.0,1.0,,,,,
138,PT00M35.70S,2023-01-10T02:34:17.7Z,1,REGULAR,3pt,Jump Shot,[],1629134,67.23061760840999,25.49019607843137,1610612747,29,23,2023-01-10T02:37:32Z,1380000,False,-123.0,256.0,1,right,K. Nunn 28' 3PT  (5 PTS) (R. Westbrook 3 AST),"[1629134, 201566]",1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,28.33,,,,,R. Westbrook,201566.0,3.0,,,,,
140,PT00M31.60S,2023-01-10T02:34:32.2Z,1,REGULAR,3pt,Jump Shot,[],1627750,32.276609724047304,42.40196078431372,1610612743,29,23,2023-01-10T02:34:37Z,1400000,False,38.0,251.0,1,left,MISS J. Murray 25' pullup 3PT,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.38,,,,,,,,,,,,
141,PT00M28.60S,2023-01-10T02:34:35.2Z,1,REGULAR,rebound,defensive,[],1631306,,,1610612747,29,23,2023-01-10T02:34:37Z,1410000,False,,,0,,C. Swider REBOUND (Off:0 Def:1),[1631306],1610612747.0,LAL,,,,Swider,C. Swider,,,,,Above the Break 3,24+ Center,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,
142,PT00M14.70S,2023-01-10T02:34:52.2Z,1,REGULAR,foul,personal,[],1628427,,,1610612747,29,23,2023-01-10T02:35:11Z,1420000,False,,,0,,V. Cancar personal FOUL (1 PF),"[1628427, 1629117]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,Mid-Range,16-24 Center,204058.0,1.0,0.0,Gabriel,1629117.0,,,,,,,,,,,,,,,
144,PT00M14.70S,2023-01-10T02:34:57.1Z,1,REGULAR,substitution,out,[],203999,,,1610612747,29,23,2023-01-10T02:35:00Z,1440000,False,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M14.70S,2023-01-10T02:34:57.1Z,1,REGULAR,substitution,in,[],1630192,,,1610612747,29,23,2023-01-10T02:35:00Z,1450000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M02.50S,2023-01-10T02:35:23.5Z,1,REGULAR,2pt,Jump Shot,[],201566,82.7365308804205,19.11764705882353,1610612747,29,23,2023-01-10T02:35:39Z,1460000,False,-154.0,110.0,1,right,MISS R. Westbrook 18' pullup bank Shot,[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Left,,,,,,Missed,,18.95,,,,,,,,,,,,
147,PT00M02.50S,2023-01-10T02:35:23.5Z,1,REGULAR,rebound,offensive,[],1628425,,,1610612747,29,23,2023-01-10T02:35:39Z,1470000,False,,,0,,S. Brown REBOUND (Off:1 Def:1),[1628425],1610612747.0,LAL,,,,Brown,S. Brown,,,,,Mid-Range,16-24 Left,,,,,,,,,146.0,2.0,1.0,1.0,,,,,,,,
148,PT00M00.00S,2023-01-10T02:35:39.1Z,1,REGULAR,period,end,[],0,,,1610612747,29,23,2023-01-10T02:35:39Z,1480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-01-10T02:37:42.6Z,2,REGULAR,substitution,out,['startperiod'],1628425,,,1610612747,29,23,2023-01-10T02:38:03Z,1490000,False,,,0,,SUB out: S. Brown,[1628425],1610612747.0,LAL,,,,Brown,S. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-01-10T02:37:42.6Z,2,REGULAR,substitution,in,['startperiod'],201976,,,1610612747,29,23,2023-01-10T02:38:03Z,1500000,False,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-01-10T02:38:13.2Z,2,REGULAR,period,start,[],0,,,1610612743,29,23,2023-01-10T02:38:13Z,1510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M47.00S,2023-01-10T02:38:25.3Z,2,REGULAR,turnover,bad pass,[],1630538,,,1610612743,29,23,2023-01-10T02:38:30Z,1520000,False,,,0,,B. Hyland bad pass TURNOVER (1 TO),"[1630538, 1629134]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1.0,Nunn,1629134.0,,
153,PT11M47.00S,2023-01-10T02:38:25.3Z,2,REGULAR,steal,,[],1629134,,,1610612747,29,23,2023-01-10T02:38:26Z,1530000,False,,,0,,K. Nunn STEAL (1 STL),[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
154,PT11M45.00S,2023-01-10T02:38:28.7Z,2,REGULAR,foul,personal,['2freethrow'],1630538,,,1610612747,29,23,2023-01-10T02:38:41Z,1540000,False,,,0,,B. Hyland shooting personal FOUL (1 PF) (Nunn 2 FT),"[1630538, 1629134]",1610612743.0,DEN,shooting,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,204058.0,1.0,0.0,Nunn,1629134.0,,,,,,,,,,,,,,,
156,PT11M45.00S,2023-01-10T02:38:53.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629134,,,1610612747,29,23,2023-01-10T02:38:53Z,1560000,False,,,0,,MISS K. Nunn Free Throw 1 of 2,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
157,PT11M45.00S,2023-01-10T02:38:53.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,29,23,2023-01-10T02:38:53Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,156.0,,,,,,,,,,,
158,PT11M45.00S,2023-01-10T02:39:13.4Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629134,,,1610612747,29,24,2023-01-10T02:39:13Z,1580000,False,,,0,,K. Nunn Free Throw 2 of 2 (6 PTS),[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
159,PT11M37.00S,2023-01-10T02:39:23.6Z,2,REGULAR,3pt,Jump Shot,[],1630538,33.98488830486202,56.86274509803921,1610612743,29,24,2023-01-10T02:39:29Z,1590000,False,-34.0,267.0,1,left,MISS B. Hyland 26' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.92,,,,,,,,,,,,
160,PT11M33.00S,2023-01-10T02:39:27.6Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,29,24,2023-01-10T02:39:29Z,1600000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,159.0,3.0,3.0,0.0,,,,,,,,
161,PT11M29.00S,2023-01-10T02:39:33.8Z,2,REGULAR,foul,personal,['2freethrow'],1628427,,,1610612747,29,24,2023-01-10T02:39:43Z,1610000,False,,,0,,V. Cancar shooting personal FOUL (2 PF) (Westbrook 2 FT),"[1628427, 201566]",1610612743.0,DEN,shooting,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,1830.0,2.0,0.0,Westbrook,201566.0,,,,,,,,,,,,,,,
163,PT11M29.00S,2023-01-10T02:39:51.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,29,24,2023-01-10T02:40:13Z,1630000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M29.00S,2023-01-10T02:42:46.5Z,2,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,29,25,2023-01-10T02:43:04Z,1650000,False,,,0,,R. Westbrook Free Throw 1 of 2 (1 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
166,PT11M29.00S,2023-01-10T02:42:46.5Z,2,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,29,25,2023-01-10T02:43:04Z,1660000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
167,PT11M27.00S,2023-01-10T02:42:48.5Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,29,25,2023-01-10T02:43:04Z,1670000,False,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,166.0,3.0,2.0,1.0,,,,,,,,
168,PT11M16.00S,2023-01-10T02:43:13.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628427,18.478975032851512,53.431372549019606,1610612743,29,25,2023-01-10T02:43:19Z,1680000,False,-17.0,121.0,1,left,MISS V. Cancar 12' turnaround Shot,[1628427],1610612743.0,DEN,turnaround,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,12.24,,,,,,,,,,,,
169,PT11M11.00S,2023-01-10T02:43:18.3Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612747,29,25,2023-01-10T02:43:19Z,1690000,False,,,0,,W. Gabriel REBOUND (Off:1 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,168.0,2.0,1.0,1.0,,,,,,,,
170,PT11M07.00S,2023-01-10T02:43:22.6Z,2,REGULAR,3pt,Jump Shot,[],1629134,76.5604467805519,10.53921568627451,1610612747,29,25,2023-01-10T02:43:30Z,1700000,False,-197.0,168.0,1,right,MISS K. Nunn 25' pullup 3PT,[1629134],1610612747.0,LAL,pullup,,,Nunn,K. Nunn,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.9,,,,,,,,,,,,
