actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
17,PT10M31.00S,2022-12-24T02:13:10.5Z,1,REGULAR,steal,,[],203999,,,1610612743,5,0,2022-12-24T02:13:13Z,170000,False,,,0,,N. Jokic STEAL (1 STL),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M28.00S,2022-12-24T02:13:17.1Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,5,0,2022-12-24T02:16:23Z,180000,False,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,202035.0,,,,,,,,,,,,,,,1.0,,,,
19,PT10M15.00S,2022-12-24T02:13:36.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203994,10.988830486202366,40.44117647058824,1610612757,5,2,2022-12-24T02:13:52Z,190000,False,48.0,51.0,1,left,J. Nurkic 6' Layup (2 PTS) (D. Lillard 1 AST),"[203994, 203081]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.98,Made,,,,,2.0,D. Lillard,203081.0,1.0,,,,,
21,PT09M57.00S,2022-12-24T02:13:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,83.78777923784494,55.392156862745104,1610612743,5,2,2022-12-24T02:13:59Z,210000,False,27.0,100.0,1,right,MISS N. Jokic 10' fadeaway Shot,[203999],1610612743.0,DEN,fadeaway,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.35,Missed,,,,,,,,,,,,,
22,PT09M54.00S,2022-12-24T02:13:56.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,5,2,2022-12-24T02:13:59Z,220000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,
23,PT09M46.00S,2022-12-24T02:14:04.3Z,1,REGULAR,2pt,Jump Shot,[],203924,23.866622864651774,32.35294117647059,1610612757,5,2,2022-12-24T02:14:13Z,230000,False,88.0,172.0,1,left,MISS J. Grant 19' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,,,,,,19.31,Missed,,,,,,,,,,,,,
24,PT09M45.00S,2022-12-24T02:14:05.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,5,2,2022-12-24T02:14:13Z,240000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,23.0,,,,,,,,,,,,
26,PT09M34.00S,2022-12-24T02:14:29.9Z,1,REGULAR,2pt,Jump Shot,[],203484,77.34888304862024,41.42156862745098,1610612743,5,2,2022-12-24T02:14:35Z,260000,False,-43.0,160.0,1,right,MISS K. Caldwell-Pope 16' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Center,,,,,,16.6,Missed,,,,,,,,,,,,,
27,PT09M31.00S,2022-12-24T02:14:32.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,5,2,2022-12-24T02:14:35Z,270000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,,,,,,26.0,2.0,2.0,0.0,,,,,,,,,
28,PT09M21.00S,2022-12-24T02:14:42.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,16.507884362680684,59.80392156862745,1610612757,5,4,2022-12-24T02:14:48Z,280000,False,-49.0,103.0,1,left,A. Simons 11' driving floating Jump Shot (2 PTS) (J. Nurkic 1 AST),"[1629014, 203994]",1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.38,Made,,,,,2.0,J. Nurkic,203994.0,1.0,,,,,
30,PT09M08.00S,2022-12-24T02:14:56.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,92.59198423127464,50.49019607843137,1610612743,7,4,2022-12-24T02:15:00Z,300000,False,2.0,17.0,1,right,M. Porter Jr. cutting Layup (5 PTS) (N. Jokic 2 AST),"[1629008, 203999]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,1.73,Made,,,,,5.0,N. Jokic,203999.0,2.0,,,,,
32,PT08M52.00S,2022-12-24T02:15:11.6Z,1,REGULAR,3pt,Jump Shot,[],1629014,28.991458607095925,25.245098039215684,1610612757,7,4,2022-12-24T02:15:19Z,320000,False,124.0,220.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,25.24,Missed,,,,,,,,,,,,,
33,PT08M49.00S,2022-12-24T02:15:14.6Z,1,REGULAR,rebound,offensive,[],203924,,,1610612757,7,4,2022-12-24T02:15:19Z,330000,False,,,0,,J. Grant REBOUND (Off:1 Def:0),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,,,,,32.0,1.0,0.0,1.0,,,,,,,,,
34,PT08M42.00S,2022-12-24T02:15:24.5Z,1,REGULAR,turnover,bad pass,[],203924,,,1610612757,7,4,2022-12-24T02:15:29Z,340000,False,,,0,,J. Grant bad pass TURNOVER (1 TO),"[203924, 203484]",1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,
35,PT08M42.00S,2022-12-24T02:15:24.5Z,1,REGULAR,steal,,[],203484,,,1610612743,7,4,2022-12-24T02:19:15Z,350000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT08M42.00S,2022-12-24T02:15:28.7Z,1,REGULAR,foul,personal,[],203994,,,1610612743,7,4,2022-12-24T02:16:00Z,360000,False,,,0,,J. Nurkic personal FOUL (1 PF),"[203994, 203484]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Center,202058.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,
38,PT08M28.00S,2022-12-24T02:15:56.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627750,92.59198423127464,50.49019607843137,1610612743,9,4,2022-12-24T02:16:06Z,380000,False,2.0,17.0,1,right,J. Murray cutting Layup (2 PTS) (N. Jokic 3 AST),"[1627750, 203999]",1610612743.0,DEN,cutting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,,,1.73,Made,,,,,2.0,N. Jokic,203999.0,3.0,,,,,
40,PT08M14.00S,2022-12-24T02:16:09.6Z,1,REGULAR,3pt,Jump Shot,[],203081,28.728646517739815,79.16666666666666,1610612757,9,4,2022-12-24T02:20:45Z,400000,False,-146.0,218.0,1,left,MISS D. Lillard 26' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,26.18,Missed,,,,,,,,,,,,,
41,PT08M13.00S,2022-12-24T02:16:10.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,9,4,2022-12-24T02:16:15Z,410000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,40.0,,,,,,,,,,,,
43,PT08M01.00S,2022-12-24T02:16:32.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,91.14651773981603,41.911764705882355,1610612743,11,4,2022-12-24T02:16:36Z,430000,False,-40.0,31.0,1,right,A. Gordon cutting Layup (2 PTS) (J. Murray 1 AST),"[203932, 1627750]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.07,Made,,,,,2.0,J. Murray,1627750.0,1.0,,,,,
45,PT07M43.00S,2022-12-24T02:16:49.7Z,1,REGULAR,3pt,Jump Shot,[],203994,26.757555847568987,18.627450980392158,1610612757,11,7,2022-12-24T02:16:54Z,450000,False,157.0,199.0,1,left,J. Nurkic 25' 3PT  (5 PTS) (J. Grant 1 AST),"[203994, 203924]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Right Center,,,,,,25.34,Made,,,,,5.0,J. Grant,203924.0,1.0,,,,,
47,PT07M23.00S,2022-12-24T02:17:10.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203999,92.9862023653088,45.83333333333333,1610612743,13,7,2022-12-24T02:17:16Z,470000,False,-21.0,13.0,1,right,N. Jokic driving finger roll Layup (4 PTS),[203999],1610612743.0,DEN,driving finger roll,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,2.47,Made,,,,,4.0,,,,,,,,
48,PT07M14.00S,2022-12-24T02:17:18.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,7.046649145860711,47.30392156862745,1610612757,13,9,2022-12-24T02:17:25Z,480000,False,13.0,14.0,1,left,J. Hart driving reverse Layup (2 PTS),[1628404],1610612757.0,POR,driving reverse,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,1.92,Made,,,,,2.0,,,,,,,,
49,PT07M08.00S,2022-12-24T02:17:23.9Z,1,REGULAR,3pt,Jump Shot,[],1629008,66.70499342969777,49.754901960784316,1610612743,13,9,2022-12-24T02:22:04Z,490000,False,-1.0,260.0,1,right,MISS M. Porter Jr. 26' pullup 3PT,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,26.05,Missed,,,,,,,,,,,,,
50,PT07M06.00S,2022-12-24T02:17:25.9Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612757,13,9,2022-12-24T02:17:41Z,500000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,49.0,3.0,3.0,0.0,,,,,,,,,
51,PT06M51.00S,2022-12-24T02:17:43.7Z,1,REGULAR,foul,personal,['2freethrow'],203999,,,1610612757,13,9,2022-12-24T02:22:36Z,510000,False,,,0,,N. Jokic shooting personal FOUL (1 PF) (Hart 2 FT),"[203999, 1628404]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,202035.0,1.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,
53,PT06M51.00S,2022-12-24T02:17:55.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,13,9,2022-12-24T02:17:55Z,530000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M51.00S,2022-12-24T02:20:19.4Z,1,REGULAR,substitution,out,[],1627750,,,1610612757,13,9,2022-12-24T02:20:31Z,540000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT06M51.00S,2022-12-24T02:20:19.4Z,1,REGULAR,substitution,out,[],203994,,,1610612757,13,9,2022-12-24T02:20:31Z,550000,False,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M51.00S,2022-12-24T02:20:19.4Z,1,REGULAR,substitution,in,[],1628971,,,1610612757,13,9,2022-12-24T02:20:31Z,560000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M51.00S,2022-12-24T02:20:19.4Z,1,REGULAR,substitution,in,[],1629234,,,1610612757,13,9,2022-12-24T02:20:31Z,570000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M51.00S,2022-12-24T02:20:47.8Z,1,REGULAR,freethrow,1 of 2,[],1628404,,,1610612757,13,10,2022-12-24T02:21:11Z,580000,False,,,0,,J. Hart Free Throw 1 of 2 (3 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
59,PT06M51.00S,2022-12-24T02:20:47.8Z,1,REGULAR,freethrow,2 of 2,[],1628404,,,1610612757,13,11,2022-12-24T02:21:11Z,590000,False,,,0,,J. Hart Free Throw 2 of 2 (4 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
60,PT06M31.00S,2022-12-24T02:21:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.9862023653088,48.28431372549019,1610612743,15,11,2022-12-24T02:21:31Z,600000,False,-9.0,13.0,1,right,A. Gordon driving reverse Layup (4 PTS),[203932],1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,1.59,Made,,,,,4.0,,,,,,,,
61,PT06M16.00S,2022-12-24T02:21:36.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.258212877792378,46.568627450980394,1610612757,15,13,2022-12-24T02:21:41Z,610000,False,17.0,6.0,1,left,D. Lillard driving finger roll Layup (2 PTS),[203081],1610612757.0,POR,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,1.83,Made,,,,,2.0,,,,,,,,
62,PT06M01.00S,2022-12-24T02:21:52.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,91.93495400788436,45.588235294117645,1610612743,15,13,2022-12-24T02:21:58Z,620000,False,-22.0,23.0,1,right,MISS N. Jokic Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,3.21,Missed,,,,,,,,,,,,,
63,PT05M59.00S,2022-12-24T02:21:54.3Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,15,13,2022-12-24T02:21:58Z,630000,False,,,0,,J. Grant REBOUND (Off:1 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,62.0,2.0,1.0,1.0,,,,,,,,,
64,PT05M56.00S,2022-12-24T02:21:59.5Z,1,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612757,15,13,2022-12-24T02:22:13Z,640000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Lillard 2 FT),"[1628971, 203081]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,Mid-Range,16-24 Center,202035.0,1.0,0.0,Lillard,203081.0,,,,,,,,,,,,,,,
66,PT05M56.00S,2022-12-24T02:22:30.1Z,1,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,15,14,2022-12-24T02:22:30Z,660000,False,,,0,,D. Lillard Free Throw 1 of 2 (3 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
67,PT05M56.00S,2022-12-24T02:22:31.0Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,15,14,2022-12-24T02:22:36Z,670000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M56.00S,2022-12-24T02:22:31.0Z,1,REGULAR,substitution,out,[],203924,,,1610612757,15,14,2022-12-24T02:22:36Z,680000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M56.00S,2022-12-24T02:22:31.0Z,1,REGULAR,substitution,in,[],1631101,,,1610612757,15,14,2022-12-24T02:22:36Z,690000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M56.00S,2022-12-24T02:22:31.0Z,1,REGULAR,substitution,in,[],1630570,,,1610612757,15,14,2022-12-24T02:22:36Z,700000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M56.00S,2022-12-24T02:22:48.8Z,1,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,15,15,2022-12-24T02:22:48Z,710000,False,,,0,,D. Lillard Free Throw 2 of 2 (4 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,Made,,,,,4.0,,,,,,,,
72,PT05M42.00S,2022-12-24T02:23:06.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.59198423127464,47.05882352941176,1610612743,17,15,2022-12-24T02:23:16Z,720000,False,-15.0,17.0,1,right,A. Gordon cutting DUNK (6 PTS) (N. Jokic 4 AST),"[203932, 203999]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,,,,,,2.25,Made,,,,,6.0,N. Jokic,203999.0,4.0,,,,,
74,PT05M25.00S,2022-12-24T02:23:22.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,7.966491458607096,47.30392156862745,1610612757,17,17,2022-12-24T02:24:42Z,740000,False,13.0,22.0,1,left,D. Lillard driving Layup (6 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,2.62,Made,,,,,6.0,,,,,,,,
75,PT05M11.00S,2022-12-24T02:23:36.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,92.46057818659659,45.34313725490196,1610612743,17,17,2022-12-24T02:24:12Z,750000,False,-23.0,18.0,1,right,MISS M. Porter Jr. Layup,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,2.97,Missed,,,,,,,,,,,,,
77,PT05M11.00S,2022-12-24T02:23:36.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,17,17,2022-12-24T02:24:05Z,770000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,75.0,,,,,,,,,,,,
79,PT05M01.00S,2022-12-24T02:24:10.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203999,90.48948751642575,45.09803921568628,1610612743,19,17,2022-12-24T02:24:15Z,790000,False,-25.0,37.0,1,right,N. Jokic turnaround Hook (6 PTS),[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.43,Made,,,,,6.0,,,,,,,,
80,PT04M41.00S,2022-12-24T02:24:30.2Z,1,REGULAR,3pt,Jump Shot,[],1631101,19.398817345597898,93.38235294117648,1610612757,19,17,2022-12-24T02:24:36Z,800000,False,-217.0,130.0,1,left,MISS S. Sharpe 25' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,25.28,Missed,,,,,,,,,,,,,
81,PT04M37.00S,2022-12-24T02:24:34.2Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,19,17,2022-12-24T02:24:36Z,810000,False,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Left Center,,,,,,,,80.0,2.0,2.0,0.0,,,,,,,,,
111,PT04M24.00S,2022-12-24T02:24:40.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,92.82194480946123,59.068627450980394,1610612743,19,17,2022-12-24T02:29:03Z,815000,False,45.0,15.0,1,right,MISS A. Gordon Layup,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.77,Missed,,,,,,,,,,,,,
112,PT04M24.00S,2022-12-24T02:24:40.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,19,17,2022-12-24T02:29:03Z,817500,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,111.0,,,,,,,,,,,,
82,PT04M24.00S,2022-12-24T02:24:49.9Z,1,REGULAR,turnover,traveling,[],203932,,,1610612743,19,17,2022-12-24T02:25:18Z,820000,False,,,0,,A. Gordon traveling TURNOVER (1 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,202035.0,,,,,,,,,,,,,,,1.0,,,,
83,PT04M24.00S,2022-12-24T02:25:00.3Z,1,REGULAR,substitution,out,[],1629008,,,1610612757,19,17,2022-12-24T02:25:03Z,830000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M24.00S,2022-12-24T02:25:00.3Z,1,REGULAR,substitution,in,[],1630538,,,1610612757,19,17,2022-12-24T02:25:03Z,840000,False,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M14.00S,2022-12-24T02:25:16.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203081,37.00722733245729,31.862745098039213,1610612757,19,17,2022-12-24T02:25:22Z,850000,False,91.0,295.0,1,left,MISS D. Lillard 30' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,,,,30.9,Missed,,,,,,,,,,,,,
