actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-02-16T02:11:48.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-16T02:11:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-02-16T02:11:50.7Z,1,REGULAR,jumpball,recovered,[],1628971,,,1610612743,0,0,2023-02-16T02:11:50Z,40000,False,,,0,,Jump Ball N. Jokic vs. D. Powell: Tip to B. Brown,"[1628971, 203999, 203939]",1610612743.0,DEN,startperiod,B. Brown,1628971.0,Brown,B. Brown,Jokic,203999.0,Powell,203939.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-02-16T02:12:07.0Z,1,REGULAR,2pt,Jump Shot,[],1628427,77.21747700394218,39.950980392156865,1610612743,2,0,2023-02-16T02:12:12Z,70000,False,-50.0,162.0,1,right,V. Cancar 16' turnaround Jump Shot (2 PTS) (M. Porter Jr. 1 AST),"[1628427, 1629008]",1610612743.0,DEN,turnaround,,,Cancar,V. Cancar,,,,,Mid-Range,16-24 Center,16.93,Made,2.0,M. Porter Jr.,1629008.0,1.0,,,,,,,,,,,,,,
9,PT11M21.00S,2023-02-16T02:12:25.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,11.383048620236531,39.21568627450981,1610612742,2,2,2023-02-16T02:12:29Z,90000,False,54.0,55.0,1,left,L. Doncic 7' driving floating bank Jump Shot (2 PTS) (D. Powell 1 AST),"[1629029, 203939]",1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,7.67,Made,2.0,D. Powell,203939.0,1.0,,,,,,,,,,,,,,
11,PT11M03.00S,2023-02-16T02:12:43.9Z,1,REGULAR,3pt,Jump Shot,[],1629008,68.01905387647832,63.970588235294116,1610612743,5,2,2023-02-16T02:12:48Z,110000,False,70.0,248.0,1,right,M. Porter Jr. 25' 3PT  (3 PTS) (B. Brown 1 AST),"[1629008, 1628971]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.78,Made,3.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
13,PT10M51.00S,2023-02-16T02:12:56.1Z,1,REGULAR,3pt,Jump Shot,[],1629029,31.488173455978973,67.8921568627451,1610612742,5,2,2023-02-16T02:13:01Z,130000,False,-89.0,243.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
14,PT10M48.00S,2023-02-16T02:12:59.1Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,5,2,2023-02-16T02:13:01Z,140000,False,,,0,,N. Jokic REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M40.00S,2023-02-16T02:13:07.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,86.81011826544021,40.44117647058824,1610612743,5,2,2023-02-16T02:13:12Z,150000,False,-48.0,71.0,1,right,MISS N. Jokic 8' floating Shot,[203999],1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Left,8.6,Missed,,,,,,,,,,,,,,,,,,
16,PT10M38.00S,2023-02-16T02:13:09.2Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,5,2,2023-02-16T02:13:12Z,160000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M35.00S,2023-02-16T02:13:13.2Z,1,REGULAR,violation,kicked ball,[],1628971,,,1610612742,5,2,2023-02-16T02:13:21Z,170000,False,,,0,,B. Brown kicked ball VIOLATION,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,
18,PT10M26.00S,2023-02-16T02:13:44.4Z,1,REGULAR,foul,personal,[],1629008,,,1610612742,5,2,2023-02-16T02:13:55Z,180000,False,,,0,,M. Porter Jr. personal FOUL (1 PF),"[1629008, 203939]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,201638.0,1.0,0.0,Powell,203939.0,,,,,
20,PT10M16.00S,2023-02-16T02:14:05.5Z,1,REGULAR,3pt,Jump Shot,[],203493,11.645860709592641,4.901960784313726,1610612742,5,5,2023-02-16T02:14:09Z,200000,False,225.0,57.0,1,left,R. Bullock 3PT  (3 PTS) (L. Doncic 1 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Right Corner 3,24+ Right,23.26,Made,3.0,L. Doncic,1629029.0,1.0,,,,,,,,,,,,,,
22,PT10M05.00S,2023-02-16T02:14:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628427,92.19776609724047,40.19607843137255,1610612743,5,5,2023-02-16T02:18:02Z,220000,False,-49.0,21.0,1,right,MISS V. Cancar cutting Layup,[1628427],1610612743.0,DEN,cutting,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,5.32,Missed,,,,,,,,,,,,,,,,,,
23,PT10M04.00S,2023-02-16T02:14:17.1Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612742,5,5,2023-02-16T02:14:19Z,230000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M48.00S,2023-02-16T02:14:33.8Z,1,REGULAR,3pt,Jump Shot,[],1630182,9.411957950065702,3.9215686274509802,1610612742,5,5,2023-02-16T02:14:37Z,240000,False,230.0,36.0,1,left,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
25,PT09M45.00S,2023-02-16T02:14:36.8Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,5,5,2023-02-16T02:14:37Z,250000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Right Corner 3,24+ Right,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,,,
26,PT09M38.00S,2023-02-16T02:14:43.2Z,1,REGULAR,turnover,bad pass,[],203493,,,1610612742,5,5,2023-02-16T02:14:46Z,260000,False,,,0,,R. Bullock bad pass TURNOVER (1 TO),"[203493, 1628971]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Brown,1628971.0,,
27,PT09M38.00S,2023-02-16T02:14:43.2Z,1,REGULAR,steal,,[],1628971,,,1610612743,5,5,2023-02-16T02:14:44Z,270000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
28,PT09M34.00S,2023-02-16T02:14:47.9Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629008,83.919185282523,4.411764705882353,1610612743,5,5,2023-02-16T02:15:37Z,280000,False,-228.0,99.0,1,right,MISS M. Porter Jr. 24' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,24.84,Missed,,,,,,,,,,,,,,,,,,
29,PT09M30.00S,2023-02-16T02:14:51.9Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,5,5,2023-02-16T02:14:58Z,290000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,,28.0,2.0,1.0,1.0,,,,,,,,,,
30,PT09M19.00S,2023-02-16T02:15:02.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203939,8.623521681997373,50.73529411764706,1610612742,5,7,2023-02-16T02:15:05Z,300000,False,-4.0,29.0,1,left,D. Powell alley-oop DUNK (2 PTS) (L. Doncic 2 AST),"[203939, 1629029]",1610612742.0,DAL,alley-oop,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,2.88,Made,2.0,L. Doncic,1629029.0,2.0,,,,,,,,,,,,,,
32,PT09M05.00S,2023-02-16T02:15:15.8Z,1,REGULAR,3pt,Jump Shot,[],203484,70.51576872536137,74.50980392156863,1610612743,8,7,2023-02-16T02:16:17Z,320000,False,123.0,225.0,1,right,K. Caldwell-Pope 25' 3PT pullup (3 PTS) (N. Jokic 1 AST),"[203484, 203999]",1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.59,Made,3.0,N. Jokic,203999.0,1.0,,,,,,,,,,,,,,
34,PT08M43.00S,2023-02-16T02:15:37.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,17.427726675427067,44.85294117647059,1610612742,8,7,2023-02-16T02:15:45Z,340000,False,26.0,111.0,1,left,MISS L. Doncic 11' fadeaway Shot,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,11.42,Missed,,,,,,,,,,,,,,,,,,
35,PT08M41.00S,2023-02-16T02:15:39.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,8,7,2023-02-16T02:15:45Z,350000,False,,,0,,N. Jokic REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,
36,PT08M35.00S,2023-02-16T02:15:48.2Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,8,7,2023-02-16T02:15:53Z,360000,False,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (1 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Left,,,,,,,,,,,202035.0,,,,,1.0,,,,
37,PT08M13.00S,2023-02-16T02:16:20.7Z,1,REGULAR,turnover,out-of-bounds,[],1630182,,,1610612742,8,7,2023-02-16T02:16:25Z,370000,False,,,0,,J. Green bad pass out-of-bounds TURNOVER (1 TO),[1630182],1610612742.0,DAL,bad pass,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202035.0,,,,,1.0,,,,
38,PT08M05.00S,2023-02-16T02:16:32.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628427,93.38042049934296,54.41176470588235,1610612743,10,7,2023-02-16T02:16:43Z,380000,False,22.0,10.0,1,right,V. Cancar cutting Layup (4 PTS) (K. Caldwell-Pope 1 AST),"[1628427, 203484]",1610612743.0,DEN,cutting,,,Cancar,V. Cancar,,,,,Restricted Area,0-8 Center,2.41,Made,4.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,
40,PT08M05.00S,2023-02-16T02:16:34.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,10,7,2023-02-16T02:16:34Z,400000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT07M48.00S,2023-02-16T02:19:58.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,8.754927726675426,51.470588235294116,1610612742,10,7,2023-02-16T02:20:03Z,410000,False,-7.0,30.0,1,left,MISS J. Green driving floating Shot,[1630182],1610612742.0,DAL,driving floating,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.07,Missed,,,,,,,,,,,,,,,,,,
42,PT07M47.00S,2023-02-16T02:19:59.2Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,10,7,2023-02-16T02:20:03Z,420000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
43,PT07M36.00S,2023-02-16T02:20:10.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,93.9060446780552,56.61764705882353,1610612743,12,7,2023-02-16T02:20:16Z,430000,False,33.0,5.0,1,right,M. Porter Jr. reverse Layup (5 PTS) (V. Cancar 1 AST),"[1629008, 1628427]",1610612743.0,DEN,reverse,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,3.34,Made,5.0,V. Cancar,1628427.0,1.0,,,,,,,,,,,,,,
45,PT07M25.00S,2023-02-16T02:20:24.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,6.783837056504599,47.549019607843135,1610612742,12,9,2023-02-16T02:20:28Z,450000,False,12.0,11.0,1,left,L. Doncic driving Layup (4 PTS),[1629029],1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.67,Made,4.0,,,,,,,,,,,,,,,,,
46,PT07M25.00S,2023-02-16T02:20:28.3Z,1,REGULAR,foul,personal,['1freethrow'],1628971,,,1610612742,12,9,2023-02-16T02:20:59Z,460000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Doncic 1 FT),"[1628971, 1629029]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202035.0,1.0,0.0,Doncic,1629029.0,,,,,
48,PT07M25.00S,2023-02-16T02:20:54.8Z,1,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,12,10,2023-02-16T02:20:54Z,480000,False,,,0,,L. Doncic Free Throw 1 of 1 (5 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
49,PT07M10.00S,2023-02-16T02:21:12.8Z,1,REGULAR,foul,personal,[],203939,,,1610612743,12,10,2023-02-16T02:21:27Z,490000,False,,,0,,D. Powell personal FOUL (1 PF),"[203939, 203484]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202035.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,
51,PT06M58.00S,2023-02-16T02:21:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628427,91.14651773981603,56.127450980392155,1610612743,12,10,2023-02-16T02:21:47Z,510000,False,31.0,31.0,1,right,MISS V. Cancar cutting finger roll Layup,[1628427],1610612743.0,DEN,cutting finger roll,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),0-8 Center,4.33,Missed,,,,,,,,,,,,,,,,,,
52,PT06M56.00S,2023-02-16T02:21:44.3Z,1,REGULAR,rebound,defensive,[],203939,,,1610612742,12,10,2023-02-16T02:21:47Z,520000,False,,,0,,D. Powell REBOUND (Off:1 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,51.0,3.0,2.0,1.0,,,,,,,,,,
53,PT06M53.00S,2023-02-16T02:21:49.6Z,1,REGULAR,turnover,traveling,[],1628373,,,1610612742,12,10,2023-02-16T02:21:54Z,530000,False,,,0,,F. Ntilikina traveling TURNOVER (1 TO),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1662.0,,,,,1.0,,,,
54,PT06M37.00S,2023-02-16T02:22:19.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629008,92.32917214191852,57.107843137254896,1610612743,14,10,2023-02-16T02:22:23Z,540000,False,36.0,20.0,1,right,M. Porter Jr. driving Layup (7 PTS) (K. Caldwell-Pope 2 AST),"[1629008, 203484]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,4.06,Made,7.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,,,,,
56,PT06M16.00S,2023-02-16T02:22:40.8Z,1,REGULAR,foul,personal,['2freethrow'],1628427,,,1610612742,14,10,2023-02-16T02:22:50Z,560000,False,,,0,,V. Cancar shooting personal FOUL (1 PF) (Doncic 2 FT),"[1628427, 1629029]",1610612743.0,DEN,shooting,,,Cancar,V. Cancar,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202035.0,1.0,0.0,Doncic,1629029.0,,,,,
58,PT06M16.00S,2023-02-16T02:23:12.0Z,1,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,14,11,2023-02-16T02:23:12Z,580000,False,,,0,,L. Doncic Free Throw 1 of 2 (6 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
59,PT06M16.00S,2023-02-16T02:23:12.6Z,1,REGULAR,substitution,out,[],203939,,,1610612742,14,11,2023-02-16T02:23:16Z,590000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M16.00S,2023-02-16T02:23:12.6Z,1,REGULAR,substitution,in,[],201580,,,1610612742,14,11,2023-02-16T02:23:16Z,600000,False,,,0,,SUB in: J. McGee,[201580],1610612742.0,DAL,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
