actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
16,PT10M59.00S,2023-04-03T00:42:23.7Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,2,2,2023-04-03T00:42:26Z,160000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,,,
17,PT10M51.00S,2023-04-03T00:42:31.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,91.80354796320631,59.55882352941176,1610612744,2,2,2023-04-03T01:10:37Z,170000,False,48.0,25.0,1,right,MISS K. Thompson driving Layup,[202691],1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.37,Missed,,,,,,,,,,,,,,,,,,
18,PT10M48.00S,2023-04-03T00:42:34.6Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,2,2,2023-04-03T00:42:42Z,180000,False,,,0,,K. Looney REBOUND (Off:2 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,17.0,2.0,0.0,2.0,,,,,,,,,,,,,
19,PT10M48.00S,2023-04-03T00:42:34.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626172,94.40999984741211,50.0,1610612744,2,2,2023-04-03T00:44:34Z,190000,False,0.0,0.0,1,right,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
20,PT10M47.00S,2023-04-03T00:42:35.5Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,2,2,2023-04-03T00:42:35Z,200000,False,,,0,,K. Looney REBOUND (Off:3 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,,19.0,3.0,0.0,3.0,,,,,,,,,,,,,
21,PT10M47.00S,2023-04-03T00:42:35.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,94.40999984741211,50.0,1610612744,2,2,2023-04-03T00:45:19Z,210000,False,0.0,0.0,1,right,MISS K. Looney tip Layup,[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
22,PT10M45.00S,2023-04-03T00:42:37.8Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,2,2,2023-04-03T00:42:37Z,220000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,
23,PT10M40.00S,2023-04-03T00:42:42.6Z,1,REGULAR,3pt,Jump Shot,[],201145,16.507884362680684,96.32352941176471,1610612743,2,2,2023-04-03T00:42:52Z,230000,False,-232.0,103.0,1,left,MISS J. Green 25' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
24,PT10M37.00S,2023-04-03T00:42:45.6Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612744,2,2,2023-04-03T00:42:52Z,240000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,
25,PT10M29.00S,2023-04-03T00:42:53.3Z,1,REGULAR,3pt,Jump Shot,[],201939,73.01248357424441,83.57843137254902,1610612744,2,2,2023-04-03T00:42:58Z,250000,False,168.0,201.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
26,PT10M27.00S,2023-04-03T00:42:55.3Z,1,REGULAR,rebound,defensive,[],201145,,,1610612743,2,2,2023-04-03T00:42:58Z,260000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,
27,PT10M20.00S,2023-04-03T00:43:02.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,7.30946123521682,60.5392156862745,1610612743,2,2,2023-04-03T00:43:08Z,270000,False,-53.0,16.0,1,left,MISS A. Gordon driving Layup,[203932],1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,5.51,Missed,,,,,,,,,,,,,,,,,,
29,PT10M17.00S,2023-04-03T00:43:05.5Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,2,2,2023-04-03T00:43:08Z,290000,False,,,0,,K. Looney REBOUND (Off:3 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,27.0,4.0,1.0,3.0,,,,,,,,,,,,,
30,PT10M11.00S,2023-04-03T00:43:12.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,94.1688567674113,52.20588235294118,1610612744,2,4,2023-04-03T00:43:17Z,300000,False,11.0,2.0,1,right,K. Thompson cutting Layup (2 PTS) (D. Green 1 AST),"[202691, 203110]",1610612744.0,GSW,cutting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,1.12,Made,2.0,,,,,,,D. Green,203110.0,1.0,,,,,,,,
32,PT09M46.00S,2023-04-03T00:43:36.2Z,1,REGULAR,3pt,Jump Shot,[],203484,16.63929040735874,2.450980392156863,1610612743,2,4,2023-04-03T00:43:39Z,320000,False,238.0,104.0,1,left,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.94,Missed,,,,,,,,,,,,,,,,,,
33,PT09M44.00S,2023-04-03T00:43:38.2Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,2,4,2023-04-03T00:43:39Z,330000,False,,,0,,D. Green REBOUND (Off:1 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,32.0,2.0,1.0,1.0,,,,,,,,,,,,,
34,PT09M39.00S,2023-04-03T00:43:44.2Z,1,REGULAR,3pt,Jump Shot,[],202691,93.51182654402102,96.81372549019608,1610612744,2,4,2023-04-03T00:43:53Z,340000,False,234.0,8.0,1,right,MISS K. Thompson fadeaway 3PT,[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.43,Missed,,,,,,,,,,,,,,,,,,
35,PT09M36.00S,2023-04-03T00:43:47.2Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,2,4,2023-04-03T00:43:53Z,350000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,34.0,1.0,1.0,0.0,,,,,,,,,,,,,
36,PT09M32.00S,2023-04-03T00:43:53.1Z,1,REGULAR,foul,offensive,[],203932,,,1610612743,2,4,2023-04-03T00:44:08Z,360000,False,,,0,,A. Gordon offensive FOUL (1 PF),"[203932, 201939]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202027.0,1.0,0.0,Curry,201939.0,,,
38,PT09M32.00S,2023-04-03T00:43:53.1Z,1,REGULAR,turnover,offensive foul,[],203932,,,1610612743,2,4,2023-04-03T00:43:53Z,380000,False,,,0,,A. Gordon offensive foul TURNOVER (1 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202027.0,,,,,1.0,,
39,PT09M23.00S,2023-04-03T00:44:20.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203110,87.99277266754271,51.225490196078425,1610612744,2,6,2023-04-03T00:44:25Z,390000,False,6.0,60.0,1,right,D. Green 6' cutting Layup (2 PTS) (S. Curry 1 AST),"[203110, 201939]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,6.07,Made,2.0,,,,,,,S. Curry,201939.0,1.0,,,,,,,,
41,PT09M14.00S,2023-04-03T00:44:33.4Z,1,REGULAR,foul,personal,[],1628978,,,1610612743,2,6,2023-04-03T00:45:43Z,410000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 203484]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,202027.0,1.0,0.0,Caldwell-Pope,203484.0,,,
43,PT09M04.00S,2023-04-03T00:44:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201145,9.937582128777924,49.754901960784316,1610612743,4,6,2023-04-03T00:45:27Z,430000,False,1.0,41.0,1,left,J. Green Layup (2 PTS) (J. Murray 1 AST),"[201145, 1627750]",1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,4.09,Made,2.0,,,,,,,J. Murray,1627750.0,1.0,,,,,,,,
47,PT08M38.00S,2023-04-03T00:45:23.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,88.64980289093299,48.28431372549019,1610612744,4,6,2023-04-03T00:45:30Z,450000,False,-9.0,54.0,1,right,MISS S. Curry driving finger roll Layup,[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,5.49,Missed,,,,,,,,,,,,,,,,,,
48,PT08M38.00S,2023-04-03T00:45:23.2Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,4,6,2023-04-03T00:45:30Z,460000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,
49,PT08M31.00S,2023-04-03T00:45:32.3Z,1,REGULAR,foul,personal,[],202691,,,1610612743,4,6,2023-04-03T00:45:46Z,470000,False,,,0,,K. Thompson personal FOUL (1 PF),"[202691, 1627750]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,101284.0,1.0,0.0,Murray,1627750.0,,,
51,PT08M26.00S,2023-04-03T00:45:54.5Z,1,REGULAR,2pt,Jump Shot,[],203932,14.011169513797633,78.43137254901961,1610612743,4,6,2023-04-03T00:46:07Z,490000,False,-142.0,79.0,1,left,MISS A. Gordon 16' Jump Shot,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left,16.28,Missed,,,,,,,,,,,,,,,,,,
52,PT08M22.00S,2023-04-03T00:45:57.5Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,4,6,2023-04-03T00:45:57Z,500000,False,,,0,,D. Green REBOUND (Off:1 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Left,,,,51.0,3.0,2.0,1.0,,,,,,,,,,,,,
53,PT08M17.00S,2023-04-03T00:46:02.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,72.88107752956637,12.009803921568627,1610612744,4,9,2023-04-03T01:41:58Z,510000,False,-190.0,202.0,1,right,K. Thompson 27' 3PT running (5 PTS) (D. Green 2 AST),"[202691, 203110]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,27.76,Made,5.0,,,,,,,D. Green,203110.0,2.0,,,,,,,,
55,PT07M57.00S,2023-04-03T00:46:22.7Z,1,REGULAR,turnover,bad pass,[],203484,,,1610612743,4,9,2023-04-03T00:46:26Z,530000,False,,,0,,K. Caldwell-Pope bad pass TURNOVER (1 TO),"[203484, 1628978]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0
56,PT07M57.00S,2023-04-03T00:46:22.7Z,1,REGULAR,steal,,[],1628978,,,1610612744,4,9,2023-04-03T00:46:24Z,540000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
57,PT07M48.00S,2023-04-03T00:46:31.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,65.1281208935611,30.88235294117647,1610612744,4,9,2023-04-03T00:46:43Z,550000,False,-96.0,275.0,1,right,MISS D. DiVincenzo 29' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,29.14,Missed,,,,,,,,,,,,,,,,,,
58,PT07M45.00S,2023-04-03T00:46:36.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612743,4,9,2023-04-03T00:46:36Z,560000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,57.0,,,,,,,,,,,,,,,,
60,PT07M45.00S,2023-04-03T00:46:52.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,4,9,2023-04-03T00:46:52Z,580000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M45.00S,2023-04-03T00:48:40.0Z,1,REGULAR,substitution,out,[],203484,,,1610612743,4,9,2023-04-03T00:49:32Z,590000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M45.00S,2023-04-03T00:48:40.0Z,1,REGULAR,substitution,in,[],1628971,,,1610612743,4,9,2023-04-03T00:49:32Z,600000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M31.00S,2023-04-03T00:50:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,9.674770039421814,52.94117647058824,1610612743,6,9,2023-04-03T00:50:10Z,610000,False,-15.0,38.0,1,left,J. Murray driving finger roll Layup (4 PTS),[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,4.11,Made,4.0,,,,,,,,,,,,,,,,,
64,PT07M20.00S,2023-04-03T00:50:17.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,92.9862023653088,42.64705882352941,1610612744,6,11,2023-04-03T00:50:30Z,620000,False,-37.0,13.0,1,right,D. DiVincenzo alley-oop Layup (2 PTS) (D. Green 3 AST),"[1628978, 203110]",1610612744.0,GSW,alley-oop,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,3.92,Made,2.0,,,,,,,D. Green,203110.0,3.0,,,,,,,,
66,PT07M06.00S,2023-04-03T00:50:31.3Z,1,REGULAR,3pt,Jump Shot,[],201145,30.699737187910642,64.95098039215686,1610612743,6,11,2023-04-03T00:50:35Z,640000,False,-75.0,236.0,1,left,MISS J. Green 24' 3PT,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,24.77,Missed,,,,,,,,,,,,,,,,,,
67,PT07M03.00S,2023-04-03T00:50:34.3Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,6,11,2023-04-03T00:50:35Z,650000,False,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,,,,66.0,4.0,3.0,1.0,,,,,,,,,,,,,
68,PT06M58.00S,2023-04-03T00:50:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,93.11760840998686,45.83333333333333,1610612744,6,11,2023-04-03T00:50:50Z,660000,False,-21.0,12.0,1,right,MISS K. Thompson Layup - blocked,"[202691, 201145]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,Green,201145.0,,,,,,,,,,,
69,PT06M58.00S,2023-04-03T00:50:39.8Z,1,REGULAR,block,,[],201145,,,1610612744,6,11,2023-04-03T00:50:41Z,670000,False,,,0,,J. Green BLOCK (1 BLK),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
70,PT06M55.00S,2023-04-03T00:50:42.8Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,6,11,2023-04-03T00:50:50Z,680000,False,,,0,,K. Looney REBOUND (Off:4 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,68.0,5.0,1.0,4.0,,,,,,,,,,,,,
71,PT06M54.00S,2023-04-03T00:50:43.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,95.0886990801577,97.54901960784314,1610612744,6,14,2023-04-03T00:50:48Z,690000,False,238.0,-6.0,1,right,K. Thompson 3PT  (8 PTS) (D. DiVincenzo 1 AST),"[202691, 1628978]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.78,Made,8.0,,,,,,,D. DiVincenzo,1628978.0,1.0,,,,,,,,
73,PT06M36.00S,2023-04-03T00:51:00.8Z,1,REGULAR,3pt,Jump Shot,[],1629008,32.276609724047304,45.588235294117645,1610612743,6,14,2023-04-03T00:51:05Z,710000,False,22.0,251.0,1,left,MISS M. Porter Jr. 25' step back 3PT,[1629008],1610612743.0,DEN,step back,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,25.19,Missed,,,,,,,,,,,,,,,,,,
74,PT06M34.00S,2023-04-03T00:51:02.8Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,6,14,2023-04-03T00:51:05Z,720000,False,,,0,,A. Gordon REBOUND (Off:1 Def:0),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,,73.0,1.0,0.0,1.0,,,,,,,,,,,,,
75,PT06M32.00S,2023-04-03T00:51:05.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629008,22.815374507227332,37.745098039215684,1610612743,8,14,2023-04-03T00:51:12Z,730000,False,61.0,162.0,1,left,M. Porter Jr. 17' Jump Shot (2 PTS) (A. Gordon 1 AST),"[1629008, 203932]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,17.32,Made,2.0,,,,,,,A. Gordon,203932.0,1.0,,,,,,,,
77,PT06M22.00S,2023-04-03T00:51:15.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,94.03745072273325,53.431372549019606,1610612744,8,16,2023-04-03T00:51:30Z,750000,False,17.0,4.0,1,right,D. DiVincenzo cutting Layup (4 PTS) (D. Green 4 AST),"[1628978, 203110]",1610612744.0,GSW,cutting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,1.76,Made,4.0,,,,,,,D. Green,203110.0,4.0,,,,,,,,
79,PT06M06.00S,2023-04-03T00:51:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201145,7.178055190538765,45.09803921568628,1610612743,10,16,2023-04-03T00:51:38Z,770000,False,25.0,15.0,1,left,J. Green cutting Layup (4 PTS) (J. Murray 2 AST),"[201145, 1627750]",1610612743.0,DEN,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.87,Made,4.0,,,,,,,J. Murray,1627750.0,2.0,,,,,,,,
81,PT06M06.00S,2023-04-03T00:51:34.4Z,1,REGULAR,foul,personal,['1freethrow'],203110,,,1610612743,10,16,2023-04-03T00:51:43Z,790000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Green 1 FT),"[203110, 201145]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203177.0,1.0,0.0,Green,201145.0,,,
83,PT06M06.00S,2023-04-03T00:51:48.3Z,1,REGULAR,substitution,out,[],203110,,,1610612743,10,16,2023-04-03T00:52:56Z,810000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M06.00S,2023-04-03T00:51:48.3Z,1,REGULAR,substitution,in,[],1630228,,,1610612743,10,16,2023-04-03T00:52:56Z,820000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M06.00S,2023-04-03T00:52:38.7Z,1,REGULAR,freethrow,1 of 1,[],201145,,,1610612743,11,16,2023-04-03T00:52:38Z,830000,False,,,0,,J. Green Free Throw 1 of 1 (5 PTS),[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
86,PT05M53.00S,2023-04-03T00:52:53.4Z,1,REGULAR,2pt,Jump Shot,[],201939,76.95466491458606,80.3921568627451,1610612744,11,16,2023-04-03T00:53:00Z,840000,False,152.0,164.0,1,right,MISS S. Curry 22' step back Shot,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,22.37,Missed,,,,,,,,,,,,,,,,,,
87,PT05M51.00S,2023-04-03T00:52:55.4Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,11,16,2023-04-03T00:53:00Z,850000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right Center,,,,86.0,2.0,2.0,0.0,,,,,,,,,,,,,
