actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-03-26T01:12:07.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-26T01:12:07Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-03-26T01:12:09.6Z,1,REGULAR,jumpball,recovered,[],203932,,,1610612743,0,0,2023-03-26T01:12:09Z,40000,False,,,0,,Jump Ball N. Jokic vs. B. Lopez: Tip to A. Gordon,"[203932, 203999, 201572]",1610612743.0,DEN,startperiod,A. Gordon,203932.0,Gordon,A. Gordon,Jokic,203999.0,Lopez,201572.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M48.00S,2023-03-26T01:12:19.3Z,1,REGULAR,2pt,Jump Shot,[],203999,14.4053876478318,18.627450980392158,1610612743,2,0,2023-03-26T01:12:24Z,70000,False,157.0,83.0,1,left,N. Jokic 17' Jump Shot (2 PTS) (J. Murray 1 AST),"[203999, 1627750]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Right,17.75,Made,2.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,,
9,PT11M30.00S,2023-03-26T01:12:35.6Z,1,REGULAR,3pt,Jump Shot,[],201950,66.3107752956636,48.77450980392157,1610612749,2,0,2023-03-26T01:12:40Z,90000,False,-6.0,264.0,1,right,MISS J. Holiday 26' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
10,PT11M28.00S,2023-03-26T01:12:37.6Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,2,0,2023-03-26T01:12:40Z,100000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M15.00S,2023-03-26T01:12:51.5Z,1,REGULAR,turnover,lost ball,[],203999,,,1610612743,2,0,2023-03-26T01:12:58Z,110000,False,,,0,,N. Jokic lost ball TURNOVER (1 TO),"[203999, 203507]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Antetokounmpo,203507.0,,,,,,,
12,PT11M15.00S,2023-03-26T01:12:51.5Z,1,REGULAR,steal,,[],203507,,,1610612749,2,0,2023-03-26T01:12:52Z,120000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
13,PT11M10.00S,2023-03-26T01:12:56.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,93.9060446780552,49.01960784313725,1610612749,2,2,2023-03-26T01:13:04Z,130000,False,-5.0,5.0,1,right,G. Antetokounmpo running DUNK (2 PTS) (J. Holiday 1 AST),"[203507, 201950]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.69,Made,2.0,J. Holiday,201950.0,1.0,,,,,,,,,,,,,,
15,PT10M53.00S,2023-03-26T01:13:12.8Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,2,2,2023-03-26T01:13:20Z,150000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 201950]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Holiday,201950.0,,,,,,,
16,PT10M53.00S,2023-03-26T01:13:12.8Z,1,REGULAR,steal,,[],201950,,,1610612749,2,2,2023-03-26T01:13:14Z,160000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
17,PT10M49.00S,2023-03-26T01:13:17.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201950,72.22404730617609,77.94117647058823,1610612749,2,2,2023-03-26T01:13:25Z,170000,False,140.0,209.0,1,right,MISS J. Holiday 25' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
