actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-12-31T02:11:02.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-31T02:11:02Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-12-31T02:11:04.6Z,1,REGULAR,jumpball,recovered,[],1627750,,,1610612743,0,0,2022-12-31T02:11:04Z,40000,False,,,0,,Jump Ball N. Jokic vs. B. Adebayo: Tip to J. Murray,"[1627750, 203999, 1628389]",1610612743.0,DEN,startperiod,J. Murray,1627750.0,Murray,J. Murray,Jokic,203999.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2022-12-31T02:11:16.6Z,1,REGULAR,2pt,Jump Shot,[],203999,91.93495400788436,77.94117647058823,1610612743,0,0,2022-12-31T02:11:24Z,70000,False,140.0,23.0,1,right,MISS N. Jokic 14' Jump Shot,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,14.16,Missed,,,,,,,,,,,,,,,,,,
8,PT11M43.00S,2022-12-31T02:11:18.6Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,0,0,2022-12-31T02:11:24Z,80000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
10,PT11M21.00S,2022-12-31T02:11:55.4Z,1,REGULAR,2pt,Jump Shot,[],202710,9.543363994743759,21.568627450980394,1610612748,0,0,2022-12-31T02:12:02Z,100000,False,142.0,37.0,1,left,MISS J. Butler 14' fadeaway Shot,[202710],1610612748.0,MIA,fadeaway,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,14.7,Missed,,,,,,,,,,,,,,,,,,
11,PT11M18.00S,2022-12-31T02:11:58.4Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,0,0,2022-12-31T02:12:02Z,110000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Right,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M14.00S,2022-12-31T02:12:02.2Z,1,REGULAR,turnover,bad pass,[],203932,,,1610612743,0,0,2022-12-31T02:12:19Z,120000,False,,,0,,A. Gordon bad pass TURNOVER (1 TO),"[203932, 1629312]",1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Highsmith,1629312.0,,,,,,,,,,,
13,PT11M14.00S,2022-12-31T02:12:02.2Z,1,REGULAR,steal,,[],1629312,,,1610612748,0,0,2022-12-31T02:12:05Z,130000,False,,,0,,H. Highsmith STEAL (1 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
14,PT11M09.00S,2022-12-31T02:12:06.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629639,31.488173455978973,38.23529411764706,1610612748,0,0,2022-12-31T02:14:15Z,140000,False,59.0,243.0,1,left,MISS T. Herro 25' running pullup 3PT,[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.05,Missed,,,,,,,,,,,,,,,,,,
15,PT11M05.00S,2022-12-31T02:12:10.7Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,0,0,2022-12-31T02:12:15Z,150000,False,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,14.0,2.0,2.0,0.0,,,,,,,,,,,,,,
