shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
10:08,19,PT10M08.00S,2022-12-15T02:16:14.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,7.178055190538765,47.30392156862745,1610612743,6,9,2022-12-15T02:16:23Z,190000,False,13.0,15.0,1,left,N. Jokic bank Jump Shot (2 PTS) (A. Gordon 1 AST),"[203999, 203932]",15,1610612743.0,DEN,bank,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.02,Made,2.0,,,A. Gordon,203932.0,1.0,,,,,,,,,,,,
09:53,21,PT09M53.00S,2022-12-15T02:16:31.5Z,1,REGULAR,foul,offensive,[],1628398,,,1610612764,6,9,2022-12-15T02:16:47Z,210000,False,,,0,,K. Kuzma offensive FOUL (1 PF),"[1628398, 203932]",33,1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,,1628172.0,,,,,1.0,0.0,Gordon,203932.0,,,,,,,,
09:53,23,PT09M53.00S,2022-12-15T02:16:31.5Z,1,REGULAR,turnover,offensive foul,[],1628398,,,1610612764,6,9,2022-12-15T02:16:47Z,230000,False,,,0,,K. Kuzma offensive foul TURNOVER (1 TO),[1628398],33,1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,,1628172.0,1.0,,,,,,,,,,,,,,,
09:31,24,PT09M31.00S,2022-12-15T02:17:05.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203484,11.908672798948752,44.36274509803921,1610612743,6,9,2022-12-15T02:17:12Z,240000,False,28.0,59.0,1,left,MISS K. Caldwell-Pope 6' driving floating bank Shot,[203484],5,1610612743.0,DEN,driving floating bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,6.58,Missed,,,,,,,,,,,,,,,,,,
09:30,25,PT09M30.00S,2022-12-15T02:17:06.9Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,6,9,2022-12-15T02:17:12Z,250000,False,,,0,,N. Jokic REBOUND (Off:1 Def:0),[203999],15,1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,24.0,1.0,0.0,1.0,,,,
09:29,26,PT09M29.00S,2022-12-15T02:17:09.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203999,8.360709592641262,50.245098039215684,1610612743,8,9,2022-12-15T02:17:14Z,260000,False,-1.0,26.0,1,left,N. Jokic putback Layup (4 PTS),[203999],15,1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.61,Made,4.0,,,,,,,,,,,,,,,,,
09:09,27,PT09M09.00S,2022-12-15T02:17:28.9Z,1,REGULAR,3pt,Jump Shot,[],1628398,76.16622864651774,84.55882352941177,1610612764,8,9,2022-12-15T02:17:32Z,270000,False,173.0,172.0,1,right,MISS K. Kuzma 24' pullup 3PT,[1628398],33,1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,24.35,Missed,,,,,,,,,,,,,,,,,,
09:07,28,PT09M07.00S,2022-12-15T02:17:30.9Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,8,9,2022-12-15T02:17:32Z,280000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],11,1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,
08:59,29,PT08M59.00S,2022-12-15T02:17:39.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.1268068331143235,53.67647058823529,1610612743,10,9,2022-12-15T02:19:46Z,290000,False,-18.0,5.0,1,left,B. Brown cutting Layup (4 PTS) (N. Jokic 3 AST),"[1628971, 203999]",11,1610612743.0,DEN,cutting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.91,Made,4.0,,,N. Jokic,203999.0,3.0,,,,,,,,,,,,
08:49,31,PT08M49.00S,2022-12-15T02:17:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.77463863337714,53.431372549019606,1610612764,10,11,2022-12-15T02:20:23Z,310000,False,17.0,6.0,1,right,D. Avdija cutting Layup (4 PTS) (M. Morris 2 AST),"[1630166, 1628420]",9,1610612764.0,WAS,cutting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.82,Made,4.0,,,M. Morris,1628420.0,2.0,,,,,,,,,,,,
08:38,33,PT08M38.00S,2022-12-15T02:18:06.6Z,1,REGULAR,foul,personal,[],1628420,,,1610612743,10,11,2022-12-15T02:18:16Z,330000,False,,,0,,M. Morris personal FOUL (1 PF),"[1628420, 203932]",22,1610612764.0,WAS,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,,,,1628172.0,,,,,1.0,0.0,Gordon,203932.0,,,,,,,,
08:32,35,PT08M32.00S,2022-12-15T02:18:27.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,12.828515111695138,40.19607843137255,1610612743,12,11,2022-12-15T02:18:31Z,350000,False,49.0,68.0,1,left,N. Jokic 8' turnaround Jump Shot (6 PTS) (B. Brown 1 AST),"[203999, 1628971]",15,1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Right,8.39,Made,6.0,,,B. Brown,1628971.0,1.0,,,,,,,,,,,,
08:15,37,PT08M15.00S,2022-12-15T02:18:43.5Z,1,REGULAR,3pt,Jump Shot,[],1628420,67.23061760840999,57.107843137254896,1610612764,12,14,2022-12-15T02:18:47Z,370000,False,36.0,256.0,1,right,M. Morris 25' 3PT  (3 PTS) (D. Avdija 1 AST),"[1628420, 1630166]",22,1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Center,25.8,Made,3.0,,,D. Avdija,1630166.0,1.0,,,,,,,,,,,,
08:04,39,PT08M04.00S,2022-12-15T02:18:56.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,6.652431011826544,49.50980392156863,1610612743,14,14,2022-12-15T02:19:01Z,390000,False,2.0,10.0,1,left,A. Gordon driving reverse DUNK (2 PTS) (J. Murray 1 AST),"[203932, 1627750]",50,1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.03,Made,2.0,,,J. Murray,1627750.0,1.0,,,,,,,,,,,,
07:58,41,PT07M58.00S,2022-12-15T02:19:04.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,92.46057818659659,46.32352941176471,1610612764,14,16,2022-12-15T02:19:13Z,410000,False,-18.0,18.0,1,right,C. Kispert driving Layup (5 PTS) (M. Morris 3 AST),"[1630557, 1628420]",24,1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.6,Made,5.0,,,M. Morris,1628420.0,3.0,,,,,,,,,,,,
07:45,43,PT07M45.00S,2022-12-15T02:19:24.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203932,6.652431011826544,45.83333333333333,1610612743,14,16,2022-12-15T02:23:04Z,430000,False,21.0,10.0,1,left,MISS A. Gordon turnaround Hook,[203932],50,1610612743.0,DEN,turnaround,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
07:44,44,PT07M44.00S,2022-12-15T02:19:25.2Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,14,16,2022-12-15T02:19:30Z,440000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],9,1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,
07:35,46,PT07M35.00S,2022-12-15T02:19:56.5Z,1,REGULAR,2pt,Jump Shot,[],201959,76.69185282522996,42.15686274509804,1610612764,14,16,2022-12-15T02:20:00Z,460000,False,-39.0,167.0,1,right,MISS T. Gibson 17' Jump Shot,[201959],67,1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Mid-Range,16-24 Center,17.11,Missed,,,,,,,,,,,,,,,,,,
07:33,47,PT07M33.00S,2022-12-15T02:19:58.5Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,14,16,2022-12-15T02:20:00Z,470000,False,,,0,,N. Jokic REBOUND (Off:1 Def:1),[203999],15,1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,46.0,2.0,1.0,1.0,,,,
07:29,48,PT07M29.00S,2022-12-15T02:20:02.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203484,7.046649145860711,54.90196078431373,1610612743,16,16,2022-12-15T02:24:29Z,480000,False,-25.0,14.0,1,left,K. Caldwell-Pope running Layup (4 PTS) (N. Jokic 4 AST),"[203484, 203999]",5,1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.81,Made,4.0,,,N. Jokic,203999.0,4.0,,,,,,,,,,,,
07:18,50,PT07M18.00S,2022-12-15T02:20:13.6Z,1,REGULAR,2pt,Jump Shot,[],1628420,72.09264126149803,40.931372549019606,1610612764,16,18,2022-12-15T02:20:18Z,500000,False,-45.0,210.0,1,right,M. Morris 21' pullup Jump Shot (5 PTS) (T. Gibson 1 AST),"[1628420, 201959]",22,1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Mid-Range,16-24 Center,21.46,Made,5.0,,,T. Gibson,201959.0,1.0,,,,,,,,,,,,
07:08,52,PT07M08.00S,2022-12-15T02:20:26.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,9.543363994743759,44.85294117647059,1610612743,18,18,2022-12-15T02:20:33Z,520000,False,26.0,37.0,1,left,N. Jokic driving floating Jump Shot (8 PTS),[203999],15,1610612743.0,DEN,driving floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,8.0,,,,,,,,,,,,,,,,,
06:55,53,PT06M55.00S,2022-12-15T02:20:42.0Z,1,REGULAR,foul,personal,[],203999,,,1610612764,18,18,2022-12-15T02:22:17Z,530000,False,,,0,,N. Jokic personal FOUL (1 PF),"[203999, 1628420]",15,1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),8-16 Center,,,,1628953.0,,,,,1.0,0.0,Morris,1628420.0,,,,,,,,
06:55,55,PT06M55.00S,2022-12-15T02:20:51.4Z,1,REGULAR,substitution,out,[],1627750,,,1610612764,18,18,2022-12-15T02:20:57Z,550000,False,,,0,,SUB out: J. Murray,[1627750],27,1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
06:55,56,PT06M55.00S,2022-12-15T02:20:51.4Z,1,REGULAR,substitution,out,[],1628420,,,1610612764,18,18,2022-12-15T02:20:57Z,560000,False,,,0,,SUB out: M. Morris,[1628420],22,1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
06:55,57,PT06M55.00S,2022-12-15T02:20:51.4Z,1,REGULAR,substitution,in,[],1631128,,,1610612764,18,18,2022-12-15T02:20:57Z,570000,False,,,0,,SUB in: C. Braun,[1631128],0,1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
06:55,58,PT06M55.00S,2022-12-15T02:20:51.4Z,1,REGULAR,substitution,in,[],1630692,,,1610612764,18,18,2022-12-15T02:20:57Z,580000,False,,,0,,SUB in: J. Goodwin,[1630692],7,1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
06:50,59,PT06M50.00S,2022-12-15T02:21:13.6Z,1,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612764,18,18,2022-12-15T02:21:20Z,590000,False,,,0,,C. Braun shooting personal FOUL (1 PF) (Gibson 2 FT),"[1631128, 201959]",0,1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,1162.0,,,,,1.0,0.0,Gibson,201959.0,,,,,,,,
06:50,61,PT06M50.00S,2022-12-15T02:21:53.6Z,1,REGULAR,freethrow,1 of 2,[],201959,,,1610612764,18,18,2022-12-15T02:21:53Z,610000,False,,,0,,MISS T. Gibson Free Throw 1 of 2,[201959],67,1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
06:50,62,PT06M50.00S,2022-12-15T02:21:53.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,18,18,2022-12-15T02:21:53Z,620000,False,,,0,,TEAM offensive REBOUND,[],,1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,
06:50,63,PT06M50.00S,2022-12-15T02:21:54.4Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,18,18,2022-12-15T02:22:00Z,630000,False,,,0,,SUB out: C. Kispert,[1630557],24,1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
06:50,64,PT06M50.00S,2022-12-15T02:21:54.4Z,1,REGULAR,substitution,in,[],203115,,,1610612764,18,18,2022-12-15T02:22:00Z,640000,False,,,0,,SUB in: W. Barton,[203115],5,1610612764.0,WAS,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
06:50,65,PT06M50.00S,2022-12-15T02:22:16.5Z,1,REGULAR,freethrow,2 of 2,[],201959,,,1610612764,18,19,2022-12-15T02:22:16Z,650000,False,,,0,,T. Gibson Free Throw 2 of 2 (1 PTS),[201959],67,1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
06:41,66,PT06M41.00S,2022-12-15T02:22:31.0Z,1,REGULAR,foul,personal,[],201959,,,1610612743,18,19,2022-12-15T02:22:48Z,660000,False,,,0,,T. Gibson personal FOUL (1 PF),"[201959, 203932]",67,1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,Mid-Range,8-16 Left,,,,1162.0,,,,,1.0,0.0,Gordon,203932.0,,,,,,,,
06:36,68,PT06M36.00S,2022-12-15T02:22:57.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,6.652431011826544,49.754901960784316,1610612743,20,19,2022-12-15T02:23:02Z,680000,False,1.0,10.0,1,left,A. Gordon DUNK (4 PTS) (B. Brown 2 AST),"[203932, 1628971]",50,1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.01,Made,4.0,,,B. Brown,1628971.0,2.0,,,,,,,,,,,,
06:25,70,PT06M25.00S,2022-12-15T02:23:08.6Z,1,REGULAR,3pt,Jump Shot,[],1630166,73.66951379763469,15.931372549019606,1610612764,20,19,2022-12-15T02:23:12Z,700000,False,-170.0,195.0,1,right,MISS D. Avdija 25' 3PT,[1630166],9,1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
06:22,71,PT06M22.00S,2022-12-15T02:23:11.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,20,19,2022-12-15T02:23:12Z,710000,False,,,0,,N. Jokic REBOUND (Off:1 Def:2),[203999],15,1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,70.0,3.0,2.0,1.0,,,,
06:20,72,PT06M20.00S,2022-12-15T02:23:13.7Z,1,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,20,19,2022-12-15T02:23:19Z,720000,False,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (2 TO),[203999],15,1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,,,,1628953.0,2.0,,,,,,,,,,,,,,,
06:20,73,PT06M20.00S,2022-12-15T02:23:17.2Z,1,REGULAR,substitution,out,[],201959,,,1610612764,20,19,2022-12-15T02:23:20Z,730000,False,,,0,,SUB out: T. Gibson,[201959],67,1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
06:20,74,PT06M20.00S,2022-12-15T02:23:17.2Z,1,REGULAR,substitution,in,[],1629655,,,1610612764,20,19,2022-12-15T02:23:20Z,740000,False,,,0,,SUB in: D. Gafford,[1629655],21,1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
06:08,75,PT06M08.00S,2022-12-15T02:23:42.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629655,88.91261498028909,49.50980392156863,1610612764,20,19,2022-12-15T02:23:49Z,750000,False,-2.0,52.0,1,right,MISS D. Gafford Jump Shot - blocked,"[1629655, 203484]",21,1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,5.18,Missed,,,,,,,,,,,,,,,Caldwell-Pope,203484.0,,
06:08,76,PT06M08.00S,2022-12-15T02:23:42.8Z,1,REGULAR,block,,[],203484,,,1610612764,20,19,2022-12-15T02:23:44Z,760000,False,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],5,1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
06:07,77,PT06M07.00S,2022-12-15T02:23:43.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,20,19,2022-12-15T02:23:49Z,770000,False,,,0,,TEAM offensive REBOUND,[],,1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,75.0,,,,,,,
06:04,78,PT06M04.00S,2022-12-15T02:24:01.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628398,92.06636005256242,96.07843137254902,1610612764,20,22,2022-12-15T02:24:04Z,780000,False,230.0,22.0,1,right,K. Kuzma 3PT  (7 PTS) (J. Goodwin 1 AST),"[1628398, 1630692]",33,1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,23.15,Made,7.0,,,J. Goodwin,1630692.0,1.0,,,,,,,,,,,,
05:48,80,PT05M48.00S,2022-12-15T02:24:18.9Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,20,22,2022-12-15T02:24:25Z,800000,False,,,0,,N. Jokic bad pass TURNOVER (3 TO),"[203999, 1630166]",15,1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,3.0,,,,,,,,,,,,,,Avdija,1630166.0
05:48,81,PT05M48.00S,2022-12-15T02:24:18.9Z,1,REGULAR,steal,,[],1630166,,,1610612764,20,22,2022-12-15T02:24:21Z,810000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],9,1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
05:41,82,PT05M41.00S,2022-12-15T02:24:30.0Z,1,REGULAR,turnover,out-of-bounds,[],1630692,,,1610612764,20,22,2022-12-15T02:24:35Z,820000,False,,,0,,J. Goodwin bad pass out-of-bounds TURNOVER (1 TO),[1630692],7,1610612764.0,WAS,bad pass,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Left,,,,1628953.0,1.0,,,,,,,,,,,,,,,
05:28,83,PT05M28.00S,2022-12-15T02:24:45.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203932,7.440867279894875,53.18627450980392,1610612743,22,22,2022-12-15T02:24:54Z,830000,False,-16.0,17.0,1,left,A. Gordon Layup (6 PTS) (B. Brown 3 AST),"[203932, 1628971]",50,1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.36,Made,6.0,,,B. Brown,1628971.0,3.0,,,,,,,,,,,,
05:00,85,PT05M00.00S,2022-12-15T02:25:17.6Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612764,22,22,2022-12-15T02:25:26Z,850000,False,,,0,,WAS shot clock Team TURNOVER,[],,1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,,1162.0,,,,,,,,,,,,,,,,
04:52,86,PT04M52.00S,2022-12-15T02:25:30.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203932,6.915243101182654,54.65686274509803,1610612743,24,22,2022-12-15T02:25:38Z,860000,False,-23.0,13.0,1,left,A. Gordon driving reverse Layup (8 PTS),[203932],50,1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.64,Made,8.0,,,,,,,,,,,,,,,,,
04:51,87,PT04M51.00S,2022-12-15T02:25:35.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,24,22,2022-12-15T02:25:35Z,870000,False,,,0,,WAS Timeout,[],,1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:39,89,PT04M39.00S,2022-12-15T02:28:33.4Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612764,24,22,2022-12-15T02:28:41Z,880000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 203932]",9,1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,,,,,1.0,,,,,,,,,,,,,,Gordon,203932.0
04:39,90,PT04M39.00S,2022-12-15T02:28:33.4Z,1,REGULAR,steal,,[],203932,,,1610612743,24,22,2022-12-15T02:28:36Z,890000,False,,,0,,A. Gordon STEAL (1 STL),[203932],50,1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
