actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
15,PT10M57.00S,2023-01-21T02:11:48.5Z,1,REGULAR,foul,personal,['1freethrow'],1630192,,,1610612754,2,2,2023-01-21T02:11:56Z,150000,False,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Turner 1 FT),"[1630192, 1626167]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,1628171.0,1.0,0.0,Turner,1626167.0,,,,,
17,PT10M57.00S,2023-01-21T02:12:09.4Z,1,REGULAR,freethrow,1 of 1,[],1626167,,,1610612754,2,3,2023-01-21T02:12:09Z,170000,False,,,0,,M. Turner Free Throw 1 of 1 (3 PTS),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
18,PT10M41.00S,2023-01-21T02:12:31.3Z,1,REGULAR,3pt,Jump Shot,[],1627750,85.62746386333771,3.6764705882352944,1610612743,5,3,2023-01-21T02:12:34Z,180000,False,-232.0,83.0,1,right,J. Murray 24' 3PT  (3 PTS) (A. Gordon 1 AST),"[1627750, 203932]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,24.59,Made,,,,,3.0,,,,,,,,,A. Gordon,203932.0,1.0,,
20,PT10M26.00S,2023-01-21T02:12:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,5.995400788436268,55.392156862745104,1610612754,5,5,2023-01-21T02:12:51Z,200000,False,-27.0,4.0,1,left,A. Nembhard driving finger roll Layup (2 PTS) (O. Brissett 1 AST),"[1629614, 1629052]",1610612754.0,IND,driving finger roll,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,2.73,Made,,,,,2.0,,,,,,,,,O. Brissett,1629052.0,1.0,,
22,PT10M10.00S,2023-01-21T02:13:02.8Z,1,REGULAR,2pt,Jump Shot,[],1629008,69.59592641261499,51.225490196078425,1610612743,7,5,2023-01-21T02:13:09Z,220000,False,6.0,233.0,1,right,M. Porter Jr. 23' Jump Shot (2 PTS) (J. Murray 1 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,23.34,Made,,,,,2.0,,,,,,,,,J. Murray,1627750.0,1.0,,
24,PT09M59.00S,2023-01-21T02:13:14.1Z,1,REGULAR,3pt,Jump Shot,[],1629614,32.40801576872536,38.970588235294116,1610612754,7,5,2023-01-21T02:15:01Z,240000,False,55.0,252.0,1,left,MISS A. Nembhard 25' step back 3PT,[1629614],1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,25.81,Missed,,,,,,,,,,,,,,,,,,
25,PT09M54.00S,2023-01-21T02:13:19.8Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,7,5,2023-01-21T02:13:19Z,250000,False,,,0,,A. Gordon REBOUND (Off:0 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,24.0,2.0,2.0,0.0,,,,,,,,,,,,,,
26,PT09M54.00S,2023-01-21T02:13:21.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203932,81.02825229960578,93.38235294117648,1610612743,10,5,2023-01-21T02:14:33Z,260000,False,217.0,126.0,1,right,A. Gordon 25' 3PT running pullup (5 PTS),[203932],1610612743.0,DEN,running pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,25.07,Made,,,,,5.0,,,,,,,,,,,,,
27,PT09M32.00S,2023-01-21T02:13:40.7Z,1,REGULAR,3pt,Jump Shot,[],1629614,30.305519053876477,75.0,1610612754,10,8,2023-01-21T02:13:45Z,270000,False,-125.0,232.0,1,left,A. Nembhard 26' 3PT  (5 PTS) (A. Nesmith 1 AST),"[1629614, 1630174]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,26.39,Made,,,,,5.0,,,,,,,,,A. Nesmith,1630174.0,1.0,,
29,PT09M06.00S,2023-01-21T02:14:06.7Z,1,REGULAR,2pt,Jump Shot,[],1627750,88.25558475689881,17.401960784313726,1610612743,10,8,2023-01-21T02:14:17Z,290000,False,-163.0,58.0,1,right,MISS J. Murray 17' turnaround fadeaway Shot,[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left,17.3,Missed,,,,,,,,,,,,,,,,,,
30,PT09M06.00S,2023-01-21T02:14:06.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,10,8,2023-01-21T02:14:17Z,300000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT08M56.00S,2023-01-21T02:14:16.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,7.440867279894875,55.63725490196079,1610612754,10,10,2023-01-21T02:14:20Z,310000,False,-28.0,17.0,1,left,B. Hield driving finger roll Layup (2 PTS) (A. Nembhard 1 AST),"[1627741, 1629614]",1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,3.31,Made,,,,,2.0,,,,,,,,,A. Nembhard,1629614.0,1.0,,
33,PT08M38.00S,2023-01-21T02:14:35.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,93.11760840998686,44.6078431372549,1610612743,10,10,2023-01-21T02:14:43Z,330000,False,-27.0,12.0,1,right,MISS Z. Nnaji cutting Layup - blocked,"[1630192, 1626167]",1610612743.0,DEN,cutting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
34,PT08M38.00S,2023-01-21T02:14:35.1Z,1,REGULAR,block,,[],1626167,,,1610612743,10,10,2023-01-21T02:14:37Z,340000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT08M36.00S,2023-01-21T02:14:37.1Z,1,REGULAR,rebound,defensive,[],1629052,,,1610612754,10,10,2023-01-21T02:14:43Z,350000,False,,,0,,O. Brissett REBOUND (Off:0 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Restricted Area,0-8 Center,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,
36,PT08M32.00S,2023-01-21T02:14:41.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,27.54599211563732,20.588235294117645,1610612754,10,10,2023-01-21T02:14:51Z,360000,False,147.0,206.0,1,left,MISS B. Hield 25' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,,
37,PT08M30.00S,2023-01-21T02:14:48.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,10,10,2023-01-21T02:14:48Z,370000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,36.0,,,,,,,,,,,,,,,,,
39,PT08M26.00S,2023-01-21T02:15:04.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629052,30.56833114323259,26.47058823529412,1610612754,10,10,2023-01-21T02:15:09Z,390000,False,118.0,235.0,1,left,MISS O. Brissett 26' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,Above the Break 3,24+ Right Center,26.26,Missed,,,,,,,,,,,,,,,,,,
40,PT08M23.00S,2023-01-21T02:15:07.8Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,10,10,2023-01-21T02:15:09Z,400000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
41,PT08M12.00S,2023-01-21T02:15:19.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,93.9060446780552,47.05882352941176,1610612743,12,10,2023-01-21T02:15:30Z,410000,False,-15.0,5.0,1,right,M. Porter Jr. cutting DUNK (4 PTS) (J. Murray 2 AST),"[1629008, 1627750]",1610612743.0,DEN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,4.0,,,,,,,,,J. Murray,1627750.0,2.0,,
43,PT07M51.00S,2023-01-21T02:15:39.2Z,1,REGULAR,turnover,lost ball,[],1626167,,,1610612754,12,10,2023-01-21T02:15:46Z,430000,False,,,0,,M. Turner lost ball TURNOVER (1 TO),"[1626167, 203484]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,,,,,,,
44,PT07M51.00S,2023-01-21T02:15:39.2Z,1,REGULAR,steal,,[],203484,,,1610612743,12,10,2023-01-21T02:15:40Z,440000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
45,PT07M48.00S,2023-01-21T02:15:42.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203484,93.24901445466492,51.225490196078425,1610612743,14,10,2023-01-21T02:15:52Z,450000,False,6.0,11.0,1,right,K. Caldwell-Pope running DUNK (2 PTS),[203484],1610612743.0,DEN,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,2.0,,,,,,,,,,,,,
46,PT07M48.00S,2023-01-21T02:15:46.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,14,10,2023-01-21T02:15:46Z,460000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M35.00S,2023-01-21T02:18:52.6Z,1,REGULAR,3pt,Jump Shot,[],1630174,19.004599211563733,91.91176470588235,1610612754,14,10,2023-01-21T02:18:59Z,470000,False,-210.0,126.0,1,left,MISS A. Nesmith 24' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,24.46,Missed,,,,,,,,,,,,,,,,,,
48,PT07M31.00S,2023-01-21T02:18:56.5Z,1,REGULAR,rebound,offensive,[],1626167,,,1610612754,14,10,2023-01-21T02:18:56Z,480000,False,,,0,,M. Turner REBOUND (Off:1 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,47.0,2.0,1.0,1.0,,,,,,,,,,,,,,
49,PT07M26.00S,2023-01-21T02:19:01.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629614,32.53942181340342,42.64705882352941,1610612754,14,10,2023-01-21T02:19:08Z,490000,False,37.0,253.0,1,left,MISS A. Nembhard 25' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,25.61,Missed,,,,,,,,,,,,,,,,,,
50,PT07M24.00S,2023-01-21T02:19:03.0Z,1,REGULAR,rebound,offensive,[],1627741,,,1610612754,14,10,2023-01-21T02:19:08Z,500000,False,,,0,,B. Hield REBOUND (Off:1 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,49.0,2.0,1.0,1.0,,,,,,,,,,,,,,
51,PT07M18.00S,2023-01-21T02:19:09.1Z,1,REGULAR,turnover,bad pass,[],1627741,,,1610612754,14,10,2023-01-21T02:19:12Z,510000,False,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 1629008]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left,,,,,,,,1.0,Porter Jr.,1629008.0,,,,,,,,,,
52,PT07M18.00S,2023-01-21T02:19:09.1Z,1,REGULAR,steal,,[],1629008,,,1610612743,14,10,2023-01-21T02:19:10Z,520000,False,,,0,,M. Porter Jr. STEAL (1 STL),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
53,PT07M16.00S,2023-01-21T02:19:11.5Z,1,REGULAR,turnover,bad pass,[],1627750,,,1610612743,14,10,2023-01-21T02:19:15Z,530000,False,,,0,,J. Murray bad pass TURNOVER (1 TO),"[1627750, 1629614]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Nembhard,1629614.0,,,,,,,,,,
54,PT07M16.00S,2023-01-21T02:19:11.5Z,1,REGULAR,steal,,[],1629614,,,1610612754,14,10,2023-01-21T02:19:13Z,540000,False,,,0,,A. Nembhard STEAL (1 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
55,PT07M12.00S,2023-01-21T02:19:15.2Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,8.360709592641262,80.3921568627451,1610612754,14,12,2023-01-21T02:19:25Z,550000,False,-152.0,26.0,1,left,B. Hield 15' fadeaway Jump Shot (4 PTS) (A. Nembhard 2 AST),"[1627741, 1629614]",1610612754.0,IND,fadeaway,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,15.42,Made,,,,,4.0,,,,,,,,,A. Nembhard,1629614.0,2.0,,
57,PT06M52.00S,2023-01-21T02:19:34.6Z,1,REGULAR,3pt,Jump Shot,[],1629008,75.64060446780552,86.76470588235294,1610612743,14,12,2023-01-21T02:19:42Z,570000,False,184.0,176.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.48,Missed,,,,,,,,,,,,,,,,,,
58,PT06M50.00S,2023-01-21T02:19:36.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,14,12,2023-01-21T02:19:42Z,580000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,57.0,,,,,,,,,,,,,,,,,
60,PT06M50.00S,2023-01-21T02:19:42.5Z,1,REGULAR,substitution,out,[],1629052,,,1610612754,14,12,2023-01-21T02:19:47Z,600000,False,,,0,,SUB out: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M50.00S,2023-01-21T02:19:42.5Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,14,12,2023-01-21T02:19:47Z,610000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M37.00S,2023-01-21T02:20:09.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,6.258212877792378,55.63725490196079,1610612754,14,12,2023-01-21T02:20:14Z,620000,False,-28.0,6.0,1,left,MISS M. Turner turnaround bank Hook,[1626167],1610612754.0,IND,turnaround bank,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
63,PT06M35.00S,2023-01-21T02:20:11.3Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,14,12,2023-01-21T02:20:14Z,630000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,
64,PT06M28.00S,2023-01-21T02:20:20.3Z,1,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612743,14,12,2023-01-21T02:20:27Z,640000,False,,,0,,A. Nembhard shooting personal FOUL (1 PF) (Murray 2 FT),"[1629614, 1627750]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1662.0,1.0,0.0,Murray,1627750.0,,,,,
66,PT06M28.00S,2023-01-21T02:20:49.3Z,1,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,15,12,2023-01-21T02:20:49Z,660000,False,,,0,,J. Murray Free Throw 1 of 2 (4 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
67,PT06M28.00S,2023-01-21T02:20:49.8Z,1,REGULAR,substitution,out,[],203484,,,1610612743,15,12,2023-01-21T02:21:00Z,670000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M28.00S,2023-01-21T02:20:49.8Z,1,REGULAR,substitution,out,[],1627741,,,1610612743,15,12,2023-01-21T02:21:00Z,680000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M28.00S,2023-01-21T02:20:49.8Z,1,REGULAR,substitution,in,[],1628971,,,1610612743,15,12,2023-01-21T02:21:00Z,690000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M28.00S,2023-01-21T02:20:49.8Z,1,REGULAR,substitution,in,[],204456,,,1610612743,15,12,2023-01-21T02:21:00Z,700000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M28.00S,2023-01-21T02:21:12.6Z,1,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,16,12,2023-01-21T02:21:12Z,710000,False,,,0,,J. Murray Free Throw 2 of 2 (5 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
72,PT06M17.00S,2023-01-21T02:21:24.7Z,1,REGULAR,turnover,bad pass,[],1629614,,,1610612754,16,12,2023-01-21T02:21:29Z,720000,False,,,0,,A. Nembhard bad pass TURNOVER (2 TO),"[1629614, 1627750]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2.0,Murray,1627750.0,,,,,,,,,,
73,PT06M17.00S,2023-01-21T02:21:24.7Z,1,REGULAR,steal,,[],1627750,,,1610612743,16,12,2023-01-21T02:21:26Z,730000,False,,,0,,J. Murray STEAL (1 STL),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
74,PT06M13.00S,2023-01-21T02:21:29.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203932,93.24901445466492,50.0,1610612743,18,12,2023-01-21T02:21:34Z,740000,False,0.0,11.0,1,right,A. Gordon running DUNK (7 PTS) (J. Murray 3 AST),"[203932, 1627750]",1610612743.0,DEN,running,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,7.0,,,,,,,,,J. Murray,1627750.0,3.0,,
76,PT05M58.00S,2023-01-21T02:21:43.9Z,1,REGULAR,3pt,Jump Shot,[],1630174,9.411957950065702,3.9215686274509802,1610612754,18,12,2023-01-21T02:21:55Z,760000,False,230.0,36.0,1,left,MISS A. Nesmith 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
77,PT05M55.00S,2023-01-21T02:21:46.9Z,1,REGULAR,rebound,offensive,[],1631097,,,1610612754,18,12,2023-01-21T02:21:53Z,770000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:0),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Right Corner 3,24+ Right,,,76.0,1.0,0.0,1.0,,,,,,,,,,,,,,
78,PT05M52.00S,2023-01-21T02:21:50.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630174,7.835085413929041,55.14705882352941,1610612754,18,12,2023-01-21T02:22:01Z,780000,False,-26.0,21.0,1,left,MISS A. Nesmith reverse Layup,[1630174],1610612754.0,IND,reverse,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,3.33,Missed,,,,,,,,,,,,,,,,,,
79,PT05M50.00S,2023-01-21T02:21:52.6Z,1,REGULAR,rebound,defensive,[],1630192,,,1610612743,18,12,2023-01-21T02:22:01Z,790000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,78.0,1.0,1.0,0.0,,,,,,,,,,,,,,
80,PT05M32.00S,2023-01-21T02:22:11.9Z,1,REGULAR,foul,offensive,[],203932,,,1610612743,18,12,2023-01-21T02:22:19Z,800000,False,,,0,,A. Gordon charge offensive FOUL (1 PF),"[203932, 1630174]",1610612743.0,DEN,charge,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202053.0,1.0,0.0,Nesmith,1630174.0,,,,,
82,PT05M32.00S,2023-01-21T02:22:11.9Z,1,REGULAR,turnover,offensive foul,[],203932,,,1610612743,18,12,2023-01-21T02:22:11Z,820000,False,,,0,,A. Gordon offensive foul TURNOVER (1 TO),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,202053.0,,,,,,,,,
83,PT05M21.00S,2023-01-21T02:22:37.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631097,6.915243101182654,96.32352941176471,1610612754,18,12,2023-01-21T02:22:41Z,830000,False,-232.0,13.0,1,left,MISS B. Mathurin 3PT,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
