shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
12:00,2,PT12M00.00S,2022-12-11T02:11:01.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-11T02:11:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:55,4,PT11M55.00S,2022-12-11T02:11:05.5Z,1,REGULAR,jumpball,recovered,[],1627736,,,1610612762,0,0,2022-12-11T02:11:05Z,40000,False,,,0,,Jump Ball K. Olynyk vs. N. Jokic: Tip to M. Beasley,"[1627736, 203482, 203999]",5,1610612762.0,UTA,startperiod,M. Beasley,1627736.0,Beasley,M. Beasley,Olynyk,203482.0,Jokic,203999.0,,,,,,,,,,,,,,,,,,,,,,
11:39,7,PT11M39.00S,2022-12-11T02:11:21.9Z,1,REGULAR,3pt,Jump Shot,[],1629659,93.77463863337714,95.09803921568627,1610612762,0,0,2022-12-11T02:11:26Z,70000,False,225.0,6.0,1,right,MISS T. Horton-Tucker 3PT,[1629659],0,1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Right Corner 3,24+ Right,22.56,Missed,,,,,,,,,,,,,,,,,,
11:35,8,PT11M35.00S,2022-12-11T02:11:25.9Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,0,0,2022-12-11T02:11:26Z,80000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],27,1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11:31,9,PT11M31.00S,2022-12-11T02:11:29.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203932,28.203022339027594,22.30392156862745,1610612743,0,0,2022-12-11T02:12:03Z,90000,False,138.0,213.0,1,left,MISS A. Gordon 25' running pullup 3PT,[203932],50,1610612743.0,DEN,running pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,25.37,Missed,,,,,,,,,,,,,,,,,,
11:28,10,PT11M28.00S,2022-12-11T02:11:32.5Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,0,0,2022-12-11T02:12:03Z,100000,False,,,0,,N. Jokic REBOUND (Off:1 Def:0),[203999],15,1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Above the Break 3,24+ Right Center,,,9.0,1.0,0.0,1.0,,,,,,,,,,,,,,
11:27,11,PT11M27.00S,2022-12-11T02:11:34.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,10.200394218134035,51.470588235294116,1610612743,2,0,2022-12-11T02:11:40Z,110000,False,-7.0,43.0,1,left,N. Jokic putback Layup (2 PTS),[203999],15,1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,4.4,Made,,,,,2.0,,,,,,,,,,,,,
11:11,12,PT11M11.00S,2022-12-11T02:11:49.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629020,85.10183968462549,59.80392156862745,1610612762,2,0,2022-12-11T02:11:59Z,120000,False,49.0,88.0,1,right,MISS J. Vanderbilt 10' floating Shot,[1629020],8,1610612762.0,UTA,floating,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,10.03,Missed,,,,,,,,,,,,,,,,,,
11:09,13,PT11M09.00S,2022-12-11T02:11:51.6Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,2,0,2022-12-11T02:11:59Z,130000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],50,1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11:01,14,PT11M01.00S,2022-12-11T02:12:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,6.258212877792378,47.794117647058826,1610612743,4,0,2022-12-11T02:12:46Z,140000,False,11.0,6.0,1,left,A. Gordon driving reverse Layup (2 PTS),[203932],50,1610612743.0,DEN,driving reverse,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,2.0,,,,,,,,,,,,,
