shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
12:00,2,PT12M00.00S,2022-12-07T03:02:58.7Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-07T03:02:58Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:56,4,PT11M56.00S,2022-12-07T03:03:01.2Z,1,REGULAR,jumpball,recovered,[],1628971,,,1610612743,0,0,2022-12-07T03:03:01Z,40000,False,,,0,,Jump Ball N. Jokic vs. D. Powell: Tip to B. Brown,"[1628971, 203999, 203939]",11,1610612743.0,DEN,startperiod,B. Brown,1628971.0,Brown,B. Brown,Jokic,203999.0,Powell,203939.0,,,,,,,,,,,,,,,,,,,,,,
11:40,7,PT11M40.00S,2022-12-07T03:03:17.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203932,91.27792378449409,44.6078431372549,1610612743,2,0,2022-12-07T03:03:27Z,70000,False,-27.0,29.0,1,right,A. Gordon Layup (2 PTS) (B. Brown 1 AST),"[203932, 1628971]",50,1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,4.0,Made,2.0,B. Brown,1628971.0,1.0,,,,,,,,,,,,,,
11:22,9,PT11M22.00S,2022-12-07T03:03:38.0Z,1,REGULAR,foul,personal,[],203484,,,1610612742,2,0,2022-12-07T04:38:32Z,90000,False,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 203939]",5,1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,,,,,,,202007.0,1.0,0.0,Powell,203939.0,,,,,,,,,
11:12,12,PT11M12.00S,2022-12-07T03:04:45.4Z,1,REGULAR,2pt,Jump Shot,[],203501,7.703679369250986,81.37254901960785,1610612742,2,0,2022-12-07T03:05:47Z,120000,False,-157.0,20.0,1,left,MISS T. Hardaway Jr. 15' pullup Shot,[203501],11,1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Left,15.82,Missed,,,,,,,,,,,,,,,,,,
11:08,13,PT11M08.00S,2022-12-07T03:04:49.4Z,1,REGULAR,rebound,defensive,[],1628971,,,1610612743,2,0,2022-12-07T03:04:54Z,130000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],11,1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,12.0,1.0,1.0,0.0,,,,,
10:55,14,PT10M55.00S,2022-12-07T03:05:01.9Z,1,REGULAR,3pt,Jump Shot,[],203484,92.19776609724047,4.166666666666666,1610612743,5,0,2022-12-07T03:05:12Z,140000,False,-229.0,21.0,1,right,K. Caldwell-Pope 3PT  (3 PTS) (J. Murray 1 AST),"[203484, 1627750]",5,1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Left Corner 3,24+ Left,23.01,Made,3.0,J. Murray,1627750.0,1.0,,,,,,,,,,,,,,
10:41,16,PT10M41.00S,2022-12-07T03:05:15.6Z,1,REGULAR,3pt,Jump Shot,[],1629029,29.122864651773984,74.26470588235294,1610612742,5,0,2022-12-07T03:06:40Z,160000,False,-121.0,221.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],77,1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
10:38,17,PT10M38.00S,2022-12-07T03:05:18.6Z,1,REGULAR,rebound,defensive,[],203484,,,1610612743,5,0,2022-12-07T03:14:10Z,170000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],5,1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,
10:33,18,PT10M33.00S,2022-12-07T03:05:24.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203932,70.38436268068331,70.09803921568627,1610612743,8,0,2022-12-07T03:07:32Z,180000,False,100.0,226.0,1,right,A. Gordon 24' 3PT running pullup (5 PTS) (N. Jokic 1 AST),"[203932, 203999]",50,1610612743.0,DEN,running pullup,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Right Center,24.72,Made,5.0,N. Jokic,203999.0,1.0,,,,,,,,,,,,,,
10:20,20,PT10M20.00S,2022-12-07T03:05:39.9Z,1,REGULAR,foul,personal,[],1627750,,,1610612742,8,0,2022-12-07T04:38:40Z,200000,False,,,0,,J. Murray personal FOUL (1 PF),"[1627750, 203939]",27,1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2715.0,1.0,0.0,Powell,203939.0,,,,,,,,,
10:15,23,PT10M15.00S,2022-12-07T03:06:11.3Z,1,REGULAR,3pt,Jump Shot,[],203915,13.485545335085414,97.79411764705883,1610612742,8,3,2022-12-07T03:06:19Z,230000,False,-239.0,74.0,1,left,S. Dinwiddie 25' 3PT  (3 PTS) (L. Doncic 1 AST),"[203915, 1629029]",26,1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,25.03,Made,3.0,L. Doncic,1629029.0,1.0,,,,,,,,,,,,,,
09:56,25,PT09M56.00S,2022-12-07T03:06:29.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,88.51839684625493,52.69607843137255,1610612743,8,3,2022-12-07T03:08:29Z,250000,False,13.0,55.0,1,right,MISS N. Jokic floating Shot,[203999],15,1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
09:56,26,PT09M56.00S,2022-12-07T03:06:29.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,8,3,2022-12-07T03:06:56Z,260000,False,,,0,,TEAM defensive REBOUND,[],,1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,25.0,,,,,,,,
09:56,27,PT09M56.00S,2022-12-07T03:06:40.3Z,1,REGULAR,foul,personal,[],203999,,,1610612742,8,3,2022-12-07T03:07:09Z,270000,False,,,0,,N. Jokic loose ball personal FOUL (1 PF),"[203999, 1627827]",15,1610612743.0,DEN,loose ball,,,Jokic,N. Jokic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2715.0,1.0,0.0,Finney-Smith,1627827.0,,,,,,,,,
09:33,30,PT09M33.00S,2022-12-07T03:07:22.2Z,1,REGULAR,3pt,Jump Shot,[],1627827,9.017739816031538,2.450980392156863,1610612742,8,3,2022-12-07T03:07:41Z,300000,False,238.0,32.0,1,left,MISS D. Finney-Smith 3PT - blocked,"[1627827, 1628971]",10,1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.99,Missed,,,,,,,,,,,,,,Brown,1628971.0,,,
09:33,319,PT09M33.00S,2022-12-07T03:07:22.2Z,1,REGULAR,block,,[],1628971,,,1610612742,8,3,2022-12-07T04:02:59Z,305000,False,,,0,,B. Brown BLOCK (1 BLK),[1628971],11,1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
09:29,31,PT09M29.00S,2022-12-07T03:07:26.2Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,8,3,2022-12-07T03:07:41Z,310000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],7,1610612742.0,DAL,,,,Powell,D. Powell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,30.0,1.0,0.0,1.0,,,,,
09:25,32,PT09M25.00S,2022-12-07T03:07:30.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627827,7.966491458607096,47.30392156862745,1610612742,8,5,2022-12-07T03:10:35Z,320000,False,13.0,22.0,1,left,D. Finney-Smith cutting Layup (2 PTS) (D. Powell 1 AST),"[1627827, 203939]",10,1610612742.0,DAL,cutting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,2.62,Made,2.0,D. Powell,203939.0,1.0,,,,,,,,,,,,,,
09:14,34,PT09M14.00S,2022-12-07T03:07:41.2Z,1,REGULAR,3pt,Jump Shot,[],1627750,95.6143232588699,4.166666666666666,1610612743,8,5,2022-12-07T03:07:49Z,340000,False,-229.0,-11.0,1,right,MISS J. Murray 3PT,[1627750],27,1610612743.0,DEN,,,,Murray,J. Murray,,,,,Left Corner 3,24+ Left,22.95,Missed,,,,,,,,,,,,,,,,,,
09:14,35,PT09M14.00S,2022-12-07T03:07:41.2Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,8,5,2022-12-07T03:07:49Z,350000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],77,1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,34.0,1.0,1.0,0.0,,,,,
09:07,36,PT09M07.00S,2022-12-07T03:07:48.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627827,8.360709592641262,2.450980392156863,1610612742,8,8,2022-12-07T03:11:14Z,360000,False,238.0,26.0,1,left,D. Finney-Smith 3PT running (5 PTS) (S. Dinwiddie 1 AST),"[1627827, 203915]",10,1610612742.0,DAL,running,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.91,Made,5.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,,,,
08:48,38,PT08M48.00S,2022-12-07T03:08:07.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203932,91.67214191852825,41.66666666666667,1610612743,8,8,2022-12-07T03:11:44Z,380000,False,-42.0,26.0,1,right,MISS A. Gordon turnaround Hook,[203932],50,1610612743.0,DEN,turnaround,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
08:46,39,PT08M46.00S,2022-12-07T03:08:09.6Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,8,8,2022-12-07T03:08:17Z,390000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],77,1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,38.0,2.0,2.0,0.0,,,,,
08:36,40,PT08M36.00S,2022-12-07T03:08:26.0Z,1,REGULAR,foul,offensive,[],203939,,,1610612742,8,8,2022-12-07T03:09:03Z,400000,False,,,0,,D. Powell offensive FOUL (1 PF),"[203939, 203484]",7,1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2715.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,
08:36,42,PT08M36.00S,2022-12-07T03:08:26.0Z,1,REGULAR,turnover,offensive foul,[],203939,,,1610612742,8,8,2022-12-07T03:09:03Z,420000,False,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],7,1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2715.0,,,,,,,,,,,1.0,,
08:31,43,PT08M31.00S,2022-12-07T03:08:43.9Z,1,REGULAR,foul,personal,[],1627827,,,1610612743,8,8,2022-12-07T03:12:51Z,430000,False,,,0,,D. Finney-Smith personal FOUL (1 PF),"[1627827, 1627750]",10,1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2715.0,1.0,0.0,Murray,1627750.0,,,,,,,,,
08:24,45,PT08M24.00S,2022-12-07T03:09:04.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628971,82.9993429697766,54.41176470588235,1610612743,8,8,2022-12-07T03:12:21Z,450000,False,22.0,107.0,1,right,MISS B. Brown 10' driving floating Shot,[1628971],11,1610612743.0,DEN,driving floating,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,10.96,Missed,,,,,,,,,,,,,,,,,,
08:22,46,PT08M22.00S,2022-12-07T03:09:06.5Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,8,8,2022-12-07T03:23:34Z,460000,False,,,0,,A. Gordon REBOUND (Off:1 Def:0),[203932],50,1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,45.0,1.0,0.0,1.0,,,,,
08:20,47,PT08M20.00S,2022-12-07T03:09:09.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203484,89.83245729303549,48.529411764705884,1610612743,10,8,2022-12-07T03:13:28Z,470000,False,-7.0,43.0,1,right,K. Caldwell-Pope driving Layup (5 PTS) (A. Gordon 1 AST),"[203484, 203932]",5,1610612743.0,DEN,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,4.37,Made,5.0,A. Gordon,203932.0,1.0,,,,,,,,,,,,,,
