actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
17,PT10M40.00S,2022-02-06T01:42:09.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,32.769382391590014,51.22549019607843,1610612752,0,9,2022-02-06T01:42:52Z,170000,-6.0,256.0,1,left,R. Barrett 25' 3PT running pullup (6 PTS) (J. Randle 1 AST),"[1629628, 203944]",1610612752.0,NYK,running pullup,,,Barrett,R. Barrett,,,,,,,,25.56,Made,6.0,J. Randle,203944.0,1.0,,,,,,,,,,,,
19,PT10M39.00S,2022-02-06T01:42:16.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,0,9,2022-02-06T01:42:16Z,190000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,PT10M23.00S,2022-02-06T01:45:51.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,93.47897503285151,46.81372549019608,1610612747,0,9,2022-02-06T01:45:58Z,200000,-16.0,9.0,1,right,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,,,,1.82,Missed,,,,,,,,,,,,,,,,
21,PT10M21.00S,2022-02-06T01:45:53.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,0,9,2022-02-06T01:45:58Z,210000,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,20.0,2.0,2.0,0.0,,,,,,,,
22,PT10M18.00S,2022-02-06T01:45:56.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,5.962549277266746,51.22549019607843,1610612752,0,11,2022-02-06T01:46:01Z,220000,-6.0,4.0,1,left,R. Barrett running Layup (8 PTS) (J. Randle 2 AST),"[1629628, 203944]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,,,,0.7,Made,8.0,J. Randle,203944.0,2.0,,,,,,,,,,,,
24,PT10M06.00S,2022-02-06T01:46:08.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626169,92.95335085413929,53.18627450980392,1610612747,0,11,2022-02-06T01:46:14Z,240000,16.0,14.0,1,right,MISS S. Johnson cutting Layup,[1626169],1610612747.0,LAL,cutting,,,Johnson,S. Johnson,,,,,,,,2.1,Missed,,,,,,,,,,,,,,,,
25,PT10M01.00S,2022-02-06T01:46:13.3Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,0,11,2022-02-06T01:46:13Z,250000,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,24.0,1.0,0.0,1.0,,,,,,,,
26,PT10M01.00S,2022-02-06T01:46:13.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203076,94.40999984741211,50.0,1610612747,2,11,2022-02-06T01:46:15Z,260000,0.0,0.0,1,right,A. Davis tip DUNK (2 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,
27,PT09M53.00S,2022-02-06T01:46:22.1Z,1,REGULAR,turnover,bad pass,[],202689,,,1610612752,2,11,2022-02-06T01:46:27Z,270000,,,0,,K. Walker bad pass TURNOVER (1 TO),"[202689, 1626169]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,1.0,Johnson,1626169.0,,,,,,,,,,,,,,,,,,
28,PT09M53.00S,2022-02-06T01:46:22.1Z,1,REGULAR,steal,,[],1626169,,,1610612747,2,11,2022-02-06T01:46:23Z,280000,,,0,,S. Johnson STEAL (1 STL),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
29,PT09M48.00S,2022-02-06T01:46:26.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626169,93.47897503285151,5.14705882352942,1610612747,2,11,2022-02-06T01:46:35Z,290000,-224.0,9.0,1,right,MISS S. Johnson running 3PT,[1626169],1610612747.0,LAL,running,,,Johnson,S. Johnson,,,,,,,,22.45,Missed,,,,,,,,,,,,,,,,
30,PT09M44.00S,2022-02-06T01:46:30.8Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,2,11,2022-02-06T01:46:35Z,300000,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,
31,PT09M36.00S,2022-02-06T01:46:40.1Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612752,2,11,2022-02-06T01:46:50Z,310000,,,0,,J. Randle bad pass TURNOVER (1 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,1.0,,,,,,,,,,,,,,,,,,,,
32,PT09M36.00S,2022-02-06T01:46:44.2Z,1,REGULAR,foul,personal,[],203944,,,1610612747,2,11,2022-02-06T01:46:55Z,320000,,,0,,J. Randle loose ball personal FOUL (1 PF),"[203944, 2544]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,James,2544.0,,,
34,PT09M24.00S,2022-02-06T01:47:09.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2544,93.34756898817345,46.81372549019608,1610612747,4,11,2022-02-06T01:47:14Z,340000,-16.0,10.0,1,right,L. James cutting Layup (2 PTS) (R. Westbrook 1 AST),"[2544, 201566]",1610612747.0,LAL,cutting,,,James,L. James,,,,,,,,1.88,Made,2.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,
36,PT09M07.00S,2022-02-06T01:47:26.8Z,1,REGULAR,3pt,Jump Shot,[],203095,29.09001314060447,78.67647058823529,1610612752,4,14,2022-02-06T01:47:33Z,360000,-143.0,221.0,1,left,E. Fournier 26' 3PT bank (6 PTS) (K. Walker 2 AST),"[203095, 202689]",1610612752.0,NYK,bank,,,Fournier,E. Fournier,,,,,,,,26.34,Made,6.0,K. Walker,202689.0,2.0,,,,,,,,,,,,
38,PT08M57.00S,2022-02-06T01:47:37.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,92.55913272010513,54.90196078431372,1610612747,6,14,2022-02-06T01:47:41Z,380000,25.0,17.0,1,right,M. Monk cutting Layup (2 PTS) (R. Westbrook 2 AST),"[1628370, 201566]",1610612747.0,LAL,cutting,,,Monk,M. Monk,,,,,,,,3.01,Made,2.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,
40,PT08M37.00S,2022-02-06T01:47:56.4Z,1,REGULAR,3pt,Jump Shot,[],1629628,25.147831800262807,16.17647058823529,1610612752,6,14,2022-02-06T01:48:03Z,400000,169.0,184.0,1,left,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,24.98,Missed,,,,,,,,,,,,,,,,
41,PT08M34.00S,2022-02-06T01:47:59.4Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,6,14,2022-02-06T01:48:03Z,410000,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,40.0,1.0,1.0,0.0,,,,,,,,
42,PT08M32.00S,2022-02-06T01:48:01.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,93.61038107752957,47.30392156862745,1610612747,6,14,2022-02-06T01:48:09Z,420000,-13.0,8.0,1,right,MISS R. Westbrook running Layup - blocked,"[201566, 203944]",1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,,,,1.55,Missed,,,,,,,,,,,,,,Randle,203944.0,
43,PT08M32.00S,2022-02-06T01:48:01.8Z,1,REGULAR,block,,[],203944,,,1610612747,6,14,2022-02-06T01:48:04Z,430000,,,0,,J. Randle BLOCK (1 BLK),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M32.00S,2022-02-06T01:48:01.8Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,6,14,2022-02-06T01:48:09Z,440000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,
45,PT08M24.00S,2022-02-06T01:48:09.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.225361366622863,53.431372549019606,1610612752,6,16,2022-02-06T01:48:22Z,450000,-17.0,6.0,1,left,J. Randle cutting Layup (2 PTS) (R. Barrett 2 AST),"[203944, 1629628]",1610612752.0,NYK,cutting,,,Randle,J. Randle,,,,,,,,1.82,Made,2.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,,
47,PT08M21.00S,2022-02-06T01:48:15.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,6,16,2022-02-06T01:48:15Z,470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M14.00S,2022-02-06T01:48:31.2Z,1,REGULAR,3pt,Jump Shot,[],1628370,69.4316688567674,30.637254901960787,1610612747,6,16,2022-02-06T01:48:36Z,480000,-97.0,235.0,1,right,MISS M. Monk 25' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,25.4,Missed,,,,,,,,,,,,,,,,
49,PT08M10.00S,2022-02-06T01:48:35.2Z,1,REGULAR,rebound,defensive,[],203095,,,1610612752,6,16,2022-02-06T01:48:36Z,490000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,
50,PT08M02.00S,2022-02-06T01:48:43.1Z,1,REGULAR,3pt,Jump Shot,[],202689,10.82457293035479,5.882352941176478,1610612752,6,19,2022-02-06T01:48:48Z,500000,221.0,49.0,1,left,K. Walker 3PT  (3 PTS) (E. Fournier 1 AST),"[202689, 203095]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,22.6,Made,3.0,E. Fournier,203095.0,1.0,,,,,,,,,,,,
52,PT07M41.00S,2022-02-06T01:49:04.2Z,1,REGULAR,2pt,Jump Shot,[],203076,91.37647831800263,70.83333333333333,1610612747,6,19,2022-02-06T01:49:07Z,520000,104.0,29.0,1,right,MISS A. Davis 10' turnaround fadeaway Shot,[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,,,,10.81,Missed,,,,,,,,,,,,,,,,
53,PT07M38.00S,2022-02-06T01:49:07.2Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,6,19,2022-02-06T01:49:07Z,530000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,
54,PT07M36.00S,2022-02-06T01:49:10.1Z,1,REGULAR,foul,personal,['2freethrow'],2544,,,1610612752,6,19,2022-02-06T01:49:19Z,540000,,,0,,L. James shooting personal FOUL (1 PF) (Barrett 2 FT),"[2544, 1629628]",1610612747.0,LAL,shooting,,,James,L. James,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Barrett,1629628.0,,,
56,PT07M36.00S,2022-02-06T01:49:34.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629628,,,1610612752,6,19,2022-02-06T01:49:50Z,560000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,Missed,,,,,,,,,,,,,,,,
57,PT07M36.00S,2022-02-06T01:49:34.3Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,6,19,2022-02-06T01:49:50Z,570000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,
58,PT07M36.00S,2022-02-06T01:49:34.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629628,,,1610612752,6,19,2022-02-06T01:49:50Z,580000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,Missed,,,,,,,,,,,,,,,,
59,PT07M33.00S,2022-02-06T01:49:37.3Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,6,19,2022-02-06T01:49:50Z,590000,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,58.0,1.0,1.0,0.0,,,,,,,,
60,PT07M20.00S,2022-02-06T01:50:02.6Z,1,REGULAR,3pt,Jump Shot,[],2544,92.55913272010513,96.56862745098039,1610612747,6,19,2022-02-06T01:50:06Z,600000,233.0,17.0,1,right,MISS L. James 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,23.34,Missed,,,,,,,,,,,,,,,,
61,PT07M17.00S,2022-02-06T01:50:05.6Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,6,19,2022-02-06T01:50:06Z,610000,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,60.0,3.0,3.0,0.0,,,,,,,,
62,PT07M09.00S,2022-02-06T01:50:15.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,6.093955321944804,49.01960784313726,1610612752,6,21,2022-02-06T01:50:19Z,620000,5.0,5.0,1,left,M. Robinson DUNK (2 PTS) (J. Randle 3 AST),"[1629011, 203944]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,0.69,Made,2.0,J. Randle,203944.0,3.0,,,,,,,,,,,,
64,PT07M09.00S,2022-02-06T01:50:18.7Z,1,REGULAR,foul,personal,['1freethrow'],201566,,,1610612752,6,21,2022-02-06T01:50:32Z,640000,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Robinson 1 FT),"[201566, 1629011]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Robinson,1629011.0,,,
66,PT07M09.00S,2022-02-06T01:50:47.6Z,1,REGULAR,freethrow,1 of 1,[],1629011,,,1610612752,6,21,2022-02-06T01:50:50Z,660000,,,0,,MISS M. Robinson Free Throw 1 of 1,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,Missed,,,,,,,,,,,,,,,,
67,PT07M06.00S,2022-02-06T01:50:50.6Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,6,21,2022-02-06T01:50:50Z,670000,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,66.0,2.0,1.0,1.0,,,,,,,,
68,PT07M03.00S,2022-02-06T01:50:52.5Z,1,REGULAR,turnover,bad pass,[],203095,,,1610612752,6,21,2022-02-06T01:50:57Z,680000,,,0,,E. Fournier bad pass TURNOVER (1 TO),"[203095, 201566]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,1.0,Westbrook,201566.0,,,,,,,,,,,,,,,,,,
69,PT07M03.00S,2022-02-06T01:50:52.5Z,1,REGULAR,steal,,[],201566,,,1610612747,6,21,2022-02-06T01:50:54Z,690000,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M59.00S,2022-02-06T01:50:56.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628370,92.42772667542707,54.16666666666667,1610612747,8,21,2022-02-06T01:51:04Z,700000,21.0,19.0,1,right,M. Monk running Layup (4 PTS) (R. Westbrook 3 AST),"[1628370, 201566]",1610612747.0,LAL,running,,,Monk,M. Monk,,,,,,,,2.8,Made,4.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,
72,PT06M46.00S,2022-02-06T01:51:09.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203095,6.619579500657039,42.64705882352941,1610612752,8,23,2022-02-06T01:51:16Z,720000,37.0,10.0,1,left,E. Fournier driving Layup (8 PTS),[203095],1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,,,,3.81,Made,8.0,,,,,,,,,,,,,,,
73,PT06M44.00S,2022-02-06T01:51:17.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,8,23,2022-02-06T01:51:17Z,730000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M35.00S,2022-02-06T01:54:45.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.34756898817345,48.0392156862745,1610612747,10,23,2022-02-06T01:54:50Z,740000,-10.0,10.0,1,right,R. Westbrook cutting Layup (2 PTS) (M. Monk 1 AST),"[201566, 1628370]",1610612747.0,LAL,cutting,,,Westbrook,R. Westbrook,,,,,,,,1.4,Made,2.0,M. Monk,1628370.0,1.0,,,,,,,,,,,,
76,PT06M15.00S,2022-02-06T01:55:04.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,7.539421813403408,53.18627450980392,1610612752,10,23,2022-02-06T01:55:09Z,760000,-16.0,18.0,1,left,MISS M. Robinson cutting DUNK - blocked,"[1629011, 203076]",1610612752.0,NYK,cutting,,,Robinson,M. Robinson,,,,,,,,2.43,Missed,,,,,,,,,,,,,,Davis,203076.0,
77,PT06M15.00S,2022-02-06T01:55:04.4Z,1,REGULAR,block,,[],203076,,,1610612752,10,23,2022-02-06T01:55:07Z,770000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M15.00S,2022-02-06T01:55:04.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,10,23,2022-02-06T01:55:09Z,780000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,
79,PT06M15.00S,2022-02-06T01:55:09.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,10,23,2022-02-06T01:55:09Z,790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M10.00S,2022-02-06T01:55:37.4Z,1,REGULAR,turnover,offensive goaltending,[],203944,,,1610612752,10,23,2022-02-06T01:55:49Z,810000,,,0,,J. Randle offensive goaltending TURNOVER (2 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,2.0,,,,,,,,,,,,,203593.0,,,,,,,
82,PT05M56.00S,2022-02-06T01:55:58.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203076,92.69053876478318,49.01960784313726,1610612747,12,23,2022-02-06T01:56:03Z,820000,-5.0,16.0,1,right,A. Davis alley-oop DUNK (4 PTS) (L. James 1 AST),"[203076, 2544]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,,,,1.69,Made,4.0,L. James,2544.0,1.0,,,,,,,,,,,,
84,PT05M41.00S,2022-02-06T01:56:14.9Z,1,REGULAR,foul,personal,['2freethrow'],201566,,,1610612752,12,23,2022-02-06T01:56:27Z,840000,,,0,,R. Westbrook shooting personal FOUL (2 PF) (Barrett 2 FT),"[201566, 1629628]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Barrett,1629628.0,,,
86,PT05M41.00S,2022-02-06T01:56:42.7Z,1,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,12,24,2022-02-06T01:56:42Z,860000,,,0,,R. Barrett Free Throw 1 of 2 (9 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
87,PT05M41.00S,2022-02-06T01:56:57.6Z,1,REGULAR,substitution,out,[],2544,,,1610612752,12,24,2022-02-06T01:57:09Z,870000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M41.00S,2022-02-06T01:56:57.6Z,1,REGULAR,substitution,in,[],2772,,,1610612752,12,24,2022-02-06T01:57:09Z,880000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M41.00S,2022-02-06T01:57:16.0Z,1,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,12,25,2022-02-06T01:57:16Z,890000,,,0,,R. Barrett Free Throw 2 of 2 (10 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
90,PT05M34.00S,2022-02-06T01:57:26.4Z,1,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612747,12,25,2022-02-06T01:57:40Z,900000,,,0,,M. Robinson shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1629011, 201566]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,203592.0,1.0,0.0,Westbrook,201566.0,,,
92,PT05M34.00S,2022-02-06T01:57:56.9Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,12,25,2022-02-06T01:57:56Z,920000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,Missed,,,,,,,,,,,,,,,,
93,PT05M34.00S,2022-02-06T01:57:56.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,12,25,2022-02-06T01:57:56Z,930000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,
94,PT05M34.00S,2022-02-06T01:58:20.3Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,13,25,2022-02-06T01:58:20Z,940000,,,0,,R. Westbrook Free Throw 2 of 2 (3 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
95,PT05M25.00S,2022-02-06T01:58:30.9Z,1,REGULAR,3pt,Jump Shot,[],203944,26.987516425755587,82.59803921568627,1610612752,13,25,2022-02-06T01:58:37Z,950000,-163.0,201.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,25.89,Missed,,,,,,,,,,,,,,,,
