actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
20,PT10M21.00S,2021-11-27T03:42:40.2Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,2,0,2021-11-27T03:42:40Z,200000,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
21,PT10M15.00S,2021-11-27T03:42:45.7Z,1,REGULAR,3pt,Jump Shot,[],2544,68.51182654402103,36.76470588235294,1610612747,2,0,2021-11-27T03:42:50Z,210000,-66.0,243.0,1,right,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,,
22,PT10M10.00S,2021-11-27T03:42:50.7Z,1,REGULAR,rebound,defensive,[],203458,,,1610612758,2,0,2021-11-27T03:42:50Z,220000,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
26,PT10M05.00S,2021-11-27T03:43:02.7Z,1,REGULAR,3pt,Jump Shot,[],203090,32.24375821287779,77.94117647058823,1610612758,2,0,2021-11-27T03:50:03Z,260000,-140.0,251.0,1,left,MISS M. Harkless 28' 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,28.69,Missed,,,,,,,,,,,,,,,,,,,
27,PT10M02.00S,2021-11-27T03:43:05.7Z,1,REGULAR,rebound,offensive,[],1630169,,,1610612758,2,0,2021-11-27T03:50:03Z,270000,,,0,,T. Haliburton REBOUND (Off:1 Def:0),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
28,PT09M51.00S,2021-11-27T03:43:10.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629002,27.77595269382391,82.59803921568627,1610612758,2,0,2021-11-27T03:43:17Z,280000,-163.0,209.0,1,left,MISS C. Metu 26' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M49.00S,2021-11-27T03:43:12.3Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,2,0,2021-11-27T03:43:17Z,290000,,,0,,A. Davis REBOUND (Off:0 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
30,PT09M49.00S,2021-11-27T03:43:14.3Z,1,REGULAR,turnover,out-of-bounds,[],203076,,,1610612747,2,0,2021-11-27T03:43:21Z,300000,,,0,,A. Davis bad pass out-of-bounds TURNOVER (1 TO),[203076],1610612747.0,LAL,bad pass,,,Davis,A. Davis,,,,,,,,,,,1.0,,,,,,,202049.0,,,,,,,
51,PT09M49.00S,2021-11-27T03:43:23.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,2,0,2021-11-27T03:45:58Z,305000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PT09M35.00S,2021-11-27T03:43:33.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,29.747043363994734,25.24509803921569,1610612758,2,0,2021-11-27T03:43:37Z,310000,124.0,227.0,1,left,MISS T. Haliburton 25' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
32,PT09M31.00S,2021-11-27T03:43:37.0Z,1,REGULAR,rebound,defensive,[],202340,,,1610612747,2,0,2021-11-27T03:43:37Z,320000,,,0,,A. Bradley REBOUND (Off:0 Def:1),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
33,PT09M22.00S,2021-11-27T03:43:48.9Z,1,REGULAR,foul,personal,[],1628368,,,1610612747,2,0,2021-11-27T03:43:57Z,330000,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 201566]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Westbrook,201566.0,,,
35,PT09M22.00S,2021-11-27T03:43:58.0Z,1,REGULAR,substitution,out,[],203090,,,1610612747,2,0,2021-11-27T03:44:00Z,350000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
36,PT09M22.00S,2021-11-27T03:43:58.0Z,1,REGULAR,substitution,in,[],1629056,,,1610612747,2,0,2021-11-27T03:44:00Z,360000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
37,PT09M13.00S,2021-11-27T03:44:21.7Z,1,REGULAR,2pt,Jump Shot,[],203076,82.83508541392904,27.450980392156865,1610612747,2,0,2021-11-27T03:44:27Z,370000,-113.0,109.0,1,right,MISS A. Davis 15' fadeaway Shot,[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,15.67,Missed,,,,,,,,,,,,,,,,,,,
38,PT09M11.00S,2021-11-27T03:44:24.3Z,1,REGULAR,rebound,offensive,[],201599,,,1610612747,2,0,2021-11-27T03:44:24Z,380000,,,0,,D. Jordan REBOUND (Off:1 Def:0),[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,37.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
39,PT09M07.00S,2021-11-27T03:44:28.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,91.63929040735874,50.49019607843137,1610612747,2,0,2021-11-27T03:44:33Z,390000,2.0,26.0,1,right,MISS D. Jordan Layup - blocked,"[201599, 1629002]",1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,2.62,Missed,,,,,,,,,,,,,,,,,Metu,1629002.0,
40,PT09M07.00S,2021-11-27T03:44:28.0Z,1,REGULAR,block,,[],1629002,,,1610612747,2,0,2021-11-27T03:44:31Z,400000,,,0,,C. Metu BLOCK (1 BLK),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT09M03.00S,2021-11-27T03:44:32.0Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,2,0,2021-11-27T03:44:33Z,410000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
42,PT09M02.00S,2021-11-27T03:44:33.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203458,7.539421813403408,50.73529411764706,1610612758,2,2,2021-11-27T03:47:05Z,420000,-4.0,18.0,1,left,A. Len running DUNK (2 PTS) (T. Davis 1 AST),"[203458, 1629056]",1610612758.0,SAC,running,,,Len,A. Len,,,,,1.88,Made,,,,,,,,2.0,T. Davis,1629056.0,1.0,,,,,,,,
44,PT08M52.00S,2021-11-27T03:44:42.5Z,1,REGULAR,2pt,Jump Shot,[],201566,87.9599211563732,78.43137254901961,1610612747,4,2,2021-11-27T03:44:48Z,440000,142.0,61.0,1,right,R. Westbrook 15' pullup Jump Shot (2 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,15.46,Made,,,,,,,,2.0,,,,,,,,,,,
45,PT08M36.00S,2021-11-27T03:44:58.8Z,1,REGULAR,3pt,Jump Shot,[],1630169,7.670827858081481,4.656862745098039,1610612758,4,5,2021-11-27T03:45:02Z,450000,227.0,20.0,1,left,T. Haliburton 3PT  (3 PTS) (T. Davis 2 AST),"[1630169, 1629056]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,22.75,Made,,,,,,,,3.0,T. Davis,1629056.0,2.0,,,,,,,,
47,PT08M24.00S,2021-11-27T03:45:14.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,4,5,2021-11-27T03:45:14Z,470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M15.00S,2021-11-27T03:45:36.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,92.16491458607096,54.90196078431372,1610612747,6,5,2021-11-27T03:45:44Z,480000,25.0,21.0,1,right,A. Davis driving reverse Layup (2 PTS),[203076],1610612747.0,LAL,driving reverse,,,Davis,A. Davis,,,,,3.23,Made,,,,,,,,2.0,,,,,,,,,,,
49,PT08M11.00S,2021-11-27T03:45:45.5Z,1,REGULAR,foul,personal,[],202340,,,1610612758,6,5,2021-11-27T03:45:48Z,490000,,,0,,A. Bradley personal FOUL (1 PF),"[202340, 1628368]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Fox,1628368.0,,,
52,PT07M59.00S,2021-11-27T03:46:18.5Z,1,REGULAR,2pt,Jump Shot,[],1628368,21.73127463863338,75.98039215686275,1610612758,6,5,2021-11-27T03:46:24Z,510000,-130.0,152.0,1,left,MISS D. Fox 19' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,19.98,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M55.00S,2021-11-27T03:46:22.5Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,6,5,2021-11-27T03:46:24Z,520000,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,52.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
54,PT07M47.00S,2021-11-27T03:46:30.4Z,1,REGULAR,3pt,Jump Shot,[],201566,82.04664914586071,3.9215686274509807,1610612747,6,5,2021-11-27T03:46:34Z,530000,-230.0,116.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M45.00S,2021-11-27T03:46:32.4Z,1,REGULAR,rebound,defensive,[],1629056,,,1610612758,6,5,2021-11-27T03:46:34Z,540000,,,0,,T. Davis REBOUND (Off:0 Def:2),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,54.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
56,PT07M41.00S,2021-11-27T03:46:37.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629056,7.670827858081481,4.166666666666657,1610612758,6,5,2021-11-27T03:46:47Z,550000,229.0,20.0,1,left,MISS T. Davis running 3PT,[1629056],1610612758.0,SAC,running,,,Davis,T. Davis,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,,
57,PT07M36.00S,2021-11-27T03:46:42.2Z,1,REGULAR,rebound,defensive,[],202340,,,1610612747,6,5,2021-11-27T03:46:47Z,560000,,,0,,A. Bradley REBOUND (Off:0 Def:2),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,56.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
58,PT07M30.00S,2021-11-27T03:46:47.2Z,1,REGULAR,2pt,Jump Shot,[],201566,76.26478318002628,57.1078431372549,1610612747,6,5,2021-11-27T03:46:54Z,570000,36.0,171.0,1,right,MISS R. Westbrook 17' Jump Shot,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,17.43,Missed,,,,,,,,,,,,,,,,,,,
59,PT07M27.00S,2021-11-27T03:46:50.2Z,1,REGULAR,rebound,defensive,[],203458,,,1610612758,6,5,2021-11-27T03:46:54Z,580000,,,0,,A. Len REBOUND (Off:0 Def:2),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
60,PT07M21.00S,2021-11-27T03:46:56.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,8.853482260183966,50.245098039215684,1610612758,6,5,2021-11-27T03:47:02Z,590000,-1.0,31.0,1,left,MISS T. Haliburton driving Layup,[1630169],1610612758.0,SAC,driving,,,Haliburton,T. Haliburton,,,,,3.07,Missed,,,,,,,,,,,,,,,,,,,
61,PT07M19.00S,2021-11-27T03:46:59.7Z,1,REGULAR,rebound,offensive,[],203458,,,1610612758,6,5,2021-11-27T03:46:59Z,600000,,,0,,A. Len REBOUND (Off:1 Def:2),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,60.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
62,PT07M16.00S,2021-11-27T03:47:01.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629002,10.167542706964511,53.431372549019606,1610612758,6,5,2021-11-27T03:47:11Z,610000,-17.0,43.0,1,left,MISS C. Metu Jump Shot - blocked,"[1629002, 203076]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,4.64,Missed,,,,,,,,,,,,,,,,,Davis,203076.0,
64,PT07M16.00S,2021-11-27T03:47:01.9Z,1,REGULAR,block,,[],203076,,,1610612758,6,5,2021-11-27T03:47:11Z,615000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M12.00S,2021-11-27T03:47:05.9Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,6,5,2021-11-27T03:47:11Z,620000,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,62.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
65,PT07M04.00S,2021-11-27T03:47:13.6Z,1,REGULAR,2pt,Jump Shot,[],203076,83.09789750328515,26.960784313725497,1610612747,6,5,2021-11-27T03:47:18Z,630000,-115.0,106.0,1,right,MISS A. Davis 15' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,15.68,Missed,,,,,,,,,,,,,,,,,,,
66,PT07M01.00S,2021-11-27T03:47:16.6Z,1,REGULAR,rebound,defensive,[],203458,,,1610612758,6,5,2021-11-27T03:47:18Z,640000,,,0,,A. Len REBOUND (Off:1 Def:3),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,65.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
67,PT06M57.00S,2021-11-27T03:47:22.1Z,1,REGULAR,foul,personal,['2freethrow'],201599,,,1610612758,6,5,2021-11-27T03:50:29Z,650000,,,0,,D. Jordan shooting personal FOUL (1 PF) (Metu 2 FT),"[201599, 1629002]",1610612747.0,LAL,shooting,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Metu,1629002.0,,,
69,PT06M57.00S,2021-11-27T03:47:31.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,6,5,2021-11-27T03:47:31Z,670000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M57.00S,2021-11-27T03:47:33.4Z,1,REGULAR,substitution,out,[],201566,,,1610612758,6,5,2021-11-27T03:50:26Z,680000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M57.00S,2021-11-27T03:47:33.4Z,1,REGULAR,substitution,out,[],202340,,,1610612758,6,5,2021-11-27T03:50:26Z,690000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M57.00S,2021-11-27T03:47:33.4Z,1,REGULAR,substitution,in,[],1629659,,,1610612758,6,5,2021-11-27T03:50:26Z,700000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M57.00S,2021-11-27T03:47:33.4Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,6,5,2021-11-27T03:50:26Z,710000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M57.00S,2021-11-27T03:50:34.8Z,1,REGULAR,freethrow,1 of 2,[],1629002,,,1610612758,6,5,2021-11-27T03:50:34Z,720000,,,0,,MISS C. Metu Free Throw 1 of 2,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Missed,,,,,,,,,,,,,,,,,,,
75,PT06M57.00S,2021-11-27T03:50:34.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,6,5,2021-11-27T03:50:34Z,730000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,
76,PT06M57.00S,2021-11-27T03:50:51.9Z,1,REGULAR,freethrow,2 of 2,[],1629002,,,1610612758,6,6,2021-11-27T03:50:51Z,740000,,,0,,C. Metu Free Throw 2 of 2 (1 PTS),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,Made,,,,,,,,1.0,,,,,,,,,,,
77,PT06M41.00S,2021-11-27T03:51:14.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,6,6,2021-11-27T03:51:14Z,750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M41.00S,2021-11-27T03:51:15.3Z,1,REGULAR,substitution,out,[],1629002,,,1610612747,6,6,2021-11-27T03:51:18Z,760000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M41.00S,2021-11-27T03:51:15.3Z,1,REGULAR,substitution,in,[],1627741,,,1610612747,6,6,2021-11-27T03:51:18Z,770000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M41.00S,2021-11-27T03:51:15.3Z,1,REGULAR,substitution,out,[],1630169,,,1610612747,6,6,2021-11-27T03:51:27Z,780000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M41.00S,2021-11-27T03:51:15.3Z,1,REGULAR,substitution,in,[],1630558,,,1610612747,6,6,2021-11-27T03:51:27Z,790000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M32.00S,2021-11-27T03:51:43.4Z,1,REGULAR,2pt,Jump Shot,[],2544,85.06898817345598,78.43137254901961,1610612747,8,6,2021-11-27T03:51:50Z,800000,142.0,88.0,1,right,L. James 16' fadeaway Jump Shot (2 PTS),[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,16.72,Made,,,,,,,,2.0,,,,,,,,,,,
83,PT06M06.00S,2021-11-27T03:52:09.4Z,1,REGULAR,3pt,Jump Shot,[],1628368,30.66688567674113,74.50980392156863,1610612758,8,9,2021-11-27T03:52:14Z,810000,-123.0,236.0,1,left,D. Fox 26' 3PT  (3 PTS) (B. Hield 1 AST),"[1628368, 1627741]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,26.57,Made,,,,,,,,3.0,B. Hield,1627741.0,1.0,,,,,,,,
85,PT05M50.00S,2021-11-27T03:52:24.5Z,1,REGULAR,3pt,Jump Shot,[],2544,69.1688567674113,27.941176470588232,1610612747,11,9,2021-11-27T03:52:30Z,830000,-110.0,237.0,1,right,L. James 26' 3PT  (5 PTS) (M. Monk 1 AST),"[2544, 1628370]",1610612747.0,LAL,,,,James,L. James,,,,,26.17,Made,,,,,,,,5.0,M. Monk,1628370.0,1.0,,,,,,,,
87,PT05M40.00S,2021-11-27T03:52:34.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,7.933639947437584,51.22549019607843,1610612758,11,11,2021-11-27T03:58:44Z,850000,-6.0,22.0,1,left,T. Davis running finger roll Layup (2 PTS) (D. Fox 1 AST),"[1629056, 1628368]",1610612758.0,SAC,running finger roll,,,Davis,T. Davis,,,,,2.29,Made,,,,,,,,2.0,D. Fox,1628368.0,1.0,,,,,,,,
89,PT05M29.00S,2021-11-27T03:52:46.4Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,11,11,2021-11-27T03:52:49Z,870000,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1628368]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,1.0,Fox,1628368.0,,,,,,,,,,,,
90,PT05M29.00S,2021-11-27T03:52:46.4Z,1,REGULAR,steal,,[],1628368,,,1610612758,11,11,2021-11-27T04:01:00Z,880000,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M24.00S,2021-11-27T03:52:51.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630558,6.4881734559789805,54.16666666666667,1610612758,11,11,2021-11-27T03:52:59Z,890000,-21.0,8.0,1,left,MISS D. Mitchell running Layup,[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
