actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
35,PT09M23.00S,2022-02-26T03:19:34.0Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],201566,24.227989487516425,37.00980392156863,1610612747,4,4,2022-02-26T03:19:41Z,340000,65.0,175.0,1,left,MISS R. Westbrook 18' running pullup Shot,[201566],1610612747.0,LAL,running pullup,,,Westbrook,R. Westbrook,,,,,18.69,Missed,,,,,,,,,,,,,,,,,,,
36,PT09M20.00S,2022-02-26T03:19:37.0Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,4,4,2022-02-26T03:19:41Z,350000,,,0,,I. Zubac REBOUND (Off:0 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,
37,PT09M15.00S,2022-02-26T03:19:48.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,4,4,2022-02-26T03:19:48Z,360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT09M11.00S,2022-02-26T03:20:03.6Z,1,REGULAR,2pt,Jump Shot,[],202694,87.17148488830486,25.24509803921569,1610612746,4,6,2022-02-26T03:20:09Z,370000,-124.0,68.0,1,right,M. Morris Sr. 14' Jump Shot (6 PTS) (N. Batum 1 AST),"[202694, 201587]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,14.13,Made,6.0,,,,,,,,,,N. Batum,201587.0,1.0,,,,,,
40,PT08M56.00S,2022-02-26T03:20:18.7Z,1,REGULAR,2pt,Jump Shot,[],201566,21.59986859395532,73.52941176470588,1610612747,6,6,2022-02-26T03:20:26Z,390000,-118.0,151.0,1,left,R. Westbrook 19' pullup bank Jump Shot (2 PTS) (D. Howard 1 AST),"[201566, 2730]",1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,19.1,Made,2.0,,,,,,,,,,D. Howard,2730.0,1.0,,,,,,
42,PT08M43.00S,2022-02-26T03:20:31.7Z,1,REGULAR,3pt,Jump Shot,[],201587,66.93495400788436,44.607843137254896,1610612746,6,6,2022-02-26T03:20:36Z,410000,-27.0,258.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
43,PT08M40.00S,2022-02-26T03:20:34.7Z,1,REGULAR,rebound,defensive,[],2730,,,1610612747,6,6,2022-02-26T03:20:36Z,420000,,,0,,D. Howard REBOUND (Off:1 Def:3),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,42.0,4.0,3.0,1.0,,,,,,,,,,,,,,
44,PT08M30.00S,2022-02-26T03:20:45.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,8.853482260183966,51.470588235294116,1610612747,6,6,2022-02-26T03:20:50Z,430000,-7.0,31.0,1,left,MISS L. James driving bank Shot,[2544],1610612747.0,LAL,driving bank,,,James,L. James,,,,,3.16,Missed,,,,,,,,,,,,,,,,,,,
45,PT08M27.00S,2022-02-26T03:20:47.7Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,6,6,2022-02-26T03:20:47Z,440000,,,0,,I. Zubac REBOUND (Off:0 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT08M21.00S,2022-02-26T03:20:54.5Z,1,REGULAR,2pt,Jump Shot,[],202694,79.02431011826545,50.245098039215684,1610612746,6,6,2022-02-26T03:20:57Z,450000,1.0,145.0,1,right,MISS M. Morris Sr. 14' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,14.47,Missed,,,,,,,,,,,,,,,,,,,
47,PT08M19.00S,2022-02-26T03:20:56.5Z,1,REGULAR,rebound,defensive,[],2772,,,1610612747,6,6,2022-02-26T03:20:57Z,460000,,,0,,T. Ariza REBOUND (Off:0 Def:1),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,46.0,1.0,1.0,0.0,,,,,,,,,,,,,,
48,PT08M07.00S,2022-02-26T03:21:08.5Z,1,REGULAR,3pt,Jump Shot,[],201566,30.27266754270697,72.05882352941177,1610612747,6,6,2022-02-26T03:21:15Z,470000,-110.0,232.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
49,PT08M02.00S,2022-02-26T03:21:13.5Z,1,REGULAR,rebound,defensive,[],1627826,,,1610612746,6,6,2022-02-26T03:21:15Z,480000,,,0,,I. Zubac REBOUND (Off:0 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,,,
50,PT08M00.00S,2022-02-26T03:21:14.2Z,1,REGULAR,turnover,bad pass,[],1627826,,,1610612746,6,6,2022-02-26T03:21:20Z,490000,,,0,,I. Zubac bad pass TURNOVER (2 TO),"[1627826, 2772]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,2.0,Ariza,2772.0,,,,,,,,,,,
51,PT08M00.00S,2022-02-26T03:21:14.2Z,1,REGULAR,steal,,[],2772,,,1610612747,6,6,2022-02-26T03:21:16Z,500000,,,0,,T. Ariza STEAL (1 STL),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M49.00S,2022-02-26T03:21:29.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,6,6,2022-02-26T03:21:29Z,510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT07M49.00S,2022-02-26T03:21:34.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,6,6,2022-02-26T03:21:34Z,520000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M41.00S,2022-02-26T03:25:05.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,7.670827858081481,53.92156862745098,1610612747,6,6,2022-02-26T03:25:11Z,530000,-20.0,20.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,2.77,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M39.00S,2022-02-26T03:25:07.2Z,1,REGULAR,rebound,offensive,[],2730,,,1610612747,6,6,2022-02-26T03:25:11Z,540000,,,0,,D. Howard REBOUND (Off:2 Def:3),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,54.0,5.0,3.0,2.0,,,,,,,,,,,,,,
56,PT07M39.00S,2022-02-26T03:25:08.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",2730,5.568331143232584,49.01960784313726,1610612747,8,6,2022-02-26T03:25:15Z,550000,5.0,0.0,1,left,D. Howard putback Layup (4 PTS),[2730],1610612747.0,LAL,putback,,,Howard,D. Howard,,,,,0.49,Made,4.0,,,,,,,,,,,,,,,,,,
57,PT07M25.00S,2022-02-26T03:25:20.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629611,92.42772667542707,49.754901960784316,1610612746,8,8,2022-02-26T03:25:27Z,560000,-1.0,19.0,1,right,T. Mann alley-oop DUNK (2 PTS) (N. Batum 2 AST),"[1629611, 201587]",1610612746.0,LAC,alley-oop,,,Mann,T. Mann,,,,,1.87,Made,2.0,,,,,,,,,,N. Batum,201587.0,2.0,,,,,,
59,PT07M10.00S,2022-02-26T03:25:36.0Z,1,REGULAR,3pt,Jump Shot,[],1630559,26.067674113009204,83.57843137254902,1610612747,8,8,2022-02-26T03:25:41Z,580000,-168.0,193.0,1,left,MISS A. Reaves 25' step back 3PT,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
60,PT07M09.00S,2022-02-26T03:25:37.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,8,8,2022-02-26T03:25:41Z,590000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,
61,PT07M09.00S,2022-02-26T03:25:43.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,8,8,2022-02-26T03:25:43Z,600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M00.00S,2022-02-26T03:25:57.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,84.67477003942182,46.07843137254902,1610612746,8,10,2022-02-26T03:26:01Z,610000,-20.0,92.0,1,right,T. Mann 9' turnaround Jump Shot (4 PTS) (R. Jackson 1 AST),"[1629611, 202704]",1610612746.0,LAC,turnaround,,,Mann,T. Mann,,,,,9.37,Made,4.0,,,,,,,,,,R. Jackson,202704.0,1.0,,,,,,
64,PT06M44.00S,2022-02-26T03:26:13.6Z,1,REGULAR,2pt,Jump Shot,[],201566,23.833771353482263,52.450980392156865,1610612747,10,10,2022-02-26T03:26:17Z,630000,-12.0,172.0,1,left,R. Westbrook 17' pullup Jump Shot (4 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,17.19,Made,4.0,,,,,,,,,,,,,,,,,,
65,PT06M32.00S,2022-02-26T03:26:26.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,85.98883048620237,46.568627450980394,1610612746,10,12,2022-02-26T03:26:30Z,640000,-17.0,79.0,1,right,R. Jackson 8' pullup Jump Shot (2 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,8.1,Made,2.0,,,,,,,,,,,,,,,,,,
66,PT06M09.00S,2022-02-26T03:26:51.8Z,1,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612747,10,12,2022-02-26T03:27:18Z,650000,,,0,,I. Zubac shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1627826, 201566]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Westbrook,201566.0,
68,PT06M09.00S,2022-02-26T03:27:19.5Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,10,12,2022-02-26T03:27:45Z,670000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
69,PT06M09.00S,2022-02-26T03:27:19.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,10,12,2022-02-26T03:27:45Z,680000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,
70,PT06M09.00S,2022-02-26T03:27:20.3Z,1,REGULAR,substitution,out,[],2544,,,1610612747,10,12,2022-02-26T03:27:23Z,690000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M09.00S,2022-02-26T03:27:20.3Z,1,REGULAR,substitution,in,[],1628370,,,1610612747,10,12,2022-02-26T03:27:23Z,700000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M09.00S,2022-02-26T03:27:19.5Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,10,12,2022-02-26T03:27:45Z,710000,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Missed,,,,,,,,,,,,,,,,,,,
73,PT06M07.00S,2022-02-26T03:27:21.5Z,1,REGULAR,rebound,offensive,[],2730,,,1610612747,10,12,2022-02-26T03:27:45Z,720000,,,0,,D. Howard REBOUND (Off:3 Def:3),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,72.0,6.0,3.0,3.0,,,,,,,,,,,,,,
74,PT06M07.00S,2022-02-26T03:27:41.0Z,1,REGULAR,foul,personal,['2freethrow'],202694,,,1610612747,10,12,2022-02-26T03:27:46Z,730000,,,0,,M. Morris Sr. shooting personal FOUL (1 PF) (Howard 2 FT),"[202694, 2730]",1610612746.0,LAC,shooting,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Howard,2730.0,
76,PT06M07.00S,2022-02-26T03:28:06.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],2730,,,1610612747,11,12,2022-02-26T03:28:06Z,750000,,,0,,D. Howard Free Throw 1 of 2 (5 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
77,PT06M07.00S,2022-02-26T03:28:21.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],2730,,,1610612747,12,12,2022-02-26T03:28:21Z,760000,,,0,,D. Howard Free Throw 2 of 2 (6 PTS),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
78,PT05M57.00S,2022-02-26T03:28:32.7Z,1,REGULAR,2pt,Jump Shot,[],202704,79.68134034165571,70.09803921568627,1610612746,12,12,2022-02-26T03:28:40Z,770000,100.0,138.0,1,right,MISS R. Jackson 17' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,17.11,Missed,,,,,,,,,,,,,,,,,,,
79,PT05M55.00S,2022-02-26T03:28:34.7Z,1,REGULAR,rebound,defensive,[],2772,,,1610612747,12,12,2022-02-26T03:28:40Z,780000,,,0,,T. Ariza REBOUND (Off:0 Def:2),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,78.0,2.0,2.0,0.0,,,,,,,,,,,,,,
80,PT05M48.00S,2022-02-26T03:28:41.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",201566,6.750985545335084,50.245098039215684,1610612747,14,12,2022-02-26T03:28:54Z,790000,-1.0,11.0,1,left,R. Westbrook running Layup (6 PTS),[201566],1610612747.0,LAL,running,,,Westbrook,R. Westbrook,,,,,1.11,Made,6.0,,,,,,,,,,,,,,,,,,
81,PT05M26.00S,2022-02-26T03:29:03.6Z,1,REGULAR,2pt,Jump Shot,[],202694,94.00459921156373,21.07843137254902,1610612746,14,12,2022-02-26T03:29:06Z,800000,-145.0,4.0,1,right,MISS M. Morris Sr. 14' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,14.47,Missed,,,,,,,,,,,,,,,,,,,
82,PT05M24.00S,2022-02-26T03:29:05.6Z,1,REGULAR,rebound,defensive,[],2730,,,1610612747,14,12,2022-02-26T03:29:06Z,810000,,,0,,D. Howard REBOUND (Off:3 Def:4),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,81.0,7.0,4.0,3.0,,,,,,,,,,,,,,
83,PT05M18.00S,2022-02-26T03:29:11.3Z,1,REGULAR,3pt,Jump Shot,[],201566,24.885019710906704,87.25490196078431,1610612747,14,12,2022-02-26T03:29:18Z,820000,-186.0,181.0,1,left,MISS R. Westbrook 26' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,26.0,Missed,,,,,,,,,,,,,,,,,,,
84,PT05M15.00S,2022-02-26T03:29:17.2Z,1,REGULAR,rebound,offensive,[],2730,,,1610612747,14,12,2022-02-26T03:29:17Z,830000,,,0,,D. Howard REBOUND (Off:4 Def:4),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,83.0,8.0,4.0,4.0,,,,,,,,,,,,,,
85,PT05M15.00S,2022-02-26T03:29:17.2Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",2730,5.590000152587891,50.0,1610612747,14,12,2022-02-26T03:29:28Z,840000,0.0,0.0,1,left,MISS D. Howard tip Layup,[2730],1610612747.0,LAL,tip,,,Howard,D. Howard,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
