actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M49.00S,2022-01-03T02:42:26.2Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629675,,,1610612750,3,1,2022-01-03T02:42:26Z,170000,,,0,,N. Reid Free Throw 1 of 2 (1 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
18,PT10M49.00S,2022-01-03T02:42:55.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629675,,,1610612750,3,2,2022-01-03T02:42:55Z,180000,,,0,,N. Reid Free Throw 2 of 2 (2 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
19,PT10M34.00S,2022-01-03T02:42:56.5Z,1,REGULAR,3pt,Jump Shot,[],201566,70.08869908015768,73.0392156862745,1610612747,3,2,2022-01-03T02:43:00Z,190000,115.0,229.0,1,right,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,
20,PT10M32.00S,2022-01-03T02:42:58.5Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,3,2,2022-01-03T02:43:00Z,200000,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT10M24.00S,2022-01-03T02:43:05.9Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,3,2,2022-01-03T02:43:11Z,210000,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 1628370]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,1.0,Monk,1628370.0,,,,,,,
22,PT10M24.00S,2022-01-03T02:43:05.9Z,1,REGULAR,steal,,[],1628370,,,1610612747,3,2,2022-01-03T02:43:07Z,220000,,,0,,M. Monk STEAL (1 STL),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
23,PT10M21.00S,2022-01-03T02:43:09.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628370,93.87319316688567,50.73529411764706,1610612747,5,2,2022-01-03T02:43:16Z,230000,4.0,5.0,1,right,M. Monk running DUNK (2 PTS),[1628370],1610612747.0,LAL,running,,,Monk,M. Monk,,,,,0.63,Made,,,,,2.0,,,,,,,,,,,,,
24,PT10M03.00S,2022-01-03T02:43:26.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201976,6.093955321944804,47.30392156862745,1610612750,5,4,2022-01-03T02:43:31Z,240000,13.0,5.0,1,left,P. Beverley driving Layup (2 PTS),[201976],1610612750.0,MIN,driving,,,Beverley,P. Beverley,,,,,1.43,Made,,,,,2.0,,,,,,,,,,,,,
25,PT09M48.00S,2022-01-03T02:43:42.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.87319316688567,52.94117647058824,1610612747,7,4,2022-01-03T02:43:46Z,250000,15.0,5.0,1,right,R. Westbrook driving Layup (2 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,1.56,Made,,,,,2.0,,,,,,,,,,,,,
26,PT09M34.00S,2022-01-03T02:43:56.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,8.065045992115643,62.254901960784316,1610612750,7,4,2022-01-03T02:44:01Z,260000,-61.0,23.0,1,left,MISS P. Beverley 6' driving floating bank Shot,[201976],1610612750.0,MIN,driving floating bank,,,Beverley,P. Beverley,,,,,6.56,Missed,,,,,,,,,,,,,,,,,,
27,PT09M30.00S,2022-01-03T02:44:00.3Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,7,4,2022-01-03T02:44:01Z,270000,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,
28,PT09M30.00S,2022-01-03T02:44:00.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629675,5.590000152587891,50.0,1610612750,7,6,2022-01-03T02:44:03Z,280000,0.0,0.0,1,left,N. Reid putback Layup (4 PTS),[1629675],1610612750.0,MIN,putback,,,Reid,N. Reid,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,
29,PT09M24.00S,2022-01-03T02:44:08.8Z,1,REGULAR,foul,personal,[],201976,,,1610612747,7,6,2022-01-03T02:44:15Z,290000,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 201566]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Westbrook,201566.0,,
31,PT09M15.00S,2022-01-03T02:44:33.1Z,1,REGULAR,3pt,Jump Shot,[],1626169,85.5946123521682,96.32352941176471,1610612747,7,6,2022-01-03T02:44:37Z,310000,232.0,83.0,1,right,MISS S. Johnson 24' 3PT,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,24.6,Missed,,,,,,,,,,,,,,,,,,
32,PT09M12.00S,2022-01-03T02:44:36.1Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,7,6,2022-01-03T02:44:37Z,320000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M03.00S,2022-01-03T02:44:45.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,8.196452036793687,65.68627450980392,1610612750,7,8,2022-01-03T02:44:50Z,330000,-78.0,25.0,1,left,N. Reid 8' turnaround Hook (6 PTS),[1629675],1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,8.21,Made,,,,,6.0,,,,,,,,,,,,,
34,PT08M47.00S,2022-01-03T02:45:03.5Z,1,REGULAR,turnover,out-of-bounds,[],1628370,,,1610612747,7,8,2022-01-03T02:45:12Z,340000,,,0,,M. Monk lost ball out-of-bounds TURNOVER (1 TO),[1628370],1610612747.0,LAL,lost ball,,,Monk,M. Monk,,,,,,,,,,,,,,,1.0,,,202027.0,,,,,,
35,PT08M37.00S,2022-01-03T02:45:20.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201976,10.036136662286467,64.2156862745098,1610612750,7,10,2022-01-03T02:45:23Z,350000,-71.0,42.0,1,left,P. Beverley 8' driving floating Jump Shot (4 PTS),[201976],1610612750.0,MIN,driving floating,,,Beverley,P. Beverley,,,,,8.25,Made,,,,,4.0,,,,,,,,,,,,,
36,PT08M23.00S,2022-01-03T02:45:32.8Z,1,REGULAR,3pt,Jump Shot,[],201566,69.30026281208936,71.81372549019608,1610612747,7,10,2022-01-03T02:45:38Z,360000,109.0,236.0,1,right,MISS R. Westbrook 26' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,
37,PT08M20.00S,2022-01-03T02:45:35.8Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,7,10,2022-01-03T02:45:38Z,370000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
38,PT08M08.00S,2022-01-03T02:45:48.3Z,1,REGULAR,3pt,Jump Shot,[],201976,28.695795006570307,77.20588235294117,1610612750,7,10,2022-01-03T02:45:54Z,380000,-136.0,217.0,1,left,MISS P. Beverley 25' 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
39,PT08M05.00S,2022-01-03T02:45:51.3Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,7,10,2022-01-03T02:45:54Z,390000,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT07M59.00S,2022-01-03T02:45:57.0Z,1,REGULAR,3pt,Jump Shot,[],1628370,75.607752956636,88.23529411764706,1610612747,10,10,2022-01-03T02:46:01Z,400000,191.0,177.0,1,right,M. Monk 26' 3PT  (5 PTS) (A. Bradley 1 AST),"[1628370, 202340]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,26.04,Made,,,,,5.0,A. Bradley,202340.0,1.0,,,,,,,,,,
42,PT07M48.00S,2022-01-03T02:46:09.1Z,1,REGULAR,3pt,Jump Shot,[],1629675,32.637976346911955,70.83333333333333,1610612750,10,10,2022-01-03T02:46:13Z,420000,-104.0,254.0,1,left,MISS N. Reid 27' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,27.48,Missed,,,,,,,,,,,,,,,,,,
43,PT07M43.00S,2022-01-03T02:46:14.1Z,1,REGULAR,rebound,defensive,[],202340,,,1610612747,10,10,2022-01-03T02:46:13Z,430000,,,0,,A. Bradley REBOUND (Off:0 Def:1),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,42.0,1.0,1.0,0.0,,,,,,,,,,,,,,
44,PT07M40.00S,2022-01-03T02:46:19.7Z,1,REGULAR,foul,personal,[],1630162,,,1610612747,10,10,2022-01-03T02:46:32Z,440000,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 2544]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,James,2544.0,,
46,PT07M30.00S,2022-01-03T02:46:45.9Z,1,REGULAR,3pt,Jump Shot,[],2544,68.11760840998686,69.6078431372549,1610612747,10,10,2022-01-03T02:46:52Z,460000,98.0,247.0,1,right,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,26.59,Missed,,,,,,,,,,,,,,,,,,
47,PT07M25.00S,2022-01-03T02:46:50.9Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,10,10,2022-01-03T02:46:52Z,470000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,46.0,3.0,3.0,0.0,,,,,,,,,,,,,,
48,PT07M14.00S,2022-01-03T02:47:01.3Z,1,REGULAR,3pt,Jump Shot,[],1627736,27.513140604467807,81.37254901960785,1610612750,10,10,2022-01-03T02:47:06Z,480000,-157.0,206.0,1,left,MISS M. Beasley 25' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,25.9,Missed,,,,,,,,,,,,,,,,,,
49,PT07M11.00S,2022-01-03T02:47:04.3Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,10,10,2022-01-03T02:47:06Z,490000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,
50,PT07M06.00S,2022-01-03T02:47:10.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,92.95335085413929,53.92156862745098,1610612747,12,10,2022-01-03T02:47:15Z,500000,20.0,14.0,1,right,L. James running Layup (5 PTS) (R. Westbrook 1 AST),"[2544, 201566]",1610612747.0,LAL,running,,,James,L. James,,,,,2.39,Made,,,,,5.0,R. Westbrook,201566.0,1.0,,,,,,,,,,
52,PT06M50.00S,2022-01-03T02:47:25.3Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,12,10,2022-01-03T02:47:35Z,520000,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 202340]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,2.0,Bradley,202340.0,,,,,,,
53,PT06M50.00S,2022-01-03T02:47:25.3Z,1,REGULAR,steal,,[],202340,,,1610612747,12,10,2022-01-03T02:47:27Z,530000,,,0,,A. Bradley STEAL (1 STL),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
54,PT06M45.00S,2022-01-03T02:47:30.5Z,1,REGULAR,turnover,lost ball,[],201566,,,1610612747,12,10,2022-01-03T02:47:38Z,540000,,,0,,R. Westbrook lost ball TURNOVER (2 TO),"[201566, 1627736]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,2.0,Beasley,1627736.0,,,,,,,
55,PT06M45.00S,2022-01-03T02:47:30.5Z,1,REGULAR,steal,,[],1627736,,,1610612750,12,10,2022-01-03T02:47:32Z,550000,,,0,,M. Beasley STEAL (1 STL),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M41.00S,2022-01-03T02:47:37.3Z,1,REGULAR,foul,personal,[],202340,,,1610612750,12,10,2022-01-03T02:47:42Z,560000,,,0,,A. Bradley personal FOUL (1 PF),"[202340, 1629675]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Reid,1629675.0,,
58,PT06M41.00S,2022-01-03T02:47:50.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,12,10,2022-01-03T02:47:50Z,580000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M27.00S,2022-01-03T02:50:55.9Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,12,10,2022-01-03T02:51:55Z,590000,,,0,,A. Edwards bad pass TURNOVER (3 TO),"[1630162, 201566]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,3.0,Westbrook,201566.0,,,,,,,
60,PT06M27.00S,2022-01-03T02:50:55.9Z,1,REGULAR,steal,,[],201566,,,1610612747,12,10,2022-01-03T02:50:57Z,600000,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M23.00S,2022-01-03T02:50:59.3Z,1,REGULAR,turnover,lost ball,[],201566,,,1610612747,12,10,2022-01-03T02:51:04Z,610000,,,0,,R. Westbrook lost ball TURNOVER (3 TO),"[201566, 201976]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,3.0,Beverley,201976.0,,,,,,,
62,PT06M23.00S,2022-01-03T02:50:59.3Z,1,REGULAR,steal,,[],201976,,,1610612750,12,10,2022-01-03T02:51:01Z,620000,,,0,,P. Beverley STEAL (1 STL),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M19.00S,2022-01-03T02:51:03.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627736,6.225361366622863,48.774509803921575,1610612750,12,12,2022-01-03T02:51:07Z,630000,6.0,6.0,1,left,M. Beasley running Layup (2 PTS) (P. Beverley 1 AST),"[1627736, 201976]",1610612750.0,MIN,running,,,Beasley,M. Beasley,,,,,0.86,Made,,,,,2.0,P. Beverley,201976.0,1.0,,,,,,,,,,
65,PT06M06.00S,2022-01-03T02:51:16.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.95335085413929,50.73529411764706,1610612747,14,12,2022-01-03T02:51:25Z,650000,4.0,14.0,1,right,R. Westbrook finger roll Layup (4 PTS),[201566],1610612747.0,LAL,finger roll,,,Westbrook,R. Westbrook,,,,,1.42,Made,,,,,4.0,,,,,,,,,,,,,
66,PT05M43.00S,2022-01-03T02:51:40.9Z,1,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,14,12,2022-01-03T02:51:47Z,660000,,,0,,N. Reid lost ball out-of-bounds TURNOVER (1 TO),[1629675],1610612750.0,MIN,lost ball,,,Reid,N. Reid,,,,,,,,,,,,,,,1.0,,,1628168.0,,,,,,
67,PT05M43.00S,2022-01-03T02:51:44.1Z,1,REGULAR,substitution,out,[],201566,,,1610612747,14,12,2022-01-03T02:52:01Z,670000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
68,PT05M43.00S,2022-01-03T02:51:44.1Z,1,REGULAR,substitution,out,[],1629020,,,1610612747,14,12,2022-01-03T02:52:01Z,680000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M43.00S,2022-01-03T02:51:44.1Z,1,REGULAR,substitution,out,[],201976,,,1610612747,14,12,2022-01-03T02:52:01Z,690000,,,0,,SUB out: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M43.00S,2022-01-03T02:51:44.1Z,1,REGULAR,substitution,in,[],1629659,,,1610612747,14,12,2022-01-03T02:52:01Z,700000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M43.00S,2022-01-03T02:51:44.1Z,1,REGULAR,substitution,in,[],1629162,,,1610612747,14,12,2022-01-03T02:52:01Z,710000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M43.00S,2022-01-03T02:51:44.1Z,1,REGULAR,substitution,in,[],1630183,,,1610612747,14,12,2022-01-03T02:52:01Z,720000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M30.00S,2022-01-03T02:52:15.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628370,93.34756898817345,47.05882352941176,1610612747,16,12,2022-01-03T02:52:18Z,730000,-15.0,10.0,1,right,M. Monk cutting Layup (7 PTS) (L. James 1 AST),"[1628370, 2544]",1610612747.0,LAL,cutting,,,Monk,M. Monk,,,,,1.78,Made,,,,,7.0,L. James,2544.0,1.0,,,,,,,,,,
75,PT05M25.00S,2022-01-03T02:52:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.356767411300922,53.67647058823529,1610612750,16,14,2022-01-03T02:52:29Z,750000,-18.0,7.0,1,left,A. Edwards driving reverse Layup (2 PTS) (J. McLaughlin 1 AST),"[1630162, 1629162]",1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,1.98,Made,,,,,2.0,J. McLaughlin,1629162.0,1.0,,,,,,,,,,
76,PT05M12.00S,2022-01-03T02:52:34.0Z,1,REGULAR,3pt,Jump Shot,[],202340,69.4316688567674,37.00980392156863,1610612747,19,14,2022-01-03T02:52:38Z,760000,-65.0,235.0,1,right,A. Bradley 24' 3PT  (3 PTS) (S. Johnson 2 AST),"[202340, 1626169]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,24.36,Made,,,,,3.0,S. Johnson,1626169.0,2.0,,,,,,,,,,
79,PT04M47.00S,2022-01-03T02:52:58.9Z,1,REGULAR,3pt,Jump Shot,[],1630183,8.459264126149804,95.58823529411765,1610612750,19,17,2022-01-03T02:53:03Z,780000,-228.0,27.0,1,left,J. McDaniels 3PT  (3 PTS) (J. McLaughlin 2 AST),"[1630183, 1629162]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,22.95,Made,,,,,3.0,J. McLaughlin,1629162.0,2.0,,,,,,,,,,
81,PT04M33.00S,2022-01-03T02:53:15.0Z,1,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612747,19,17,2022-01-03T02:53:41Z,800000,,,0,,J. McDaniels shooting personal FOUL (1 PF) (James 2 FT),"[1630183, 2544]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,James,2544.0,,
83,PT04M33.00S,2022-01-03T02:53:41.6Z,1,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,20,17,2022-01-03T02:53:41Z,820000,,,0,,L. James Free Throw 1 of 2 (6 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
84,PT04M33.00S,2022-01-03T02:53:43.5Z,1,REGULAR,substitution,out,[],1628370,,,1610612747,20,17,2022-01-03T02:53:50Z,830000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M33.00S,2022-01-03T02:53:43.5Z,1,REGULAR,substitution,out,[],202340,,,1610612747,20,17,2022-01-03T02:53:50Z,840000,,,0,,SUB out: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M33.00S,2022-01-03T02:53:43.5Z,1,REGULAR,substitution,out,[],1627736,,,1610612747,20,17,2022-01-03T02:53:50Z,850000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M33.00S,2022-01-03T02:53:43.5Z,1,REGULAR,substitution,in,[],2546,,,1610612747,20,17,2022-01-03T02:53:50Z,860000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M33.00S,2022-01-03T02:53:43.5Z,1,REGULAR,substitution,in,[],1630559,,,1610612747,20,17,2022-01-03T02:53:50Z,870000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M33.00S,2022-01-03T02:53:43.5Z,1,REGULAR,substitution,in,[],1629669,,,1610612747,20,17,2022-01-03T02:53:50Z,880000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M33.00S,2022-01-03T02:54:07.3Z,1,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,21,17,2022-01-03T02:54:07Z,890000,,,0,,L. James Free Throw 2 of 2 (7 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
