actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
18,PT10M46.00S,2022-02-28T03:12:49.7Z,1,REGULAR,2pt,Jump Shot,[],1627742,78.76149802890933,32.59803921568627,1610612740,2,3,2022-02-28T03:12:54Z,180000,-87.0,147.0,1,right,MISS B. Ingram 17' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,17.09,Missed,,,,,,,,,,,,,,,,,,,
19,PT10M43.00S,2022-02-28T03:12:52.7Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,2,3,2022-02-28T03:12:54Z,190000,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,18.0,1.0,1.0,0.0,,,,,,
20,PT10M37.00S,2022-02-28T03:12:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,5.699737187910642,51.22549019607843,1610612747,4,3,2022-02-28T03:13:02Z,200000,-6.0,1.0,1,left,L. James driving Layup (2 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,0.62,Made,2.0,,,,,,,,,,,,,,,,,,
21,PT10M18.00S,2022-02-28T03:13:18.2Z,1,REGULAR,turnover,lost ball,[],202685,,,1610612740,4,3,2022-02-28T03:13:21Z,210000,,,0,,J. Valanciunas lost ball TURNOVER (1 TO),"[202685, 2544]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,1.0,James,2544.0,,,
22,PT10M18.00S,2022-02-28T03:13:18.2Z,1,REGULAR,steal,,[],2544,,,1610612747,4,3,2022-02-28T03:13:19Z,220000,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
23,PT10M07.00S,2022-02-28T03:13:30.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",2772,6.750985545335084,46.568627450980394,1610612747,6,3,2022-02-28T03:13:34Z,230000,17.0,11.0,1,left,T. Ariza Layup (2 PTS) (L. James 2 AST),"[2772, 2544]",1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,2.04,Made,2.0,L. James,2544.0,2.0,,,,,,,,,,,,,,,
25,PT10M07.00S,2022-02-28T03:13:32.9Z,1,REGULAR,foul,personal,['1freethrow'],1627742,,,1610612747,6,3,2022-02-28T03:13:37Z,250000,,,0,,B. Ingram shooting personal FOUL (1 PF) (Ariza 1 FT),"[1627742, 2772]",1610612740.0,NOP,shooting,,,Ingram,B. Ingram,,,,,,,,,,,101284.0,1.0,0.0,Ariza,2772.0,,,,,,,,,,
27,PT10M07.00S,2022-02-28T03:13:53.3Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],2772,,,1610612747,7,3,2022-02-28T03:13:53Z,270000,,,0,,T. Ariza Free Throw 1 of 1 (3 PTS),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
28,PT09M55.00S,2022-02-28T03:14:07.5Z,1,REGULAR,3pt,Jump Shot,[],1630529,90.98226018396846,95.34313725490196,1610612740,7,3,2022-02-28T03:14:13Z,280000,227.0,32.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,22.9,Missed,,,,,,,,,,,,,,,,,,,
29,PT09M52.00S,2022-02-28T03:14:10.5Z,1,REGULAR,rebound,defensive,[],2730,,,1610612747,7,3,2022-02-28T03:14:13Z,290000,,,0,,D. Howard REBOUND (Off:0 Def:2),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,28.0,2.0,2.0,0.0,,,,,,
30,PT09M45.00S,2022-02-28T03:14:17.6Z,1,REGULAR,3pt,Jump Shot,[],2544,26.856110381077528,21.568627450980387,1610612747,7,3,2022-02-28T03:15:16Z,300000,142.0,200.0,1,left,MISS L. James 24' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,24.53,Missed,,,,,,,,,,,,,,,,,,,
31,PT09M42.00S,2022-02-28T03:14:20.6Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,7,3,2022-02-28T03:14:22Z,310000,,,0,,B. Ingram REBOUND (Off:0 Def:1),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,30.0,1.0,1.0,0.0,,,,,,
32,PT09M39.00S,2022-02-28T03:14:27.0Z,1,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,7,3,2022-02-28T03:14:32Z,320000,,,0,,B. Ingram bad pass out-of-bounds TURNOVER (1 TO),[1627742],1610612740.0,NOP,bad pass,,,Ingram,B. Ingram,,,,,,,,,,,1627961.0,,,,,,,,,1.0,,,,,
33,PT09M24.00S,2022-02-28T03:14:43.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201566,23.702365308804204,70.09803921568627,1610612747,7,3,2022-02-28T03:14:48Z,330000,-100.0,170.0,1,left,MISS R. Westbrook 19' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,19.77,Missed,,,,,,,,,,,,,,,,,,,
34,PT09M21.00S,2022-02-28T03:14:46.6Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,7,3,2022-02-28T03:14:48Z,340000,,,0,,H. Jones REBOUND (Off:0 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,
35,PT09M17.00S,2022-02-28T03:14:50.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630529,92.42772667542707,52.450980392156865,1610612740,7,5,2022-02-28T03:14:59Z,350000,12.0,19.0,1,right,H. Jones running reverse Layup (2 PTS),[1630529],1610612740.0,NOP,running reverse,,,Jones,H. Jones,,,,,2.24,Made,2.0,,,,,,,,,,,,,,,,,,
36,PT08M56.00S,2022-02-28T03:15:11.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.8823915900131425,45.09803921568627,1610612747,9,5,2022-02-28T03:15:15Z,360000,25.0,12.0,1,left,L. James driving Layup (4 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,2.74,Made,4.0,,,,,,,,,,,,,,,,,,
37,PT08M49.00S,2022-02-28T03:15:21.4Z,1,REGULAR,foul,offensive,[],202685,,,1610612740,9,5,2022-02-28T03:15:29Z,370000,,,0,,J. Valanciunas offensive FOUL (1 PF),"[202685, 2772]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,101284.0,1.0,0.0,Ariza,2772.0,,,,,,,,,,
39,PT08M49.00S,2022-02-28T03:15:21.4Z,1,REGULAR,turnover,offensive foul,[],202685,,,1610612740,9,5,2022-02-28T03:15:21Z,390000,,,0,,J. Valanciunas offensive foul TURNOVER (2 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,101284.0,,,,,,,,,2.0,,,,,
40,PT08M40.00S,2022-02-28T03:15:48.9Z,1,REGULAR,foul,offensive,[],2730,,,1610612747,9,5,2022-02-28T03:15:56Z,400000,,,0,,D. Howard offensive FOUL (1 PF),"[2730, 1629637]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,101284.0,1.0,0.0,Hayes,1629637.0,,,,,,,,,,
42,PT08M40.00S,2022-02-28T03:15:48.9Z,1,REGULAR,turnover,offensive foul,[],2730,,,1610612747,9,5,2022-02-28T03:15:48Z,420000,,,0,,D. Howard offensive foul TURNOVER (1 TO),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,101284.0,,,,,,,,,1.0,,,,,
43,PT08M26.00S,2022-02-28T03:16:20.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203468,90.32522996057818,74.75490196078431,1610612740,9,5,2022-02-28T03:16:25Z,430000,124.0,38.0,1,right,MISS C. McCollum 12' fadeaway Shot,[203468],1610612740.0,NOP,fadeaway,,,McCollum,C. McCollum,,,,,12.96,Missed,,,,,,,,,,,,,,,,,,,
44,PT08M23.00S,2022-02-28T03:16:23.9Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,9,5,2022-02-28T03:16:25Z,440000,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,,
45,PT08M18.00S,2022-02-28T03:16:28.9Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612747,9,5,2022-02-28T03:16:32Z,450000,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 202685]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,1.0,Valanciunas,202685.0,,,
46,PT08M18.00S,2022-02-28T03:16:28.9Z,1,REGULAR,steal,,[],202685,,,1610612740,9,5,2022-02-28T03:16:30Z,460000,,,0,,J. Valanciunas STEAL (1 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M14.00S,2022-02-28T03:16:34.5Z,1,REGULAR,turnover,out-of-bounds,[],1627742,,,1610612740,9,5,2022-02-28T03:16:39Z,470000,,,0,,B. Ingram lost ball out-of-bounds TURNOVER (2 TO),[1627742],1610612740.0,NOP,lost ball,,,Ingram,B. Ingram,,,,,,,,,,,101284.0,,,,,,,,,2.0,,,,,
48,PT07M54.00S,2022-02-28T03:17:04.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,32.24375821287779,73.77450980392157,1610612747,9,5,2022-02-28T03:17:10Z,480000,-119.0,251.0,1,left,MISS A. Reaves 27' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,27.74,Missed,,,,,,,,,,,,,,,,,,,
49,PT07M51.00S,2022-02-28T03:17:07.7Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,9,5,2022-02-28T03:17:10Z,490000,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,,
50,PT07M37.00S,2022-02-28T03:17:22.0Z,1,REGULAR,2pt,Jump Shot,[],202685,91.19579500657031,25.467218137254903,1610612740,9,7,2022-02-28T03:17:29Z,500000,-123.0,30.0,1,right,J. Valanciunas 12' Jump Shot (2 PTS) (C. McCollum 1 AST),"[202685, 203468]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,12.64,Made,2.0,C. McCollum,203468.0,1.0,,,,,,,,,,,,,,,
52,PT07M14.00S,2022-02-28T03:17:44.4Z,1,REGULAR,3pt,Jump Shot,[],2772,9.641918528252305,96.07843137254902,1610612747,9,7,2022-02-28T03:17:49Z,520000,-230.0,38.0,1,left,MISS T. Ariza 3PT,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,,
53,PT07M11.00S,2022-02-28T03:17:47.4Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,9,7,2022-02-28T03:17:49Z,530000,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,52.0,2.0,2.0,0.0,,,,,,
54,PT07M06.00S,2022-02-28T03:17:55.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,9,7,2022-02-28T03:17:55Z,540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M02.00S,2022-02-28T03:18:16.5Z,1,REGULAR,3pt,Jump Shot,[],203468,95.05584756898817,4.656862745098039,1610612740,9,10,2022-02-28T03:18:27Z,550000,-227.0,-6.0,1,right,C. McCollum 3PT  (3 PTS) (H. Jones 1 AST),"[203468, 1630529]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,22.68,Made,3.0,H. Jones,1630529.0,1.0,,,,,,,,,,,,,,,
57,PT07M02.00S,2022-02-28T03:18:21.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,9,10,2022-02-28T03:18:21Z,570000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M40.00S,2022-02-28T03:22:04.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2730,19.365965834428394,48.529411764705884,1610612747,9,10,2022-02-28T03:22:11Z,580000,7.0,130.0,1,left,MISS D. Howard 12' driving floating Shot,[2730],1610612747.0,LAL,driving floating,,,Howard,D. Howard,,,,,12.97,Missed,,,,,,,,,,,,,,,,,,,
59,PT06M36.00S,2022-02-28T03:22:08.1Z,1,REGULAR,rebound,defensive,[],202685,,,1610612740,9,10,2022-02-28T03:23:02Z,590000,,,0,,J. Valanciunas REBOUND (Off:0 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,
60,PT06M26.00S,2022-02-28T03:22:18.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,91.90210249671485,54.90196078431372,1610612740,9,10,2022-02-28T03:22:24Z,600000,25.0,24.0,1,right,MISS H. Jones Layup - blocked,"[1630529, 2730]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,3.4,Missed,,,,,,,,,,,,,,,,,Howard,2730.0,
61,PT06M26.00S,2022-02-28T03:22:18.4Z,1,REGULAR,block,,[],2730,,,1610612740,9,10,2022-02-28T03:29:02Z,610000,,,0,,D. Howard BLOCK (1 BLK),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M22.00S,2022-02-28T03:22:22.4Z,1,REGULAR,rebound,defensive,[],2730,,,1610612747,9,10,2022-02-28T03:22:24Z,620000,,,0,,D. Howard REBOUND (Off:0 Def:3),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,60.0,3.0,3.0,0.0,,,,,,
63,PT06M21.00S,2022-02-28T03:22:23.1Z,1,REGULAR,turnover,bad pass,[],2730,,,1610612747,9,10,2022-02-28T03:22:27Z,630000,,,0,,D. Howard bad pass TURNOVER (2 TO),"[2730, 203468]",1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,2.0,McCollum,203468.0,,,
64,PT06M21.00S,2022-02-28T03:22:23.1Z,1,REGULAR,steal,,[],203468,,,1610612740,9,10,2022-02-28T03:22:24Z,640000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M19.00S,2022-02-28T03:22:25.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203468,65.09526938239159,48.529411764705884,1610612740,9,10,2022-02-28T03:28:00Z,650000,-7.0,276.0,1,right,MISS C. McCollum 27' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,27.57,Missed,,,,,,,,,,,,,,,,,,,
66,PT06M17.00S,2022-02-28T03:22:27.2Z,1,REGULAR,rebound,offensive,[],1630529,,,1610612740,9,10,2022-02-28T03:22:27Z,660000,,,0,,H. Jones REBOUND (Off:1 Def:1),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,65.0,2.0,1.0,1.0,,,,,,
67,PT06M15.00S,2022-02-28T03:22:29.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203468,66.27792378449408,46.07843137254902,1610612740,9,10,2022-02-28T03:22:32Z,670000,-20.0,264.0,1,right,MISS C. McCollum 26' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,26.52,Missed,,,,,,,,,,,,,,,,,,,
68,PT06M13.00S,2022-02-28T03:22:30.8Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,9,10,2022-02-28T03:22:30Z,680000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,67.0,2.0,2.0,0.0,,,,,,
70,PT06M11.00S,2022-02-28T03:22:33.0Z,1,REGULAR,turnover,bad pass,[],2544,,,1610612747,9,10,2022-02-28T03:22:38Z,700000,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 203468]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,1.0,McCollum,203468.0,,,
71,PT06M11.00S,2022-02-28T03:22:33.0Z,1,REGULAR,steal,,[],203468,,,1610612740,9,10,2022-02-28T03:22:35Z,710000,,,0,,C. McCollum STEAL (2 STL),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M07.00S,2022-02-28T03:22:37.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630529,93.34756898817345,50.0,1610612740,9,12,2022-02-28T03:22:45Z,720000,0.0,10.0,1,right,H. Jones running Layup (4 PTS) (C. McCollum 2 AST),"[1630529, 203468]",1610612740.0,NOP,running,,,Jones,H. Jones,,,,,1.0,Made,4.0,C. McCollum,203468.0,2.0,,,,,,,,,,,,,,,
75,PT05M45.00S,2022-02-28T03:23:06.3Z,1,REGULAR,violation,kicked ball,[],1627742,,,1610612747,9,12,2022-02-28T03:23:19Z,750000,,,0,,B. Ingram kicked ball VIOLATION,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,101284.0,,,,,,,,,,,,,,
76,PT05M45.00S,2022-02-28T03:23:08.4Z,1,REGULAR,substitution,out,[],2544,,,1610612747,9,12,2022-02-28T03:23:16Z,760000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M45.00S,2022-02-28T03:23:08.4Z,1,REGULAR,substitution,out,[],2772,,,1610612747,9,12,2022-02-28T03:23:16Z,770000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M45.00S,2022-02-28T03:23:08.4Z,1,REGULAR,substitution,out,[],1629637,,,1610612747,9,12,2022-02-28T03:23:16Z,780000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M45.00S,2022-02-28T03:23:08.4Z,1,REGULAR,substitution,in,[],1628370,,,1610612747,9,12,2022-02-28T03:23:16Z,790000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M45.00S,2022-02-28T03:23:08.4Z,1,REGULAR,substitution,in,[],2546,,,1610612747,9,12,2022-02-28T03:23:16Z,800000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M45.00S,2022-02-28T03:23:08.4Z,1,REGULAR,substitution,in,[],203503,,,1610612747,9,12,2022-02-28T03:23:16Z,810000,,,0,,SUB in: T. Snell,[203503],1610612740.0,NOP,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M33.00S,2022-02-28T03:23:35.7Z,1,REGULAR,foul,personal,['2freethrow'],203468,,,1610612747,9,12,2022-02-28T03:23:45Z,820000,,,0,,C. McCollum shooting personal FOUL (1 PF) (Westbrook 2 FT),"[203468, 201566]",1610612740.0,NOP,shooting,,,McCollum,C. McCollum,,,,,,,,,,,1627961.0,1.0,0.0,Westbrook,201566.0,,,,,,,,,,
84,PT05M33.00S,2022-02-28T03:24:07.9Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,10,12,2022-02-28T03:24:07Z,840000,,,0,,R. Westbrook Free Throw 1 of 2 (3 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
85,PT05M33.00S,2022-02-28T03:24:24.0Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,11,12,2022-02-28T03:24:24Z,850000,,,0,,R. Westbrook Free Throw 2 of 2 (4 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
86,PT05M21.00S,2022-02-28T03:24:41.4Z,1,REGULAR,foul,personal,[],2546,,,1610612740,11,12,2022-02-28T03:24:51Z,860000,,,0,,C. Anthony personal FOUL (1 PF),"[2546, 1627742]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,101284.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,,
88,PT05M10.00S,2022-02-28T03:25:07.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,83.22930354796321,40.19607843137255,1610612740,11,12,2022-02-28T03:25:12Z,880000,-49.0,105.0,1,right,MISS B. Ingram 11' turnaround Shot,[1627742],1610612740.0,NOP,turnaround,,,Ingram,B. Ingram,,,,,11.6,Missed,,,,,,,,,,,,,,,,,,,
89,PT05M07.00S,2022-02-28T03:25:10.2Z,1,REGULAR,rebound,defensive,[],2546,,,1610612747,11,12,2022-02-28T03:25:12Z,890000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,
90,PT04M52.00S,2022-02-28T03:25:25.4Z,1,REGULAR,2pt,Jump Shot,[],201566,17.65768725361366,73.0392156862745,1610612747,13,12,2022-02-28T03:31:02Z,900000,-115.0,113.0,1,left,R. Westbrook 16' fadeaway bank Jump Shot (6 PTS) (C. Anthony 1 AST),"[201566, 2546]",1610612747.0,LAL,fadeaway bank,,,Westbrook,R. Westbrook,,,,,16.17,Made,6.0,C. Anthony,2546.0,1.0,,,,,,,,,,,,,,,
92,PT04M42.00S,2022-02-28T03:25:35.0Z,1,REGULAR,2pt,Jump Shot,[],1627742,82.30946123521682,74.26470588235294,1610612740,13,12,2022-02-28T03:31:22Z,920000,121.0,114.0,1,right,MISS B. Ingram 16' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,16.63,Missed,,,,,,,,,,,,,,,,,,,
