actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
16,PT11M17.00S,2021-11-13T03:42:08.6Z,1,REGULAR,3pt,Jump Shot,[],203145,67.06636005256242,63.72549019607843,1610612747,0,1,2021-11-13T03:42:13Z,160000,69.0,257.0,1,right,MISS K. Bazemore 26' 3PT,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,26.61,Missed,,,,,,,,,,,,,,,,
17,PT11M13.00S,2021-11-13T03:42:12.6Z,1,REGULAR,rebound,defensive,[],1626157,,,1610612750,0,1,2021-11-13T03:42:13Z,170000,,,0,,K. Towns REBOUND (Off:1 Def:1),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,16.0,2.0,1.0,1.0,,,,,,,,,,,,
18,PT11M12.00S,2021-11-13T03:42:14.5Z,1,REGULAR,turnover,out-of-bounds,[],201976,,,1610612750,0,1,2021-11-13T03:42:19Z,180000,,,0,,P. Beverley bad pass out-of-bounds TURNOVER (1 TO),[201976],1610612750.0,MIN,bad pass,,,Beverley,P. Beverley,,,,,1.0,,,,,,,,,200832.0,,,,,,,,,,,
19,PT10M59.00S,2021-11-13T03:42:34.2Z,1,REGULAR,foul,personal,[],1626157,,,1610612747,0,1,2021-11-13T03:42:41Z,190000,,,0,,K. Towns personal FOUL (1 PF),"[1626157, 203076]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,1204.0,1.0,0.0,Davis,203076.0,,,,,,,
21,PT10M56.00S,2021-11-13T03:42:54.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201961,68.38042049934297,32.1078431372549,1610612747,0,1,2021-11-13T03:42:59Z,210000,-89.0,245.0,1,right,MISS W. Ellington 26' 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,26.06,Missed,,,,,,,,,,,,,,,,
22,PT10M53.00S,2021-11-13T03:42:57.9Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612750,0,1,2021-11-13T03:42:59Z,220000,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,
23,PT10M40.00S,2021-11-13T03:43:12.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,4.648488830486201,49.50980392156863,1610612750,0,3,2021-11-13T03:43:15Z,230000,2.0,-9.0,1,left,K. Towns cutting DUNK (2 PTS) (D. Russell 1 AST),"[1626157, 1626156]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,,,,0.91,Made,,,,,,,,,,2.0,D. Russell,1626156.0,1.0,,,
25,PT10M26.00S,2021-11-13T03:43:27.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,0,3,2021-11-13T03:43:27Z,250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PT10M19.00S,2021-11-13T03:43:45.2Z,1,REGULAR,foul,personal,[],1629020,,,1610612747,0,3,2021-11-13T03:43:51Z,260000,,,0,,J. Vanderbilt personal FOUL (1 PF),"[1629020, 203076]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,202035.0,1.0,0.0,Davis,203076.0,,,,,,,
28,PT10M10.00S,2021-11-13T03:44:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,90.71944809461235,44.36274509803921,1610612747,2,3,2021-11-13T03:44:17Z,280000,-28.0,35.0,1,right,R. Westbrook driving Layup (2 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,,4.47,Made,,,,,,,,,,2.0,,,,,,
29,PT09M54.00S,2021-11-13T03:44:27.2Z,1,REGULAR,2pt,Jump Shot,[],1626157,23.176741130091983,55.3921568627451,1610612750,2,5,2021-11-13T03:44:31Z,290000,-27.0,165.0,1,left,K. Towns 16' turnaround fadeaway Jump Shot (4 PTS) (A. Edwards 1 AST),"[1626157, 1630162]",1610612750.0,MIN,turnaround fadeaway,,,Towns,K. Towns,,,,,,,,16.76,Made,,,,,,,,,,4.0,A. Edwards,1630162.0,1.0,,,
31,PT09M28.00S,2021-11-13T03:44:53.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,93.34756898817345,49.26470588235294,1610612747,4,5,2021-11-13T03:44:58Z,310000,-4.0,10.0,1,right,A. Davis driving DUNK (2 PTS),[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,,,,1.07,Made,,,,,,,,,,2.0,,,,,,
32,PT09M11.00S,2021-11-13T03:45:11.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,5.699737187910642,39.4607843137255,1610612750,4,7,2021-11-13T03:45:15Z,320000,53.0,1.0,1,left,K. Towns step back Jump Shot (6 PTS),[1626157],1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,,,,5.27,Made,,,,,,,,,,6.0,,,,,,
33,PT08M46.00S,2021-11-13T03:45:35.5Z,1,REGULAR,3pt,Jump Shot,[],203145,90.32522996057818,95.09803921568627,1610612747,4,7,2021-11-13T03:45:39Z,330000,225.0,38.0,1,right,MISS K. Bazemore 3PT,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,22.87,Missed,,,,,,,,,,,,,,,,
34,PT08M44.00S,2021-11-13T03:45:37.5Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,4,7,2021-11-13T03:45:39Z,340000,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,
35,PT08M39.00S,2021-11-13T03:45:42.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626156,22.125492772667542,11.519607843137265,1610612750,4,7,2021-11-13T03:45:54Z,350000,192.0,155.0,1,left,MISS D. Russell 24' step back 3PT,[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,,,,24.74,Missed,,,,,,,,,,,,,,,,
36,PT08M38.00S,2021-11-13T03:45:43.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,4,7,2021-11-13T03:45:54Z,360000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,
37,PT08M38.00S,2021-11-13T03:45:47.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,4,7,2021-11-13T03:45:47Z,370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M28.00S,2021-11-13T03:46:14.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201976,7.539421813403408,49.50980392156863,1610612750,4,9,2021-11-13T03:46:17Z,380000,2.0,18.0,1,left,P. Beverley driving finger roll Layup (2 PTS),[201976],1610612750.0,MIN,driving finger roll,,,Beverley,P. Beverley,,,,,,,,1.86,Made,,,,,,,,,,2.0,,,,,,
39,PT08M09.00S,2021-11-13T03:46:32.1Z,1,REGULAR,turnover,bad pass,[],201961,,,1610612747,4,9,2021-11-13T03:46:35Z,390000,,,0,,W. Ellington bad pass TURNOVER (1 TO),"[201961, 1629020]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,1.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,,,
40,PT08M09.00S,2021-11-13T03:46:32.1Z,1,REGULAR,steal,,[],1629020,,,1610612750,4,9,2021-11-13T03:46:33Z,400000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
41,PT08M06.00S,2021-11-13T03:46:36.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626156,6.4881734559789805,46.81372549019608,1610612750,4,9,2021-11-13T03:47:13Z,410000,16.0,8.0,1,left,MISS D. Russell running Layup - blocked,"[1626156, 203145]",1610612750.0,MIN,running,,,Russell,D. Russell,,,,,,,,1.8,Missed,,,,,,,,,,,,,,Bazemore,203145.0,
42,PT08M06.00S,2021-11-13T03:46:36.6Z,1,REGULAR,block,,[],203145,,,1610612750,4,9,2021-11-13T03:46:38Z,420000,,,0,,K. Bazemore BLOCK (1 BLK),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M05.00S,2021-11-13T03:46:37.6Z,1,REGULAR,rebound,offensive,[],1629020,,,1610612750,4,9,2021-11-13T03:47:13Z,430000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:1),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,
44,PT08M05.00S,2021-11-13T03:46:42.9Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1629020,5.590000152587891,50.0,1610612750,4,11,2021-11-13T03:46:54Z,440000,0.0,0.0,1,left,J. Vanderbilt tip DUNK (2 PTS),[1629020],1610612750.0,MIN,tip,,,Vanderbilt,J. Vanderbilt,,,,,,,,0.0,Made,,,,,,,,,,2.0,,,,,,
45,PT08M05.00S,2021-11-13T03:46:45.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,4,11,2021-11-13T03:46:45Z,450000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M50.00S,2021-11-13T03:49:53.8Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,4,11,2021-11-13T03:49:58Z,460000,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (1 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,1.0,,,,,,,,,200832.0,,,,,,,,,,,
47,PT07M37.00S,2021-11-13T03:50:10.4Z,1,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,4,11,2021-11-13T03:50:15Z,470000,,,0,,D. Russell bad pass out-of-bounds TURNOVER (1 TO),[1626156],1610612750.0,MIN,bad pass,,,Russell,D. Russell,,,,,1.0,,,,,,,,,202035.0,,,,,,,,,,,
48,PT07M28.00S,2021-11-13T03:50:27.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,93.08475689881735,50.0,1610612747,6,11,2021-11-13T03:50:31Z,480000,0.0,13.0,1,right,R. Westbrook driving Layup (4 PTS) (A. Davis 1 AST),"[201566, 203076]",1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,,1.25,Made,,,,,,,,,,4.0,A. Davis,203076.0,1.0,,,
50,PT07M13.00S,2021-11-13T03:50:42.7Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,6,11,2021-11-13T03:50:46Z,500000,,,0,,A. Edwards bad pass TURNOVER (1 TO),"[1630162, 203076]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,1.0,Davis,203076.0,,,,,,,,,,,,,,,,,,
51,PT07M13.00S,2021-11-13T03:50:42.7Z,1,REGULAR,steal,,[],203076,,,1610612747,6,11,2021-11-13T03:50:44Z,510000,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT07M02.00S,2021-11-13T03:50:53.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202340,90.45663600525624,19.85294117647058,1610612747,8,11,2021-11-13T03:50:57Z,520000,-151.0,37.0,1,right,A. Bradley 15' pullup Jump Shot (2 PTS) (R. Westbrook 1 AST),"[202340, 201566]",1610612747.0,LAL,pullup,,,Bradley,A. Bradley,,,,,,,,15.52,Made,,,,,,,,,,2.0,R. Westbrook,201566.0,1.0,,,
54,PT06M42.00S,2021-11-13T03:51:12.5Z,1,REGULAR,2pt,Hook,[],1626157,14.898160315374511,69.8529411764706,1610612750,8,11,2021-11-13T03:51:16Z,540000,-99.0,88.0,1,left,MISS K. Towns 13' turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,,,,13.24,Missed,,,,,,,,,,,,,,,,
55,PT06M39.00S,2021-11-13T03:51:15.5Z,1,REGULAR,rebound,defensive,[],203145,,,1610612747,8,11,2021-11-13T03:51:16Z,550000,,,0,,K. Bazemore REBOUND (Off:0 Def:1),[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,
56,PT06M32.00S,2021-11-13T03:51:22.1Z,1,REGULAR,2pt,Jump Shot,[],202340,79.28712220762155,73.52941176470588,1610612747,8,11,2021-11-13T03:51:26Z,560000,118.0,142.0,1,right,MISS A. Bradley 18' pullup Shot,[202340],1610612747.0,LAL,pullup,,,Bradley,A. Bradley,,,,,,,,18.45,Missed,,,,,,,,,,,,,,,,
57,PT06M29.00S,2021-11-13T03:51:25.1Z,1,REGULAR,rebound,defensive,[],201976,,,1610612750,8,11,2021-11-13T03:55:09Z,570000,,,0,,P. Beverley REBOUND (Off:0 Def:1),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,
58,PT06M18.00S,2021-11-13T03:51:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629020,14.37253613666229,46.07843137254902,1610612750,8,11,2021-11-13T03:52:02Z,580000,20.0,83.0,1,left,MISS J. Vanderbilt 8' pullup Shot,[1629020],1610612750.0,MIN,pullup,,,Vanderbilt,J. Vanderbilt,,,,,,,,8.49,Missed,,,,,,,,,,,,,,,,
59,PT06M18.00S,2021-11-13T03:51:36.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,8,11,2021-11-13T03:51:48Z,590000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,
60,PT06M18.00S,2021-11-13T03:51:42.0Z,1,REGULAR,foul,personal,[],201961,,,1610612750,8,11,2021-11-13T03:52:00Z,600000,,,0,,W. Ellington loose ball personal FOUL (1 PF),"[201961, 1626157]",1610612747.0,LAL,loose ball,,,Ellington,W. Ellington,,,,,,,,,,,,,,200832.0,1.0,0.0,Towns,1626157.0,,,,,,,
62,PT06M10.00S,2021-11-13T03:52:03.8Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612750,8,11,2021-11-13T03:52:10Z,620000,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 203076]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,2.0,Davis,203076.0,,,,,,,,,,,,,,,,,,
63,PT06M10.00S,2021-11-13T03:52:03.8Z,1,REGULAR,steal,,[],203076,,,1610612747,8,11,2021-11-13T03:52:05Z,630000,,,0,,A. Davis STEAL (2 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M02.00S,2021-11-13T03:52:11.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202340,91.90210249671485,3.9215686274509807,1610612747,8,11,2021-11-13T03:52:19Z,640000,-230.0,24.0,1,right,MISS A. Bradley 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,23.16,Missed,,,,,,,,,,,,,,,,
65,PT05M59.00S,2021-11-13T03:52:18.3Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,8,11,2021-11-13T03:52:18Z,650000,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,64.0,1.0,0.0,1.0,,,,,,,,,,,,
66,PT05M59.00S,2021-11-13T03:52:19.0Z,1,REGULAR,foul,personal,[],1626156,,,1610612747,8,11,2021-11-13T03:52:27Z,660000,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 203076]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,200832.0,1.0,0.0,Davis,203076.0,,,,,,,
68,PT05M59.00S,2021-11-13T03:52:25.1Z,1,REGULAR,substitution,out,[],1629020,,,1610612747,8,11,2021-11-13T03:52:37Z,680000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT05M59.00S,2021-11-13T03:52:25.1Z,1,REGULAR,substitution,out,[],1626156,,,1610612747,8,11,2021-11-13T03:52:37Z,690000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M59.00S,2021-11-13T03:52:25.1Z,1,REGULAR,substitution,in,[],1627736,,,1610612747,8,11,2021-11-13T03:52:37Z,700000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M59.00S,2021-11-13T03:52:25.1Z,1,REGULAR,substitution,in,[],1630183,,,1610612747,8,11,2021-11-13T03:52:37Z,710000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M59.00S,2021-11-13T03:52:52.1Z,1,REGULAR,stoppage,blood rule,[],0,,,1610612747,8,11,2021-11-13T03:52:52Z,720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M51.00S,2021-11-13T03:53:57.0Z,1,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612747,8,11,2021-11-13T03:54:02Z,730000,,,0,,K. Towns shooting personal FOUL (2 PF) (Davis 2 FT),"[1626157, 203076]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,200832.0,2.0,0.0,Davis,203076.0,,,,,,,
75,PT05M51.00S,2021-11-13T03:54:22.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203076,,,1610612747,9,11,2021-11-13T03:54:55Z,750000,,,0,,A. Davis Free Throw 1 of 2 (3 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,Made,,,,,,,,,,3.0,,,,,,
76,PT05M51.00S,2021-11-13T03:54:23.7Z,1,REGULAR,substitution,out,[],201566,,,1610612747,9,11,2021-11-13T03:54:33Z,760000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M51.00S,2021-11-13T03:54:23.7Z,1,REGULAR,substitution,out,[],203145,,,1610612747,9,11,2021-11-13T03:54:33Z,770000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M51.00S,2021-11-13T03:54:23.7Z,1,REGULAR,substitution,in,[],200765,,,1610612747,9,11,2021-11-13T03:54:33Z,780000,,,0,,SUB in: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M51.00S,2021-11-13T03:54:23.7Z,1,REGULAR,substitution,in,[],2546,,,1610612747,9,11,2021-11-13T03:54:33Z,790000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M51.00S,2021-11-13T03:54:22.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203076,,,1610612747,9,11,2021-11-13T03:54:55Z,800000,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,Missed,,,,,,,,,,,,,,,,
81,PT05M49.00S,2021-11-13T03:54:24.6Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,9,11,2021-11-13T03:54:55Z,810000,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,
82,PT05M36.00S,2021-11-13T03:55:03.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,10.95597897503285,58.82352941176471,1610612750,9,13,2021-11-13T03:55:11Z,820000,-44.0,50.0,1,left,J. McDaniels 6' turnaround Jump Shot (2 PTS) (K. Towns 1 AST),"[1630183, 1626157]",1610612750.0,MIN,turnaround,,,McDaniels,J. McDaniels,,,,,,,,6.7,Made,,,,,,,,,,2.0,K. Towns,1626157.0,1.0,,,
84,PT05M25.00S,2021-11-13T03:55:15.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,93.08475689881735,49.50980392156863,1610612747,11,13,2021-11-13T03:55:19Z,840000,-2.0,13.0,1,right,A. Davis DUNK (5 PTS) (R. Rondo 1 AST),"[203076, 200765]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,1.27,Made,,,,,,,,,,5.0,R. Rondo,200765.0,1.0,,,
86,PT05M07.00S,2021-11-13T03:55:32.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,9.510512483574246,57.84313725490196,1610612750,11,13,2021-11-13T03:55:35Z,860000,-39.0,37.0,1,left,MISS J. McDaniels driving floating Shot,[1630183],1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,,,,5.38,Missed,,,,,,,,,,,,,,,,
87,PT05M06.00S,2021-11-13T03:55:33.5Z,1,REGULAR,rebound,defensive,[],200765,,,1610612747,11,13,2021-11-13T03:55:35Z,870000,,,0,,R. Rondo REBOUND (Off:0 Def:1),[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,,,,,,,
88,PT04M53.00S,2021-11-13T03:55:46.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2546,80.86399474375821,49.26470588235294,1610612747,11,13,2021-11-13T03:55:52Z,880000,-4.0,127.0,1,right,MISS C. Anthony 12' fadeaway Shot,[2546],1610612747.0,LAL,fadeaway,,,Anthony,C. Anthony,,,,,,,,12.75,Missed,,,,,,,,,,,,,,,,
89,PT04M49.00S,2021-11-13T03:55:50.4Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612750,11,13,2021-11-13T03:55:52Z,890000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,
