actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-11-16T03:40:48.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-16T03:40:48Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2021-11-16T03:40:51.0Z,1,REGULAR,jumpball,recovered,[],1628366,,,1610612741,0,0,2021-11-16T03:40:51Z,40000,,,0,,Jump Ball T. Bradley vs. A. Davis: Tip to L. Ball,"[1628366, 1628396, 203076]",1610612741.0,CHI,startperiod,L. Ball,1628366.0,Ball,L. Ball,Bradley,1628396.0,Davis,203076.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2021-11-16T03:41:04.0Z,1,REGULAR,3pt,Jump Shot,[],201942,85.85742444152432,3.1862745098039227,1610612741,0,0,2021-11-16T03:41:08Z,70000,-234.0,80.0,1,right,MISS D. DeRozan 24' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,24.75,Missed,,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2021-11-16T03:41:07.0Z,1,REGULAR,rebound,defensive,[],201566,,,1610612747,0,0,2021-11-16T03:41:08Z,80000,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
9,PT11M31.00S,2021-11-16T03:41:16.9Z,1,REGULAR,3pt,Jump Shot,[],1629659,9.247700394218143,97.54901960784314,1610612747,3,0,2021-11-16T03:41:22Z,90000,-238.0,34.0,1,left,T. Horton-Tucker 24' 3PT  (3 PTS) (A. Bradley 1 AST),"[1629659, 202340]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,24.02,Made,,,,,3.0,A. Bradley,202340.0,1.0,,,,,,,,,,,
11,PT11M06.00S,2021-11-16T03:41:40.5Z,1,REGULAR,3pt,Jump Shot,[],203897,73.242444152431,85.7843137254902,1610612741,3,3,2021-11-16T03:42:09Z,110000,179.0,199.0,1,right,Z. LaVine 26' 3PT pullup (3 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,26.76,Made,,,,,3.0,,,,,,,,,,,,,,
12,PT10M49.00S,2021-11-16T03:41:59.0Z,1,REGULAR,3pt,Jump Shot,[],1629659,33.163600525624176,41.666666666666664,1610612747,3,3,2021-11-16T03:42:03Z,120000,42.0,259.0,1,left,MISS T. Horton-Tucker 26' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,,
13,PT10M45.00S,2021-11-16T03:42:03.0Z,1,REGULAR,rebound,defensive,[],1628396,,,1610612741,3,3,2021-11-16T03:42:03Z,130000,,,0,,T. Bradley REBOUND (Off:0 Def:1),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
14,PT10M33.00S,2021-11-16T03:42:14.0Z,1,REGULAR,3pt,Jump Shot,[],203897,72.05978975032852,20.34313725490196,1610612741,3,6,2021-11-16T03:42:18Z,140000,-148.0,210.0,1,right,Z. LaVine 25' 3PT  (6 PTS) (D. DeRozan 1 AST),"[203897, 201942]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,25.72,Made,,,,,6.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,
16,PT10M12.00S,2021-11-16T03:42:35.7Z,1,REGULAR,3pt,Jump Shot,[],2546,34.346254927726676,48.0392156862745,1610612747,3,6,2021-11-16T03:42:41Z,160000,10.0,270.0,1,left,MISS C. Anthony 27' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M07.00S,2021-11-16T03:42:40.7Z,1,REGULAR,rebound,defensive,[],203897,,,1610612741,3,6,2021-11-16T03:42:41Z,170000,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
18,PT09M58.00S,2021-11-16T03:42:49.1Z,1,REGULAR,turnover,lost ball,[],1628396,,,1610612741,3,6,2021-11-16T03:42:54Z,180000,,,0,,T. Bradley lost ball TURNOVER (1 TO),"[1628396, 2546]",1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,1.0,Anthony,2546.0,,,,,,,,
19,PT09M58.00S,2021-11-16T03:42:49.1Z,1,REGULAR,steal,,[],2546,,,1610612747,3,6,2021-11-16T03:42:52Z,190000,,,0,,C. Anthony STEAL (1 STL),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
20,PT09M45.00S,2021-11-16T03:43:01.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201566,33.55781865965835,37.99019607843137,1610612747,3,6,2021-11-16T03:43:05Z,200000,60.0,263.0,1,left,MISS R. Westbrook 26' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,,
21,PT09M43.00S,2021-11-16T03:43:03.8Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,3,6,2021-11-16T03:43:05Z,210000,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
22,PT09M31.00S,2021-11-16T03:43:16.6Z,1,REGULAR,turnover,lost ball,[],1628396,,,1610612741,3,6,2021-11-16T03:43:23Z,220000,,,0,,T. Bradley lost ball TURNOVER (2 TO),"[1628396, 201566]",1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,,,,,,,,,2.0,Westbrook,201566.0,,,,,,,,
23,PT09M31.00S,2021-11-16T03:43:16.6Z,1,REGULAR,steal,,[],201566,,,1610612747,3,6,2021-11-16T03:47:21Z,230000,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
24,PT09M28.00S,2021-11-16T03:43:22.7Z,1,REGULAR,turnover,out-of-bounds,[],201566,,,1610612747,3,6,2021-11-16T03:43:28Z,240000,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (1 TO),[201566],1610612747.0,LAL,bad pass,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,1.0,,,1363.0,,,,,,,
25,PT09M14.00S,2021-11-16T03:43:44.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628396,91.63929040735874,48.774509803921575,1610612741,3,6,2021-11-16T03:43:48Z,250000,-6.0,26.0,1,right,MISS T. Bradley cutting DUNK,[1628396],1610612741.0,CHI,cutting,,,Bradley,T. Bradley,,,,,2.68,Missed,,,,,,,,,,,,,,,,,,,
26,PT09M11.00S,2021-11-16T03:43:47.2Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612747,3,6,2021-11-16T03:43:48Z,260000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,25.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
27,PT09M09.00S,2021-11-16T03:43:50.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629659,8.722076215505908,49.754901960784316,1610612747,5,6,2021-11-16T03:43:57Z,270000,1.0,29.0,1,left,T. Horton-Tucker running Layup (5 PTS),[1629659],1610612747.0,LAL,running,,,Horton-Tucker,T. Horton-Tucker,,,,,2.95,Made,,,,,5.0,,,,,,,,,,,,,,
28,PT08M57.00S,2021-11-16T03:44:01.1Z,1,REGULAR,2pt,Jump Shot,[],201942,76.13337713534823,44.607843137254896,1610612741,5,6,2021-11-16T03:44:06Z,280000,-27.0,172.0,1,right,MISS D. DeRozan 17' step back Shot,[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,17.39,Missed,,,,,,,,,,,,,,,,,,,
29,PT08M53.00S,2021-11-16T03:44:05.1Z,1,REGULAR,rebound,defensive,[],1629659,,,1610612747,5,6,2021-11-16T03:44:06Z,290000,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:2),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
30,PT08M37.00S,2021-11-16T03:44:20.4Z,1,REGULAR,2pt,Jump Shot,[],2546,9.855453350854134,26.447610294117652,1610612747,7,6,2021-11-16T03:44:29Z,300000,118.0,40.0,1,left,C. Anthony 12' turnaround fadeaway Jump Shot (2 PTS),[2546],1610612747.0,LAL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,12.44,Made,,,,,2.0,,,,,,,,,,,,,,
31,PT08M26.00S,2021-11-16T03:44:32.8Z,1,REGULAR,3pt,Jump Shot,[],1628366,68.9060446780552,70.34313725490196,1610612741,7,9,2021-11-16T03:46:29Z,310000,102.0,240.0,1,right,L. Ball 26' 3PT pullup (3 PTS),[1628366],1610612741.0,CHI,pullup,,,Ball,L. Ball,,,,,26.05,Made,,,,,3.0,,,,,,,,,,,,,,
32,PT08M15.00S,2021-11-16T03:44:42.5Z,1,REGULAR,2pt,Jump Shot,[],201566,14.898160315374511,73.52941176470588,1610612747,9,9,2021-11-16T03:44:50Z,320000,-118.0,88.0,1,left,R. Westbrook 14' turnaround fadeaway bank Jump Shot (2 PTS),[201566],1610612747.0,LAL,turnaround fadeaway bank,,,Westbrook,R. Westbrook,,,,,14.66,Made,,,,,2.0,,,,,,,,,,,,,,
33,PT08M00.00S,2021-11-16T03:44:57.8Z,1,REGULAR,2pt,Jump Shot,[],203897,79.68134034165571,30.14705882352942,1610612741,9,9,2021-11-16T03:45:01Z,330000,-99.0,138.0,1,right,MISS Z. LaVine 17' turnaround fadeaway Shot,[203897],1610612741.0,CHI,turnaround fadeaway,,,LaVine,Z. LaVine,,,,,17.04,Missed,,,,,,,,,,,,,,,,,,,
34,PT07M58.00S,2021-11-16T03:44:59.8Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,9,9,2021-11-16T03:45:01Z,340000,,,0,,A. Davis REBOUND (Off:0 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
35,PT07M53.00S,2021-11-16T03:45:05.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,7.013797634691201,42.40196078431373,1610612747,9,9,2021-11-16T03:45:32Z,350000,38.0,13.0,1,left,MISS A. Davis driving bank Shot,[203076],1610612747.0,LAL,driving bank,,,Davis,A. Davis,,,,,4.03,Missed,,,,,,,,,,,,,,,,,,,
36,PT07M51.00S,2021-11-16T03:45:07.3Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,9,9,2021-11-16T03:45:11Z,360000,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
37,PT07M47.00S,2021-11-16T03:45:18.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,9,9,2021-11-16T03:45:18Z,370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT07M42.00S,2021-11-16T03:45:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201942,90.8508541392904,49.01960784313726,1610612741,9,11,2021-11-16T03:45:38Z,380000,-5.0,34.0,1,right,D. DeRozan reverse Layup (2 PTS) (L. Ball 1 AST),"[201942, 1628366]",1610612741.0,CHI,reverse,,,DeRozan,D. DeRozan,,,,,3.39,Made,,,,,2.0,L. Ball,1628366.0,1.0,,,,,,,,,,,
40,PT07M24.00S,2021-11-16T03:45:51.0Z,1,REGULAR,3pt,Jump Shot,[],202340,25.147831800262807,14.215686274509807,1610612747,9,11,2021-11-16T03:49:41Z,400000,179.0,184.0,1,left,MISS A. Bradley 25' pullup 3PT,[202340],1610612747.0,LAL,pullup,,,Bradley,A. Bradley,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,,
41,PT07M20.00S,2021-11-16T03:45:53.5Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,9,11,2021-11-16T03:45:53Z,410000,,,0,,A. Caruso REBOUND (Off:0 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
42,PT07M13.00S,2021-11-16T03:46:05.3Z,1,REGULAR,foul,personal,[],2546,,,1610612741,9,11,2021-11-16T03:46:22Z,420000,,,0,,C. Anthony personal FOUL (1 PF),"[2546, 201942]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,1363.0,1.0,0.0,DeRozan,201942.0,,,
44,PT07M04.00S,2021-11-16T03:46:34.4Z,1,REGULAR,turnover,out-of-bounds,[],201942,,,1610612741,9,11,2021-11-16T03:46:48Z,440000,,,0,,D. DeRozan bad pass out-of-bounds TURNOVER (1 TO),[201942],1610612741.0,CHI,bad pass,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,1.0,,,1198.0,,,,,,,
45,PT06M56.00S,2021-11-16T03:46:53.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201566,19.103153745072277,69.8529411764706,1610612747,11,11,2021-11-16T03:46:57Z,450000,-99.0,127.0,1,left,R. Westbrook 16' pullup Jump Shot (4 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,16.13,Made,,,,,4.0,,,,,,,,,,,,,,
46,PT06M39.00S,2021-11-16T03:47:09.2Z,1,REGULAR,3pt,Jump Shot,[],201942,89.53679369250986,95.09803921568627,1610612741,11,14,2021-11-16T03:47:14Z,460000,225.0,46.0,1,right,D. DeRozan 3PT  (5 PTS) (L. Ball 2 AST),"[201942, 1628366]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,23.01,Made,,,,,5.0,L. Ball,1628366.0,2.0,,,,,,,,,,,
48,PT06M17.00S,2021-11-16T03:47:31.0Z,1,REGULAR,3pt,Jump Shot,[],201566,11.875821287779246,96.32352941176471,1610612747,11,14,2021-11-16T03:47:37Z,480000,-232.0,59.0,1,left,MISS R. Westbrook 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,23.9,Missed,,,,,,,,,,,,,,,,,,,
49,PT06M15.00S,2021-11-16T03:47:33.0Z,1,REGULAR,rebound,defensive,[],1628396,,,1610612741,11,14,2021-11-16T03:47:37Z,490000,,,0,,T. Bradley REBOUND (Off:0 Def:2),[1628396],1610612741.0,CHI,,,,Bradley,T. Bradley,,,,,,,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
50,PT06M08.00S,2021-11-16T03:47:42.9Z,1,REGULAR,foul,personal,['3freethrow'],203076,,,1610612741,11,14,2021-11-16T03:48:06Z,500000,,,0,,A. Davis shooting personal FOUL (1 PF) (DeRozan 3 FT),"[203076, 201942]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,2003.0,1.0,0.0,DeRozan,201942.0,,,
