actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2021-11-14T20:40:53.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2021-11-14T20:40:53Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2021-11-14T20:40:57.7Z,1,REGULAR,jumpball,recovered,[],2546,,,1610612747,0,0,2021-11-14T20:40:57Z,40000,,,0,,Jump Ball A. Davis vs. D. Eubanks: Tip to C. Anthony,"[2546, 203076, 1629234]",1610612747.0,LAL,startperiod,C. Anthony,2546.0,Anthony,C. Anthony,Davis,203076.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M36.00S,2021-11-14T20:41:16.6Z,1,REGULAR,2pt,Jump Shot,[],203076,95.71287779237845,26.715686274509807,1610612747,2,0,2021-11-14T20:41:21Z,70000,-116.0,-12.0,1,right,A. Davis 11' fadeaway Jump Shot (2 PTS),[203076],1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,11.7,Made,2.0,,,,,,,,,,,,,,,,,,
9,PT11M20.00S,2021-11-14T20:41:32.5Z,1,REGULAR,2pt,Jump Shot,[],1629640,19.23455978975032,82.59803921568627,1610612759,2,2,2021-11-14T20:41:37Z,90000,-163.0,128.0,1,left,K. Johnson 20' pullup Jump Shot (2 PTS) (D. Murray 1 AST),"[1629640, 1627749]",1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,20.74,Made,2.0,D. Murray,1627749.0,1.0,,,,,,,,,,,,,,,
11,PT10M55.00S,2021-11-14T20:41:57.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,90.98226018396846,48.0392156862745,1610612747,2,2,2021-11-14T20:47:01Z,110000,-10.0,32.0,1,right,MISS A. Davis driving Layup,[203076],1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,3.38,Missed,,,,,,,,,,,,,,,,,,,
12,PT10M50.00S,2021-11-14T20:42:01.7Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,2,2,2021-11-14T20:42:01Z,120000,,,0,,A. Davis REBOUND (Off:1 Def:0),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,,
13,PT10M50.00S,2021-11-14T20:42:01.7Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203076,94.40999984741211,50.0,1610612747,4,2,2021-11-14T20:42:10Z,130000,0.0,0.0,1,right,A. Davis tip DUNK (4 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
14,PT10M36.00S,2021-11-14T20:42:16.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,19.49737187910644,56.127450980392155,1610612759,4,2,2021-11-14T20:42:22Z,140000,-31.0,131.0,1,left,MISS D. Murray 13' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,13.43,Missed,,,,,,,,,,,,,,,,,,,
15,PT10M31.00S,2021-11-14T20:42:21.6Z,1,REGULAR,rebound,defensive,[],2546,,,1610612747,4,2,2021-11-14T20:42:22Z,150000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,
16,PT10M24.00S,2021-11-14T20:42:28.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202340,80.46977660972405,53.18627450980392,1610612747,4,2,2021-11-14T20:42:32Z,160000,16.0,131.0,1,right,MISS A. Bradley 13' driving Hook,[202340],1610612747.0,LAL,driving,,,Bradley,A. Bradley,,,,,13.21,Missed,,,,,,,,,,,,,,,,,,,
17,PT10M21.00S,2021-11-14T20:42:31.7Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,4,2,2021-11-14T20:42:32Z,170000,,,0,,D. Murray REBOUND (Off:0 Def:1),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,
18,PT10M14.00S,2021-11-14T20:42:38.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,16.737844940867276,59.068627450980394,1610612759,4,4,2021-11-14T20:42:42Z,180000,-45.0,105.0,1,left,D. Murray 11' pullup Jump Shot (2 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,11.42,Made,2.0,,,,,,,,,,,,,,,,,,
19,PT09M54.00S,2021-11-14T20:42:57.9Z,1,REGULAR,3pt,Jump Shot,[],202340,87.43429697766098,2.6960784313725554,1610612747,4,4,2021-11-14T20:43:03Z,190000,-237.0,66.0,1,right,MISS A. Bradley 24' 3PT,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,24.54,Missed,,,,,,,,,,,,,,,,,,,
20,PT09M52.00S,2021-11-14T20:42:59.9Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,4,4,2021-11-14T20:43:03Z,200000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
21,PT09M47.00S,2021-11-14T20:43:05.7Z,1,REGULAR,2pt,Jump Shot,[],1629234,6.4881734559789805,27.450980392156865,1610612759,4,4,2021-11-14T20:43:12Z,210000,113.0,8.0,1,left,MISS D. Eubanks 11' Jump Shot,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,11.3,Missed,,,,,,,,,,,,,,,,,,,
22,PT09M43.00S,2021-11-14T20:43:09.7Z,1,REGULAR,rebound,defensive,[],203076,,,1610612747,4,4,2021-11-14T20:43:12Z,220000,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,21.0,2.0,1.0,1.0,,,,,,,,,,,
23,PT09M25.00S,2021-11-14T20:43:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,90.45663600525624,48.774509803921575,1610612747,4,4,2021-11-14T20:43:46Z,230000,-6.0,37.0,1,right,MISS A. Davis floating Shot,[203076],1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,3.77,Missed,,,,,,,,,,,,,,,,,,,
24,PT09M20.00S,2021-11-14T20:43:31.9Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,4,4,2021-11-14T20:43:46Z,240000,,,0,,A. Davis REBOUND (Off:2 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,23.0,3.0,1.0,2.0,,,,,,,,,,,
25,PT09M20.00S,2021-11-14T20:43:32.6Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203076,94.40999984741211,50.0,1610612747,6,4,2021-11-14T20:43:55Z,250000,0.0,0.0,1,right,A. Davis tip DUNK (6 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
26,PT09M10.00S,2021-11-14T20:43:42.3Z,1,REGULAR,2pt,Jump Shot,[],1628401,12.00722733245729,28.431372549019613,1610612759,6,6,2021-11-14T20:43:49Z,260000,108.0,60.0,1,left,D. White 12' pullup Jump Shot (2 PTS),[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,12.36,Made,2.0,,,,,,,,,,,,,,,,,,
27,PT08M59.00S,2021-11-14T20:43:58.7Z,1,REGULAR,2pt,Jump Shot,[],2546,79.94415243101183,23.039215686274503,1610612747,8,6,2021-11-14T20:44:19Z,270000,-135.0,136.0,1,right,C. Anthony 19' pullup Jump Shot (2 PTS),[2546],1610612747.0,LAL,pullup,,,Anthony,C. Anthony,,,,,19.15,Made,2.0,,,,,,,,,,,,,,,,,,
28,PT08M44.00S,2021-11-14T20:44:08.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.750985545335084,51.470588235294116,1610612759,8,8,2021-11-14T20:44:12Z,280000,-7.0,11.0,1,left,D. Murray driving Layup (4 PTS),[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,1.33,Made,4.0,,,,,,,,,,,,,,,,,,
29,PT08M34.00S,2021-11-14T20:44:18.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201566,88.35413929040736,50.98039215686275,1610612747,8,8,2021-11-14T20:44:22Z,290000,5.0,57.0,1,right,MISS R. Westbrook turnaround Hook,[201566],1610612747.0,LAL,turnaround,,,Westbrook,R. Westbrook,,,,,5.72,Missed,,,,,,,,,,,,,,,,,,,
30,PT08M32.00S,2021-11-14T20:44:20.6Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,8,8,2021-11-14T20:44:22Z,300000,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,29.0,2.0,2.0,0.0,,,,,,,,,,,
31,PT08M22.00S,2021-11-14T20:44:31.3Z,1,REGULAR,3pt,Jump Shot,[],203926,32.637976346911955,58.82352941176471,1610612759,8,8,2021-11-14T20:44:36Z,310000,-44.0,254.0,1,left,MISS D. McDermott 25' pullup 3PT,[203926],1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,25.81,Missed,,,,,,,,,,,,,,,,,,,
