actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
2,PT12M00.00S,2022-03-02T03:15:42.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-03-02T03:15:42Z,20000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-03-02T03:15:44.6Z,1,REGULAR,jumpball,recovered,[],201566,,,1610612747,0,0,2022-03-02T03:15:44Z,40000,,,0,,Jump Ball L. James vs. D. Powell: Tip to R. Westbrook,"[201566, 2544, 203939]",1610612747.0,LAL,startperiod,R. Westbrook,201566.0,Westbrook,R. Westbrook,James,2544.0,Powell,203939.0,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2022-03-02T03:16:07.0Z,1,REGULAR,3pt,Jump Shot,[],1626169,72.05978975032852,81.61764705882354,1610612747,3,0,2022-03-02T03:16:14Z,70000,158.0,210.0,1,right,S. Johnson 26' 3PT  (3 PTS) (A. Reaves 1 AST),"[1626169, 1630559]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,26.29,Made,3.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,,,,,
9,PT11M07.00S,2022-03-02T03:16:33.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,8.722076215505908,43.38235294117647,1610612742,3,0,2022-03-02T03:16:44Z,90000,33.0,29.0,1,left,MISS L. Doncic floating Shot,[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,4.43,Missed,,,,,,,,,,,,,,,,,,,
10,PT11M06.00S,2022-03-02T03:16:35.7Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,3,0,2022-03-02T03:16:35Z,100000,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,,
11,PT10M56.00S,2022-03-02T03:16:44.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628973,7.539421813403408,50.73529411764706,1610612742,3,2,2022-03-02T03:16:50Z,110000,-4.0,18.0,1,left,J. Brunson driving finger roll Layup (2 PTS),[1628973],1610612742.0,DAL,driving finger roll,,,Brunson,J. Brunson,,,,,1.88,Made,2.0,,,,,,,,,,,,,,,,,,
12,PT10M40.00S,2022-03-02T03:17:01.0Z,1,REGULAR,turnover,bad pass,[],1626169,,,1610612747,3,2,2022-03-02T03:17:04Z,120000,,,0,,S. Johnson bad pass TURNOVER (1 TO),"[1626169, 1628973]",1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,1.0,Brunson,1628973.0,,,,,,,,
13,PT10M40.00S,2022-03-02T03:17:01.0Z,1,REGULAR,steal,,[],1628973,,,1610612742,3,2,2022-03-02T03:17:03Z,130000,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
14,PT10M36.00S,2022-03-02T03:17:07.7Z,1,REGULAR,foul,offensive,[],203939,,,1610612742,3,2,2022-03-02T03:17:20Z,140000,,,0,,D. Powell offensive FOUL (1 PF),"[203939, 1630559]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,202035.0,1.0,0.0,Reaves,1630559.0,,,
16,PT10M36.00S,2022-03-02T03:17:07.7Z,1,REGULAR,turnover,offensive foul,[],203939,,,1610612742,3,2,2022-03-02T03:17:07Z,160000,,,0,,D. Powell offensive foul TURNOVER (1 TO),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,1.0,,,202035.0,,,,,,,
